Gene	FDRAdjustedP-value	CancerSampleMed	NormalSampleMed	|log2FC|
NPNT	q<=5.5e-20	27.6	150.4	-2.45
MYCT1	q<=5.5e-20	7.0	38.2	-2.45
MSR1	3.9e-16	35.5	192.6	-2.44
SAPCD2	q<=5.5e-20	5.4	1.0	2.44
PTGES	q<=5.5e-20	39.2	7.2	2.44
CRYAB	1.1e-19	22.2	119.9	-2.44
TMEM156	q<=5.5e-20	5.6	1.0	2.44
LGSN	q<=5.5e-20	5.4	1.0	2.44
SLC51B	8.1e-05	2.3	12.3	-2.44
PLXNB3	q<=5.5e-20	5.4	1.0	2.44
GPM6B	q<=5.5e-20	4.2	23.1	-2.44
VSIG2	q<=5.5e-20	25.4	137.9	-2.44
FGD5	q<=5.5e-20	7.6	41.0	-2.43
P4HA3	q<=5.5e-20	6.7	1.2	2.43
WWC2	q<=5.5e-20	8.0	43.2	-2.43
BMPER	2.7e-13	1.0	5.4	-2.43
PTCRA	2.8e-14	1.0	5.4	-2.43
STIL	q<=5.5e-20	5.6	1.0	2.43
C2CD4A	q<=5.5e-20	5.4	1.0	2.43
PROM2	q<=5.5e-20	47.4	8.8	2.43
CSRNP1	1.3e-11	31.1	167.0	-2.42
GUCY1A2	5.2e-14	1.4	7.3	-2.42
DNASE2B	9.1e-07	1.0	5.4	-2.42
KIF23	q<=5.5e-20	10.8	2.0	2.42
SKA3	q<=5.5e-20	5.4	1.0	2.42
FCGR3B	6.1e-06	1.7	9.1	-2.42
PLEKHN1	q<=5.5e-20	5.4	1.0	2.42
STYK1	q<=5.5e-20	7.4	1.4	2.41
SIX4	q<=5.5e-20	6.4	1.2	2.41
NMUR1	2.2e-13	1.0	5.3	-2.41
ROBO2	1.2e-11	1.2	6.3	-2.41
CPAMD8	3.5e-19	8.9	47.0	-2.40
NXPH3	2.4e-15	1.0	5.3	-2.40
EGLN3	q<=5.5e-20	36.2	6.9	2.40
SPN	5.8e-19	7.0	37.1	-2.40
CLEC14A	1.0e-17	24.5	129.1	-2.40
ASPM	q<=5.5e-20	5.3	1.0	2.40
TBX4	1.5e-17	5.8	30.4	-2.40
FAM110D	4.1e-12	1.1	6.1	-2.40
SLC44A5	q<=5.5e-20	5.2	1.0	2.39
CD52	5.6e-14	130.4	683.8	-2.39
STOML3	2.2e-04	1.0	5.2	-2.39
EPHX4	q<=5.5e-20	5.2	1.0	2.39
FIBIN	5.4e-13	5.0	26.3	-2.39
FILIP1	q<=5.5e-20	1.9	10.1	-2.39
CA3	3.8e-09	2.0	10.7	-2.38
LINC01290	1.2e-12	1.0	5.2	-2.38
RAI2	q<=5.5e-20	8.9	46.6	-2.38
SULF1	q<=5.5e-20	54.3	10.5	2.38
NCAPH	q<=5.5e-20	5.2	1.0	2.38
SLC29A4	q<=5.5e-20	6.6	1.3	2.37
ID4	2.4e-17	10.2	52.9	-2.37
LOC105371730	q<=5.5e-20	2.1	11.0	-2.37
CASQ2	1.6e-09	1.0	5.2	-2.37
FHL2	q<=5.5e-20	37.9	7.3	2.37
RASAL1	q<=5.5e-20	5.2	1.0	2.37
GYG2	q<=5.5e-20	8.8	1.7	2.37
ODF3L1	5.2e-12	1.0	5.2	-2.37
PECAM1	q<=5.5e-20	64.3	329.3	-2.36
CABYR	q<=5.5e-20	5.1	1.0	2.36
NR4A1	4.8e-08	51.3	263.7	-2.36
NME1	q<=5.5e-20	50.2	9.8	2.36
ITGA8	5.7e-16	5.0	25.6	-2.36
SLC7A5	q<=5.5e-20	44.7	8.7	2.35
GIMAP8	1.4e-17	8.6	44.1	-2.35
BDNF	1.8e-13	1.0	5.1	-2.35
RMI2	q<=5.5e-20	26.3	5.1	2.35
SNX22	1.5e-16	2.0	10.3	-2.35
HCAR2	1.2e-11	4.0	20.5	-2.35
MIR559	q<=5.5e-20	5.1	1.0	2.34
PLA2G3	5.5e-09	1.0	5.1	-2.34
CDH13	2.7e-13	1.4	7.0	-2.34
JCAD	2.1e-14	10.3	52.1	-2.34
GHR	4.2e-18	1.0	5.1	-2.34
MMP13	8.8e-13	5.1	1.0	2.34
IL6	6.7e-04	7.5	37.6	-2.33
MAD2L1	q<=5.5e-20	7.6	1.5	2.33
TBX3	1.4e-13	4.3	21.9	-2.33
CLEC1A	3.2e-18	2.4	12.2	-2.33
KCNJ5	1.4e-15	2.0	10.2	-2.33
CCN5	1.1e-12	14.9	74.8	-2.33
CDK1	q<=5.5e-20	38.4	7.6	2.33
CD93	9.5e-17	29.3	147.3	-2.33
DPEP2	q<=5.5e-20	4.6	23.2	-2.33
CYS1	5.7e-11	3.0	15.1	-2.33
NTM	2.9e-06	9.4	47.1	-2.33
RTN4RL2	q<=5.5e-20	7.6	1.5	2.33
PALMD	1.1e-16	10.1	51.2	-2.33
TNS1	q<=5.5e-20	55.7	279.5	-2.33
MS4A2	3.6e-12	2.2	11.0	-2.33
C7	8.7e-12	22.3	111.4	-2.32
CACNG4	2.9e-05	3.4	17.0	-2.32
PGM5	7.0e-19	4.6	22.9	-2.32
ESPN	q<=5.5e-20	7.8	1.6	2.32
ADAMDEC1	q<=5.5e-20	7.1	1.4	2.32
GPX2	q<=5.5e-20	12.6	2.5	2.31
AHNAK	3.3e-18	100.8	501.0	-2.31
SHCBP1	q<=5.5e-20	5.0	1.0	2.31
MACROD2	9.3e-05	4.5	22.4	-2.31
SLC16A11	1.6e-17	2.0	9.9	-2.31
VWF	3.2e-14	48.5	240.1	-2.31
CCN4	q<=5.5e-20	8.6	1.7	2.31
THSD1	4.7e-15	3.2	15.8	-2.30
HEG1	5.3e-17	18.8	92.5	-2.30
CENPU	q<=5.5e-20	14.2	2.9	2.30
ARHGAP31	q<=5.5e-20	9.2	45.2	-2.30
NECTIN4	q<=5.5e-20	46.0	9.4	2.29
RAD51	q<=5.5e-20	6.4	1.3	2.29
C1orf87	1.6e-04	1.0	4.9	-2.29
ASPHD1	q<=5.5e-20	8.4	1.7	2.29
PEAR1	2.1e-17	2.9	14.1	-2.29
CLEC12A	1.6e-13	5.2	25.2	-2.29
ATP13A4	2.3e-16	12.6	61.3	-2.29
MMRN1	1.1e-09	3.0	14.8	-2.28
GPER1	1.5e-07	2.1	10.2	-2.28
GOLGA7B	q<=5.5e-20	6.1	1.3	2.28
NQO1	q<=5.5e-20	128.6	26.4	2.28
SMIM41	q<=5.5e-20	4.1	19.8	-2.28
FGF2	4.4e-11	1.0	4.9	-2.28
CPNE7	q<=5.5e-20	4.8	1.0	2.28
DCSTAMP	2.7e-05	1.6	7.8	-2.27
NRN1	3.2e-15	7.3	35.3	-2.27
PACRG	1.0e-04	1.0	4.8	-2.27
MUC21	q<=5.5e-20	16.3	3.4	2.27
LEPR	5.1e-15	7.8	37.8	-2.27
SEMA3B	1.1e-16	20.1	97.2	-2.27
PREX2	1.8e-14	1.8	8.7	-2.27
ORC1	q<=5.5e-20	4.8	1.0	2.26
MATN3	1.4e-11	4.9	23.2	-2.26
ECSCR	1.1e-19	1.6	7.8	-2.26
FABP5	3.4e-18	20.6	98.5	-2.26
TNS4	q<=5.5e-20	5.2	1.1	2.26
SELP	5.6e-15	5.0	24.0	-2.25
DAPK2	2.5e-18	11.9	56.3	-2.25
FGFR2	1.1e-19	11.2	53.3	-2.25
ESAM	q<=5.5e-20	48.3	229.3	-2.25
MMP9	q<=5.5e-20	41.9	8.8	2.25
SGCA	1.6e-16	6.3	30.0	-2.25
SH2D3C	1.9e-18	14.4	68.3	-2.25
MYOZ1	9.9e-11	2.4	11.2	-2.24
ST6GALNAC3	1.1e-16	1.0	4.7	-2.24
ADAM28	q<=5.5e-20	12.0	2.5	2.24
FUT3	q<=5.5e-20	27.7	5.9	2.24
TBX2-AS1	2.6e-17	2.5	12.0	-2.23
GIMAP6	q<=5.5e-20	14.6	68.3	-2.23
SBK1	q<=5.5e-20	13.0	2.8	2.23
SPC25	q<=5.5e-20	7.2	1.5	2.23
GATA6	q<=5.5e-20	5.2	24.5	-2.23
TPSB2	3.8e-10	23.9	111.3	-2.22
PTH1R	2.8e-17	2.2	10.3	-2.22
TIMP3	1.7e-16	210.2	980.8	-2.22
HELLS	q<=5.5e-20	10.9	2.3	2.22
HIF3A	4.9e-05	2.9	13.6	-2.22
PRAM1	9.6e-13	4.9	23.0	-2.22
OSCAR	5.1e-15	13.2	61.1	-2.21
KDELR3	q<=5.5e-20	88.1	19.0	2.21
TMEM178A	3.7e-08	2.5	11.5	-2.21
CAVIN1	q<=5.5e-20	116.9	542.8	-2.21
IQSEC3	9.1e-14	1.0	4.6	-2.20
SRPK3	q<=5.5e-20	4.6	1.0	2.20
KCNJ15	9.6e-16	7.9	36.3	-2.20
FEZ1	1.9e-18	36.8	169.0	-2.20
CDC25C	q<=5.5e-20	4.6	1.0	2.20
INAVA	q<=5.5e-20	25.4	5.5	2.20
E2F8	q<=5.5e-20	4.6	1.0	2.20
LTBP4	1.1e-15	41.8	191.4	-2.19
SMTNL2	3.9e-11	1.0	4.6	-2.19
CXCL2	1.2e-04	50.1	228.9	-2.19
FOXA3	q<=5.5e-20	4.6	1.0	2.19
XKRX	q<=5.5e-20	7.8	1.7	2.19
MMP17	q<=5.5e-20	5.5	1.2	2.19
FOXP3	q<=5.5e-20	5.6	1.2	2.19
ACSS3	q<=5.5e-20	2.3	10.3	-2.19
EFNA4	q<=5.5e-20	35.2	7.7	2.19
ERG	5.7e-18	8.9	40.6	-2.19
STARD8	3.7e-15	5.2	23.6	-2.19
PCDH9	8.4e-08	1.0	4.6	-2.19
NDNF	q<=5.5e-20	44.0	201.3	-2.19
SRPX	1.9e-11	8.2	37.2	-2.18
GLIPR2	q<=5.5e-20	39.2	177.7	-2.18
CDKN2A	q<=5.5e-20	14.9	3.3	2.18
MYH11	4.7e-11	21.7	98.4	-2.18
CILP2	q<=5.5e-20	4.5	1.0	2.18
LOC100129434	2.6e-16	1.0	4.5	-2.18
METTL7B	q<=5.5e-20	20.3	4.5	2.17
SLC2A5	q<=5.5e-20	4.5	1.0	2.17
TSPAN18	4.1e-16	7.7	34.7	-2.17
TMEM88	2.5e-16	5.8	26.3	-2.17
MROH6	q<=5.5e-20	26.2	5.8	2.17
FAM166B	4.4e-04	2.2	9.7	-2.17
CNFN	q<=5.5e-20	7.5	1.7	2.17
CKAP2L	q<=5.5e-20	4.5	1.0	2.17
AGR2	q<=5.5e-20	603.0	134.1	2.17
SLC17A9	q<=5.5e-20	12.3	2.7	2.17
LRRC15	q<=5.5e-20	6.0	1.3	2.17
C10orf67	6.2e-14	1.0	4.5	-2.17
ALPL	1.1e-12	56.7	255.8	-2.17
PABPC1L	q<=5.5e-20	27.3	6.1	2.17
COL4A3	1.5e-10	4.0	17.9	-2.17
ACY3	q<=5.5e-20	4.5	1.0	2.16
DDIT4L	q<=5.5e-20	4.9	1.1	2.16
ANXA3	q<=5.5e-20	76.8	343.0	-2.16
PODNL1	q<=5.5e-20	6.8	1.5	2.16
PAX9	1.1e-14	4.5	1.0	2.16
CYYR1	1.5e-17	8.8	39.3	-2.16
PAFAH1B3	q<=5.5e-20	61.8	13.9	2.16
FBLN5	5.0e-18	34.0	151.8	-2.16
CPXM1	q<=5.5e-20	11.0	2.5	2.16
ESPL1	q<=5.5e-20	4.5	1.0	2.16
GPRIN1	q<=5.5e-20	4.5	1.0	2.16
ANKRD66	2.4e-04	1.0	4.5	-2.16
CPED1	q<=5.5e-20	5.2	23.0	-2.15
ADAMTSL4	9.7e-18	9.8	43.4	-2.15
COLGALT2	1.7e-05	1.0	4.5	-2.15
EPHX3	q<=5.5e-20	23.7	5.4	2.15
TTLL7	7.3e-11	1.2	5.2	-2.15
ATP1A2	8.3e-09	1.0	4.4	-2.15
LINC00857	q<=5.5e-20	4.4	1.0	2.15
LILRA5	1.1e-15	5.0	22.2	-2.15
DUXAP8	q<=5.5e-20	4.9	1.1	2.15
GPBAR1	7.7e-18	1.2	5.3	-2.15
SLPI	5.3e-10	741.7	3278.4	-2.14
TIE1	1.2e-17	14.7	64.8	-2.14
GNG11	1.6e-12	19.3	85.1	-2.14
CNR1	4.7e-10	1.4	6.3	-2.14
EDN1	4.3e-10	23.2	102.2	-2.14
LARGE2	q<=5.5e-20	28.5	6.5	2.14
SLC25A10	q<=5.5e-20	9.3	2.1	2.14
FCN1	1.1e-09	3.0	13.1	-2.13
FLRT3	6.3e-17	16.9	73.9	-2.13
SAXO2	7.3e-04	1.4	6.3	-2.13
KIF17	5.6e-19	1.0	4.5	-2.13
EFNA3	q<=5.5e-20	4.4	1.0	2.13
TPPP	2.6e-12	5.4	23.7	-2.13
CCL24	1.4e-04	1.1	4.8	-2.13
NRGN	3.3e-12	28.2	123.3	-2.13
LOC105375304	2.4e-13	1.4	6.3	-2.13
PPP1R14A	2.1e-15	29.8	129.2	-2.12
KIF26A	1.6e-10	1.0	4.4	-2.12
LETR1	5.9e-18	1.0	4.3	-2.12
TNNI2	2.5e-08	3.6	15.7	-2.12
PTTG1	q<=5.5e-20	54.5	12.6	2.12
POLE2	q<=5.5e-20	8.1	1.9	2.12
WASF3	2.5e-16	2.0	8.5	-2.12
RPL39L	q<=5.5e-20	36.7	8.4	2.12
LINC00261	2.5e-07	3.6	15.8	-2.12
WFDC1	6.6e-14	7.4	32.2	-2.12
C8orf34-AS1	5.0e-12	5.6	24.5	-2.12
TNNT1	q<=5.5e-20	16.2	3.7	2.12
BMP8A	q<=5.5e-20	5.2	1.2	2.12
SLC7A11	q<=5.5e-20	4.3	1.0	2.11
LRP2BP	2.6e-12	1.8	7.8	-2.11
MS4A7	7.8e-19	24.8	106.4	-2.10
WDR62	q<=5.5e-20	5.3	1.2	2.10
LAMC3	1.0e-11	4.3	18.4	-2.10
OCIAD2	q<=5.5e-20	267.2	62.2	2.10
FGR	1.4e-15	16.9	72.7	-2.10
AIM2	q<=5.5e-20	9.3	2.2	2.10
TMSB15A	9.5e-04	1.2	5.0	-2.10
TNFRSF18	q<=5.5e-20	13.1	3.1	2.09
DCDC2	3.0e-12	1.7	7.5	-2.09
CST5	3.3e-07	1.0	4.2	-2.09
DERL3	q<=5.5e-20	7.5	1.8	2.09
HLF	1.2e-14	5.6	23.6	-2.09
PID1	q<=5.5e-20	12.2	51.9	-2.09
PPP1R14B	q<=5.5e-20	221.0	51.8	2.09
C1QTNF6	q<=5.5e-20	22.4	5.3	2.09
PDE1C	6.7e-09	1.0	4.2	-2.09
STARD9	1.0e-11	1.3	5.4	-2.08
CGREF1	q<=5.5e-20	4.2	1.0	2.08
GALNT13	5.5e-09	1.0	4.2	-2.08
ALDH3B2	q<=5.5e-20	5.9	1.4	2.08
DNA2	q<=5.5e-20	4.6	1.1	2.08
RASGRP4	q<=5.5e-20	2.3	9.6	-2.08
STARD13	q<=5.5e-20	6.1	25.6	-2.08
FRAS1	8.8e-11	2.2	9.2	-2.08
LINC00665	q<=5.5e-20	35.3	8.4	2.08
CLDN11	1.1e-08	2.2	9.2	-2.08
TESC	q<=5.5e-20	69.8	16.4	2.08
LCAL1	6.8e-19	4.2	1.0	2.08
FAM183A	6.2e-04	6.3	26.3	-2.07
MYEOV	7.7e-17	4.2	1.0	2.07
SHC3	6.6e-14	1.8	7.4	-2.07
GIMAP1	5.6e-17	3.0	12.7	-2.07
MMRN2	4.6e-17	12.8	53.7	-2.07
MCM4	q<=5.5e-20	47.3	11.2	2.07
TNFRSF25	q<=5.5e-20	16.6	4.0	2.06
SEC14L4	2.6e-10	2.6	10.7	-2.06
TMEM150B	1.5e-15	6.6	27.6	-2.06
LCN2	2.0e-18	205.5	49.3	2.06
FAP	q<=5.5e-20	14.1	3.4	2.06
FCRL5	q<=5.5e-20	4.2	1.0	2.06
NLRC4	3.7e-19	3.4	14.0	-2.06
S100A2	1.8e-08	31.2	7.5	2.06
DTL	q<=5.5e-20	8.8	2.1	2.06
MCM10	q<=5.5e-20	4.2	1.0	2.05
SNORD14E	9.6e-19	5.2	1.3	2.05
PDLIM2	q<=5.5e-20	14.8	61.3	-2.05
GPRIN2	8.3e-20	1.7	7.0	-2.05
LRRC71	1.0e-03	1.0	4.2	-2.05
ALOX5AP	4.1e-14	76.6	316.8	-2.05
DENND2A	9.4e-19	4.9	20.2	-2.04
ADAM8	q<=5.5e-20	48.3	11.8	2.04
HGD	q<=5.5e-20	9.1	2.2	2.04
OTUD1	1.0e-17	13.1	54.2	-2.04
GATA6-AS1	4.3e-17	1.0	4.1	-2.04
LRRC32	4.8e-12	21.2	87.2	-2.04
SYNPO2	5.8e-12	4.3	17.5	-2.04
C1orf189	9.0e-04	1.0	4.1	-2.04
CYBRD1	q<=5.5e-20	69.1	283.4	-2.04
TNFRSF21	q<=5.5e-20	131.7	31.9	2.04
ADAMTS9-AS2	2.0e-10	1.0	4.1	-2.04
SLC16A9	q<=5.5e-20	6.9	1.7	2.04
PFKP	q<=5.5e-20	109.8	26.9	2.03
DSP	q<=5.5e-20	87.2	21.3	2.03
CENPK	q<=5.5e-20	9.1	2.2	2.03
KLRG2	1.3e-06	1.7	7.1	-2.03
MDGA1	5.5e-11	1.2	4.8	-2.03
MSRB3	q<=5.5e-20	11.1	45.3	-2.02
CXCR1	2.5e-06	1.0	4.1	-2.02
RAPGEF4	1.9e-15	2.7	10.8	-2.02
SPARCL1	1.4e-16	129.9	528.1	-2.02
PRR11	q<=5.5e-20	5.0	1.2	2.02
BMP2	2.5e-11	12.3	50.0	-2.02
RAC3	q<=5.5e-20	26.2	6.5	2.02
BICDL1	q<=5.5e-20	13.6	3.4	2.02
EEF1AKMT4	q<=5.5e-20	11.5	2.9	2.02
LMO2	1.3e-19	14.1	56.9	-2.02
SYNC	q<=5.5e-20	1.2	4.7	-2.02
IRX2	9.2e-11	14.0	57.1	-2.02
TLR8	2.5e-13	3.5	14.2	-2.02
CYP27B1	q<=5.5e-20	5.8	1.4	2.02
TPSAB1	4.1e-14	23.0	92.5	-2.01
ALDH1A1	3.6e-07	68.0	274.1	-2.01
MYO7A	q<=5.5e-20	5.2	1.3	2.01
LCN12	q<=5.5e-20	4.5	1.1	2.01
PRRT1B	4.2e-14	2.0	8.0	-2.01
LEMD1	q<=5.5e-20	4.8	1.2	2.01
SYNM	1.7e-16	3.5	13.9	-2.01
GFOD1	7.8e-14	3.1	12.4	-2.01
DUSP1	1.7e-12	276.0	1101.6	-2.00
CASS4	9.0e-14	4.4	17.7	-2.00
HRCT1	4.9e-10	3.0	12.2	-2.00
ATF3	2.1e-06	40.0	160.3	-2.00
NHSL1	q<=5.5e-20	6.8	27.2	-2.00
VSIG1	3.0e-10	4.0	1.0	2.00
C5orf38	1.9e-17	3.0	11.8	-2.00
HMGA1	q<=5.5e-20	254.4	63.4	2.00
SKA1	q<=5.5e-20	4.0	1.0	2.00
CD300C	5.6e-18	5.0	19.9	-2.00
C5AR1	2.6e-15	23.8	94.8	-2.00
SHROOM4	1.1e-13	6.6	26.2	-1.99
KRT15	2.5e-08	29.9	7.6	1.99
CLEC4E	8.4e-10	3.0	12.0	-1.99
KLF15	5.7e-10	4.6	18.2	-1.99
FXYD6	q<=5.5e-20	7.4	29.3	-1.99
NOTCH4	6.6e-14	7.9	31.5	-1.99
SOCS2	2.5e-09	14.2	56.1	-1.99
TMEM47	1.8e-18	10.2	40.6	-1.99
ADGRL2	5.9e-14	10.5	41.8	-1.99
SLC35F2	q<=5.5e-20	36.0	9.1	1.99
STK32A	q<=5.5e-20	11.5	2.9	1.99
SCD5	q<=5.5e-20	12.4	49.3	-1.99
KCNQ3	q<=5.5e-20	6.9	1.8	1.98
GPR146	5.0e-14	1.0	4.0	-1.98
TMOD1	1.2e-17	2.0	7.8	-1.98
CD79A	3.0e-07	43.4	11.0	1.98
ITM2A	8.7e-16	25.4	100.2	-1.98
ART4	2.8e-10	1.0	3.9	-1.98
RAMP2-AS1	4.9e-10	1.0	4.0	-1.98
AMOTL1	q<=5.5e-20	9.5	37.6	-1.98
CFTR	4.0e-08	3.9	15.4	-1.98
MUC13	6.1e-17	3.9	1.0	1.98
KCNT2	7.3e-13	1.0	3.9	-1.98
HK3	4.1e-11	9.2	36.2	-1.98
PRSS12	1.6e-04	1.4	5.6	-1.98
IL7R	7.3e-12	27.0	106.9	-1.98
HAMP	4.0e-08	6.2	1.6	1.98
SOBP	q<=5.5e-20	1.3	5.2	-1.98
CST2	7.6e-12	3.9	1.0	1.97
SMAD9	1.7e-13	2.7	10.7	-1.97
KPNA2	q<=5.5e-20	110.7	28.2	1.97
LINC02560	q<=5.5e-20	3.9	1.0	1.97
PCDHGB7	5.9e-16	1.6	6.2	-1.97
SYNE3	2.3e-16	2.7	10.5	-1.97
ROR1	3.0e-19	4.5	17.7	-1.97
DBNDD1	q<=5.5e-20	37.3	9.6	1.97
PTGFR	1.8e-06	1.0	3.9	-1.97
CLDN10	q<=5.5e-20	3.9	1.0	1.96
A2M	7.0e-18	437.5	1695.9	-1.96
RTN4RL1	4.2e-11	1.6	6.1	-1.96
AKAP14	3.7e-04	1.0	3.9	-1.96
GFRA1	2.0e-06	1.0	3.9	-1.96
ST6GALNAC1	q<=5.5e-20	54.7	14.0	1.96
IGFBP3	q<=5.5e-20	225.8	58.2	1.96
SMIM22	q<=5.5e-20	35.6	9.2	1.96
MUC4	q<=5.5e-20	21.0	5.4	1.96
LAD1	q<=5.5e-20	83.1	21.3	1.96
HSPB8	q<=5.5e-20	31.3	122.4	-1.96
RADX	1.5e-10	1.2	4.8	-1.96
P3H4	q<=5.5e-20	38.5	9.9	1.96
SYP	8.5e-04	1.9	7.2	-1.95
ECT2	q<=5.5e-20	25.8	6.7	1.95
SERINC2	q<=5.5e-20	216.9	56.2	1.95
NEDD9	7.2e-17	59.0	227.6	-1.95
LRRN4	2.7e-05	7.6	29.4	-1.95
TPRG1	7.1e-19	1.4	5.3	-1.95
TBX2	5.1e-13	14.8	57.4	-1.95
C1QTNF2	6.3e-16	1.8	6.8	-1.95
HNF4G	q<=5.5e-20	3.8	1.0	1.94
ABCG2	2.7e-10	2.2	8.6	-1.94
GSDMC	q<=5.5e-20	4.0	1.0	1.94
PLAC8	3.3e-08	14.3	55.0	-1.94
COX7A1	1.3e-15	30.3	116.3	-1.94
CENPI	q<=5.5e-20	3.8	1.0	1.94
DEPDC1	q<=5.5e-20	3.8	1.0	1.94
KPNA7	q<=5.5e-20	3.8	1.0	1.94
SLC22A18AS	q<=5.5e-20	4.0	1.0	1.94
MESP1	q<=5.5e-20	6.7	1.7	1.94
TOX2	6.0e-16	5.5	21.3	-1.94
ACE	9.0e-18	17.6	67.7	-1.94
ATP1B2	1.1e-13	1.5	5.6	-1.94
ZNF423	1.8e-14	1.0	3.8	-1.94
ST6GALNAC2	7.4e-20	3.1	11.9	-1.93
MARCKSL1	q<=5.5e-20	342.3	89.8	1.93
SLCO4C1	2.3e-12	5.2	19.8	-1.93
DYDC2	1.0e-04	1.0	3.8	-1.93
SMKR1	6.7e-19	4.1	1.1	1.93
EGR3	3.2e-06	3.6	13.5	-1.93
CEACAM1	q<=5.5e-20	32.6	8.5	1.93
KRT16	9.2e-08	3.8	1.0	1.93
EPHB2	q<=5.5e-20	6.2	1.6	1.93
FGF14-AS2	q<=5.5e-20	1.9	7.1	-1.93
METTL7A	q<=5.5e-20	52.5	199.1	-1.92
COLEC12	q<=5.5e-20	15.3	57.5	-1.92
OTX1	q<=5.5e-20	3.8	1.0	1.92
DGCR5	q<=5.5e-20	3.8	1.0	1.92
CAT	q<=5.5e-20	94.7	359.4	-1.92
TBX5-AS1	2.1e-15	3.1	11.8	-1.92
NES	1.5e-12	17.4	66.0	-1.92
RHOJ	6.6e-19	6.9	26.1	-1.92
KLB	4.8e-04	1.0	3.8	-1.92
MBNL1-AS1	1.7e-17	1.0	3.8	-1.92
DNAJC22	q<=5.5e-20	3.8	1.0	1.92
PAQR5	q<=5.5e-20	3.2	11.8	-1.91
ARNTL2	q<=5.5e-20	7.5	2.0	1.91
CD300LF	9.5e-16	10.3	38.5	-1.91
SCEL	5.2e-15	28.4	106.4	-1.91
JPH4	q<=5.5e-20	1.0	3.8	-1.91
MAL	2.6e-12	9.1	34.2	-1.91
CHI3L2	7.9e-06	17.8	67.1	-1.91
RS1	q<=5.5e-20	1.0	3.7	-1.91
DOK2	2.1e-18	21.7	81.1	-1.91
CPA3	2.4e-12	24.7	93.0	-1.91
PRR36	q<=5.5e-20	13.6	3.6	1.90
ADGRD1	6.5e-18	10.9	40.5	-1.90
RNF182	8.4e-11	1.0	3.7	-1.90
MZB1	q<=5.5e-20	69.9	18.7	1.90
BIK	q<=5.5e-20	15.0	4.0	1.90
ADGRF1	q<=5.5e-20	26.1	7.0	1.90
C1orf115	3.8e-17	16.1	60.3	-1.90
RETREG1	2.9e-19	6.6	24.5	-1.90
C4BPA	3.4e-05	110.2	409.9	-1.90
TMEM132A	q<=5.5e-20	33.4	9.0	1.90
CDK5RAP3	q<=5.5e-20	8.0	2.2	1.90
LYPD3	q<=5.5e-20	9.3	2.5	1.90
MFSD2A	8.8e-18	41.3	154.2	-1.90
PLAU	q<=5.5e-20	77.5	20.8	1.90
TONSL	q<=5.5e-20	10.7	2.9	1.89
RBBP8NL	q<=5.5e-20	4.2	1.1	1.89
ALOX5	4.2e-15	44.0	162.7	-1.89
KLF2	2.2e-10	16.6	61.5	-1.89
LINC00472	3.7e-04	1.0	3.7	-1.89
LINC01612	6.7e-10	1.0	3.7	-1.89
C11orf97	1.4e-04	1.0	3.7	-1.89
AKR7A3	q<=5.5e-20	3.7	1.0	1.89
DENND3	1.4e-18	18.4	67.8	-1.88
FANCA	q<=5.5e-20	6.7	1.8	1.88
NRG1	4.4e-09	1.0	3.7	-1.88
FANCI	q<=5.5e-20	12.0	3.3	1.88
COL6A5	4.9e-10	1.0	3.7	-1.88
HMGCLL1	1.2e-18	1.0	3.7	-1.88
TIMP1	q<=5.5e-20	1477.2	402.5	1.88
CCDC173	2.0e-04	1.0	3.7	-1.88
