Gene	FDRAdjustedP-value	CancerSampleMed	NormalSampleMed	|log2FC|
MAMDC2	1.7e-09	2.6	10.9	-2.06
SPOCK1	q<=1.6e-19	19.5	4.7	2.06
FRAS1	2.0e-12	5.6	23.2	-2.05
ABCA6	1.1e-12	1.0	4.1	-2.05
PLAUR	1.2e-13	41.6	10.0	2.05
LRRN4CL	1.4e-12	1.0	4.1	-2.05
RGS16	2.1e-11	52.6	216.9	-2.04
FMOD	q<=1.6e-19	64.2	264.3	-2.04
PROSER2-AS1	4.3e-10	1.0	4.1	-2.04
BCL2	q<=1.6e-19	29.7	122.6	-2.04
FTCDNL1	q<=1.6e-19	3.2	13.3	-2.04
CENPJ	3.3e-12	3.9	15.9	-2.04
MIR6071	1.3e-07	3.2	13.2	-2.04
ANO5	9.0e-19	1.6	6.7	-2.03
CITED2	1.2e-14	160.6	655.0	-2.03
RANBP3L	2.8e-10	1.0	4.1	-2.03
CDH4	q<=1.6e-19	4.1	1.0	2.03
FAM111B	q<=1.6e-19	4.1	1.0	2.03
ZBTB16	5.7e-06	2.3	9.4	-2.02
PLA2G4F	6.2e-08	1.4	5.7	-2.02
NHSL2	q<=1.6e-19	47.5	11.7	2.02
SYTL1	q<=1.6e-19	95.9	23.6	2.02
SNORD3B-2	3.1e-07	1.0	4.1	-2.02
NELL2	q<=1.6e-19	101.7	25.1	2.02
HCG22	q<=1.6e-19	4.4	1.1	2.02
UPP1	q<=1.6e-19	82.9	20.5	2.02
FAM43A	q<=1.6e-19	30.3	7.5	2.01
IRS1	2.0e-15	15.0	60.5	-2.01
ADTRP	q<=1.6e-19	5.0	1.2	2.01
CFAP221	q<=1.6e-19	1.9	7.8	-2.01
TOX	1.3e-05	1.1	4.6	-2.01
PRTG	2.8e-14	3.3	13.3	-2.01
ECM1	2.4e-14	38.6	9.6	2.00
IER2	1.1e-09	94.1	376.8	-2.00
ACACB	q<=1.6e-19	6.7	26.7	-2.00
GFRA1	1.7e-11	1.0	4.0	-2.00
AQP4	2.0e-11	5.6	22.1	-1.99
EDARADD	1.9e-17	4.0	15.8	-1.98
PLAG1	q<=1.6e-19	9.0	2.3	1.98
SRPX	1.9e-14	7.5	29.6	-1.98
FJX1	q<=1.6e-19	5.8	1.5	1.98
FOXQ1	q<=1.6e-19	54.6	13.8	1.98
MAFB	2.5e-13	33.0	130.2	-1.98
NTM	q<=1.6e-19	4.9	1.2	1.98
IYD	9.8e-14	159.8	629.1	-1.98
GGCT	q<=1.6e-19	88.8	22.7	1.97
ERBB4	8.6e-12	1.0	4.0	-1.96
GSTM3	2.5e-11	14.1	54.7	-1.96
TRIM58	1.4e-17	8.2	31.9	-1.96
PEG3	8.5e-12	1.0	3.9	-1.96
VSTM2L	q<=1.6e-19	12.2	3.1	1.96
WASF3	q<=1.6e-19	4.9	19.1	-1.96
LINC01508	4.7e-16	3.2	12.5	-1.96
CCN2	9.9e-06	261.0	1009.4	-1.95
RPS6KA6	q<=1.6e-19	3.4	13.3	-1.95
ESM1	q<=1.6e-19	14.0	3.6	1.95
ABCA9	4.1e-13	1.0	3.9	-1.95
CDT1	q<=1.6e-19	9.2	2.4	1.95
LINC01550	q<=1.6e-19	1.5	5.8	-1.95
MFGE8	q<=1.6e-19	338.8	87.9	1.95
G0S2	q<=1.6e-19	36.9	9.6	1.94
ACBD7	q<=1.6e-19	9.7	2.5	1.94
FRMPD3	2.9e-16	2.9	11.0	-1.94
TRMT9B	4.4e-19	10.6	40.8	-1.94
BTBD11	9.3e-18	10.4	39.7	-1.94
MEI4	1.2e-13	1.0	3.8	-1.94
CDHR3	7.1e-11	1.0	3.8	-1.94
CCDC110	5.3e-18	1.8	7.1	-1.94
HS6ST3	7.1e-10	1.0	3.8	-1.94
HSD11B2	2.0e-07	6.9	26.4	-1.94
TLE4	q<=1.6e-19	5.4	20.7	-1.93
FAXC	q<=1.6e-19	3.8	1.0	1.93
MIR6730	q<=1.6e-19	3.8	1.0	1.93
NOX4	q<=1.6e-19	3.8	1.0	1.93
ATP6V0E2-AS1	2.1e-05	1.6	5.9	-1.93
MUC1	q<=1.6e-19	122.4	32.1	1.93
CRABP2	q<=1.6e-19	165.0	43.5	1.92
TMEM59L	q<=1.6e-19	3.8	1.0	1.92
GAP43	7.7e-12	3.8	1.0	1.92
ADGRA3	1.0e-18	17.9	67.7	-1.92
MAP1LC3C	2.1e-05	1.0	3.9	-1.92
TNXB	9.5e-14	4.3	16.4	-1.92
ARHGEF28	3.7e-16	7.8	29.4	-1.91
TRIM54	q<=1.6e-19	3.8	1.0	1.91
GPR132	4.9e-09	3.3	12.6	-1.91
IL17RD	q<=1.6e-19	3.9	1.0	1.90
PSD3	q<=1.6e-19	26.2	7.0	1.90
B3GNT8	q<=1.6e-19	4.9	1.3	1.90
PRDM16-DT	1.2e-13	5.3	19.6	-1.89
NRP2	q<=1.6e-19	70.4	19.1	1.89
PTP4A3	q<=1.6e-19	46.7	12.6	1.89
MIR181A2HG	q<=1.6e-19	17.0	4.6	1.89
NOL4	2.8e-16	1.0	3.7	-1.89
DPY19L2	1.4e-13	3.9	14.5	-1.89
ST6GALNAC5	q<=1.6e-19	3.7	1.0	1.88
MFAP2	q<=1.6e-19	26.4	7.2	1.88
TSPAN2	1.7e-12	1.6	6.1	-1.88
TGFB1	q<=1.6e-19	73.5	20.0	1.88
FLNC	1.9e-08	1.0	3.7	-1.88
CTH	6.5e-08	4.2	15.4	-1.88
ESRRG	2.3e-13	2.4	8.7	-1.87
SNORD3B-1	8.9e-05	1.0	3.7	-1.87
SOSTDC1	6.2e-06	1.0	3.6	-1.87
CORO2A	q<=1.6e-19	12.6	3.5	1.87
ATF3	2.2e-04	77.9	285.6	-1.87
RASGRF1	q<=1.6e-19	3.6	1.0	1.87
APOC1	2.0e-12	74.9	20.5	1.87
TENT5B	2.4e-07	4.4	15.8	-1.86
SPAG5	1.0e-18	3.4	12.5	-1.86
CFAP43	1.1e-17	1.5	5.5	-1.86
CHST2	q<=1.6e-19	60.1	16.6	1.86
SPIRE2	2.9e-12	6.2	22.6	-1.86
GLRB	q<=1.6e-19	5.2	1.4	1.86
P4HA2	q<=1.6e-19	45.7	12.6	1.86
IGF2BP2	q<=1.6e-19	41.6	11.4	1.86
LPL	2.2e-11	18.7	5.1	1.86
TBC1D8-AS1	1.4e-16	1.0	3.6	-1.86
NKAIN4	q<=1.6e-19	8.0	2.2	1.86
HRK	q<=1.6e-19	3.6	1.0	1.85
DUSP1	1.8e-09	540.3	1944.3	-1.85
STEAP2	7.2e-17	3.2	11.6	-1.85
AIF1L	q<=1.6e-19	87.1	314.5	-1.85
RHOXF1-AS1	2.3e-04	2.4	8.5	-1.85
UNC5B	q<=1.6e-19	20.7	5.8	1.85
NEXN	2.6e-13	4.1	14.7	-1.85
FBXO15	2.4e-18	1.3	4.6	-1.85
LINC02609	q<=1.6e-19	1.4	4.9	-1.84
SLC16A2	2.2e-15	14.7	52.6	-1.84
LY6E	q<=1.6e-19	452.1	126.1	1.84
UGT8	1.4e-08	2.9	10.3	-1.84
ABCC4	9.9e-11	3.9	14.1	-1.84
PTPRD-AS1	1.8e-06	1.3	4.5	-1.84
PHLDA3	q<=1.6e-19	70.0	19.6	1.83
HSD17B6	7.4e-09	26.6	94.6	-1.83
TFPI	6.2e-16	7.0	24.8	-1.83
NWD1	5.0e-11	1.0	3.6	-1.83
MIR34AHG	q<=1.6e-19	4.9	1.4	1.82
PRELID3A	q<=1.6e-19	8.4	2.4	1.82
CD55	q<=1.6e-19	202.6	57.5	1.82
PHLDA2	q<=1.6e-19	48.1	13.6	1.82
SNCA	4.5e-15	1.8	6.3	-1.82
TBC1D2	q<=1.6e-19	78.7	22.5	1.81
STARD13	4.1e-18	14.3	50.4	-1.81
LINC02082	q<=1.6e-19	3.5	1.0	1.81
CDA	q<=1.6e-19	13.6	3.9	1.81
ENPP1	8.9e-14	17.9	63.1	-1.81
CFAP46	q<=1.6e-19	1.3	4.4	-1.81
PLA2G7	1.1e-18	14.5	50.5	-1.80
EGR3	6.6e-05	5.5	19.1	-1.80
MYH11	6.5e-06	8.1	27.9	-1.79
TCF7L1	9.7e-19	13.1	45.5	-1.79
ELF3	q<=1.6e-19	23.4	6.8	1.79
ENTPD2	1.0e-17	3.8	1.1	1.79
B3GAT1	q<=1.6e-19	32.2	9.3	1.79
RIPOR3	5.0e-08	1.1	3.6	-1.79
HTRA3	1.3e-11	12.1	41.8	-1.79
APOBEC3H	2.9e-19	3.5	1.0	1.79
TIMP4	6.2e-08	1.0	3.5	-1.79
CTSC	q<=1.6e-19	154.3	44.8	1.79
DNAH7	2.4e-17	1.0	3.5	-1.79
TNS3	q<=1.6e-19	28.8	99.8	-1.79
CXCL8	3.1e-13	6.7	2.0	1.78
TYRO3	q<=1.6e-19	4.6	1.4	1.78
SNAI1	1.2e-14	8.1	27.8	-1.78
PLPP2	q<=1.6e-19	51.6	15.1	1.78
PLSCR4	q<=1.6e-19	17.6	60.5	-1.78
EPS8	q<=1.6e-19	95.8	27.8	1.78
C1QL1	q<=1.6e-19	3.4	1.0	1.78
BMP2	2.3e-06	15.0	51.6	-1.78
CCDC173	1.5e-08	1.1	3.7	-1.78
LOC729870	q<=1.6e-19	1.7	5.9	-1.78
FHDC1	4.2e-19	13.2	45.5	-1.78
OR2W3	1.1e-12	4.5	15.5	-1.77
COLEC10	6.3e-13	1.0	3.4	-1.77
BIRC7	5.5e-09	3.4	1.0	1.77
PFKFB2	4.7e-13	30.7	104.6	-1.77
HAGHL	8.9e-15	6.9	2.0	1.77
LRIG1	q<=1.6e-19	15.3	52.3	-1.77
ART4	2.9e-14	1.0	3.4	-1.77
IL33	9.7e-12	6.4	21.7	-1.76
PGM5	7.5e-18	4.6	15.5	-1.76
UCN	q<=1.6e-19	4.6	1.4	1.76
DOK5	6.3e-15	3.7	12.6	-1.76
SDK2	1.3e-07	1.0	3.4	-1.76
PDE10A	2.1e-06	19.4	65.7	-1.76
IL20RA	2.0e-12	1.0	3.4	-1.76
LONRF2	q<=1.6e-19	29.4	8.7	1.76
LDHD	1.1e-13	10.3	34.9	-1.76
TMEM119	3.4e-10	6.1	20.7	-1.76
HPN	q<=1.6e-19	123.3	36.3	1.76
HLA-DQB2	1.3e-06	46.7	13.8	1.76
ALDH1A1	q<=1.6e-19	178.9	605.3	-1.76
TMEM79	q<=1.6e-19	18.1	5.3	1.76
SCML2	1.6e-11	1.1	3.7	-1.76
SERPINA5	6.0e-07	1.0	3.4	-1.76
CXCL14	1.3e-11	113.2	33.7	1.75
ERP27	q<=1.6e-19	41.3	12.3	1.75
PIWIL1	1.4e-18	3.4	1.0	1.75
LY6G6C	5.8e-06	3.4	1.0	1.75
CORO2B	3.9e-12	3.4	11.3	-1.75
TMEM100	q<=1.6e-19	9.1	2.7	1.75
KCNIP4	3.5e-15	1.0	3.4	-1.75
CYP7B1	9.5e-18	9.6	32.0	-1.75
PALM	q<=1.6e-19	62.5	18.7	1.74
DACT1	8.2e-11	4.3	14.4	-1.74
RNU5D-1	8.1e-09	1.0	3.3	-1.74
RNU6-2	2.1e-06	1.0	3.3	-1.74
EDIL3	q<=1.6e-19	8.6	2.6	1.74
PTX3	4.0e-12	1.1	3.7	-1.73
TTC34	1.3e-09	1.4	4.5	-1.73
EML6	1.6e-16	2.0	6.6	-1.73
COL8A2	q<=1.6e-19	69.6	20.9	1.73
SLC25A33	2.7e-17	3.2	10.8	-1.73
C4orf47	4.4e-17	3.7	12.3	-1.73
TNFAIP8L3	6.3e-13	1.6	5.3	-1.73
FBLN7	1.2e-17	14.6	47.9	-1.72
PAX8-AS1	7.3e-08	28.8	94.6	-1.72
YPEL4	q<=1.6e-19	4.4	1.4	1.72
DYNLRB2	q<=1.6e-19	2.5	8.2	-1.72
PPM1L	1.4e-12	4.4	14.7	-1.72
SERINC2	q<=1.6e-19	210.9	64.1	1.72
TMEM220	q<=1.6e-19	7.7	25.1	-1.71
ANKRD37	3.4e-10	8.9	29.2	-1.71
OLFM2	4.7e-08	11.0	36.1	-1.71
POMC	2.8e-06	1.7	5.5	-1.71
FLRT2	3.0e-14	1.6	5.4	-1.71
SSC4D	4.3e-05	1.9	6.3	-1.71
SLC1A5	q<=1.6e-19	33.8	10.4	1.71
RGS2	4.0e-06	17.8	58.3	-1.71
CYP26B1	1.7e-07	2.1	7.0	-1.71
HES4	5.3e-16	14.6	4.5	1.70
S100A6	q<=1.6e-19	11210.4	3442.5	1.70
LRRIQ1	1.4e-18	1.0	3.2	-1.70
TNFRSF21	q<=1.6e-19	28.3	8.7	1.70
RNVU1-4	2.5e-07	1.0	3.3	-1.70
CRTAC1	9.1e-06	6.2	20.2	-1.70
ST7-AS1	2.2e-16	1.2	3.9	-1.69
BCO2	8.7e-10	1.3	4.2	-1.69
ZFP36L2	3.1e-14	88.6	285.2	-1.69
SPATA4	4.9e-17	1.1	3.7	-1.69
COL27A1	1.1e-09	3.9	12.6	-1.69
BMERB1	q<=1.6e-19	48.7	15.1	1.69
MIR7848	5.2e-07	1.0	3.2	-1.69
RAB27A	q<=1.6e-19	133.2	41.3	1.69
SRGAP3-AS4	8.7e-13	1.0	3.2	-1.69
FAM234B	1.7e-15	5.6	18.1	-1.69
IRF5	4.9e-15	13.7	4.2	1.69
MKRN2OS	q<=1.6e-19	5.0	1.6	1.68
ACKR2	1.3e-17	1.0	3.2	-1.68
NHS	5.2e-11	1.1	3.7	-1.68
RADIL	1.1e-13	1.0	3.2	-1.68
ETV5	q<=1.6e-19	59.6	18.6	1.68
CNTN3	5.3e-12	1.0	3.2	-1.68
TG	4.7e-16	8237.2	26342.6	-1.68
CDC42EP5	q<=1.6e-19	28.5	8.9	1.68
SPC24	5.3e-06	3.2	1.0	1.67
UNC5B-AS1	q<=1.6e-19	3.2	1.0	1.67
ARHGAP23	q<=1.6e-19	27.8	8.7	1.67
USP49	2.5e-14	2.4	7.6	-1.67
MILR1	4.3e-10	7.5	2.4	1.67
C1R	5.0e-08	42.8	136.5	-1.67
CSF2	q<=1.6e-19	3.2	1.0	1.67
ERO1B	q<=1.6e-19	10.8	34.1	-1.67
CD36	6.0e-06	17.8	56.5	-1.67
GATM	1.6e-14	26.0	82.9	-1.67
RMI2	4.2e-16	21.7	6.9	1.66
CDH13	q<=1.6e-19	3.2	1.0	1.66
SCNN1B	6.9e-18	6.3	20.0	-1.66
RGS9	1.1e-14	2.0	6.4	-1.66
PCLO	2.0e-14	1.6	5.1	-1.66
ERFE	3.7e-15	27.0	8.6	1.66
L3MBTL4	q<=1.6e-19	3.6	11.5	-1.66
PTGIS	1.2e-04	1.4	4.3	-1.65
DHRS3	q<=1.6e-19	757.7	241.0	1.65
TUB	1.5e-15	6.8	21.3	-1.65
AK7	2.3e-18	1.5	4.7	-1.65
ESPN	q<=1.6e-19	3.1	1.0	1.65
PRRX1	1.4e-10	11.8	37.1	-1.65
MIR3178	6.1e-12	1.0	3.1	-1.65
SEMA6B	q<=1.6e-19	7.9	2.5	1.65
MANEAL	q<=1.6e-19	7.4	2.4	1.65
SEL1L3	1.6e-18	75.2	24.0	1.65
TMEM132B	2.2e-12	1.2	3.9	-1.64
GULP1	3.0e-12	4.8	15.0	-1.64
EFHC2	5.5e-12	1.4	4.5	-1.64
SERHL2	2.0e-12	4.1	12.7	-1.64
TWIST2	9.9e-07	1.0	3.1	-1.64
LPAR1	9.9e-17	6.9	21.6	-1.64
ZMAT3	q<=1.6e-19	28.8	9.2	1.64
EMILIN2	q<=1.6e-19	22.3	7.2	1.63
AKAP3	2.2e-12	1.1	3.5	-1.63
ENTPD8	q<=1.6e-19	3.1	1.0	1.63
RAMP1	q<=1.6e-19	16.0	5.2	1.63
SALL4	1.2e-08	1.5	4.6	-1.63
PLEKHH1	1.1e-13	29.9	92.8	-1.63
LRRC2	q<=1.6e-19	14.8	45.7	-1.63
CRYAB	3.6e-09	383.5	1178.4	-1.62
TMEM232	4.2e-19	2.1	6.4	-1.62
CCND1	q<=1.6e-19	244.9	79.7	1.62
CLIP3	q<=1.6e-19	15.2	4.9	1.62
CYP17A1	2.7e-11	1.0	3.1	-1.62
MEOX2	2.5e-10	2.7	8.3	-1.62
LNCTAM34A	q<=1.6e-19	4.7	1.5	1.62
SCD	3.0e-10	12.4	4.1	1.62
FAXDC2	3.1e-15	30.0	92.1	-1.62
GOLGA8M	2.7e-07	1.0	3.1	-1.62
MMP16	q<=1.6e-19	3.1	1.0	1.62
MVP	q<=1.6e-19	258.0	83.9	1.62
C11orf80	q<=1.6e-19	19.6	6.4	1.61
DAPK2	q<=1.6e-19	327.9	107.6	1.61
ID4	5.8e-19	207.1	634.0	-1.61
ATP2B1-AS1	q<=1.6e-19	1.9	5.7	-1.61
PIP5KL1	q<=1.6e-19	6.6	2.1	1.61
RNU5A-1	1.7e-07	1.0	3.1	-1.61
LONRF3	2.3e-07	6.3	19.1	-1.60
C5orf49	1.1e-08	1.0	3.0	-1.60
ZNF781	2.8e-15	1.2	3.6	-1.60
TBILA	3.2e-07	3.2	9.6	-1.60
DOCK8-AS1	3.2e-11	1.4	4.3	-1.60
TMEM178A	9.7e-13	5.1	15.4	-1.60
NPDC1	q<=1.6e-19	104.1	34.2	1.60
BEAN1	q<=1.6e-19	5.5	1.8	1.60
TPD52L1	q<=1.6e-19	141.4	46.7	1.60
LOXL2	q<=1.6e-19	11.1	3.7	1.60
TCEAL7	4.5e-16	2.5	7.7	-1.60
FRMD5	q<=1.6e-19	3.0	1.0	1.60
ERBB3	q<=1.6e-19	46.0	15.2	1.60
DNAAF8	q<=1.6e-19	1.0	3.0	-1.60
CAMK1D	3.0e-15	20.6	62.0	-1.59
TRIM47	q<=1.6e-19	44.6	14.8	1.59
CEACAM6	q<=1.6e-19	3.0	1.0	1.59
CCL18	1.3e-07	25.7	8.5	1.59
CEBPA-DT	4.1e-12	4.0	12.1	-1.59
RTN1	3.7e-15	4.7	14.2	-1.59
CPXM2	1.1e-10	5.7	17.2	-1.59
CXCL12	8.2e-11	53.2	159.9	-1.59
ROPN1B	3.3e-10	1.0	3.0	-1.58
SYT9	3.3e-14	1.0	3.0	-1.58
GOLGA8N	3.0e-10	1.1	3.4	-1.58
PPP1R15A	1.4e-07	82.5	247.0	-1.58
CAVIN2	5.7e-12	48.5	144.8	-1.58
GARNL3	q<=1.6e-19	4.2	12.6	-1.58
CD207	2.2e-14	3.0	1.0	1.57
PRKG1	1.1e-15	3.8	11.2	-1.57
CELF4	q<=1.6e-19	3.0	1.0	1.57
CPS1	6.6e-09	1.0	3.0	-1.57
KCNIP3	3.5e-09	19.8	58.9	-1.57
LZTS1	q<=1.6e-19	4.0	1.3	1.57
DUSP15	4.1e-13	6.1	18.3	-1.57
RUNX1T1	1.4e-15	1.4	4.2	-1.57
TTC30A	7.1e-19	3.9	11.6	-1.57
C1orf226	q<=1.6e-19	5.1	1.7	1.57
TOB1	1.8e-10	60.1	178.7	-1.57
C10orf82	1.1e-07	2.5	7.3	-1.57
PRELP	1.3e-07	7.2	21.4	-1.57
SLC1A1	3.9e-13	16.5	48.9	-1.57
ST8SIA4	q<=1.6e-19	11.7	3.9	1.57
FBLN5	1.9e-16	22.9	67.9	-1.57
DDX25	1.1e-16	1.0	2.9	-1.56
FSTL3	q<=1.6e-19	47.3	16.0	1.56
TGFBI	q<=1.6e-19	76.9	26.0	1.56
SNORD14E	2.4e-04	1.9	5.6	-1.56
SAMD11	4.2e-18	6.3	2.2	1.56
B4GALNT3	q<=1.6e-19	14.5	4.9	1.56
POU2F3	q<=1.6e-19	10.1	3.4	1.56
ISM1	2.2e-06	23.1	68.0	-1.56
FZD8	1.2e-15	6.3	18.6	-1.56
TMEM130	q<=1.6e-19	2.9	1.0	1.56
NUPR1	1.8e-07	50.7	149.4	-1.56
FGD2	6.2e-05	4.4	12.9	-1.55
SCN3B	4.8e-16	1.5	4.5	-1.55
SPINT1	q<=1.6e-19	243.3	83.1	1.55
ZDHHC11B	4.8e-11	1.0	2.9	-1.55
ARNTL	q<=1.6e-19	61.0	20.9	1.55
NMNAT3	q<=1.6e-19	4.5	13.3	-1.55
MRGPRF	1.5e-07	1.0	2.9	-1.55
WDR17	2.6e-13	1.3	3.9	-1.55
KCNJ2-AS1	q<=1.6e-19	3.8	1.3	1.55
FREM2	7.7e-13	3.8	11.3	-1.55
PLXNA4	1.8e-18	3.7	1.3	1.54
CXXC4	3.3e-09	3.1	9.0	-1.54
FAM178B	q<=1.6e-19	2.9	1.0	1.54
DEFB131A	9.8e-07	2.5	7.1	-1.54
PRKCQ	q<=1.6e-19	16.2	47.2	-1.54
PCDH9	2.9e-06	1.0	2.9	-1.54
MOB3B	1.7e-16	4.5	13.2	-1.54
GOLGA7B	q<=1.6e-19	2.9	1.0	1.54
LINC01265	1.5e-08	1.1	3.2	-1.54
BHLHE40	2.6e-18	244.1	83.7	1.54
MYCN	2.6e-08	1.4	4.0	-1.54
VLDLR	1.7e-09	3.6	10.6	-1.54
PRKCA	1.2e-11	2.5	7.2	-1.54
PELI1	q<=1.6e-19	23.2	8.0	1.53
GCSAM	1.8e-06	1.6	4.7	-1.53
SLC35F2	q<=1.6e-19	39.8	13.8	1.53
FHL2	2.2e-09	10.0	28.9	-1.53
NAPSA	1.8e-10	4.9	1.7	1.53
ACHE	6.9e-05	1.3	3.7	-1.53
SPATA18	q<=1.6e-19	5.2	1.8	1.53
CD300LG	5.2e-05	1.0	2.9	-1.53
DIO3OS	2.5e-07	1.0	2.9	-1.53
AKAP12	3.1e-12	14.1	40.6	-1.53
P2RY6	q<=1.6e-19	5.3	1.8	1.52
PDPN	5.6e-06	2.2	6.2	-1.52
LINC01539	9.4e-09	1.0	2.9	-1.52
CD109	q<=1.6e-19	5.4	1.9	1.52
TLE1	1.9e-16	10.7	30.7	-1.52
TNFSF15	q<=1.6e-19	4.7	1.6	1.52
MIR616	4.4e-05	3.7	10.5	-1.52
KLK13	q<=1.6e-19	2.9	1.0	1.52
NPW	1.3e-18	2.9	1.0	1.52
FAT4	1.3e-13	3.1	8.8	-1.51
PDE9A	q<=1.6e-19	45.0	15.8	1.51
TMEM164	q<=1.6e-19	18.8	53.6	-1.51
PTCH2	1.3e-10	1.2	3.5	-1.51
PGF	4.0e-04	62.6	178.4	-1.51
CDKN1A	5.8e-08	349.4	122.3	1.51
SLC39A14	1.2e-12	63.2	179.6	-1.51
TAFA5	q<=1.6e-19	2.8	1.0	1.51
SLC26A9	1.3e-07	1.0	2.8	-1.51
C16orf89	5.7e-12	324.0	924.6	-1.51
C1QTNF12	1.2e-14	2.8	1.0	1.50
ARHGAP28	2.7e-08	2.2	6.4	-1.50
WWTR1-AS1	3.0e-14	1.0	3.0	-1.50
S100A11	q<=1.6e-19	1522.9	537.9	1.50
FBLN2	1.2e-09	20.8	58.9	-1.50
PRKX	7.7e-12	24.8	70.0	-1.50
TMEM92	q<=1.6e-19	2.8	1.0	1.50
ASPHD1	q<=1.6e-19	2.8	1.0	1.50
LRP8	5.0e-07	9.7	27.3	-1.50
SNAP25	5.6e-19	4.0	1.4	1.50
SYTL4	3.4e-14	4.4	12.6	-1.50
CGNL1	2.0e-14	26.4	74.6	-1.50
NUDT16-DT	1.3e-08	2.6	7.4	-1.50
KLF15	5.6e-05	4.1	11.6	-1.50
SMIM10L2B	3.1e-15	2.0	5.7	-1.49
MYEF2	q<=1.6e-19	6.1	2.2	1.49
KL	q<=1.6e-19	3.8	1.4	1.49
ID3	1.4e-11	306.1	857.5	-1.49
SERPINF1	1.7e-08	45.6	128.3	-1.49
EYA2	3.6e-18	18.0	50.5	-1.49
CTSS	7.6e-09	88.2	31.4	1.49
SORD	q<=1.6e-19	81.6	229.7	-1.49
PRSS1	1.0e-10	2.8	1.0	1.49
PRDM1	q<=1.6e-19	49.7	17.7	1.49
CCDC87	1.9e-12	1.0	2.9	-1.49
FMO1	2.0e-09	1.0	2.8	-1.49
RARB	2.1e-17	7.0	19.5	-1.49
KCNJ13	1.9e-05	1.0	2.8	-1.49
LIPC	9.9e-06	1.0	2.8	-1.48
SIGLEC15	q<=1.6e-19	2.8	1.0	1.48
PLXND1	q<=1.6e-19	72.3	26.0	1.48
ANKRD18A	7.3e-11	1.0	2.8	-1.48
ABCA8	1.9e-09	4.5	12.7	-1.48
INAFM2	5.2e-10	29.1	81.5	-1.48
ARHGAP31-AS1	1.1e-17	1.5	4.1	-1.48
AMN	1.0e-08	1.0	2.8	-1.48
KIF12	7.1e-17	21.5	59.8	-1.48
RAET1G	q<=1.6e-19	2.8	1.0	1.48
LOC101927189	8.2e-05	1.1	3.1	-1.48
MAN1A1	1.4e-16	13.1	36.5	-1.48
CREB5	2.8e-16	4.1	1.5	1.48
FAM171A2	q<=1.6e-19	11.5	4.1	1.48
CASC2	6.1e-19	5.0	14.0	-1.48
WFS1	q<=1.6e-19	36.4	101.2	-1.48
RADX	q<=1.6e-19	2.3	6.6	-1.48
NUAK2	3.1e-13	16.8	47.1	-1.48
LOH12CR2	1.1e-18	2.4	6.8	-1.47
DHDH	q<=1.6e-19	2.8	1.0	1.47
DNALI1	2.0e-18	23.5	65.0	-1.47
SLC25A25	1.1e-09	16.1	44.6	-1.47
ROBO3	4.0e-13	4.0	11.1	-1.47
MT1E	5.6e-05	294.0	815.0	-1.47
KLF6	7.1e-06	114.5	317.8	-1.47
PREX2	1.6e-13	3.4	9.4	-1.47
PKP2	q<=1.6e-19	2.8	1.0	1.47
MRGPRE	q<=1.6e-19	3.9	1.4	1.47
GGT2	q<=1.6e-19	3.7	1.4	1.47
LOC100507437	1.9e-17	2.6	7.1	-1.47
KCNA2	2.9e-04	1.0	2.8	-1.47
ACP5	1.9e-06	47.1	17.0	1.47
SOX4	q<=1.6e-19	82.6	29.8	1.47
ACOT11	6.7e-12	4.0	11.0	-1.47
MST1R	q<=1.6e-19	7.8	2.8	1.47
MACC1	q<=1.6e-19	6.0	2.2	1.46
