Gene	FDRAdjustedP-value	CancerSampleMed	NormalSampleMed	|log2FC|
ZNF711	1.2e-09	1.0	8.3	-3.06
TCEAL7	2.1e-09	1.3	11.2	-3.06
TBC1D14	2.6e-16	279.9	33.5	3.06
BAIAP2L2	1.4e-04	1.1	9.0	-3.05
TNNC1	2.5e-07	3.6	29.8	-3.05
TNFRSF19	1.0e-06	2.7	22.6	-3.05
EPHA7	7.2e-04	1.0	8.3	-3.04
LINC02478	1.3e-04	1.0	8.2	-3.04
ABI3BP	8.0e-06	3.0	24.4	-3.04
VANGL2	1.1e-07	1.0	8.2	-3.04
GPER1	1.8e-05	2.5	20.4	-3.03
C5orf38	3.9e-07	1.0	8.2	-3.03
DYNLRB2	4.8e-12	1.0	8.2	-3.03
TNFRSF11B	4.5e-04	11.5	94.4	-3.03
MEIS2	2.1e-08	1.7	13.9	-3.03
FGF2	8.1e-06	1.3	10.7	-3.02
ALKAL2	7.5e-04	1.0	8.1	-3.02
LRRN4	1.8e-04	1.0	8.1	-3.02
TFF3	4.7e-05	3.4	27.5	-3.02
KIAA0895	2.5e-14	1.8	14.5	-3.02
NRG3	5.7e-08	8.1	1.0	3.01
REPS2	3.7e-09	1.5	12.3	-3.01
ABCC3	2.7e-04	1.7	13.7	-3.01
CDKN1C	2.7e-07	14.7	118.3	-3.01
DTX4	1.4e-06	1.1	8.5	-3.01
CDKN2A	9.0e-07	8.0	1.0	3.00
CLDN3	3.4e-06	14.3	114.1	-3.00
CCDC68	4.3e-08	22.4	2.8	3.00
RHBG	1.3e-14	240.5	30.2	3.00
MAPK10	q<=1.7e-18	1.6	13.1	-3.00
DNM3	5.5e-08	1.0	8.0	-3.00
PNMA8A	4.8e-08	4.6	36.3	-2.99
DMGDH	6.5e-07	10.0	79.3	-2.99
SEMA4A	9.6e-07	7.3	58.3	-2.99
LINC01503	5.5e-06	8.6	68.2	-2.98
LINC01697	2.8e-06	1.0	7.9	-2.98
ZFP36	9.3e-06	77.7	613.3	-2.98
INPP5J	3.2e-18	661.2	84.0	2.98
CCDC148	5.0e-13	1.0	7.9	-2.98
GALNT18	2.2e-09	11.5	91.0	-2.98
PKIA	8.5e-13	73.1	9.3	2.98
SLC16A11	7.3e-12	74.6	9.5	2.97
CASC2	1.2e-14	1.1	8.4	-2.97
DNAJC22	2.0e-09	1.5	11.7	-2.97
HMGCS2	2.1e-04	33.8	265.0	-2.97
SELP	6.0e-10	2.8	21.5	-2.97
TMEM200A	3.4e-04	1.0	7.8	-2.96
CLSTN2	1.2e-04	1.0	7.8	-2.96
TREM2	8.8e-05	18.1	2.3	2.95
LINC01550	4.2e-11	1.0	7.7	-2.95
CLIC4	1.0e-11	35.2	272.8	-2.95
PON3	1.4e-06	1.0	7.7	-2.95
GSTT2B	5.2e-04	1.5	11.3	-2.95
CCDC74B	1.9e-09	1.0	7.7	-2.95
GRAMD2A	4.2e-08	1.2	9.5	-2.95
TRIM6	4.3e-04	1.0	7.7	-2.94
NECTIN4	1.5e-07	1.0	7.7	-2.94
IRX6	7.3e-04	1.0	7.6	-2.93
CCDC30	q<=1.7e-18	1.0	7.6	-2.92
ADORA1	2.1e-04	1.0	7.6	-2.92
TESC	2.4e-04	6.1	45.8	-2.91
KIF21A	5.5e-16	145.9	19.6	2.90
OR1L8	1.1e-06	7.5	1.0	2.90
PIH1D2	9.8e-15	1.3	9.7	-2.90
DNALI1	1.3e-17	5.9	44.1	-2.89
GPSM2	2.4e-12	16.6	2.3	2.89
DOC2B	4.5e-07	2.1	15.5	-2.89
NDN	1.0e-08	4.5	33.3	-2.89
MMP28	2.6e-06	1.0	7.5	-2.89
ROBO3	2.9e-06	1.9	14.4	-2.89
NTN4	1.6e-08	40.4	299.9	-2.89
STC1	1.6e-04	15.8	117.3	-2.89
FOS	9.1e-05	68.2	501.9	-2.88
FHL1	1.3e-05	15.3	112.4	-2.88
AMPH	4.3e-05	1.0	7.4	-2.88
GPNMB	1.9e-08	735.8	99.6	2.88
ABCC6	8.5e-05	1.5	10.9	-2.88
APCDD1L-DT	3.1e-06	1.0	7.3	-2.87
TMEM246-AS1	6.4e-04	1.0	7.3	-2.87
LINC01976	3.8e-05	1.0	7.3	-2.87
RAB27B	3.7e-09	7.3	1.0	2.87
CPE	1.4e-06	27.6	201.6	-2.87
FGF7	3.1e-10	26.9	3.7	2.87
ALDH3B1	5.7e-04	4.2	30.3	-2.86
PROSER2	2.8e-08	3.4	24.8	-2.86
PYROXD2	3.6e-07	1.6	11.9	-2.86
NME5	6.9e-17	5.2	37.3	-2.85
ID4	3.2e-07	6.5	46.7	-2.85
CPED1	2.7e-05	1.4	10.0	-2.85
CCDC88C	2.8e-09	1.5	10.9	-2.84
AK7	4.9e-11	1.5	11.0	-2.84
MXRA5	5.2e-04	3.3	23.8	-2.84
KLHL3	8.4e-16	54.8	7.7	2.84
SHOC1	1.0e-04	12.8	1.8	2.84
LOC101928596	3.4e-05	1.0	7.2	-2.84
NKX6-1	4.2e-07	7.2	1.0	2.84
LY6E	4.7e-07	26.6	189.4	-2.83
LTBP1	1.6e-04	7.3	52.1	-2.83
CKMT2	1.5e-16	267.6	37.6	2.83
KCNJ11	4.6e-15	35.4	5.0	2.83
CHRD	4.9e-07	1.0	7.1	-2.83
SPARCL1	1.2e-08	1115.3	157.5	2.82
BST1	7.2e-06	1.2	8.8	-2.82
CRYL1	5.0e-07	100.6	703.0	-2.81
SYTL2	8.0e-09	8.6	60.2	-2.81
ATP6V1G3	6.6e-11	368.1	52.6	2.81
CFI	2.3e-06	2.3	16.1	-2.81
GALNT15	2.1e-04	4.3	30.2	-2.81
DACT2	6.0e-07	1.0	7.0	-2.81
POF1B	8.6e-06	1.0	7.0	-2.81
C1orf115	3.6e-13	15.0	105.5	-2.81
ZNF300	6.7e-09	1.1	7.3	-2.80
KNDC1	2.4e-08	10.0	1.4	2.80
HSD11B1	6.4e-04	1.4	9.9	-2.80
PHKA1	q<=1.7e-18	35.4	5.1	2.80
EHD3	6.5e-05	2.9	19.9	-2.80
RBP2	7.5e-04	1.0	6.9	-2.80
NR2F1	3.5e-05	4.5	31.2	-2.80
NCKAP5-AS2	8.3e-14	32.0	4.6	2.79
NXNL2	2.6e-05	1.0	6.9	-2.79
SAPCD2	3.5e-12	7.2	1.0	2.79
MMP24	1.6e-11	54.4	7.9	2.79
FOXA3	1.1e-05	1.0	6.9	-2.79
CCDC28B	5.0e-05	71.2	10.3	2.79
NAP1L3	7.3e-12	1.0	6.9	-2.78
NOTCH2	5.0e-07	4.7	32.0	-2.78
CCDC78	7.6e-07	13.5	2.0	2.78
LINC02893	1.8e-04	1.0	6.9	-2.78
CENPM	5.2e-09	18.5	2.7	2.78
WFDC1	4.5e-07	3.0	20.2	-2.76
AGPAT4	1.3e-07	1.0	6.8	-2.76
SMIM3	1.5e-05	11.4	76.9	-2.76
CDNF	2.3e-11	1.0	6.8	-2.76
GALNT3	4.8e-09	4.8	32.1	-2.75
HAAO	4.2e-04	7.0	47.0	-2.75
PYY	2.1e-04	6.7	1.0	2.75
CD109	3.9e-05	1.4	9.1	-2.74
MIR1915HG	1.5e-08	1.0	6.7	-2.74
PTGER4	1.1e-06	2.8	18.8	-2.74
EMP1	4.6e-04	12.2	81.5	-2.74
OVOL2	2.6e-08	1.0	6.7	-2.74
CDT1	9.1e-08	7.6	1.1	2.74
SARDH	1.4e-04	1.6	10.7	-2.74
TLR5	1.2e-06	1.7	11.3	-2.73
STK32A	3.0e-13	32.5	4.9	2.73
PLA2G4F	4.2e-18	145.2	21.8	2.73
SLC4A7	6.3e-05	2.8	18.5	-2.73
CP	4.6e-05	1.0	6.6	-2.72
PRKX	1.2e-06	5.5	36.1	-2.72
GALNT9	1.0e-04	1.8	11.6	-2.72
RASD2	1.8e-07	6.6	1.0	2.72
SLC5A8	1.1e-05	1.0	6.6	-2.72
LINC00239	1.1e-11	7.5	1.1	2.72
MAML2	3.3e-09	2.9	19.1	-2.71
GUCY1A1	1.3e-09	2.1	13.6	-2.71
NINJ2	1.0e-09	13.4	2.1	2.71
ACSM5	4.1e-04	1.0	6.5	-2.71
GABRA2	4.3e-07	1.0	6.5	-2.70
C7orf57	1.9e-07	6.5	1.0	2.70
EGR1	4.7e-04	73.4	476.4	-2.70
NR2F1-AS1	5.1e-08	1.7	11.1	-2.70
LIPC	1.5e-10	3.2	20.6	-2.70
UPK1B	3.5e-04	1.0	6.5	-2.70
ASTN2	1.2e-11	51.4	8.0	2.69
NGFR	2.6e-07	31.7	4.9	2.69
PKDCC	2.1e-11	93.4	14.5	2.69
STK32B	6.4e-05	4.6	29.6	-2.69
FRMD4B	7.1e-12	2.8	18.4	-2.69
PCDH9	7.7e-04	1.0	6.5	-2.69
ASB5	7.9e-06	6.5	1.0	2.69
KBTBD12	1.5e-10	14.3	2.2	2.69
S1PR3	9.9e-05	5.2	33.3	-2.68
GAL3ST3	8.2e-05	1.0	6.4	-2.68
UBE2QL1	8.8e-13	41.1	6.4	2.68
KCNS3	2.1e-06	2.2	13.9	-2.68
MRC2	3.3e-04	4.3	27.4	-2.68
LIN7A	3.2e-16	92.9	14.6	2.67
CACNA1H	1.8e-04	3.2	20.0	-2.67
CLUL1	1.2e-05	1.1	7.1	-2.67
DOCK10	2.1e-11	25.1	3.9	2.67
SEMA3G	4.5e-07	8.9	56.6	-2.67
DNAJC12	8.6e-04	1.0	6.3	-2.67
CDO1	2.3e-07	1.0	6.4	-2.67
PRKCD	2.6e-16	336.7	53.2	2.66
CFH	2.0e-04	5.8	36.4	-2.66
FAM149A	7.8e-14	6.8	42.6	-2.66
EPCAM-DT	8.9e-08	1.0	6.5	-2.66
NPHP4	4.4e-11	1.3	8.2	-2.66
LINC02027	2.8e-04	1.0	6.3	-2.65
PTGDS	1.0e-03	1.0	6.3	-2.65
NBL1	1.4e-05	11.6	72.6	-2.65
SGIP1	4.3e-08	1.0	6.2	-2.64
PLAAT5	1.4e-08	6.2	1.0	2.64
NRIP3	1.3e-06	10.2	1.6	2.64
IQCD	2.5e-08	1.8	10.9	-2.64
FRZB	8.2e-07	5.1	31.6	-2.64
CELF5	2.5e-12	6.2	1.0	2.63
SLC66A1L	4.2e-04	1.0	6.2	-2.63
COCH	1.2e-06	6.2	1.0	2.63
FBXO15	1.3e-13	1.0	6.2	-2.63
ENTPD8	2.8e-04	1.0	6.2	-2.63
BNC2-AS1	3.8e-11	1.0	6.1	-2.62
TAGLN	1.8e-04	23.6	144.7	-2.62
PACRG	1.7e-14	132.8	21.6	2.62
GDF3	2.0e-05	1.0	6.2	-2.62
LPL	7.2e-04	9.4	57.7	-2.62
PRR15	6.2e-05	10.4	63.9	-2.62
SMPDL3B	3.7e-06	1.0	6.1	-2.62
LETR1	4.0e-09	1.6	9.6	-2.61
C5	1.1e-08	1.0	6.4	-2.61
SMOC2	5.2e-05	4.7	28.7	-2.61
SGK1	8.2e-07	33.1	202.1	-2.61
TPM4	3.2e-09	79.9	488.4	-2.61
ADGRF3	8.5e-05	1.3	8.2	-2.61
ADCY1	1.6e-07	18.1	3.0	2.61
CREB3L1	1.4e-08	44.9	7.3	2.61
DENND2A	3.6e-06	3.8	23.0	-2.60
SEMA3C	2.1e-11	127.9	21.1	2.60
SLITRK4	5.5e-05	1.0	6.1	-2.60
PODXL	4.4e-04	31.5	191.0	-2.60
NHSL1	9.9e-07	2.2	13.5	-2.60
SLC45A1	7.6e-06	1.2	7.5	-2.60
FMO4	3.5e-05	5.3	31.8	-2.59
NCOA7-AS1	4.5e-09	6.0	1.0	2.59
PALS2	4.0e-14	1.0	6.0	-2.59
PHLDB1	2.8e-09	9.6	57.8	-2.59
PDE1C	2.3e-10	27.1	4.5	2.59
IFT88	q<=1.7e-18	5.9	35.4	-2.59
WDR31	2.3e-10	1.4	8.3	-2.58
FAM89A	2.1e-07	3.4	20.1	-2.58
IDNK	1.2e-05	7.2	42.9	-2.58
ATP10A	7.3e-04	1.0	6.0	-2.58
RGS16	2.2e-07	105.4	17.7	2.58
LINC01117	1.5e-11	1.3	7.8	-2.58
THY1	2.6e-08	22.4	133.9	-2.58
PLEK2	3.5e-18	149.1	25.0	2.58
WDR54	q<=1.7e-18	7.4	44.5	-2.58
ZC3HAV1L	1.2e-07	1.1	6.3	-2.57
RCOR2	3.7e-16	5.9	1.0	2.57
CPNE8	2.5e-05	3.0	17.6	-2.57
BCO2	9.5e-11	9.7	1.6	2.56
IER3	4.3e-05	18.8	110.9	-2.56
PPP1R14A	4.2e-06	13.3	78.8	-2.56
NRGN	1.9e-09	3.9	23.3	-2.56
VIL1	4.4e-04	1.0	5.9	-2.56
C1QTNF7	2.7e-07	1.0	5.9	-2.56
ANKRD29	1.0e-16	49.2	8.4	2.56
RPRM	3.7e-05	1.0	5.9	-2.56
LEF1-AS1	6.3e-09	5.8	1.0	2.55
RASL11A	2.0e-10	6.8	39.6	-2.55
FRMD4A	6.0e-08	2.1	12.3	-2.55
SYNPO2	1.0e-03	3.5	20.2	-2.55
TMEM139	1.1e-08	4.1	24.1	-2.54
STARD13	4.6e-09	3.4	19.8	-2.54
OLIG1	9.9e-10	33.6	5.8	2.54
LOC728392	1.5e-07	1.0	5.8	-2.54
TGFBR3	5.2e-07	7.4	42.8	-2.54
CELSR1	8.7e-08	4.1	23.9	-2.54
ZDHHC23	3.2e-18	43.5	7.5	2.54
PPP1R16B	1.4e-05	1.9	11.2	-2.54
SYT13	2.1e-13	136.7	23.4	2.54
CATIP	1.1e-12	1.0	5.8	-2.53
NPY5R	1.3e-07	1.0	5.8	-2.53
CCBE1	1.0e-11	17.6	3.0	2.53
TREH	8.5e-04	1.0	5.8	-2.53
SNTB1	2.9e-15	136.5	23.6	2.53
HBEGF	8.0e-04	9.9	56.9	-2.52
MORN2	6.3e-14	16.8	96.3	-2.52
PLPPR1	3.1e-04	5.2	29.6	-2.52
RASSF9	6.3e-08	1.0	5.7	-2.52
LHPP	9.8e-09	12.0	68.9	-2.52
BTG2	4.4e-05	60.9	349.4	-2.52
AGTR1	5.5e-04	2.0	11.6	-2.52
CAMK2B	5.1e-10	12.0	2.1	2.52
OLMALINC	9.6e-12	108.1	18.8	2.52
CYP39A1	9.4e-05	2.6	15.1	-2.51
FHDC1	1.4e-14	28.2	5.0	2.51
FBLIM1	8.6e-07	10.6	60.1	-2.51
RHOB	3.0e-07	115.0	655.8	-2.51
SLC4A5	2.0e-11	5.7	1.0	2.51
DHRS7	2.6e-17	804.1	140.9	2.51
TEKT2	1.1e-10	1.0	5.7	-2.50
ITGB8	2.3e-06	6.7	37.6	-2.50
FAM184A	4.9e-06	1.3	7.6	-2.50
FHL5	7.8e-06	1.0	5.7	-2.50
NOSTRIN	1.8e-11	6.8	38.3	-2.50
F2RL1	2.4e-11	14.5	82.5	-2.50
IER5L	5.8e-07	3.7	20.8	-2.50
EDIL3	1.7e-07	5.0	28.3	-2.49
LINC00271	7.3e-12	1.8	9.9	-2.49
PSG4	1.7e-04	9.2	1.6	2.49
NET1	9.6e-13	8.1	45.6	-2.49
LINC02361	1.9e-06	1.0	5.8	-2.49
CENPV	2.1e-11	4.0	22.3	-2.48
FBP1	2.7e-04	18.8	104.9	-2.48
TMEM98	3.4e-06	4.7	26.5	-2.48
CLEC18B	2.3e-04	1.0	5.6	-2.48
MDH1B	2.6e-12	1.0	5.6	-2.48
PLAAT4	1.6e-14	855.5	153.2	2.48
FMO5	2.0e-06	7.9	44.1	-2.48
SPAAR	5.6e-06	2.4	13.5	-2.48
TRPM3	7.2e-04	1.0	5.6	-2.48
HES1	5.6e-09	31.2	172.6	-2.47
TNFSF10	1.2e-05	36.1	199.7	-2.47
TRAM1L1	2.1e-07	3.7	20.2	-2.47
AMPD3	3.8e-18	83.2	15.0	2.47
ABHD3	1.4e-16	141.7	25.6	2.47
ECM2	3.6e-05	3.2	17.5	-2.46
TTC22	3.4e-11	3.3	18.0	-2.46
SLC26A7	2.6e-07	287.1	52.2	2.46
FA2H	1.7e-14	86.9	15.8	2.46
TRPV6	1.1e-06	2.8	15.1	-2.46
CERCAM	9.3e-08	10.6	58.2	-2.45
ITGA8	8.0e-06	2.5	13.5	-2.45
PCDHB4	7.2e-08	1.0	5.5	-2.45
ZNF883	4.4e-08	1.0	5.5	-2.45
TNNC2	2.1e-05	9.8	1.8	2.45
IL17RB	4.0e-05	5.5	30.1	-2.45
LBR	3.3e-11	6.7	36.5	-2.45
CNKSR3	1.7e-08	4.3	23.4	-2.45
SLC29A4	5.0e-09	36.9	6.7	2.45
TNKS2-AS1	1.4e-05	1.0	5.4	-2.44
ST6GALNAC3	6.6e-05	1.1	5.7	-2.44
CFAP36	q<=1.7e-18	23.7	128.4	-2.44
CC2D2A	q<=1.7e-18	4.8	26.4	-2.44
FRMD3	1.3e-11	6.6	35.9	-2.44
CDC37L1-DT	5.1e-09	2.8	15.2	-2.44
NYNRIN	8.3e-06	3.0	16.2	-2.44
HIP1	5.1e-07	8.6	46.3	-2.44
PPIL6	4.7e-14	1.2	6.6	-2.44
RNF144B	3.2e-07	8.1	43.5	-2.43
LINC00853	6.6e-05	1.0	5.4	-2.43
ZMYND10	1.7e-10	1.0	5.4	-2.43
PIFO	6.9e-13	2.8	15.2	-2.43
CFAP53	1.4e-13	1.1	6.2	-2.43
PLS1	1.6e-12	5.8	31.2	-2.43
ZMYND12	7.3e-10	3.7	19.8	-2.43
CDCP1	8.1e-10	59.7	11.2	2.42
F11-AS1	2.5e-06	1.0	5.4	-2.42
TSPAN1	1.9e-08	111.6	598.3	-2.42
TRIL	1.6e-06	2.6	14.0	-2.41
STIM1	q<=1.7e-18	231.9	43.5	2.41
NUDT4	2.6e-06	9.5	50.4	-2.41
FGF14	5.4e-06	5.3	1.0	2.41
PKLR	1.0e-03	1.0	5.3	-2.41
ICAM5	3.0e-08	5.3	1.0	2.41
CERKL	1.7e-10	1.0	5.3	-2.41
C1GALT1C1L	1.1e-06	1.0	5.3	-2.41
SPNS3	3.7e-08	1.0	5.3	-2.41
CLDN10-AS1	2.4e-06	1.0	5.3	-2.40
FKBP1B	1.7e-10	1.0	5.3	-2.40
RASD1	4.9e-05	72.8	385.0	-2.40
LAMC3	1.9e-04	2.2	11.7	-2.40
BCAS4	q<=1.7e-18	170.2	32.3	2.40
ARHGAP29	1.8e-10	10.8	57.0	-2.40
ST6GALNAC2	6.9e-06	1.6	8.5	-2.40
MAP1B	6.6e-09	36.9	7.1	2.39
SIRPA	2.9e-08	8.2	43.0	-2.39
SEZ6L	1.2e-04	5.2	1.0	2.39
CHODL	2.5e-04	1.0	5.3	-2.39
PCSK6	1.3e-05	1.3	6.8	-2.39
CFAP70	6.4e-08	1.0	5.4	-2.39
MYLK	9.3e-08	11.8	61.7	-2.39
HOXC10	6.3e-12	11.6	60.1	-2.38
AK8	9.2e-15	1.5	7.7	-2.38
LMCD1	1.0e-05	3.4	18.0	-2.38
RADX	2.6e-10	1.0	5.2	-2.38
ABAT	3.6e-04	6.7	35.0	-2.38
RAB26	2.3e-10	9.3	1.8	2.38
RGS2	4.0e-05	22.0	115.0	-2.38
CFAP300	1.2e-05	1.0	5.2	-2.38
MFAP3L	3.8e-05	11.5	59.5	-2.37
P3H2-AS1	9.8e-07	1.0	5.2	-2.37
KLHL29	5.8e-07	1.0	5.2	-2.37
TMEM47	3.3e-07	12.5	64.3	-2.37
PPL	2.0e-05	9.6	49.4	-2.37
CORO7	5.9e-14	18.5	3.6	2.36
MIR3189	2.3e-06	4.5	23.1	-2.36
CRYZ	1.0e-11	84.5	434.6	-2.36
CELSR2	1.9e-07	5.8	30.0	-2.36
ALPL	3.5e-04	7.8	40.2	-2.36
MYO3B	1.5e-06	3.7	18.9	-2.36
SLC4A8	3.7e-04	1.0	5.1	-2.35
PTPN13	2.1e-09	9.6	48.9	-2.35
PABPC4L	1.1e-15	8.7	1.7	2.35
JAM2	4.3e-06	4.4	22.6	-2.35
LGMN	4.9e-15	738.1	144.3	2.35
LINC01780	1.9e-06	1.0	5.1	-2.35
EFHC1	1.1e-11	1.5	7.8	-2.35
HGF	1.6e-04	1.9	9.9	-2.35
TMEM200B	8.6e-04	1.0	5.1	-2.35
RBKS	2.6e-11	8.3	42.2	-2.34
NEBL-AS1	3.9e-06	2.2	11.2	-2.34
RGS9	2.6e-14	1.0	5.2	-2.34
ANKRD65	1.6e-08	2.1	10.6	-2.34
TMTC2	4.0e-09	4.6	23.1	-2.34
PMP22	3.5e-07	15.2	76.2	-2.33
B9D1	5.9e-14	7.1	35.6	-2.33
CPVL	2.4e-09	41.6	208.8	-2.33
GADD45G	2.7e-10	228.5	45.6	2.32
FAM83F	5.7e-18	14.8	3.0	2.32
NXN	4.7e-08	5.8	28.7	-2.32
DIRAS3	6.3e-04	2.2	11.0	-2.32
MYL9	1.6e-06	51.5	256.9	-2.32
NUPR1	5.5e-11	198.5	39.8	2.32
COLCA2	7.8e-16	51.1	10.2	2.32
BACE2	2.2e-15	215.6	43.5	2.31
C1QTNF3	1.7e-06	1.0	5.0	-2.31
S100A16	1.3e-09	39.2	193.9	-2.31
SIX1	1.7e-07	5.0	1.0	2.31
PCDHB5	1.8e-05	1.7	8.3	-2.31
SOX13	1.9e-09	8.7	43.0	-2.31
PRRT1	1.9e-06	1.1	5.7	-2.31
HIF3A	7.4e-04	1.0	4.9	-2.31
MGAT4A	6.1e-13	9.8	48.3	-2.31
DUSP26	3.8e-04	1.0	5.0	-2.31
FAM229B	5.7e-14	5.3	25.9	-2.30
STXBP6	8.6e-06	30.0	6.1	2.30
LINC01589	2.4e-04	1.0	4.9	-2.30
IL1R1	1.7e-07	9.9	48.4	-2.30
TNNI1	8.4e-05	1.0	4.9	-2.30
LRRC8C-DT	8.0e-10	1.9	9.1	-2.30
SPEF1	3.0e-11	1.0	4.9	-2.29
CCRL2	1.2e-06	23.3	4.8	2.29
MIR616	1.6e-12	7.0	1.4	2.29
DAGLA	5.7e-04	1.0	4.9	-2.29
HOXA2	1.3e-05	1.0	4.9	-2.29
PRLR	5.0e-08	62.3	12.7	2.29
ATP6V0A4	5.7e-14	884.1	181.1	2.29
STON1	1.0e-08	2.3	11.2	-2.28
TPRG1	2.8e-06	4.9	1.0	2.28
EPHA2	4.0e-05	10.9	52.9	-2.28
LINC00323	9.6e-07	18.9	3.9	2.28
CRIP2	2.6e-10	100.6	489.3	-2.28
TM4SF1	1.8e-08	61.4	298.8	-2.28
PHGDH	1.0e-04	26.2	127.2	-2.28
GSDMC	1.4e-05	4.8	1.0	2.28
EPHB4	3.7e-10	13.3	63.9	-2.27
SATB2	2.3e-09	1.5	7.1	-2.27
CYP26B1	3.2e-04	1.8	8.4	-2.27
CCDC146	1.3e-04	2.9	14.0	-2.27
VGLL3	1.4e-06	1.0	4.8	-2.26
SLIT2	2.4e-08	50.7	10.5	2.26
PXK	1.1e-12	180.3	37.7	2.26
OGDHL	1.0e-16	881.8	184.3	2.26
SH3BGRL2	1.6e-09	7.2	34.4	-2.26
MOK	6.8e-08	3.8	18.1	-2.26
CLIP3	1.5e-04	2.7	13.0	-2.26
FLVCR1-DT	2.3e-06	2.4	11.5	-2.25
SPA17	3.1e-16	1.0	4.7	-2.25
LOC105375304	5.7e-07	4.6	21.9	-2.25
PLAGL2	2.3e-14	40.2	8.4	2.25
FAM171A1	1.2e-06	17.0	80.7	-2.25
TMEM169	4.4e-06	1.0	4.7	-2.25
ABHD2	4.4e-13	224.0	47.1	2.25
HHATL	7.9e-04	4.7	1.0	2.25
HNF1B	1.5e-10	37.5	177.8	-2.25
PDLIM3	1.9e-05	2.8	13.1	-2.25
VSIG2	8.9e-07	36.0	7.6	2.25
SHROOM4	1.1e-09	2.2	10.4	-2.25
CTSV	6.4e-04	1.0	4.8	-2.25
DDAH1	4.7e-13	39.9	190.5	-2.25
SSBP2	7.7e-11	1.7	8.1	-2.25
