Gene	FDRAdjustedP-value	CancerSampleMed	NormalSampleMed	|log2FC|
PTTG1	q<=2.4e-20	94.7	6.9	3.77
LOC105372493	q<=2.4e-20	13.7	1.0	3.77
GPX8	q<=2.4e-20	13.7	1.0	3.77
LGI3	q<=2.4e-20	8.8	119.5	-3.76
CENPM	q<=2.4e-20	26.0	1.9	3.76
C4orf50	q<=2.4e-20	1.0	13.5	-3.76
STIMATE	q<=2.4e-20	1.0	13.6	-3.76
VCAM1	q<=2.4e-20	52.8	3.9	3.76
FCGR3A	q<=2.4e-20	193.5	14.4	3.75
SLC6A7	q<=2.4e-20	1.0	13.5	-3.75
HHATL	q<=2.4e-20	7.3	97.9	-3.75
TAF10	q<=2.4e-20	1.7	22.9	-3.75
PAK6	q<=2.4e-20	3.5	46.7	-3.75
NTSR2	q<=2.4e-20	6.9	92.9	-3.74
KRTCAP2	q<=2.4e-20	17.4	231.7	-3.74
MTURN	q<=2.4e-20	60.2	801.7	-3.74
KIF4A	q<=2.4e-20	13.4	1.0	3.74
HJURP	q<=2.4e-20	13.4	1.0	3.74
CA9	1.0e-08	13.4	1.0	3.74
LAT	q<=2.4e-20	1.0	13.2	-3.73
STX1B	q<=2.4e-20	11.2	148.2	-3.73
SNORA61	q<=2.4e-20	1.0	13.3	-3.73
OLFM3	q<=2.4e-20	1.0	13.3	-3.73
CA7	q<=2.4e-20	1.0	13.2	-3.72
C3	q<=2.4e-20	395.9	30.0	3.72
LY6H	q<=2.4e-20	20.5	271.2	-3.72
LUCAT1	1.6e-15	13.1	1.0	3.71
PRRT1	q<=2.4e-20	12.5	163.6	-3.71
GFRA1	q<=2.4e-20	1.0	13.1	-3.71
MAP3K9	q<=2.4e-20	1.0	13.1	-3.71
EPB41L4B	q<=2.4e-20	1.7	22.2	-3.70
COL1A2	2.1e-04	114.1	8.8	3.70
KIAA0319	q<=2.4e-20	1.5	19.9	-3.70
IDI2-AS1	q<=2.4e-20	1.0	13.5	-3.70
CPLX3	q<=2.4e-20	1.0	12.9	-3.69
PSMA6	q<=2.4e-20	12.7	164.8	-3.69
C16orf46	q<=2.4e-20	1.0	12.9	-3.69
HLA-DRB5	2.4e-17	154.8	12.0	3.69
IQCA1	q<=2.4e-20	1.9	24.7	-3.68
IQGAP2	q<=2.4e-20	12.8	1.0	3.68
RAB42	q<=2.4e-20	12.8	1.0	3.68
GPR27	q<=2.4e-20	3.4	43.5	-3.67
ATP6V1G2	q<=2.4e-20	33.9	430.5	-3.67
WBP1	q<=2.4e-20	22.0	279.3	-3.67
TIMP1	3.9e-16	1127.2	88.8	3.67
FNDC9	q<=2.4e-20	1.0	12.7	-3.67
PTGR2	q<=2.4e-20	2.1	26.5	-3.67
FAM153A	q<=2.4e-20	1.0	12.8	-3.67
CAMK2B	q<=2.4e-20	25.7	327.7	-3.67
CA10	q<=2.4e-20	3.6	45.7	-3.67
LYZ	1.8e-17	34.1	2.7	3.67
DMTN	q<=2.4e-20	25.0	317.7	-3.67
CARTPT	q<=2.4e-20	1.0	12.7	-3.67
PRKCB	q<=2.4e-20	7.0	90.0	-3.67
FTCD	q<=2.4e-20	1.0	12.7	-3.67
CACNA2D2	q<=2.4e-20	1.2	15.2	-3.67
SHISA7	q<=2.4e-20	2.9	36.7	-3.66
VIPR1	q<=2.4e-20	2.0	25.8	-3.66
CARNS1	q<=2.4e-20	6.2	78.0	-3.66
LDB3	q<=2.4e-20	1.3	16.9	-3.65
SRRM4	q<=2.4e-20	1.0	12.6	-3.65
CACNA2D3	q<=2.4e-20	1.3	16.4	-3.65
MTHFS	q<=2.4e-20	1.0	12.5	-3.64
ACTL6B	q<=2.4e-20	6.0	74.7	-3.64
OLFML2B	6.2e-12	22.0	1.8	3.64
RALGDS	q<=2.4e-20	13.7	169.9	-3.64
PRKCZ	q<=2.4e-20	10.9	135.7	-3.64
LIME1	q<=2.4e-20	4.8	60.0	-3.64
TSPOAP1	q<=2.4e-20	6.7	83.0	-3.63
CDCA5	q<=2.4e-20	26.2	2.1	3.63
ETV4	q<=2.4e-20	20.3	1.6	3.63
DGKE	q<=2.4e-20	1.0	12.4	-3.63
ALKBH6	q<=2.4e-20	3.9	48.1	-3.63
HLA-G	q<=2.4e-20	12.4	1.0	3.63
COL4A2	q<=2.4e-20	146.1	11.8	3.62
PTOV1-AS1	q<=2.4e-20	1.3	16.5	-3.62
PAOX	q<=2.4e-20	1.0	12.3	-3.62
ANXA3	q<=2.4e-20	1.5	18.9	-3.62
RALY-AS1	q<=2.4e-20	12.3	1.0	3.62
NPFF	q<=2.4e-20	1.0	12.2	-3.61
S100A3	q<=2.4e-20	12.3	1.0	3.61
GTSE1	q<=2.4e-20	12.2	1.0	3.61
HLA-DQA2	7.5e-16	12.2	1.0	3.61
CDK5R2	q<=2.4e-20	5.1	62.6	-3.61
SERPINA1	7.8e-20	50.4	4.1	3.60
HSPA14	q<=2.4e-20	16.9	1.4	3.60
SLC7A14	q<=2.4e-20	1.0	12.7	-3.60
OLFML3	q<=2.4e-20	99.7	8.2	3.60
TMEM151A	q<=2.4e-20	7.0	85.3	-3.60
MAL	q<=2.4e-20	19.4	233.3	-3.59
KCNA1	q<=2.4e-20	1.0	12.1	-3.59
UTP14C	q<=2.4e-20	1.0	12.1	-3.59
UNC5A	q<=2.4e-20	4.1	49.9	-3.59
IBSP	6.9e-12	12.0	1.0	3.59
TNFRSF19	q<=2.4e-20	35.7	3.0	3.59
DYNC1I1	q<=2.4e-20	7.5	90.9	-3.59
STEAP3	q<=2.4e-20	47.0	3.9	3.58
PPP1R1B	q<=2.4e-20	39.4	472.9	-3.58
DMKN	q<=2.4e-20	1.3	15.4	-3.58
NES	q<=2.4e-20	344.9	29.1	3.57
MS4A4A	4.9e-18	34.9	2.9	3.57
EMP1	q<=2.4e-20	117.9	9.9	3.57
PAM16	q<=2.4e-20	8.6	102.7	-3.57
MCUB	q<=2.4e-20	48.6	4.1	3.56
LTC4S	q<=2.4e-20	11.8	1.0	3.56
RYR2	q<=2.4e-20	1.0	11.8	-3.56
CAMKK1	q<=2.4e-20	9.3	109.5	-3.56
NPY1R	q<=2.4e-20	1.0	11.8	-3.56
CDCA8	q<=2.4e-20	19.4	1.7	3.55
CCDC85A	q<=2.4e-20	1.0	11.7	-3.55
CCL4	3.9e-13	21.4	1.8	3.55
GRM3	q<=2.4e-20	4.7	55.1	-3.55
EMX2OS	q<=2.4e-20	2.3	27.2	-3.55
C9orf24	q<=2.4e-20	4.4	50.8	-3.54
UCHL3	q<=2.4e-20	2.9	33.6	-3.54
DLG2	q<=2.4e-20	5.6	64.7	-3.54
PKD1P6-NPIPP1	q<=2.4e-20	11.6	1.0	3.54
ADCY5	q<=2.4e-20	4.8	55.5	-3.54
C1R	q<=2.4e-20	225.7	19.4	3.54
MIR6859-1	q<=2.4e-20	11.6	1.0	3.54
CPNE9	q<=2.4e-20	1.0	11.6	-3.54
LRRC25	q<=2.4e-20	13.1	1.1	3.54
MIR635	q<=2.4e-20	13.5	1.2	3.54
SH3GL2	q<=2.4e-20	10.4	121.3	-3.54
ARHGAP27P1-BPTFP1-KPNA2P3	q<=2.4e-20	11.6	1.0	3.53
TUBA1C	q<=2.4e-20	69.5	6.0	3.53
CHGA	q<=2.4e-20	7.0	81.0	-3.53
KNDC1	q<=2.4e-20	6.6	75.9	-3.53
SLC25A27	q<=2.4e-20	5.8	66.6	-3.53
LOC105374338	q<=2.4e-20	1.3	14.6	-3.53
REPS2	q<=2.4e-20	2.3	26.6	-3.52
MIR3916	q<=2.4e-20	11.5	1.0	3.52
CENPF	q<=2.4e-20	11.5	1.0	3.52
STRADA	q<=2.4e-20	6.2	70.7	-3.52
DLGAP5	q<=2.4e-20	11.4	1.0	3.52
EGR4	q<=2.4e-20	1.0	11.4	-3.51
DOC2A	q<=2.4e-20	5.5	62.8	-3.51
NOL12	q<=2.4e-20	2.2	25.3	-3.51
KIF23	q<=2.4e-20	11.4	1.0	3.51
CAMK1	q<=2.4e-20	8.1	92.1	-3.51
PRSS3	q<=2.4e-20	3.5	40.4	-3.51
GEMIN7	q<=2.4e-20	1.0	11.3	-3.50
ZNF883	q<=2.4e-20	11.3	1.0	3.50
GPR34	q<=2.4e-20	55.2	4.9	3.50
CBX7	q<=2.4e-20	12.3	138.8	-3.50
CABLES1	q<=2.4e-20	5.6	62.8	-3.50
RASGEF1A	q<=2.4e-20	3.5	39.4	-3.50
SRPX2	3.7e-17	11.3	1.0	3.50
TMEM88B	q<=2.4e-20	1.4	15.2	-3.49
SNORD14A	q<=2.4e-20	13.1	1.2	3.49
MYH7B	q<=2.4e-20	1.0	11.3	-3.49
EZH2	q<=2.4e-20	33.7	3.0	3.49
IRF9	q<=2.4e-20	7.7	86.2	-3.49
NRIP3	q<=2.4e-20	4.6	51.6	-3.48
HLA-DRB1	q<=2.4e-20	661.7	59.3	3.48
KCTD4	q<=2.4e-20	1.2	13.9	-3.48
NAP1L2	q<=2.4e-20	7.8	87.3	-3.48
ADRA2C	q<=2.4e-20	1.0	11.2	-3.48
HMOX1	q<=2.4e-20	201.3	18.1	3.47
RAPGEF4	q<=2.4e-20	13.2	146.2	-3.47
SHOX2	q<=2.4e-20	11.1	1.0	3.47
MDK	q<=2.4e-20	458.1	41.3	3.47
PCLO	q<=2.4e-20	1.0	11.1	-3.47
SLC25A41	q<=2.4e-20	1.0	11.2	-3.47
SLC47A2	7.7e-08	11.1	1.0	3.47
ASPHD1	q<=2.4e-20	16.8	185.7	-3.46
CYTL1	2.5e-11	32.9	3.0	3.46
EPHA10	q<=2.4e-20	1.0	10.9	-3.45
ERMN	q<=2.4e-20	13.2	144.0	-3.45
PLIN5	q<=2.4e-20	1.3	14.7	-3.45
RPL26	q<=2.4e-20	103.6	1132.7	-3.45
SLC6A13	q<=2.4e-20	1.2	13.3	-3.45
PCBP1	q<=2.4e-20	7.8	85.5	-3.45
TYROBP	q<=2.4e-20	470.3	43.0	3.45
CPNE7	q<=2.4e-20	1.2	12.7	-3.44
ZCCHC12	q<=2.4e-20	5.0	54.1	-3.44
HLA-DMB	q<=2.4e-20	101.9	9.5	3.43
MIR3685	q<=2.4e-20	10.8	1.0	3.43
PYDC1	q<=2.4e-20	1.0	10.8	-3.43
MEST	q<=2.4e-20	161.8	15.0	3.43
RIMS3	q<=2.4e-20	6.2	67.1	-3.43
SPTBN2	q<=2.4e-20	5.8	62.6	-3.43
MIR4315-2	q<=2.4e-20	10.7	1.0	3.42
TMCC2	q<=2.4e-20	12.3	131.0	-3.42
LMNB1	q<=2.4e-20	49.6	4.6	3.42
CPEB3	q<=2.4e-20	1.5	15.7	-3.41
PENK	q<=2.4e-20	1.9	20.7	-3.41
CYP2E1	q<=2.4e-20	1.4	14.5	-3.41
UNC13A	q<=2.4e-20	5.6	59.4	-3.41
PTPRR	q<=2.4e-20	1.0	10.8	-3.41
FPR3	7.3e-20	10.6	1.0	3.41
HOXA5	1.1e-15	10.6	1.0	3.41
CD74	q<=2.4e-20	1998.9	188.8	3.40
MYC	q<=2.4e-20	25.7	2.4	3.40
COL26A1	q<=2.4e-20	1.0	11.0	-3.40
PP7080	q<=2.4e-20	1.0	10.6	-3.40
PAK5	q<=2.4e-20	1.0	10.5	-3.40
CAMSAP3	q<=2.4e-20	1.9	20.2	-3.40
RNF207	q<=2.4e-20	1.0	10.5	-3.39
ADHFE1	q<=2.4e-20	3.5	37.1	-3.39
MTFP1	q<=2.4e-20	1.7	18.1	-3.39
SYT7	q<=2.4e-20	6.4	67.1	-3.39
ITGB2	q<=2.4e-20	127.6	12.2	3.39
KIF18B	q<=2.4e-20	10.5	1.0	3.39
PET100	q<=2.4e-20	8.2	84.9	-3.38
SRCIN1	q<=2.4e-20	6.5	67.8	-3.38
SCN2A	q<=2.4e-20	3.9	40.4	-3.38
ANKRD34A	q<=2.4e-20	2.4	25.5	-3.38
PDK3	q<=2.4e-20	10.8	1.0	3.38
NKX6-2	q<=2.4e-20	3.1	32.6	-3.38
IFITM10	q<=2.4e-20	2.4	24.9	-3.38
HLF	q<=2.4e-20	4.3	44.7	-3.37
MICOS10	q<=2.4e-20	6.2	64.2	-3.37
SIGLEC9	q<=2.4e-20	14.6	1.4	3.37
ESM1	1.0e-19	10.3	1.0	3.37
RGS1	1.5e-11	182.9	17.7	3.37
CD93	q<=2.4e-20	26.4	2.6	3.36
LINC00339	q<=2.4e-20	2.1	21.7	-3.36
SLPI	1.9e-08	31.2	3.0	3.36
RPH3A	q<=2.4e-20	10.3	105.5	-3.36
PVT1	q<=2.4e-20	10.6	1.0	3.36
KIAA0513	q<=2.4e-20	11.7	119.9	-3.35
FCER1G	q<=2.4e-20	305.1	30.0	3.35
CNPY2	q<=2.4e-20	8.5	87.2	-3.35
GRIN2A	q<=2.4e-20	1.0	10.2	-3.35
MEX3A	q<=2.4e-20	13.9	1.4	3.35
KIFC2	q<=2.4e-20	17.7	180.2	-3.35
NTM-AS1	q<=2.4e-20	1.4	14.5	-3.35
FAM131C	q<=2.4e-20	2.0	20.2	-3.35
TUBB4A	q<=2.4e-20	54.3	553.7	-3.35
RPE65	3.0e-17	10.2	1.0	3.35
FEZF2	q<=2.4e-20	1.0	10.2	-3.35
KCNN1	q<=2.4e-20	5.4	55.3	-3.35
RBAK-RBAKDN	q<=2.4e-20	10.1	1.0	3.34
TREM1	1.8e-16	10.2	1.0	3.34
NCDN	q<=2.4e-20	57.8	584.2	-3.34
SAMD12	q<=2.4e-20	1.4	14.4	-3.34
LILRB4	q<=2.4e-20	29.8	3.0	3.34
ITPRIPL1	q<=2.4e-20	14.6	1.4	3.34
LGI4	q<=2.4e-20	11.5	115.9	-3.33
CDS1	q<=2.4e-20	2.4	24.2	-3.33
HPSE2	q<=2.4e-20	1.0	10.0	-3.33
CPEB1	q<=2.4e-20	3.9	39.7	-3.33
C2orf81	q<=2.4e-20	1.2	11.7	-3.33
SLC7A7	q<=2.4e-20	35.5	3.5	3.33
TTC9B	q<=2.4e-20	14.2	143.2	-3.33
CCDC80	q<=2.4e-20	38.4	3.8	3.32
MAPK8IP2	q<=2.4e-20	14.8	148.4	-3.32
GCSH	q<=2.4e-20	4.9	48.5	-3.32
TNFAIP6	q<=2.4e-20	24.1	2.4	3.32
CKS2	q<=2.4e-20	116.9	11.7	3.32
OGFOD2	q<=2.4e-20	1.0	10.0	-3.32
SLITRK4	q<=2.4e-20	1.0	10.0	-3.32
NGRN	q<=2.4e-20	87.4	867.4	-3.31
ANO4	q<=2.4e-20	1.1	11.1	-3.31
NRSN1	q<=2.4e-20	9.1	90.6	-3.31
FLT3LG	q<=2.4e-20	1.0	9.9	-3.31
KIF5C	q<=2.4e-20	34.4	341.1	-3.31
BEGAIN	q<=2.4e-20	6.1	60.4	-3.31
CDKN2C	q<=2.4e-20	158.8	16.0	3.31
RELL1	q<=2.4e-20	31.3	3.2	3.31
HSPB2	q<=2.4e-20	1.0	9.8	-3.30
EPHB6	q<=2.4e-20	6.6	65.2	-3.30
NGB	q<=2.4e-20	1.0	9.8	-3.30
SERPINI1	q<=2.4e-20	16.1	158.4	-3.30
HAPLN4	q<=2.4e-20	1.0	9.8	-3.30
EMP3	q<=2.4e-20	448.0	45.4	3.30
GSTM5	q<=2.4e-20	9.0	87.9	-3.29
CYS1	q<=2.4e-20	1.1	11.0	-3.29
BEX5	q<=2.4e-20	14.5	141.8	-3.29
HAS2	q<=2.4e-20	9.7	1.0	3.29
CYP46A1	q<=2.4e-20	14.7	143.7	-3.29
SRPX	3.3e-14	95.4	9.8	3.28
FCGR1A	q<=2.4e-20	41.1	4.2	3.28
PLBD1-AS1	q<=2.4e-20	9.7	1.0	3.28
IPCEF1	q<=2.4e-20	1.4	13.2	-3.28
ITIH4	q<=2.4e-20	1.0	9.7	-3.28
BSN	q<=2.4e-20	2.9	28.6	-3.28
DIABLO	q<=2.4e-20	2.6	24.7	-3.27
MEF2B	q<=2.4e-20	1.0	9.7	-3.27
TTK	q<=2.4e-20	9.6	1.0	3.27
GNL3L	q<=2.4e-20	9.6	1.0	3.27
JPH1	q<=2.4e-20	1.4	13.6	-3.27
ICAM5	q<=2.4e-20	3.1	29.4	-3.27
C2orf27A	q<=2.4e-20	9.6	1.0	3.27
FSTL5	q<=2.4e-20	1.0	9.6	-3.26
DTL	q<=2.4e-20	9.6	1.0	3.26
CATSPERZ	q<=2.4e-20	1.0	9.6	-3.26
KCNAB2	q<=2.4e-20	20.7	198.2	-3.26
C3AR1	q<=2.4e-20	26.2	2.7	3.26
CRHR1	q<=2.4e-20	1.0	9.5	-3.25
JTB	q<=2.4e-20	23.2	221.1	-3.25
PPFIA2	q<=2.4e-20	1.8	16.9	-3.25
CCPG1	q<=2.4e-20	6.1	58.1	-3.25
MDFI	q<=2.4e-20	63.3	6.7	3.25
TAC1	q<=2.4e-20	4.3	41.0	-3.25
IGFBP5	q<=2.4e-20	419.7	44.1	3.25
CLIC1	q<=2.4e-20	474.5	50.2	3.24
FGF13	q<=2.4e-20	1.0	9.4	-3.24
MACROD2	q<=2.4e-20	1.0	9.6	-3.24
STXBP5L	q<=2.4e-20	1.0	9.7	-3.24
GPR12	q<=2.4e-20	1.3	12.1	-3.24
CYBB	q<=2.4e-20	46.8	4.9	3.24
TSTD3	q<=2.4e-20	9.4	1.0	3.24
RNASE6	q<=2.4e-20	61.8	6.5	3.24
FMC1	q<=2.4e-20	4.4	41.5	-3.24
TNNT1	q<=2.4e-20	2.1	19.7	-3.23
KCNH8	q<=2.4e-20	1.4	12.8	-3.23
OTUD7A	q<=2.4e-20	1.9	17.4	-3.23
PDE1B	q<=2.4e-20	6.0	56.2	-3.23
HTR5A-AS1	q<=2.4e-20	1.0	9.4	-3.23
CFB	q<=2.4e-20	1.0	9.4	-3.23
HLA-DPA1	q<=2.4e-20	414.6	44.6	3.22
ELAVL2	q<=2.4e-20	2.0	19.0	-3.22
IL1B	1.4e-12	16.2	1.7	3.22
NIPBL-DT	q<=2.4e-20	9.3	1.0	3.22
SKA3	q<=2.4e-20	9.3	1.0	3.22
CHGB	q<=2.4e-20	13.3	123.7	-3.22
SMIM10L2A	q<=2.4e-20	5.2	48.8	-3.22
SLC26A10	q<=2.4e-20	1.0	9.3	-3.22
HS6ST3	q<=2.4e-20	1.0	9.3	-3.22
TAGLN3	q<=2.4e-20	63.2	589.5	-3.22
SYT9	q<=2.4e-20	1.2	11.2	-3.21
FBXO41	q<=2.4e-20	7.6	70.1	-3.21
SFRP4	1.3e-08	24.4	2.6	3.21
AJM1	q<=2.4e-20	8.1	75.0	-3.21
RXRG	q<=2.4e-20	2.3	21.7	-3.21
HAPLN2	q<=2.4e-20	14.5	132.9	-3.20
HLA-DQB1	2.3e-18	78.2	8.5	3.20
ZNF536	q<=2.4e-20	1.3	12.0	-3.20
RABAC1	q<=2.4e-20	43.4	398.2	-3.20
NUPR2	q<=2.4e-20	1.0	9.2	-3.20
LOX	1.8e-16	16.3	1.8	3.20
CD14	q<=2.4e-20	248.5	27.0	3.20
CTSS	q<=2.4e-20	49.5	5.4	3.20
PCSK2	q<=2.4e-20	2.5	22.5	-3.20
ZNF540	q<=2.4e-20	2.6	23.8	-3.20
SLC24A2	q<=2.4e-20	3.0	27.1	-3.20
APOBEC3C	q<=2.4e-20	33.7	3.7	3.20
LINC00320	q<=2.4e-20	3.7	34.2	-3.19
SECTM1	6.2e-18	13.7	1.5	3.19
KCNAB1	q<=2.4e-20	3.8	34.3	-3.19
L3MBTL1	q<=2.4e-20	2.8	25.1	-3.19
ID3	q<=2.4e-20	824.3	90.2	3.19
MICAL3	q<=2.4e-20	6.6	59.6	-3.18
RFPL2	q<=2.4e-20	1.0	9.1	-3.18
RAPGEFL1	q<=2.4e-20	9.1	82.3	-3.18
GPR143	q<=2.4e-20	1.4	13.1	-3.18
TSPYL2	q<=2.4e-20	42.0	380.6	-3.18
HOOK1	q<=2.4e-20	1.0	9.1	-3.18
DUSP8	q<=2.4e-20	9.3	84.7	-3.18
YPEL4	q<=2.4e-20	6.2	56.4	-3.18
FN1	5.5e-20	372.4	41.1	3.18
CCR1	q<=2.4e-20	18.2	2.0	3.18
ST14	q<=2.4e-20	12.4	1.4	3.17
DMRTA2	q<=2.4e-20	9.0	1.0	3.17
ABCC8	q<=2.4e-20	3.0	26.7	-3.17
EIF4EBP1	q<=2.4e-20	121.1	13.4	3.17
KIF11	q<=2.4e-20	9.3	1.0	3.17
SYP	q<=2.4e-20	49.1	441.8	-3.17
PHACTR3	q<=2.4e-20	14.9	134.0	-3.17
LSP1	q<=2.4e-20	29.1	3.2	3.17
VWA7	q<=2.4e-20	1.0	9.0	-3.16
IPO4	q<=2.4e-20	1.0	8.9	-3.16
HLA-DOA	q<=2.4e-20	27.2	3.1	3.15
INPP5F	q<=2.4e-20	17.7	156.6	-3.15
HLA-DQB2	2.7e-18	8.9	1.0	3.15
PDZD4	q<=2.4e-20	55.6	492.5	-3.15
DPP10-AS1	q<=2.4e-20	1.0	8.9	-3.15
CD86	q<=2.4e-20	19.0	2.1	3.15
ADAM11	q<=2.4e-20	3.4	30.6	-3.15
ZGPAT	q<=2.4e-20	4.8	43.0	-3.15
S100A11	q<=2.4e-20	605.7	68.1	3.15
BCYRN1	q<=2.4e-20	50.4	447.7	-3.15
CLVS2	q<=2.4e-20	1.0	8.9	-3.15
ATP2B2	q<=2.4e-20	9.5	83.9	-3.14
KLHL3	q<=2.4e-20	2.0	17.6	-3.14
MTMR7	q<=2.4e-20	1.2	10.6	-3.14
LRRN4CL	q<=2.4e-20	11.5	1.3	3.13
CTRL	q<=2.4e-20	1.0	8.8	-3.13
CPVL	q<=2.4e-20	53.6	6.1	3.13
PLEKHH1	q<=2.4e-20	9.1	80.2	-3.13
HOXC4	q<=2.4e-20	8.8	1.0	3.13
CACNA1A	q<=2.4e-20	4.4	38.4	-3.12
RWDD3	q<=2.4e-20	4.6	39.8	-3.12
TNFSF13	q<=2.4e-20	6.3	54.7	-3.12
EPCAM	q<=2.4e-20	1.0	8.7	-3.12
TFPI	q<=2.4e-20	26.0	3.0	3.12
GINS1	q<=2.4e-20	19.9	2.3	3.12
CDR1	q<=2.4e-20	1.0	8.7	-3.12
CMTM3	q<=2.4e-20	106.7	12.4	3.11
COL5A2	5.7e-13	35.7	4.1	3.11
CYP3A5	q<=2.4e-20	8.6	1.0	3.11
CACNG8	q<=2.4e-20	3.0	25.9	-3.11
NCAPG	q<=2.4e-20	8.6	1.0	3.11
H19	5.3e-06	8.6	1.0	3.11
CD33	q<=2.4e-20	17.7	2.0	3.11
PLCXD3	q<=2.4e-20	1.0	8.6	-3.10
SOHLH1	q<=2.4e-20	1.0	8.6	-3.10
DPEP1	q<=2.4e-20	8.6	1.0	3.10
DNLZ	q<=2.4e-20	1.0	8.6	-3.10
MRC2	q<=2.4e-20	80.2	9.3	3.10
VSTM2L	q<=2.4e-20	8.2	70.1	-3.10
PLEKHA4	q<=2.4e-20	65.4	7.6	3.10
TSSK3	q<=2.4e-20	1.0	8.6	-3.10
SMPD3	q<=2.4e-20	2.6	22.2	-3.10
MIR4737	q<=2.4e-20	8.5	1.0	3.09
PLEKHA6	q<=2.4e-20	6.4	54.5	-3.09
KCNK1	q<=2.4e-20	6.6	55.9	-3.09
ANO3	q<=2.4e-20	1.0	8.5	-3.09
CDH22	q<=2.4e-20	1.7	14.9	-3.09
PNMA8B	q<=2.4e-20	4.7	39.9	-3.08
PI3	4.6e-05	8.5	1.0	3.08
HK2	q<=2.4e-20	26.3	3.1	3.08
RCAN2	q<=2.4e-20	13.1	111.2	-3.08
CYGB	q<=2.4e-20	3.2	26.7	-3.08
TMEM37	q<=2.4e-20	10.4	1.2	3.08
TK1	q<=2.4e-20	36.6	4.3	3.07
SASH3	q<=2.4e-20	24.0	2.9	3.07
SAMD9	1.8e-14	8.4	1.0	3.07
MIR570	q<=2.4e-20	10.3	1.2	3.06
CSDC2	q<=2.4e-20	8.4	70.3	-3.06
LIF	9.2e-11	8.3	1.0	3.06
MTCP1	q<=2.4e-20	1.0	8.3	-3.06
PTGS1	q<=2.4e-20	20.0	2.4	3.06
TP53	q<=2.4e-20	89.1	10.7	3.06
SDC1	8.9e-11	12.3	1.5	3.06
MKI67	7.1e-18	8.3	1.0	3.06
FCGR2B	7.5e-18	8.4	1.0	3.06
PPFIA4	q<=2.4e-20	6.5	54.0	-3.06
TRIP13	q<=2.4e-20	16.1	1.9	3.06
TMEM179	q<=2.4e-20	10.2	84.9	-3.06
CLEC5A	q<=2.4e-20	8.3	1.0	3.06
AMER3	q<=2.4e-20	1.0	8.3	-3.06
SNORD99	q<=2.4e-20	8.3	1.0	3.06
ZGLP1	q<=2.4e-20	2.2	17.8	-3.05
DNAJA4	q<=2.4e-20	13.7	113.6	-3.05
MCF2	q<=2.4e-20	1.0	8.3	-3.05
DLGAP2	q<=2.4e-20	1.0	8.3	-3.05
STXBP1	q<=2.4e-20	41.7	345.3	-3.05
NECAB1	q<=2.4e-20	6.0	49.9	-3.05
MS4A7	q<=2.4e-20	29.6	3.6	3.04
LCN12	q<=2.4e-20	2.7	22.2	-3.04
PLK5	q<=2.4e-20	1.0	8.2	-3.04
CBX2	1.4e-19	10.1	1.2	3.04
C5AR1	q<=2.4e-20	28.0	3.4	3.03
UBE2QL1	q<=2.4e-20	3.7	30.0	-3.03
LHX6	q<=2.4e-20	1.4	11.0	-3.03
RBM11	q<=2.4e-20	1.0	8.1	-3.03
MFSD4A	q<=2.4e-20	3.6	29.6	-3.03
CCDC180	q<=2.4e-20	1.0	8.1	-3.02
TMEM45A	q<=2.4e-20	36.6	4.5	3.02
TAC3	4.0e-15	2.3	18.9	-3.02
LY86	q<=2.4e-20	65.2	8.0	3.02
TLR1	q<=2.4e-20	11.2	1.4	3.01
FAIM2	q<=2.4e-20	58.9	473.6	-3.01
SIGLEC14	q<=2.4e-20	8.1	1.0	3.01
RAD51	q<=2.4e-20	8.0	1.0	3.01
HCN2	q<=2.4e-20	17.6	142.3	-3.01
C11orf87	q<=2.4e-20	1.2	9.5	-3.01
ANKS1B	q<=2.4e-20	9.6	77.1	-3.00
S100A4	1.3e-18	111.8	14.0	3.00
HP	3.1e-07	8.2	1.0	3.00
PAGR1	q<=2.4e-20	4.5	35.9	-3.00
BCL2A1	3.1e-17	15.6	1.9	3.00
SCN3B	q<=2.4e-20	5.7	45.8	-3.00
VTN	q<=2.4e-20	1.0	8.0	-3.00
NDUFA11	q<=2.4e-20	26.6	210.9	-2.99
LOXL2	1.1e-10	26.4	3.3	2.99
ERICH3	q<=2.4e-20	1.8	13.9	-2.99
EGR2	1.8e-19	17.2	2.2	2.99
RTN4RL1	q<=2.4e-20	1.0	8.0	-2.99
DUSP26	q<=2.4e-20	15.2	121.1	-2.99
TEF	q<=2.4e-20	13.5	106.5	-2.98
DEPDC1B	q<=2.4e-20	7.9	1.0	2.98
LINC01948	q<=2.4e-20	7.9	1.0	2.98
CBLN1	q<=2.4e-20	1.0	7.9	-2.98
CDH8	q<=2.4e-20	1.0	7.9	-2.98
RAP1GAP	q<=2.4e-20	29.9	235.2	-2.98
CEP126	q<=2.4e-20	1.7	13.0	-2.97
RERG	q<=2.4e-20	2.5	20.0	-2.97
GFOD1	q<=2.4e-20	4.5	35.2	-2.97
GDA	q<=2.4e-20	2.6	20.5	-2.97
CEP55	q<=2.4e-20	7.8	1.0	2.97
ANKRD29	q<=2.4e-20	1.9	15.2	-2.97
MTUS2	q<=2.4e-20	1.0	7.8	-2.96
FCGR2A	q<=2.4e-20	50.6	6.5	2.96
GDF10	q<=2.4e-20	1.0	7.8	-2.96
MIR497HG	q<=2.4e-20	3.8	29.9	-2.96
PTER	q<=2.4e-20	2.2	17.0	-2.96
