Gene	FDRAdjustedP-value	CancerSampleMed	NormalSampleMed	|log2FC|
HIPK4	q<=1.9e-20	1.0	7.6	-2.92
ADAP1	q<=1.9e-20	11.9	90.1	-2.92
SYTL5	q<=1.9e-20	1.0	7.5	-2.92
SLC6A15	q<=1.9e-20	2.5	19.3	-2.92
ZNF564	q<=1.9e-20	1.0	7.6	-2.92
LILRB4	q<=1.9e-20	22.3	2.9	2.92
MIR570	q<=1.9e-20	9.3	1.2	2.91
TAC3	q<=1.9e-20	2.5	18.9	-2.91
LINC00893	q<=1.9e-20	1.0	7.5	-2.91
PRMT8	q<=1.9e-20	3.9	29.3	-2.90
FTCD	q<=1.9e-20	1.7	12.8	-2.90
C1QA	q<=1.9e-20	219.2	29.4	2.90
KIFC1	q<=1.9e-20	7.5	1.0	2.90
STAG3L5P-PVRIG2P-PILRB	q<=1.9e-20	7.4	1.0	2.89
MIR647	q<=1.9e-20	20.0	2.7	2.89
MIR4740	q<=1.9e-20	7.4	1.0	2.89
SLC17A7	q<=1.9e-20	45.1	334.7	-2.89
GABRA1	q<=1.9e-20	5.1	38.1	-2.89
RELL1	q<=1.9e-20	23.3	3.1	2.89
LINC01260	q<=1.9e-20	1.0	7.4	-2.88
IQSEC3	q<=1.9e-20	10.4	76.4	-2.88
MATK	q<=1.9e-20	8.8	64.6	-2.88
KIFC2	q<=1.9e-20	24.6	180.2	-2.88
ZNF677	q<=1.9e-20	21.0	2.9	2.88
UCK2	q<=1.9e-20	19.0	2.6	2.88
PRDM16-DT	q<=1.9e-20	4.9	36.4	-2.88
ATP2B3	q<=1.9e-20	3.2	23.6	-2.88
MIF	q<=1.9e-20	1.0	7.3	-2.87
CAMKK1	q<=1.9e-20	14.9	109.0	-2.87
LINC02609	q<=1.9e-20	2.2	16.2	-2.87
SOHLH1	q<=1.9e-20	1.2	8.6	-2.87
GPR143	q<=1.9e-20	1.8	13.2	-2.87
MIR7-3HG	q<=1.9e-20	3.5	25.8	-2.87
HLA-G	q<=1.9e-20	7.3	1.0	2.86
C8orf76	q<=1.9e-20	3.6	26.3	-2.86
MIR6859-1	q<=1.9e-20	7.3	1.0	2.86
LIME1	q<=1.9e-20	8.3	60.1	-2.86
C1QL1	q<=1.9e-20	327.5	45.1	2.86
PDXP	q<=1.9e-20	1.0	7.2	-2.85
LUZP2	q<=1.9e-20	73.8	10.2	2.85
RASAL1	q<=1.9e-20	2.7	19.8	-2.85
DOC2A	q<=1.9e-20	8.7	62.7	-2.85
ZFR2	q<=1.9e-20	2.3	16.4	-2.85
MIR186	q<=1.9e-20	7.2	1.0	2.85
CPLX1	q<=1.9e-20	48.7	348.9	-2.84
PANX2	q<=1.9e-20	7.9	56.4	-2.84
C11orf87	q<=1.9e-20	1.3	9.5	-2.84
SLC13A5	q<=1.9e-20	1.0	7.2	-2.84
DYNLT2B	q<=1.9e-20	6.9	49.4	-2.84
DGKE	q<=1.9e-20	1.7	12.4	-2.84
PRRG3	q<=1.9e-20	1.0	7.1	-2.83
HULC	q<=1.9e-20	7.1	1.0	2.83
INSYN2B	q<=1.9e-20	7.1	1.0	2.83
ZGPAT	q<=1.9e-20	6.0	43.0	-2.83
PDF	q<=1.9e-20	1.0	7.1	-2.83
SPC25	q<=1.9e-20	7.1	1.0	2.83
NTN1	q<=1.9e-20	54.2	7.6	2.83
RASD2	q<=1.9e-20	6.3	44.5	-2.83
RGS8	q<=1.9e-20	1.2	8.5	-2.83
KIAA0319	q<=1.9e-20	2.8	19.9	-2.83
NPY1R	q<=1.9e-20	1.7	11.8	-2.83
DCX	q<=1.9e-20	23.9	3.4	2.83
SIGLEC8	q<=1.9e-20	20.6	2.9	2.82
SYT7	q<=1.9e-20	9.5	67.1	-2.82
SOX6	q<=1.9e-20	38.9	5.5	2.82
SNCB	q<=1.9e-20	75.9	535.9	-2.82
OLIG2	q<=1.9e-20	454.8	64.7	2.81
PEG3	q<=1.9e-20	10.0	70.2	-2.81
NPIPB5	q<=1.9e-20	3.7	26.1	-2.81
ANO3	q<=1.9e-20	1.2	8.5	-2.81
POLR2F	q<=1.9e-20	181.5	26.1	2.80
ZNF223	q<=1.9e-20	1.2	8.0	-2.80
SOX8	q<=1.9e-20	740.7	106.6	2.80
RALYL	q<=1.9e-20	7.7	53.6	-2.79
MBP	q<=1.9e-20	997.5	6902.6	-2.79
FGF17	q<=1.9e-20	5.0	34.2	-2.79
LHX6	q<=1.9e-20	1.6	11.0	-2.79
SNORD87	q<=1.9e-20	1.0	6.9	-2.79
CYP3A5	q<=1.9e-20	6.9	1.0	2.78
C3AR1	q<=1.9e-20	18.7	2.7	2.78
TRIM17	q<=1.9e-20	3.6	24.9	-2.78
SYT1	q<=1.9e-20	32.0	220.5	-2.78
TOX3	q<=1.9e-20	13.8	2.0	2.78
SST	q<=1.9e-20	17.2	117.3	-2.77
BEX5	q<=1.9e-20	20.8	141.8	-2.77
HTR5A	q<=1.9e-20	1.0	6.8	-2.77
NCDN	q<=1.9e-20	85.7	583.9	-2.77
RASGEF1A	q<=1.9e-20	5.8	39.3	-2.77
PTPN20	q<=1.9e-20	1.0	6.8	-2.77
ETV1	q<=1.9e-20	130.8	19.2	2.77
MIR6071	q<=1.9e-20	6.8	1.0	2.76
TNNI3K	q<=1.9e-20	1.0	6.8	-2.76
ZFPL1	q<=1.9e-20	7.9	54.0	-2.76
PXMP2	q<=1.9e-20	4.9	33.2	-2.76
RASL11B	q<=1.9e-20	1.0	6.8	-2.76
G0S2	q<=1.9e-20	1.3	8.9	-2.76
ATP5MG	q<=1.9e-20	37.7	255.6	-2.76
CPNE7	q<=1.9e-20	1.9	12.7	-2.75
HMX1	q<=1.9e-20	18.4	2.7	2.75
ASIC2	q<=1.9e-20	2.5	16.5	-2.75
A1BG	q<=1.9e-20	1.0	6.7	-2.75
RGS7	q<=1.9e-20	6.8	45.5	-2.75
KLHL36	q<=1.9e-20	20.9	3.1	2.75
PENK	q<=1.9e-20	3.1	20.7	-2.74
MIR4442	q<=1.9e-20	6.7	1.0	2.74
C3	q<=1.9e-20	199.4	29.9	2.74
ATP5PO	q<=1.9e-20	79.9	533.8	-2.74
SMAD1	q<=1.9e-20	56.2	8.4	2.74
PTPRZ1	q<=1.9e-20	678.5	101.6	2.74
NAALAD2	q<=1.9e-20	2.0	13.3	-2.74
LOC107986163	q<=1.9e-20	7.4	1.1	2.74
LINC02381	q<=1.9e-20	12.5	1.9	2.74
SLITRK4	q<=1.9e-20	1.5	10.0	-2.73
GABRA4	q<=1.9e-20	1.0	6.8	-2.73
PDXDC2P-NPIPB14P	q<=1.9e-20	6.6	1.0	2.73
AGAP2	q<=1.9e-20	31.8	211.7	-2.73
KLRC2	q<=1.9e-20	23.2	3.5	2.73
TSPAN11	q<=1.9e-20	48.0	7.2	2.73
ASIC4	q<=1.9e-20	96.9	14.6	2.73
PLVAP	q<=1.9e-20	13.2	2.0	2.73
ARPC1A	q<=1.9e-20	26.6	175.8	-2.73
TAC1	q<=1.9e-20	6.2	41.0	-2.73
IGF2	q<=1.9e-20	1.0	6.6	-2.73
SNCG	q<=1.9e-20	43.8	287.8	-2.72
C4orf36	q<=1.9e-20	1.0	6.6	-2.72
PPFIA4	q<=1.9e-20	8.2	53.9	-2.72
MYCL	q<=1.9e-20	14.8	2.3	2.72
ABI3BP	q<=1.9e-20	15.6	2.4	2.71
MMP2	q<=1.9e-20	33.1	5.0	2.71
LRATD2	q<=1.9e-20	79.5	12.2	2.71
ABCA5	q<=1.9e-20	1.9	12.6	-2.71
MTG1	q<=1.9e-20	2.4	15.6	-2.71
FADS6	q<=1.9e-20	1.0	6.6	-2.71
POLR2J3	q<=1.9e-20	1.7	11.4	-2.71
PSMA2	q<=1.9e-20	15.2	99.4	-2.71
GLB1L3	q<=1.9e-20	1.5	10.0	-2.71
RCOR2	q<=1.9e-20	61.6	9.5	2.70
MYL7	q<=1.9e-20	1.0	6.5	-2.70
RIN1	q<=1.9e-20	2.9	18.5	-2.70
PDE1B	q<=1.9e-20	8.7	56.0	-2.69
PTPRR	q<=1.9e-20	1.7	10.8	-2.69
C1QB	q<=1.9e-20	347.8	53.9	2.69
SPARC	q<=1.9e-20	3354.6	519.5	2.69
MAFB	q<=1.9e-20	44.8	7.0	2.69
MSTN	q<=1.9e-20	9.2	1.4	2.69
BHLHE22	q<=1.9e-20	1.0	6.5	-2.69
PABPC1L2A	q<=1.9e-20	1.0	6.5	-2.69
P2RY12	q<=1.9e-20	54.2	8.4	2.69
UXT-AS1	q<=1.9e-20	7.6	1.2	2.69
RIMS1	q<=1.9e-20	6.5	42.0	-2.69
BIRC5	q<=1.9e-20	6.4	1.0	2.68
PHLDA1	q<=1.9e-20	134.2	21.0	2.68
CDS1	q<=1.9e-20	3.8	24.2	-2.68
COX16	q<=1.9e-20	8.5	54.3	-2.67
TMEM119	q<=1.9e-20	30.3	4.8	2.67
TP53	q<=1.9e-20	67.9	10.7	2.67
FAM153CP	q<=1.9e-20	2.2	13.8	-2.67
RERG	q<=1.9e-20	3.1	20.0	-2.67
STC2	q<=1.9e-20	7.9	1.2	2.67
GPR83	q<=1.9e-20	1.0	6.3	-2.67
STAC2	q<=1.9e-20	6.8	43.1	-2.66
DNM1	q<=1.9e-20	61.1	384.9	-2.66
LINC00092	q<=1.9e-20	2.9	18.3	-2.66
NEUROD2	q<=1.9e-20	2.8	17.5	-2.66
SCLY	q<=1.9e-20	2.5	15.7	-2.66
LINC02293	q<=1.9e-20	6.3	1.0	2.66
MAP3K9	q<=1.9e-20	2.1	13.0	-2.66
SLC26A8	q<=1.9e-20	1.0	6.3	-2.66
GAN	q<=1.9e-20	1.0	6.3	-2.65
HS6ST3	q<=1.9e-20	1.5	9.3	-2.65
EFNA2	q<=1.9e-20	6.3	1.0	2.65
ATOH8	q<=1.9e-20	35.5	5.7	2.65
CTXN1	q<=1.9e-20	95.8	600.7	-2.65
FOXM1	q<=1.9e-20	6.9	1.1	2.65
VKORC1	q<=1.9e-20	12.4	77.9	-2.65
WSCD2	q<=1.9e-20	3.6	22.8	-2.65
ID4	q<=1.9e-20	346.5	55.1	2.65
VPS33B	q<=1.9e-20	4.0	24.9	-2.65
DLGAP3	q<=1.9e-20	10.5	66.2	-2.65
HSD17B3	q<=1.9e-20	1.0	6.3	-2.65
CCDC180	q<=1.9e-20	1.3	8.1	-2.65
MIR3677	q<=1.9e-20	6.2	1.0	2.64
SV2C	q<=1.9e-20	1.0	6.2	-2.64
ID3	q<=1.9e-20	559.8	90.3	2.63
SYNDIG1L	q<=1.9e-20	1.0	6.2	-2.63
EEPD1	q<=1.9e-20	54.2	8.7	2.63
LOC101930421	q<=1.9e-20	2.3	14.3	-2.63
PBK	q<=1.9e-20	6.2	1.0	2.63
CYP2C8	q<=1.9e-20	1.0	6.2	-2.63
NAPB	q<=1.9e-20	40.5	250.0	-2.63
IQCA1	q<=1.9e-20	4.0	24.8	-2.62
VIP	q<=1.9e-20	1.0	6.1	-2.62
SMARCE1	q<=1.9e-20	5.6	34.2	-2.62
ARHGAP44	q<=1.9e-20	6.7	41.4	-2.62
BOLA3	q<=1.9e-20	14.8	91.5	-2.62
STMN2	q<=1.9e-20	84.6	521.0	-2.62
STAT4	q<=1.9e-20	1.0	6.1	-2.62
RELL2	q<=1.9e-20	3.4	20.8	-2.62
SV2B	q<=1.9e-20	2.8	16.9	-2.61
MINDY4	q<=1.9e-20	1.0	6.1	-2.61
PSMD9	q<=1.9e-20	4.6	27.9	-2.61
CCDC26	q<=1.9e-20	6.0	1.0	2.60
IL20RA	q<=1.9e-20	1.0	6.1	-2.60
SULT1A2	q<=1.9e-20	1.0	6.1	-2.60
PRC1	q<=1.9e-20	1.0	6.0	-2.60
TXNDC12	q<=1.9e-20	8.4	51.0	-2.60
CSF1R	q<=1.9e-20	117.4	19.3	2.60
RPRM	q<=1.9e-20	46.8	7.8	2.59
WIPF3	q<=1.9e-20	5.1	30.8	-2.59
PCDH15	q<=1.9e-20	27.5	4.5	2.59
CENPBD1	q<=1.9e-20	20.3	3.4	2.59
MAML2	q<=1.9e-20	42.8	7.1	2.59
SYN2	q<=1.9e-20	27.5	164.0	-2.58
U2AF1L4	q<=1.9e-20	9.5	57.0	-2.58
CCL27	q<=1.9e-20	1.0	6.0	-2.58
AJM1	q<=1.9e-20	12.5	75.0	-2.58
SLC32A1	q<=1.9e-20	3.3	19.7	-2.58
LINC01117	q<=1.9e-20	6.0	1.0	2.58
RRM2	q<=1.9e-20	6.0	1.0	2.58
TNFRSF25	q<=1.9e-20	6.2	37.0	-2.58
MT1G	q<=1.9e-20	29.8	177.7	-2.58
DLGAP2	q<=1.9e-20	1.4	8.2	-2.58
CDCA7	q<=1.9e-20	8.3	1.4	2.57
C11orf98	q<=1.9e-20	1.0	5.9	-2.57
CLEC4G	q<=1.9e-20	1.0	6.0	-2.57
ALDH8A1	q<=1.9e-20	1.2	7.3	-2.57
SCARNA12	q<=1.9e-20	1.0	5.9	-2.57
KCNAB2	q<=1.9e-20	33.2	197.6	-2.57
UQCR11	q<=1.9e-20	36.0	213.7	-2.57
PIMREG	q<=1.9e-20	6.0	1.0	2.57
MRPL46	q<=1.9e-20	7.3	43.7	-2.57
PSD	q<=1.9e-20	77.3	459.4	-2.57
CD8A	q<=1.9e-20	1.0	5.9	-2.56
GCSH	q<=1.9e-20	8.2	48.6	-2.56
GRM4	q<=1.9e-20	1.0	5.9	-2.56
MCTP1	q<=1.9e-20	4.0	23.6	-2.56
LINC01123	q<=1.9e-20	1.0	5.9	-2.55
OBSCN-AS1	q<=1.9e-20	1.0	5.8	-2.55
DEXI	q<=1.9e-20	5.8	1.0	2.55
SNCA	q<=1.9e-20	16.4	96.5	-2.55
PRLHR	q<=1.9e-20	5.8	1.0	2.54
LOC153684	q<=1.9e-20	5.8	1.0	2.54
SPTB	q<=1.9e-20	1.3	7.4	-2.54
CYBB	q<=1.9e-20	28.7	4.9	2.54
SYT13	q<=1.9e-20	7.3	42.7	-2.54
VEPH1	q<=1.9e-20	5.8	1.0	2.54
CDKN2B	q<=1.9e-20	13.3	2.3	2.54
LINC00928	q<=1.9e-20	5.8	1.0	2.54
NDST3	q<=1.9e-20	1.0	5.8	-2.53
GPC2	q<=1.9e-20	19.9	3.5	2.53
RDH5	q<=1.9e-20	1.8	10.2	-2.53
STON1	q<=1.9e-20	15.2	2.6	2.53
ZDHHC11B	q<=1.9e-20	8.4	48.6	-2.53
SYTL4	q<=1.9e-20	30.1	5.2	2.53
ZDHHC23	q<=1.9e-20	1.5	8.4	-2.53
SATB2-AS1	q<=1.9e-20	5.7	1.0	2.52
PTAFR	q<=1.9e-20	11.9	2.1	2.52
CBLN3	q<=1.9e-20	1.0	5.7	-2.52
SNORD22	q<=1.9e-20	1.0	5.7	-2.52
MT1A	q<=1.9e-20	1.5	8.7	-2.52
NIPAL2	q<=1.9e-20	2.7	15.7	-2.52
CBX2	q<=1.9e-20	7.0	1.2	2.51
CD38	q<=1.9e-20	32.8	5.8	2.51
CFAP298	q<=1.9e-20	8.5	48.4	-2.51
RNASE4	q<=1.9e-20	1.0	5.7	-2.51
PTGES3L	q<=1.9e-20	1.0	5.7	-2.51
BFSP1	q<=1.9e-20	1.1	6.0	-2.51
ZNF528-AS1	q<=1.9e-20	44.8	7.9	2.51
SEPTIN4	q<=1.9e-20	168.9	964.1	-2.51
SNORD62B	q<=1.9e-20	5.7	1.0	2.50
RESP18	q<=1.9e-20	1.0	5.7	-2.50
NEUROD6	q<=1.9e-20	1.0	5.7	-2.50
PDIA2	q<=1.9e-20	13.2	74.9	-2.50
NECAB1	q<=1.9e-20	8.8	49.9	-2.50
FCGBP	q<=1.9e-20	8.4	1.5	2.50
SMIM10L2B	q<=1.9e-20	6.9	39.2	-2.50
EPHB6	q<=1.9e-20	11.5	65.1	-2.50
MYOT	q<=1.9e-20	1.0	5.7	-2.50
SYN1	q<=1.9e-20	44.8	253.3	-2.50
FRMPD4	q<=1.9e-20	1.1	6.3	-2.49
ALS2CL	q<=1.9e-20	1.9	10.8	-2.49
HBD	q<=1.9e-20	1.0	5.6	-2.49
OLFML2B	q<=1.9e-20	9.8	1.8	2.48
GPR22	q<=1.9e-20	1.0	5.6	-2.48
PARL	q<=1.9e-20	12.4	69.2	-2.48
ST6GALNAC5	q<=1.9e-20	1.0	5.6	-2.48
ADRA2C	q<=1.9e-20	2.0	11.2	-2.48
VANGL2	q<=1.9e-20	85.4	15.4	2.48
C5orf49	q<=1.9e-20	2.7	14.9	-2.47
MS4A7	q<=1.9e-20	20.0	3.6	2.47
HCN1	q<=1.9e-20	1.0	5.6	-2.47
MRAP2	q<=1.9e-20	3.3	18.2	-2.47
LRCH4	q<=1.9e-20	10.0	55.3	-2.47
GALNT13	q<=1.9e-20	80.6	14.5	2.47
DLL1	q<=1.9e-20	70.1	12.7	2.47
PAGR1	q<=1.9e-20	6.5	36.0	-2.47
TNFRSF19	q<=1.9e-20	16.3	3.0	2.46
HLA-DRB5	q<=1.9e-20	66.0	12.0	2.46
CD84	q<=1.9e-20	5.5	1.0	2.46
KLKB1	q<=1.9e-20	1.4	7.6	-2.46
LGI4	q<=1.9e-20	21.1	115.9	-2.46
C22orf23	q<=1.9e-20	7.9	1.4	2.46
PLIN4	q<=1.9e-20	1.3	7.4	-2.46
MOBP	q<=1.9e-20	51.8	283.2	-2.45
ANKRD29	q<=1.9e-20	2.8	15.2	-2.45
B3GNT4	q<=1.9e-20	1.0	5.5	-2.45
B3GNT7	q<=1.9e-20	1.4	7.4	-2.45
C21orf62	q<=1.9e-20	5.5	1.0	2.45
MIR1244-3	q<=1.9e-20	5.5	1.0	2.45
ARHGEF25	q<=1.9e-20	12.3	67.2	-2.45
CKMT1A	q<=1.9e-20	3.7	19.9	-2.44
AASS	q<=1.9e-20	30.2	5.5	2.44
EEF1A2	q<=1.9e-20	153.6	830.4	-2.44
ITPKA	q<=1.9e-20	9.8	53.2	-2.44
C3orf33	q<=1.9e-20	2.3	12.6	-2.43
PPP1R1B	q<=1.9e-20	88.0	474.2	-2.43
POLD4	q<=1.9e-20	7.5	40.4	-2.43
LOC100289495	q<=1.9e-20	5.4	1.0	2.43
HSPE1	q<=1.9e-20	74.5	402.2	-2.43
EGR2	q<=1.9e-20	11.7	2.2	2.43
FAM189A1	q<=1.9e-20	4.0	21.6	-2.42
RNF128	q<=1.9e-20	1.0	5.4	-2.42
OBSCN	q<=1.9e-20	1.0	5.4	-2.42
CCNB2	q<=1.9e-20	5.3	1.0	2.42
RTBDN	q<=1.9e-20	1.1	5.7	-2.42
DIO3OS	q<=1.9e-20	2.8	15.1	-2.42
LINGO3	q<=1.9e-20	2.1	11.4	-2.42
C1orf94	q<=1.9e-20	5.4	1.0	2.42
SLC25A15	q<=1.9e-20	8.9	1.7	2.42
LKAAEAR1	q<=1.9e-20	1.5	7.9	-2.42
ABCA9	q<=1.9e-20	1.3	6.7	-2.42
EPB41L4B	q<=1.9e-20	4.1	22.1	-2.42
BCL11A	q<=1.9e-20	2.5	13.5	-2.42
DPYSL3	q<=1.9e-20	543.7	101.4	2.42
ST18	q<=1.9e-20	4.6	24.4	-2.42
SELENOM	q<=1.9e-20	57.0	304.0	-2.41
PPP2R2C	q<=1.9e-20	37.0	196.3	-2.41
STX1A	q<=1.9e-20	17.2	91.5	-2.41
ARHGAP42	q<=1.9e-20	9.8	1.9	2.41
LRIG1	q<=1.9e-20	373.4	70.3	2.41
LINC02610	q<=1.9e-20	1.9	10.2	-2.41
AMY2B	q<=1.9e-20	10.2	54.2	-2.40
ITGB2	q<=1.9e-20	64.4	12.2	2.40
PHF24	q<=1.9e-20	7.6	40.4	-2.40
SPON2	q<=1.9e-20	2.9	15.1	-2.40
C4B	q<=1.9e-20	10.8	2.0	2.40
FGF22	q<=1.9e-20	1.4	7.6	-2.40
CDKN2A	q<=1.9e-20	17.7	3.3	2.40
MYT1L	q<=1.9e-20	7.2	38.1	-2.40
RNF207	q<=1.9e-20	2.0	10.5	-2.40
PCDH20	q<=1.9e-20	1.0	5.3	-2.39
GALNT17	q<=1.9e-20	12.6	66.1	-2.39
SLC7A4	q<=1.9e-20	1.0	5.3	-2.39
LY86	q<=1.9e-20	42.0	8.0	2.39
KCNJ12	q<=1.9e-20	1.0	5.2	-2.39
PRODH	q<=1.9e-20	9.7	51.2	-2.39
PTER	q<=1.9e-20	3.2	16.9	-2.39
OLFML3	q<=1.9e-20	43.1	8.2	2.39
CERCAM	q<=1.9e-20	83.1	436.1	-2.39
MARVELD3	q<=1.9e-20	5.2	1.0	2.38
EPHA7	q<=1.9e-20	1.4	7.1	-2.38
SNORD19C	q<=1.9e-20	5.2	1.0	2.38
TSHR	2.0e-19	5.2	1.0	2.38
SOX2	q<=1.9e-20	553.1	106.0	2.38
CRH	q<=1.9e-20	1.0	5.2	-2.38
GRM3	q<=1.9e-20	10.6	55.0	-2.38
LGI1	q<=1.9e-20	19.3	100.1	-2.38
MRPL41	q<=1.9e-20	128.9	671.5	-2.38
TTC36-AS1	q<=1.9e-20	8.6	1.7	2.38
ICAM5	q<=1.9e-20	5.6	29.2	-2.38
SPEF2	q<=1.9e-20	1.5	8.0	-2.38
ADAM11	q<=1.9e-20	5.9	30.5	-2.37
ABHD5	q<=1.9e-20	24.4	4.7	2.37
AQP5	1.4e-16	1.0	5.2	-2.37
LRRC55	q<=1.9e-20	13.0	2.5	2.37
LSM8	q<=1.9e-20	11.8	2.3	2.37
GRM7	q<=1.9e-20	1.0	5.2	-2.37
GREM1	q<=1.9e-20	1.0	5.2	-2.37
PPP1R16B	q<=1.9e-20	21.0	108.7	-2.37
SNORA5C	q<=1.9e-20	5.2	1.0	2.37
KIF18B	q<=1.9e-20	5.1	1.0	2.36
TSKU	q<=1.9e-20	20.6	4.0	2.36
SIX1	q<=1.9e-20	5.1	1.0	2.36
XK	q<=1.9e-20	1.0	5.1	-2.36
TNNC2	q<=1.9e-20	2.1	10.6	-2.35
NPPC	q<=1.9e-20	1.0	5.1	-2.35
VTN	q<=1.9e-20	1.6	8.0	-2.35
PSMB10	q<=1.9e-20	19.3	98.6	-2.35
ALDH1A3	q<=1.9e-20	1.0	5.1	-2.35
EBI3	q<=1.9e-20	13.4	2.6	2.35
SEC14L5	q<=1.9e-20	5.4	27.4	-2.35
CD86	q<=1.9e-20	10.8	2.1	2.35
SPDYE3	q<=1.9e-20	6.8	1.4	2.34
ABHD14A	q<=1.9e-20	25.0	126.3	-2.34
DUSP8	q<=1.9e-20	16.7	84.6	-2.34
SULF2	q<=1.9e-20	212.2	42.0	2.34
ERVK3-1	q<=1.9e-20	7.8	39.3	-2.34
LRRN1	q<=1.9e-20	59.1	11.7	2.34
DOCK2	q<=1.9e-20	8.6	1.7	2.34
NKAIN4	q<=1.9e-20	404.0	80.0	2.34
SNHG32	q<=1.9e-20	74.3	376.1	-2.34
HLA-DQA1	6.1e-18	21.0	4.2	2.33
DDR1	q<=1.9e-20	1042.1	207.7	2.33
IGSF6	q<=1.9e-20	10.3	2.1	2.33
CCDC85A	q<=1.9e-20	2.3	11.7	-2.33
ARX	q<=1.9e-20	2.4	11.9	-2.33
MS4A4A	q<=1.9e-20	14.8	2.9	2.33
LOC105374338	q<=1.9e-20	2.9	14.5	-2.33
SPEF1	q<=1.9e-20	3.8	18.9	-2.33
SLC1A5	q<=1.9e-20	17.0	3.4	2.33
DHRS9	q<=1.9e-20	9.8	1.9	2.33
LINC02210-CRHR1	q<=1.9e-20	5.0	1.0	2.33
CDH8	q<=1.9e-20	1.6	7.9	-2.33
EZH2	q<=1.9e-20	15.1	3.0	2.32
RBM11	q<=1.9e-20	1.6	8.1	-2.32
PNCK	q<=1.9e-20	22.4	111.6	-2.32
RIMBP2	q<=1.9e-20	3.8	19.2	-2.32
UBL7-DT	q<=1.9e-20	6.3	1.3	2.32
LINC01736	q<=1.9e-20	22.7	4.5	2.32
HPCAL4	q<=1.9e-20	37.7	188.3	-2.32
CMKLR1	q<=1.9e-20	8.7	1.7	2.32
LINC01574	q<=1.9e-20	1.0	5.0	-2.32
ATP5ME	q<=1.9e-20	76.4	381.7	-2.32
SEMA3D	q<=1.9e-20	5.0	1.0	2.32
CDKN2D	q<=1.9e-20	32.0	159.9	-2.32
TRANK1	q<=1.9e-20	3.9	19.7	-2.32
FAM71E1	q<=1.9e-20	3.0	14.8	-2.31
TBXAS1	q<=1.9e-20	32.5	6.6	2.31
ASPDH	q<=1.9e-20	13.1	65.2	-2.31
MT1M	q<=1.9e-20	40.9	202.6	-2.31
DRD1	q<=1.9e-20	1.0	5.0	-2.31
ADORA3	q<=1.9e-20	26.7	5.4	2.31
CMTM3	q<=1.9e-20	61.3	12.4	2.31
DCTN1-AS1	q<=1.9e-20	1.0	5.0	-2.31
SELPLG	q<=1.9e-20	46.8	9.4	2.31
PRRX1	q<=1.9e-20	76.3	15.4	2.31
NHLH2	q<=1.9e-20	1.0	4.9	-2.30
OCIAD2	q<=1.9e-20	11.4	56.2	-2.30
CLDN10	q<=1.9e-20	5.5	27.2	-2.30
AURKB	q<=1.9e-20	4.9	1.0	2.30
LOC100507283	q<=1.9e-20	10.8	2.2	2.30
MIR1249	q<=1.9e-20	4.9	1.0	2.30
EIF4EBP1	q<=1.9e-20	65.4	13.4	2.29
DBH-AS1	q<=1.9e-20	1.0	4.9	-2.29
DERL3	q<=1.9e-20	1.0	4.9	-2.29
SOX3	q<=1.9e-20	10.0	2.0	2.29
KIF12	q<=1.9e-20	1.0	4.9	-2.29
TMEM235	q<=1.9e-20	4.9	23.9	-2.29
NME6	q<=1.9e-20	28.2	5.8	2.29
ALG1L9P	q<=1.9e-20	7.2	1.5	2.29
LINC02606	q<=1.9e-20	4.9	1.0	2.28
PET117	q<=1.9e-20	1.2	5.9	-2.28
FBXO41	q<=1.9e-20	14.4	70.0	-2.28
CDC20	q<=1.9e-20	5.6	1.2	2.28
CRYAB	q<=1.9e-20	6647.3	1367.9	2.28
GABRD	q<=1.9e-20	27.0	129.8	-2.27
WFDC2	q<=1.9e-20	4.3	20.9	-2.27
FXYD3	q<=1.9e-20	1.0	4.8	-2.27
TNNC1	q<=1.9e-20	1.0	4.8	-2.27
SULT1A1	q<=1.9e-20	16.1	77.3	-2.27
SNORD99	q<=1.9e-20	4.8	1.0	2.27
LINC01616	q<=1.9e-20	1.0	4.8	-2.27
PRRT1	q<=1.9e-20	34.0	163.4	-2.27
TPX2	q<=1.9e-20	9.6	2.0	2.27
DYNLT3	q<=1.9e-20	15.6	75.2	-2.27
SLC9A5	q<=1.9e-20	3.4	16.5	-2.27
BCAS1	q<=1.9e-20	96.9	466.8	-2.27
HS3ST5	q<=1.9e-20	1.5	7.2	-2.27
COL9A1	q<=1.9e-20	3.3	15.9	-2.26
L3MBTL1	q<=1.9e-20	5.2	25.1	-2.26
GLRA2	q<=1.9e-20	1.0	4.8	-2.26
ASF1B	q<=1.9e-20	4.8	1.0	2.26
FAM27E3	q<=1.9e-20	1.0	4.8	-2.26
KCNK9	q<=1.9e-20	1.1	5.5	-2.26
TMA7	q<=1.9e-20	79.3	381.0	-2.26
CCR1	q<=1.9e-20	9.6	2.0	2.26
TRPM3	q<=1.9e-20	2.2	10.3	-2.26
CLDN9	q<=1.9e-20	1.6	7.9	-2.26
ZNF57	q<=1.9e-20	1.0	4.8	-2.26
KCNJ6	q<=1.9e-20	1.0	4.8	-2.26
RNASE6	q<=1.9e-20	31.2	6.5	2.26
NRARP	q<=1.9e-20	35.9	7.6	2.25
ANKRD65	q<=1.9e-20	10.0	47.6	-2.25
SYNPO	q<=1.9e-20	22.5	106.8	-2.25
NEDD8	q<=1.9e-20	104.1	497.0	-2.25
TMEM52	q<=1.9e-20	1.0	4.7	-2.25
