Gene	FDRAdjustedP-value	CancerSampleMed	NormalSampleMed	|log2FC|
ARHGDIB	q<=2.0e-20	293.9	17.6	4.06
MFSD14A	q<=2.0e-20	1.0	16.7	-4.06
ADAM9	q<=2.0e-20	153.3	9.2	4.06
LCP1	q<=2.0e-20	65.7	3.9	4.06
SNHG3	q<=2.0e-20	16.6	1.0	4.05
ALOX5AP	q<=2.0e-20	92.5	5.6	4.05
PYCARD	q<=2.0e-20	71.9	4.3	4.05
FBLN2	q<=2.0e-20	62.6	3.8	4.05
TNFRSF11B	1.3e-16	16.6	1.0	4.05
ECT2	q<=2.0e-20	17.4	1.1	4.05
GPR153	q<=2.0e-20	16.5	1.0	4.04
ADAMTS2	q<=2.0e-20	56.5	3.4	4.04
TJP2	q<=2.0e-20	1.0	17.1	-4.04
PLK1	q<=2.0e-20	17.0	1.0	4.04
VNN1	1.8e-13	16.4	1.0	4.04
ISG20	q<=2.0e-20	41.8	2.6	4.04
TRIM15	q<=2.0e-20	16.3	1.0	4.03
ABHD17C	q<=2.0e-20	69.5	4.3	4.03
WDR73	q<=2.0e-20	16.3	1.0	4.03
TMEM176B	q<=2.0e-20	410.4	25.1	4.03
TMEM176A	q<=2.0e-20	291.4	17.8	4.03
COL4A1	q<=2.0e-20	350.5	21.4	4.03
HAVCR2	q<=2.0e-20	20.3	1.3	4.02
RMI2	q<=2.0e-20	16.2	1.0	4.02
FSTL1	q<=2.0e-20	199.0	12.2	4.02
GLT8D2	q<=2.0e-20	21.2	1.3	4.01
HCP5	q<=2.0e-20	42.8	2.7	4.01
HLA-DMB	q<=2.0e-20	68.6	4.3	4.01
C1orf54	q<=2.0e-20	43.3	2.7	4.01
MARVELD1	q<=2.0e-20	71.0	4.4	4.00
COL16A1	q<=2.0e-20	76.2	4.8	4.00
ENTPD2	q<=2.0e-20	23.2	1.4	4.00
KIRREL2	q<=2.0e-20	2.6	41.9	-4.00
C11orf52	q<=2.0e-20	1.0	16.1	-4.00
MMP2	q<=2.0e-20	441.8	27.7	4.00
CLRN3	8.9e-16	15.9	1.0	3.99
GLIPR2	q<=2.0e-20	38.5	2.4	3.99
FUT6	q<=2.0e-20	20.0	1.3	3.99
INPP4B	q<=2.0e-20	17.9	1.1	3.99
PFKP	q<=2.0e-20	118.1	7.4	3.99
HBEGF	q<=2.0e-20	33.8	2.1	3.99
ADAMTS12	q<=2.0e-20	15.8	1.0	3.98
MARCO	5.1e-15	15.7	1.0	3.98
ANXA2	q<=2.0e-20	2445.9	155.5	3.98
UCP2	q<=2.0e-20	102.6	6.5	3.98
GBP3	q<=2.0e-20	47.7	3.0	3.98
CFH	q<=2.0e-20	89.2	5.7	3.97
RASAL1	q<=2.0e-20	15.7	1.0	3.97
C1QC	q<=2.0e-20	258.8	16.5	3.97
CLEC2B	q<=2.0e-20	19.8	1.3	3.97
FPR3	q<=2.0e-20	15.6	1.0	3.97
GPX8	q<=2.0e-20	33.6	2.2	3.96
MFSD2A	q<=2.0e-20	15.6	1.0	3.96
VAV1	q<=2.0e-20	15.5	1.0	3.96
AXL	q<=2.0e-20	42.7	2.7	3.96
SCD	q<=2.0e-20	78.0	5.0	3.96
TMEM158	q<=2.0e-20	16.5	1.1	3.95
SPON2	q<=2.0e-20	187.1	12.1	3.95
RENBP	q<=2.0e-20	21.3	1.4	3.95
HENMT1	q<=2.0e-20	15.5	1.0	3.95
TSPAN15	q<=2.0e-20	179.5	11.7	3.94
SLC1A1	q<=2.0e-20	22.7	1.5	3.94
RPL39L	q<=2.0e-20	18.4	1.2	3.94
GBP1	q<=2.0e-20	31.4	2.0	3.94
PLBD1-AS1	q<=2.0e-20	15.2	1.0	3.93
ADAM12	q<=2.0e-20	15.2	1.0	3.93
FABP3	q<=2.0e-20	15.2	1.0	3.93
RARRES1	2.4e-12	73.8	4.8	3.93
OCIAD2	q<=2.0e-20	292.6	19.3	3.93
ELF4	q<=2.0e-20	24.2	1.6	3.93
IFI27L2	q<=2.0e-20	177.5	11.7	3.93
NECTIN4	q<=2.0e-20	41.1	2.7	3.93
IFI16	q<=2.0e-20	103.4	6.8	3.93
IRF8	6.4e-19	29.1	1.9	3.92
MS4A8	4.6e-07	15.2	1.0	3.92
TBC1D2	q<=2.0e-20	27.1	1.8	3.92
HMOX1	q<=2.0e-20	49.4	3.3	3.92
GALNT5	q<=2.0e-20	15.2	1.0	3.92
STMN2	q<=2.0e-20	23.6	1.6	3.92
MIR429	q<=2.0e-20	15.1	1.0	3.92
CDKN3	q<=2.0e-20	15.1	1.0	3.91
MX2	q<=2.0e-20	27.1	1.8	3.91
CYP4F12	q<=2.0e-20	15.0	1.0	3.91
COL4A2	q<=2.0e-20	309.1	20.5	3.91
QPCT	9.3e-08	43.3	2.9	3.90
MLPH	q<=2.0e-20	117.1	7.8	3.90
CPT1B	q<=2.0e-20	1.0	14.9	-3.90
TPM4	q<=2.0e-20	700.7	47.1	3.90
CCNB1	q<=2.0e-20	25.5	1.7	3.90
ITGB5	q<=2.0e-20	188.0	12.7	3.89
TMEM35B	q<=2.0e-20	1.0	14.8	-3.89
AMIGO2	q<=2.0e-20	31.6	2.1	3.89
RND3	q<=2.0e-20	44.5	3.0	3.88
HCK	q<=2.0e-20	25.0	1.7	3.88
RASGEF1B	q<=2.0e-20	16.7	1.1	3.88
FLJ32255	2.9e-20	14.7	1.0	3.88
METTL7B	q<=2.0e-20	26.6	1.8	3.88
C1QB	q<=2.0e-20	308.6	20.9	3.88
FRZB	q<=2.0e-20	26.0	1.8	3.88
CD53	q<=2.0e-20	71.4	4.9	3.87
EPHA2	q<=2.0e-20	107.3	7.3	3.87
LOXL1	q<=2.0e-20	48.4	3.3	3.87
SLC7A7	q<=2.0e-20	54.8	3.7	3.87
EMILIN1	q<=2.0e-20	115.3	7.9	3.86
TSPAN5	q<=2.0e-20	14.5	1.0	3.86
MSR1	q<=2.0e-20	23.0	1.6	3.86
ACADL	q<=2.0e-20	1.4	20.3	-3.86
CD2	q<=2.0e-20	14.5	1.0	3.86
PLEKHG1	q<=2.0e-20	15.7	1.1	3.86
ANTXR2	q<=2.0e-20	40.2	2.8	3.86
EVPL	q<=2.0e-20	26.1	1.8	3.86
FCER1G	q<=2.0e-20	141.5	9.7	3.86
MYL9	2.9e-15	315.3	21.7	3.86
CENPM	q<=2.0e-20	14.4	1.0	3.85
MIR3685	q<=2.0e-20	14.4	1.0	3.85
FAM83A	4.4e-09	14.4	1.0	3.85
CPXM2	q<=2.0e-20	23.3	1.6	3.85
ACTB	q<=2.0e-20	7756.1	537.6	3.85
HMGA1	q<=2.0e-20	274.1	19.0	3.85
SRGN	q<=2.0e-20	175.2	12.2	3.85
MAT1A	q<=2.0e-20	1.2	17.6	-3.84
FOXS1	q<=2.0e-20	14.3	1.0	3.84
CDK2AP1	q<=2.0e-20	219.3	15.3	3.84
MIR1244-3	q<=2.0e-20	14.3	1.0	3.84
PADI1	6.4e-17	14.3	1.0	3.84
ACTA2	q<=2.0e-20	301.3	21.0	3.84
HSD11B1	q<=2.0e-20	14.3	1.0	3.84
TNFAIP6	q<=2.0e-20	14.3	1.0	3.83
TOR4A	q<=2.0e-20	34.0	2.4	3.83
COL7A1	7.8e-19	14.2	1.0	3.83
SKAP2	q<=2.0e-20	44.3	3.1	3.83
PTPRH	q<=2.0e-20	41.9	2.9	3.83
GBP4	q<=2.0e-20	14.2	1.0	3.83
CDR2L	q<=2.0e-20	39.1	2.8	3.83
LSP1	q<=2.0e-20	58.6	4.1	3.83
AP1S3	q<=2.0e-20	14.2	1.0	3.83
B2M	q<=2.0e-20	8032.9	565.5	3.83
DACT1	q<=2.0e-20	15.3	1.1	3.83
ETV7	q<=2.0e-20	14.2	1.0	3.82
SRCAP	q<=2.0e-20	1.0	14.1	-3.82
TMEM200A	q<=2.0e-20	14.0	1.0	3.81
EMC6	q<=2.0e-20	1.5	21.0	-3.81
PNMA1	q<=2.0e-20	61.5	4.4	3.81
CCL21	8.6e-07	64.7	4.6	3.81
APCS	9.7e-14	29.9	2.1	3.81
FERMT3	q<=2.0e-20	40.9	2.9	3.81
ALDH3B1	q<=2.0e-20	73.5	5.2	3.81
LAYN	q<=2.0e-20	13.9	1.0	3.80
CDK5RAP3	q<=2.0e-20	8.5	117.9	-3.80
EMP1	q<=2.0e-20	95.0	6.8	3.80
CD79A	6.6e-05	13.8	1.0	3.79
MMP19	q<=2.0e-20	31.1	2.2	3.79
SDCBP2	q<=2.0e-20	115.0	8.3	3.79
LMNB1	q<=2.0e-20	24.0	1.7	3.79
IL7R	4.4e-17	13.9	1.0	3.79
RHBDL2	q<=2.0e-20	13.8	1.0	3.79
SLC22A3	q<=2.0e-20	13.9	1.0	3.79
VNN2	q<=2.0e-20	13.7	1.0	3.78
MUC3A	3.6e-14	13.8	1.0	3.78
CDH17	4.3e-13	13.8	1.0	3.78
GZMA	q<=2.0e-20	13.6	1.0	3.77
NINJ2	q<=2.0e-20	13.7	1.0	3.77
TMEM119	q<=2.0e-20	51.1	3.7	3.77
PDPN	q<=2.0e-20	37.7	2.8	3.77
GPR137B	q<=2.0e-20	29.4	2.2	3.77
MIR570	q<=2.0e-20	13.8	1.0	3.77
ADHFE1	q<=2.0e-20	1.5	20.4	-3.76
DKK1	8.7e-17	13.6	1.0	3.76
SUGCT	q<=2.0e-20	13.6	1.0	3.76
SLC30A2	q<=2.0e-20	3.5	46.8	-3.76
GAL3ST4	q<=2.0e-20	13.6	1.0	3.76
PLEK	4.0e-20	13.6	1.0	3.76
LTBP2	q<=2.0e-20	59.5	4.4	3.76
CDCA7	q<=2.0e-20	15.6	1.2	3.76
CD4	q<=2.0e-20	49.2	3.6	3.76
P2RX1	q<=2.0e-20	3.5	47.2	-3.75
ADGRG6	q<=2.0e-20	16.6	1.2	3.75
B4GALNT3	2.1e-17	32.7	2.4	3.75
PRR5L	q<=2.0e-20	13.4	1.0	3.75
RSAD2	q<=2.0e-20	13.7	1.0	3.75
LPAR5	q<=2.0e-20	13.5	1.0	3.75
SELL	5.7e-07	13.4	1.0	3.75
DDX60	q<=2.0e-20	20.2	1.5	3.74
HS3ST1	q<=2.0e-20	13.3	1.0	3.74
MELTF	q<=2.0e-20	37.6	2.8	3.74
SLC9B2	q<=2.0e-20	13.2	1.0	3.73
DUSP6	q<=2.0e-20	58.8	4.5	3.73
BIRC3	q<=2.0e-20	51.1	3.9	3.73
PMEPA1	q<=2.0e-20	224.5	16.9	3.73
SDS	1.4e-11	13.2	1.0	3.72
CXCL16	q<=2.0e-20	159.8	12.1	3.72
PDXDC2P-NPIPB14P	q<=2.0e-20	13.2	1.0	3.72
BCL2L15	q<=2.0e-20	18.5	1.4	3.72
GJA1	q<=2.0e-20	74.5	5.7	3.72
CCDC80	q<=2.0e-20	52.2	4.0	3.72
STC1	q<=2.0e-20	26.4	2.0	3.71
CCL4	q<=2.0e-20	16.4	1.3	3.71
RNASE6	q<=2.0e-20	41.8	3.2	3.71
PLSCR3	q<=2.0e-20	1.0	13.1	-3.71
CD248	q<=2.0e-20	86.1	6.6	3.71
LOXL2	q<=2.0e-20	40.8	3.1	3.71
AURKB	q<=2.0e-20	13.1	1.0	3.71
EFNA5	q<=2.0e-20	13.1	1.0	3.71
CCRL2	q<=2.0e-20	13.0	1.0	3.70
IFI44L	q<=2.0e-20	13.0	1.0	3.70
SRPX2	q<=2.0e-20	13.3	1.0	3.70
BIRC5	q<=2.0e-20	13.0	1.0	3.70
NKG7	6.0e-19	13.0	1.0	3.70
CXCL10	2.0e-09	12.9	1.0	3.69
KIFC1	q<=2.0e-20	12.9	1.0	3.69
ITGA11	q<=2.0e-20	12.9	1.0	3.69
GSDME	q<=2.0e-20	15.6	1.2	3.69
CTSB	q<=2.0e-20	798.4	61.8	3.69
PTPRC	3.3e-14	19.4	1.5	3.69
PRRX2	q<=2.0e-20	12.9	1.0	3.69
TGFB1I1	q<=2.0e-20	70.2	5.5	3.68
CLIC1	q<=2.0e-20	982.8	76.8	3.68
TMPRSS3	q<=2.0e-20	55.8	4.4	3.68
FKBP10	q<=2.0e-20	135.3	10.6	3.68
LPCAT4	q<=2.0e-20	129.0	10.1	3.68
SEC16B	q<=2.0e-20	1.0	12.8	-3.68
SPON1	q<=2.0e-20	35.6	2.8	3.68
KCTD17	q<=2.0e-20	28.4	2.2	3.68
RFTN1	q<=2.0e-20	36.0	2.8	3.68
MNDA	q<=2.0e-20	13.1	1.0	3.68
RPP21	q<=2.0e-20	2.8	35.8	-3.68
DAPP1	q<=2.0e-20	12.7	1.0	3.67
IL18	q<=2.0e-20	85.5	6.7	3.67
RACGAP1	q<=2.0e-20	14.6	1.2	3.67
F5	8.4e-15	12.7	1.0	3.67
HHLA2	q<=2.0e-20	12.8	1.0	3.67
CYBB	q<=2.0e-20	27.5	2.2	3.67
HLA-DMA	q<=2.0e-20	185.5	14.5	3.67
TTC9	q<=2.0e-20	12.7	1.0	3.67
AHR	q<=2.0e-20	47.9	3.8	3.67
LOX	q<=2.0e-20	28.5	2.2	3.67
TMEM132A	q<=2.0e-20	32.8	2.6	3.67
PRSS23	q<=2.0e-20	125.3	9.9	3.66
IL10RB	q<=2.0e-20	1.4	17.6	-3.66
CALB2	2.7e-16	12.6	1.0	3.66
RCN3	q<=2.0e-20	101.7	8.1	3.66
OLFML1	q<=2.0e-20	18.3	1.5	3.66
PSMB8	q<=2.0e-20	188.2	14.9	3.66
CPVL	q<=2.0e-20	23.0	1.8	3.66
FUT2	q<=2.0e-20	33.1	2.6	3.66
ANXA13	3.3e-09	12.6	1.0	3.66
FCGR2A	q<=2.0e-20	35.0	2.8	3.65
BTBD19	q<=2.0e-20	16.2	1.3	3.65
EVI2B	q<=2.0e-20	16.5	1.3	3.65
GTF2I	q<=2.0e-20	76.9	6.1	3.65
LINC01829	q<=2.0e-20	1.1	13.3	-3.65
RALY-AS1	q<=2.0e-20	12.6	1.0	3.65
ZNF185	1.4e-18	22.1	1.8	3.65
CACNB3	q<=2.0e-20	28.8	2.3	3.65
SERINC2	q<=2.0e-20	274.5	21.9	3.65
C5orf46	q<=2.0e-20	12.5	1.0	3.64
PSORS1C1	q<=2.0e-20	12.5	1.0	3.64
GMFG	q<=2.0e-20	78.4	6.3	3.64
FOLR2	q<=2.0e-20	26.8	2.1	3.64
SLC52A3	q<=2.0e-20	12.4	1.0	3.64
FZD7	q<=2.0e-20	12.4	1.0	3.63
STMN1	q<=2.0e-20	126.1	10.2	3.63
PLA2G10	q<=2.0e-20	16.4	1.3	3.63
CDCA5	q<=2.0e-20	12.4	1.0	3.63
ITGAX	q<=2.0e-20	17.7	1.4	3.63
WIPF1	q<=2.0e-20	44.9	3.6	3.63
PCDH7	q<=2.0e-20	12.4	1.0	3.63
MYH14	q<=2.0e-20	100.1	8.1	3.63
PTPRE	q<=2.0e-20	16.4	1.3	3.63
WNT7B	q<=2.0e-20	12.3	1.0	3.62
RND1	7.4e-20	14.9	1.2	3.62
MX1	q<=2.0e-20	64.5	5.2	3.62
IFIT2	q<=2.0e-20	13.5	1.1	3.62
GOLGA8B	q<=2.0e-20	7.4	90.8	-3.62
LINC01238	q<=2.0e-20	1.0	12.3	-3.62
MMD	q<=2.0e-20	20.1	1.6	3.62
IRAK2	q<=2.0e-20	13.2	1.1	3.61
MSN	q<=2.0e-20	275.2	22.5	3.61
LINC01948	q<=2.0e-20	12.2	1.0	3.61
IL1RAP	q<=2.0e-20	16.3	1.3	3.61
SERPINB9	q<=2.0e-20	16.5	1.4	3.60
NOP2	q<=2.0e-20	1.0	12.1	-3.60
CLEC11A	q<=2.0e-20	50.9	4.2	3.60
PRXL2B	q<=2.0e-20	52.5	4.3	3.60
PCED1B	q<=2.0e-20	17.5	1.4	3.60
OSBPL3	q<=2.0e-20	20.7	1.7	3.60
TYMP	q<=2.0e-20	116.9	9.7	3.60
ZNF385A	q<=2.0e-20	27.9	2.3	3.60
LAIR1	q<=2.0e-20	15.1	1.2	3.60
APOBEC3C	q<=2.0e-20	41.2	3.4	3.60
SARS2	q<=2.0e-20	1.0	12.1	-3.60
SLAMF7	q<=2.0e-20	12.2	1.0	3.60
MDP1	q<=2.0e-20	1.0	12.0	-3.59
IFI44	q<=2.0e-20	54.1	4.5	3.59
COL9A2	q<=2.0e-20	16.8	1.4	3.59
GRN	q<=2.0e-20	641.1	53.1	3.59
ENO2	1.1e-18	64.0	5.3	3.59
ICAM1	q<=2.0e-20	42.8	3.6	3.59
THEMIS2	q<=2.0e-20	40.3	3.3	3.59
TK1	q<=2.0e-20	46.0	3.8	3.59
SPI1	q<=2.0e-20	45.8	3.8	3.59
ROR2	q<=2.0e-20	16.6	1.4	3.58
BMP8A	q<=2.0e-20	11.9	1.0	3.58
HOXB2	q<=2.0e-20	20.4	1.7	3.58
CEP55	q<=2.0e-20	12.0	1.0	3.58
TAFA5	q<=2.0e-20	16.3	1.4	3.58
PPP1R14C	q<=2.0e-20	11.9	1.0	3.58
UNC5B	q<=2.0e-20	30.2	2.5	3.58
FA2H	q<=2.0e-20	49.5	4.1	3.58
PRDM1	q<=2.0e-20	12.0	1.0	3.58
HK1	q<=2.0e-20	89.3	7.5	3.58
CYTOR	q<=2.0e-20	39.7	3.3	3.58
MYO1E	q<=2.0e-20	35.9	3.0	3.58
CES1	1.3e-05	36.9	3.1	3.57
CD86	q<=2.0e-20	11.9	1.0	3.57
AARSD1	q<=2.0e-20	1.9	22.2	-3.57
FRMD6	q<=2.0e-20	28.9	2.4	3.56
RAB5IF	q<=2.0e-20	2.2	26.3	-3.56
CELSR1	q<=2.0e-20	11.8	1.0	3.56
SNORD14A	q<=2.0e-20	11.8	1.0	3.56
ELK3	q<=2.0e-20	51.6	4.4	3.56
RRAS	q<=2.0e-20	214.4	18.1	3.56
LAPTM5	q<=2.0e-20	139.4	11.8	3.56
CSTB	q<=2.0e-20	834.9	71.0	3.56
MMP12	2.4e-04	11.7	1.0	3.55
SLC2A3	q<=2.0e-20	37.4	3.2	3.55
APOBR	q<=2.0e-20	11.7	1.0	3.55
GCNT1	2.1e-18	11.7	1.0	3.55
APOL6	q<=2.0e-20	17.7	1.5	3.55
DUSP5	q<=2.0e-20	49.2	4.2	3.55
LRFN4	q<=2.0e-20	14.0	1.2	3.55
KRTCAP2	q<=2.0e-20	14.0	163.9	-3.55
KRT6B	3.5e-12	11.7	1.0	3.54
CHST11	q<=2.0e-20	23.5	2.0	3.54
SCARA3	q<=2.0e-20	27.9	2.4	3.54
VSTM4	q<=2.0e-20	11.5	1.0	3.53
MS4A6A	q<=2.0e-20	64.4	5.6	3.53
COL6A2	q<=2.0e-20	581.0	50.4	3.53
FGD5	q<=2.0e-20	18.4	1.6	3.53
SAMSN1	q<=2.0e-20	11.5	1.0	3.53
STEAP1	q<=2.0e-20	44.1	3.8	3.53
SLC7A5	8.4e-15	28.7	2.5	3.53
ETV1	q<=2.0e-20	11.5	1.0	3.53
C2	q<=2.0e-20	11.9	1.0	3.53
ITGAM	q<=2.0e-20	13.3	1.2	3.52
ANLN	q<=2.0e-20	11.4	1.0	3.52
RGS4	6.3e-10	11.5	1.0	3.52
INPP5D	q<=2.0e-20	18.4	1.6	3.52
ROBO1	q<=2.0e-20	11.5	1.0	3.52
PPP1R14D	2.1e-19	11.5	1.0	3.52
SLC4A11	q<=2.0e-20	11.5	1.0	3.52
GPBAR1	q<=2.0e-20	11.4	1.0	3.52
VEGFC	q<=2.0e-20	11.5	1.0	3.52
PLS1	q<=2.0e-20	52.5	4.6	3.51
PDK3	q<=2.0e-20	11.4	1.0	3.51
TSPAN2	q<=2.0e-20	11.4	1.0	3.51
CAVIN1	q<=2.0e-20	222.1	19.4	3.51
ZWINT	q<=2.0e-20	24.2	2.1	3.51
ESM1	3.0e-17	11.4	1.0	3.51
F2RL2	q<=2.0e-20	11.3	1.0	3.50
ECM2	q<=2.0e-20	12.9	1.1	3.50
BBS1	q<=2.0e-20	1.0	11.3	-3.50
B3GALT4	q<=2.0e-20	26.3	2.3	3.50
CCDC74A	q<=2.0e-20	18.9	1.7	3.49
CYBRD1	q<=2.0e-20	97.6	8.7	3.49
AURKA	q<=2.0e-20	11.2	1.0	3.49
FMC1	q<=2.0e-20	1.0	11.2	-3.49
FCGR2B	q<=2.0e-20	11.3	1.0	3.49
CGREF1	q<=2.0e-20	11.6	1.0	3.49
SEPTIN9	q<=2.0e-20	259.6	23.1	3.49
SLC39A4	q<=2.0e-20	60.4	5.4	3.49
RAB7B	q<=2.0e-20	11.2	1.0	3.49
DDAH2	q<=2.0e-20	157.4	14.1	3.48
PLXNC1	q<=2.0e-20	11.2	1.0	3.48
FBXO32	q<=2.0e-20	34.2	3.1	3.48
IGFN1	q<=2.0e-20	1.0	11.2	-3.48
IFIT3	q<=2.0e-20	35.1	3.1	3.48
VMO1	q<=2.0e-20	11.1	1.0	3.48
RASSF2	q<=2.0e-20	15.7	1.4	3.48
TM4SF4	8.4e-20	274.7	24.6	3.48
MET	q<=2.0e-20	52.9	4.7	3.48
SLC24A3	q<=2.0e-20	11.2	1.0	3.48
AFAP1	q<=2.0e-20	23.5	2.1	3.48
CXCL3	8.6e-09	13.9	1.3	3.47
TWIST1	9.1e-14	11.1	1.0	3.47
CHAD	q<=2.0e-20	1.0	11.6	-3.47
MALL	q<=2.0e-20	11.1	1.0	3.47
UBE2L6	q<=2.0e-20	166.0	15.0	3.47
FGL2	q<=2.0e-20	14.5	1.3	3.47
CNTN1	2.4e-19	12.3	1.1	3.47
SHF	q<=2.0e-20	11.4	1.0	3.47
CTSC	q<=2.0e-20	114.3	10.3	3.47
BST1	q<=2.0e-20	11.1	1.0	3.47
MSRB3	q<=2.0e-20	25.9	2.3	3.46
TRIM69	q<=2.0e-20	68.4	6.2	3.46
WNT10A	q<=2.0e-20	11.0	1.0	3.46
CDCA8	q<=2.0e-20	11.0	1.0	3.46
TWSG1	q<=2.0e-20	36.7	3.3	3.46
LRP1	q<=2.0e-20	102.9	9.3	3.46
RIN3	q<=2.0e-20	22.9	2.1	3.46
HSD17B14	q<=2.0e-20	19.4	1.8	3.46
CTTNBP2NL	q<=2.0e-20	21.6	2.0	3.46
CD7	1.1e-14	11.0	1.0	3.46
ACP5	q<=2.0e-20	83.1	7.6	3.45
EHBP1L1	q<=2.0e-20	85.6	7.8	3.45
CD83	q<=2.0e-20	13.3	1.2	3.45
FPR1	q<=2.0e-20	17.7	1.6	3.45
PLA2G7	3.6e-17	10.9	1.0	3.45
MUC4	2.0e-13	11.0	1.0	3.45
AMY1B	6.5e-07	1.0	10.9	-3.45
ATP2C2	q<=2.0e-20	10.9	1.0	3.44
TM4SF1	q<=2.0e-20	814.4	75.1	3.44
WAS	q<=2.0e-20	17.6	1.6	3.44
CD58	q<=2.0e-20	45.5	4.2	3.44
MAFF	q<=2.0e-20	59.7	5.5	3.44
FNDC10	q<=2.0e-20	10.8	1.0	3.44
FYB1	q<=2.0e-20	10.9	1.0	3.44
DOK5	q<=2.0e-20	10.9	1.0	3.44
MS4A4A	q<=2.0e-20	24.5	2.3	3.44
SYT11	5.4e-17	14.7	1.4	3.44
AGAP6	q<=2.0e-20	1.0	10.9	-3.44
PTGS1	q<=2.0e-20	11.1	1.0	3.43
SPIRE2	q<=2.0e-20	18.0	1.7	3.43
MAOB	q<=2.0e-20	53.2	4.9	3.43
ARHGAP30	q<=2.0e-20	16.8	1.6	3.43
CKAP2	q<=2.0e-20	10.8	1.0	3.43
OLFM4	7.4e-06	660.6	61.3	3.43
TNFRSF1B	q<=2.0e-20	42.3	3.9	3.43
PXMP2	q<=2.0e-20	2.1	22.8	-3.42
TSPAN18	q<=2.0e-20	10.7	1.0	3.42
GPR68	q<=2.0e-20	10.7	1.0	3.42
HTRA1	q<=2.0e-20	233.4	21.9	3.42
SERTAD1	q<=2.0e-20	39.7	3.7	3.42
DOK2	q<=2.0e-20	13.4	1.2	3.42
SSPN	q<=2.0e-20	16.3	1.5	3.42
RUNX2	q<=2.0e-20	10.7	1.0	3.42
EPHA3	q<=2.0e-20	11.2	1.0	3.42
ITGA1	q<=2.0e-20	26.0	2.4	3.42
ARNTL2	q<=2.0e-20	10.7	1.0	3.42
MPZL2	q<=2.0e-20	101.0	9.5	3.41
IFI35	q<=2.0e-20	95.5	9.0	3.41
UPK3BL1	q<=2.0e-20	1.0	10.6	-3.41
CYBA	q<=2.0e-20	656.7	61.9	3.41
GRP	8.8e-07	10.6	1.0	3.41
BCAS4	q<=2.0e-20	21.0	2.0	3.41
GNAI2	q<=2.0e-20	432.8	40.8	3.41
FEZ1	q<=2.0e-20	71.3	6.7	3.41
RAP2B	q<=2.0e-20	17.6	1.7	3.41
SHROOM3	q<=2.0e-20	28.9	2.7	3.41
GLRX2	q<=2.0e-20	42.5	4.0	3.40
ARHGAP23	q<=2.0e-20	18.5	1.7	3.40
ST6GAL1	q<=2.0e-20	38.8	3.7	3.40
LPCAT2	q<=2.0e-20	17.8	1.7	3.40
SNORD99	q<=2.0e-20	10.5	1.0	3.40
HPN	q<=2.0e-20	14.1	149.2	-3.40
VWA2	q<=2.0e-20	10.5	1.0	3.40
NDE1	q<=2.0e-20	16.2	1.5	3.40
PPP1R18	q<=2.0e-20	92.5	8.8	3.40
CASP1	q<=2.0e-20	42.1	4.0	3.40
AK4	q<=2.0e-20	10.6	1.0	3.40
PLXDC1	q<=2.0e-20	11.4	1.1	3.40
LCP2	q<=2.0e-20	13.2	1.3	3.40
SNCG	7.4e-10	28.4	2.7	3.40
TDH-AS1	q<=2.0e-20	1.0	10.5	-3.39
LINC00511	q<=2.0e-20	28.0	2.7	3.39
MAL2	q<=2.0e-20	181.4	17.4	3.39
CDRT4	q<=2.0e-20	1.0	10.5	-3.39
E2F3	q<=2.0e-20	10.5	1.0	3.39
MIR4435-2HG	q<=2.0e-20	21.1	2.0	3.39
BHLHE41	q<=2.0e-20	37.5	3.6	3.39
SLC16A5	q<=2.0e-20	28.7	2.7	3.39
RBM20	q<=2.0e-20	1.0	10.5	-3.39
NDST2	q<=2.0e-20	1.0	10.5	-3.39
EFNB2	q<=2.0e-20	26.7	2.6	3.38
TNFRSF10A	q<=2.0e-20	14.9	1.4	3.38
CENPBD1	q<=2.0e-20	10.4	1.0	3.38
HRH1	q<=2.0e-20	10.4	1.0	3.38
SQLE	q<=2.0e-20	46.7	4.5	3.38
IGSF6	q<=2.0e-20	10.4	1.0	3.38
SEC14L2	q<=2.0e-20	15.4	1.5	3.38
CXCL9	4.9e-05	10.4	1.0	3.38
MILR1	q<=2.0e-20	10.4	1.0	3.38
CALD1	q<=2.0e-20	234.0	22.5	3.38
JUP	q<=2.0e-20	405.9	38.9	3.38
CD14	q<=2.0e-20	120.5	11.6	3.37
PCDH1	q<=2.0e-20	92.6	9.0	3.37
CYTIP	1.7e-16	15.3	1.5	3.37
KLF2	q<=2.0e-20	44.6	4.3	3.37
SLC12A2	q<=2.0e-20	36.6	3.5	3.37
FOSB	2.6e-10	21.4	2.1	3.37
IER5L	q<=2.0e-20	13.4	1.3	3.37
TNFSF13B	q<=2.0e-20	10.3	1.0	3.36
CTXN1	q<=2.0e-20	11.0	1.1	3.36
ARL4D	q<=2.0e-20	13.7	1.3	3.36
