Gene	FDRAdjustedP-value	CancerSampleMed	NormalSampleMed	|log2FC|
FRRS1L	5.6e-05	1.7	4.5	-1.40
WNT6	6.3e-04	1.0	2.6	-1.40
EZH2	q<=4.9e-19	6.4	2.4	1.40
LRCH2	3.6e-07	4.0	10.7	-1.40
PET100	q<=4.9e-19	7.2	2.8	1.39
HAAO	7.4e-10	10.9	28.6	-1.39
AJUBA	3.8e-13	9.0	23.6	-1.39
ITGB8	5.7e-11	5.8	15.2	-1.39
DNASE2B	1.2e-14	17.4	6.6	1.39
CXCR2	4.3e-06	1.0	2.6	-1.39
C11orf45	4.1e-06	1.0	2.6	-1.39
KLHL35	q<=4.9e-19	2.6	1.0	1.39
NDNF	8.9e-04	5.8	15.1	-1.39
PLK1	7.7e-10	3.2	1.2	1.39
TMSB15A	3.0e-12	114.4	43.8	1.39
CNN1	2.1e-06	494.1	1293.6	-1.39
SOX2	4.7e-06	2.6	6.8	-1.39
SLCO3A1	1.3e-10	5.4	14.0	-1.38
ACTA2	6.1e-07	542.5	1410.5	-1.38
ZNF516	6.0e-11	4.8	12.6	-1.38
CSRP1	5.6e-08	869.0	2257.0	-1.38
C22orf23	1.3e-11	2.5	6.6	-1.38
TFF3	1.2e-14	197.3	76.0	1.38
SLC52A1	1.5e-06	1.0	2.6	-1.38
MXD3	1.4e-16	7.2	2.8	1.38
PPP1R14B	q<=4.9e-19	137.6	52.9	1.38
ASB2	7.1e-07	11.5	29.9	-1.38
STXBP5L	2.8e-05	1.0	2.6	-1.38
FAM95C	1.3e-15	2.6	1.0	1.38
VAV3	1.6e-06	2.9	7.6	-1.38
EME2	q<=4.9e-19	34.0	13.1	1.38
GSTM2	1.8e-05	8.2	21.2	-1.37
GSTM4	3.4e-15	22.8	59.0	-1.37
SNHG19	q<=4.9e-19	285.7	110.6	1.37
LIX1	7.1e-06	1.0	2.6	-1.37
IRX4	2.6e-09	17.3	6.7	1.37
PHYHIP	1.2e-06	4.8	12.4	-1.37
ETNK2	1.4e-16	5.6	14.5	-1.37
MEX3A	1.1e-14	4.9	1.9	1.37
EFEMP1	1.5e-07	36.8	95.3	-1.37
GABRB3	1.1e-17	18.6	7.2	1.37
NTRK2	3.0e-04	2.4	6.1	-1.37
PPP1R12B	1.8e-05	40.3	103.5	-1.36
NTN1	7.5e-06	3.5	9.0	-1.36
GAS1	3.5e-06	7.9	20.2	-1.36
RNF128	4.7e-05	2.6	6.7	-1.36
POPDC2	5.7e-07	11.0	28.4	-1.36
IL1R2	6.7e-06	1.0	2.6	-1.36
SNORA71B	6.9e-11	3.2	1.3	1.36
NRK	5.1e-04	1.0	2.6	-1.36
CALD1	6.2e-07	292.6	747.4	-1.35
C10orf82	1.2e-05	1.0	2.5	-1.35
LRFN5	1.5e-04	1.1	2.8	-1.35
OXER1	2.8e-05	2.1	5.5	-1.35
SPATA18	2.7e-12	3.6	9.2	-1.35
CPXM1	1.4e-04	7.3	18.7	-1.35
STEAP2-AS1	2.6e-04	2.8	1.1	1.35
KCNMA1	2.3e-05	13.6	34.5	-1.35
GIPC2	1.8e-06	1.2	2.9	-1.35
KCNIP3	4.4e-10	3.4	8.6	-1.35
CRACR2B	1.5e-17	96.9	38.0	1.35
LINC00092	3.1e-09	2.2	5.7	-1.35
NEURL3	3.4e-06	2.2	5.7	-1.35
PPP1R14A	1.3e-04	51.4	131.2	-1.35
CLIC3	1.2e-07	4.0	10.2	-1.35
KY	9.1e-04	1.0	2.5	-1.34
ST8SIA6-AS1	5.8e-19	9.0	3.6	1.34
FAM221A	1.9e-18	21.9	8.7	1.34
ZNF516-AS1	2.6e-11	1.0	2.5	-1.34
SAMD5	5.5e-09	7.7	3.0	1.34
TAGLN	8.1e-06	414.9	1051.5	-1.34
LOC101928304	5.0e-04	1.0	2.5	-1.34
SPEG	3.9e-06	5.4	13.8	-1.34
CAVIN2	6.2e-08	19.9	50.5	-1.34
B3GNT9	4.4e-14	7.5	19.0	-1.34
SLC7A11	q<=4.9e-19	2.5	1.0	1.34
BMP7	4.8e-07	6.2	15.8	-1.34
HS3ST3A1	3.9e-06	1.1	2.8	-1.34
TRIM36	q<=4.9e-19	34.0	13.4	1.34
FOXM1	3.6e-09	3.1	1.2	1.34
WFDC1	3.0e-06	52.7	133.5	-1.34
TPM1	3.8e-06	486.3	1234.6	-1.34
F5	4.6e-08	10.2	4.1	1.33
CPLX1	q<=4.9e-19	7.4	2.9	1.33
RHOB	1.7e-10	333.2	839.2	-1.33
HR	3.1e-06	3.1	7.8	-1.33
EEF1AKMT4	q<=4.9e-19	8.8	3.5	1.33
ARHGAP23	8.2e-09	8.8	22.2	-1.33
LINC01535	3.5e-13	3.9	1.6	1.33
HJURP	8.8e-11	2.5	1.0	1.33
PDGFD	3.7e-10	7.6	19.1	-1.33
SCRG1	9.7e-06	1.2	3.0	-1.33
DKK3	8.6e-09	58.6	147.3	-1.33
RGS9	8.3e-07	3.2	8.1	-1.33
FAM162B	4.8e-08	2.6	6.5	-1.33
PABPC1L2B	4.3e-14	4.1	1.6	1.33
TROAP	1.6e-10	2.5	1.0	1.33
CAMK1G	1.6e-04	1.2	2.9	-1.32
SNORD100	8.3e-10	7.0	2.8	1.32
PNMA8A	1.1e-05	5.3	13.1	-1.32
NDRG2	2.1e-12	104.1	260.3	-1.32
PTGIS	1.1e-05	12.5	31.1	-1.32
MET	3.2e-06	6.6	16.4	-1.32
MIR4786	2.4e-04	1.3	3.2	-1.32
CAMKK2	q<=4.9e-19	190.5	76.5	1.32
PLAAT5	9.3e-06	1.0	2.5	-1.31
RNF112	8.7e-04	1.5	3.7	-1.31
LOC101927870	q<=4.9e-19	2.5	1.0	1.31
TSPAN2	4.5e-08	9.3	23.1	-1.31
C19orf48	q<=4.9e-19	461.0	186.2	1.31
PPM1E	7.7e-10	5.1	2.0	1.31
NOS1	4.4e-06	1.0	2.5	-1.31
KCNB1	4.5e-05	1.1	2.7	-1.31
ANKRD35	9.3e-10	3.7	9.2	-1.31
RPP21	1.0e-13	2.5	1.0	1.31
CYTL1	1.3e-05	3.5	8.6	-1.31
PRSS16	2.5e-12	5.7	14.2	-1.31
STARD4	7.5e-06	7.9	19.6	-1.31
RHBDL3	1.9e-08	1.0	2.5	-1.31
PLLP	9.6e-06	10.6	26.2	-1.31
SNORD14A	7.6e-04	10.3	4.2	1.31
ACSS3	1.7e-09	2.3	5.7	-1.31
TMEM210	6.5e-09	3.1	1.3	1.31
SMIM10	1.2e-08	7.9	19.5	-1.30
ZNF711	5.7e-07	1.4	3.6	-1.30
NMUR1	1.6e-04	1.0	2.5	-1.30
CCDC69	5.8e-07	20.0	49.4	-1.30
TLCD1	q<=4.9e-19	39.2	15.9	1.30
CRYBA2	9.1e-15	3.1	1.3	1.30
TACR2	6.6e-06	1.9	4.7	-1.30
NT5E	2.0e-08	7.5	18.6	-1.30
CPED1	1.6e-06	13.2	32.4	-1.30
CNTN1	9.1e-05	11.6	28.4	-1.30
MAOB	9.7e-05	48.2	118.8	-1.30
PCP4	6.9e-05	156.5	385.8	-1.30
SNORD19C	9.5e-14	8.8	3.6	1.30
SCN2B	9.1e-08	1.0	2.5	-1.30
LRP4	2.5e-08	2.1	5.2	-1.30
PTP4A3	2.0e-07	83.5	33.8	1.30
ITGA9	2.6e-05	5.8	14.3	-1.29
FENDRR	1.5e-05	9.1	22.3	-1.29
TAFA2	6.8e-04	1.0	2.5	-1.29
SLIT3	1.4e-04	3.2	7.8	-1.29
FGF7	8.0e-06	3.1	7.6	-1.29
PKIB	3.4e-14	20.2	8.3	1.29
PLP2	7.8e-19	45.5	111.5	-1.29
SLFN12	1.3e-05	1.4	3.3	-1.29
LINC01503	3.8e-10	9.9	24.3	-1.29
SCNN1D	1.2e-16	4.5	1.8	1.29
PINLYP	1.5e-13	6.2	15.2	-1.29
BATF	2.1e-04	4.5	11.1	-1.29
SGCA	1.6e-05	16.3	40.0	-1.29
SPC24	6.2e-10	3.5	1.4	1.28
PITX1	2.7e-05	7.2	17.6	-1.28
ADGRD1	4.1e-04	2.0	4.9	-1.28
EFNB3	3.3e-06	2.9	7.0	-1.28
FADS1	2.8e-08	14.4	35.0	-1.28
C4orf48	q<=4.9e-19	7.1	2.9	1.28
CCBE1	7.8e-04	1.0	2.4	-1.28
FAM83B	2.3e-06	1.0	2.4	-1.28
LGI3	6.0e-06	1.0	2.4	-1.28
CDKN3	6.6e-06	4.6	1.9	1.28
POMC	7.9e-05	1.0	2.4	-1.28
CCNA2	2.0e-06	2.6	1.1	1.27
TGFBR3	9.9e-08	11.9	28.6	-1.27
SBK1	q<=4.9e-19	12.5	5.2	1.27
PTGER3	1.2e-05	3.2	7.7	-1.27
CAMK1D	1.1e-07	7.9	19.2	-1.27
MR1	3.7e-11	6.0	14.5	-1.27
TOP2A	3.8e-06	5.2	2.2	1.27
ROBO1	5.1e-06	11.7	28.3	-1.27
KCNE3	2.0e-04	1.7	4.1	-1.27
LINC00665	q<=4.9e-19	79.4	33.0	1.27
HOXD10	1.3e-05	4.9	11.8	-1.27
BOLA3-AS1	1.9e-10	1.5	3.6	-1.27
BHMT2	1.8e-06	5.3	12.8	-1.27
PLA2G7	q<=4.9e-19	64.9	26.9	1.27
SNORD46	9.5e-11	2.5	1.0	1.27
PRRG4	1.1e-13	9.0	21.8	-1.27
RNF175	6.3e-08	1.6	3.9	-1.27
MBNL1-AS1	2.6e-05	2.3	5.5	-1.27
SYNC	1.1e-04	1.5	3.6	-1.27
LIMS2	3.5e-06	52.9	126.5	-1.26
RGS13	4.8e-04	1.0	2.4	-1.26
LINC01089	q<=4.9e-19	35.4	14.8	1.26
CFL2	5.8e-06	26.5	63.5	-1.26
LINC01637	2.3e-09	1.2	3.0	-1.26
CENPN	1.4e-18	20.7	8.6	1.26
MAP1B	3.8e-04	16.9	40.5	-1.26
TSACC	q<=4.9e-19	2.4	1.0	1.26
ACACB	7.3e-10	5.5	13.2	-1.26
SLC24A3	6.3e-07	8.2	19.6	-1.26
GOLGA8B	2.3e-08	6.3	2.6	1.26
MTG1	q<=4.9e-19	3.0	1.2	1.26
DNAJC15	3.1e-05	3.7	8.8	-1.26
EFHD1	1.9e-05	11.8	28.4	-1.26
NTN4	4.2e-11	40.5	97.0	-1.26
LRRC26	8.2e-16	57.6	24.2	1.25
CXCL11	9.9e-10	8.3	3.5	1.25
NPR2	1.1e-07	5.0	11.9	-1.25
SLC47A1	1.1e-07	1.8	4.2	-1.25
OGN	6.2e-05	15.6	37.1	-1.25
PCDHB2	3.5e-10	2.7	1.1	1.25
ZDHHC11	q<=4.9e-19	3.7	1.6	1.25
SERP2	4.2e-10	6.6	15.6	-1.25
KITLG	1.6e-09	9.1	21.6	-1.25
CAND2	3.8e-07	2.4	5.7	-1.25
ADGRA2	5.1e-06	22.4	53.0	-1.24
TCF7L1	1.7e-13	11.0	26.0	-1.24
GAS6-DT	1.1e-05	1.3	3.0	-1.24
RPL26	q<=4.9e-19	140.9	59.7	1.24
PNCK	6.6e-06	11.2	26.4	-1.24
ITIH5	2.6e-07	15.7	37.1	-1.24
IL1RL2	5.5e-04	1.0	2.4	-1.24
TENM2	8.4e-04	1.0	2.4	-1.24
DDO	6.9e-11	2.1	5.0	-1.24
DNAJB5	6.5e-06	16.4	38.9	-1.24
VCL	1.3e-05	65.0	153.4	-1.24
LINC02343	8.3e-11	5.2	2.2	1.24
PDPN	2.6e-14	10.4	24.7	-1.24
PCDHB16	4.2e-11	3.0	1.3	1.24
NME2	1.4e-18	3.1	1.3	1.23
MEIS1	2.1e-07	7.9	18.5	-1.23
HMGCLL1	9.3e-05	1.0	2.4	-1.23
CD200	9.2e-08	7.5	17.5	-1.23
ANO6	3.7e-09	21.9	51.4	-1.23
ARHGEF19	2.5e-10	6.3	14.6	-1.23
B4GALNT1	6.8e-06	1.1	2.6	-1.23
RTN4RL2	q<=4.9e-19	2.8	1.2	1.23
TMEM184A	q<=4.9e-19	23.6	10.1	1.23
RGN	8.3e-09	5.9	13.9	-1.23
KLF8	2.8e-07	1.2	2.7	-1.23
SLC26A6	q<=4.9e-19	25.3	10.7	1.23
DEPDC7	9.4e-04	1.1	2.6	-1.23
PABPC1L	5.7e-13	10.1	4.3	1.23
FCER1A	3.4e-05	4.4	10.3	-1.23
INPP5D	6.3e-06	6.5	15.3	-1.23
NELL1	8.2e-04	2.8	6.5	-1.23
FMO2	3.4e-04	2.1	4.8	-1.23
CLIP3	8.2e-06	14.2	33.2	-1.23
ANKRD65	7.1e-12	14.5	34.0	-1.23
OLFML2A	2.3e-08	5.7	13.4	-1.23
NRP2	2.7e-05	7.6	17.8	-1.23
MYZAP	1.8e-07	3.4	7.9	-1.22
SCUBE3	6.6e-04	1.3	2.9	-1.22
FERMT1	7.5e-08	6.2	14.4	-1.22
LGALS3	1.5e-14	198.6	460.9	-1.22
PLA2G2A	2.2e-08	1230.5	528.5	1.22
TCEAL7	1.6e-05	5.5	12.9	-1.22
PALLD	1.0e-05	99.3	230.8	-1.22
TGFB1I1	4.3e-06	51.2	119.6	-1.22
TRPM8	1.1e-11	205.7	88.2	1.22
CD40	4.5e-16	16.3	37.9	-1.22
TUBA4A	2.1e-13	27.8	65.0	-1.22
MRAP2	6.8e-10	5.3	12.3	-1.22
KSR1	4.2e-08	2.1	4.8	-1.22
LINC00115	4.4e-14	2.3	1.0	1.22
MIR25	q<=4.9e-19	6.9	3.0	1.22
GPRASP1	2.1e-09	7.9	18.4	-1.22
SLC5A8	3.0e-04	1.0	2.3	-1.22
ITGB1BP2	2.2e-04	3.3	7.7	-1.21
C1QL1	9.8e-04	1.0	2.3	-1.21
ZNF655	2.7e-11	17.4	40.2	-1.21
YPEL1	q<=4.9e-19	3.0	1.3	1.21
DOK4	1.6e-15	12.7	29.5	-1.21
PLEKHA2	4.1e-11	7.6	17.5	-1.21
SERPINB1	2.5e-05	16.1	37.2	-1.21
TMEM200B	1.1e-06	7.0	16.2	-1.21
ATP1B1	5.4e-10	54.7	126.1	-1.21
HACD1	2.4e-08	5.7	13.2	-1.21
KIF20A	2.0e-08	2.3	1.0	1.21
DUSP15	1.8e-05	2.4	5.5	-1.21
CLIC6	1.3e-07	4.9	11.3	-1.20
SLC6A11	q<=4.9e-19	3.3	1.4	1.20
RASSF5	1.0e-07	8.9	20.5	-1.20
ANK2	4.5e-05	2.3	5.3	-1.20
TIMP3	1.1e-07	142.9	327.4	-1.20
ST8SIA1	4.5e-06	1.6	3.7	-1.20
HCG11	1.3e-10	4.2	9.6	-1.20
LRRK2	4.2e-05	1.4	3.1	-1.20
FHOD3	9.7e-07	7.8	17.8	-1.20
SNORD6	1.5e-07	5.6	2.4	1.20
BCL2	1.7e-07	11.4	26.1	-1.20
STUM	1.0e-03	2.4	5.6	-1.20
ATOH8	1.8e-08	6.4	14.8	-1.20
HLF	9.5e-07	7.7	17.7	-1.20
EDIL3	3.9e-04	4.8	10.9	-1.20
PITPNM3	2.1e-10	3.7	8.6	-1.20
PIPOX	1.4e-07	2.2	5.1	-1.19
FAM111B	8.5e-10	3.0	1.3	1.19
STARD8	8.7e-06	3.9	9.0	-1.19
CHTF18	q<=4.9e-19	10.5	4.6	1.19
PEAK1	3.5e-05	4.8	11.0	-1.19
HES4	q<=4.9e-19	38.3	16.9	1.19
RPL22L1	1.1e-17	52.5	23.1	1.19
EFNA5	1.1e-06	3.8	8.6	-1.19
FZD8	7.7e-17	7.1	3.1	1.19
ANKRD53	9.7e-07	1.0	2.3	-1.19
BNC2	3.2e-04	1.3	2.9	-1.19
PLN	1.3e-05	13.8	31.6	-1.19
EPB41L3	1.5e-09	7.9	18.0	-1.19
FOXS1	q<=4.9e-19	3.2	1.4	1.18
PCDHB11	1.4e-09	3.2	1.4	1.18
KANK2	1.4e-06	52.0	118.1	-1.18
ANXA1	4.9e-08	207.1	470.1	-1.18
CTTNBP2	4.2e-05	1.5	3.5	-1.18
STK26	1.3e-09	15.3	34.5	-1.18
HACD4	8.2e-07	1.7	3.9	-1.18
CCDC178	1.2e-05	1.0	2.3	-1.18
ANXA2	4.4e-16	318.3	718.7	-1.18
SCNN1A	3.0e-06	43.9	99.2	-1.18
TENM3	2.6e-04	1.6	3.5	-1.18
SOX7	2.1e-05	2.7	6.0	-1.18
PHF21B	q<=4.9e-19	5.0	2.2	1.18
FGFRL1	q<=4.9e-19	56.1	24.8	1.18
MXRA7	7.0e-09	80.0	180.8	-1.18
PDE7B	3.4e-06	1.9	4.4	-1.18
ADAMTSL3	1.3e-04	3.8	8.5	-1.18
CCDC181	1.2e-05	1.1	2.5	-1.17
SVIL	1.6e-06	45.1	101.7	-1.17
CYSRT1	q<=4.9e-19	9.2	4.1	1.17
NACAD	2.0e-07	1.9	4.3	-1.17
PRR22	q<=4.9e-19	4.8	2.1	1.17
FHL2	6.3e-10	33.7	75.9	-1.17
FBXO2	3.3e-10	12.1	27.2	-1.17
LINC02724	q<=4.9e-19	2.3	1.0	1.17
FOXF1	4.7e-05	11.7	26.4	-1.17
SRRM2-AS1	q<=4.9e-19	9.1	4.0	1.17
MYORG	5.8e-09	3.0	6.7	-1.17
JAZF1	8.5e-08	11.2	25.1	-1.17
ARX	2.6e-05	2.3	1.0	1.17
PRAC1	2.0e-17	624.3	277.5	1.17
PRRT3-AS1	q<=4.9e-19	7.4	3.3	1.17
RBMS3	7.9e-11	5.2	11.7	-1.17
CA11	3.2e-13	9.4	21.2	-1.17
TMEM158	3.9e-05	12.7	28.7	-1.17
SRPX	1.5e-06	9.7	21.7	-1.17
APBA2	2.7e-12	8.8	3.9	1.17
CERK	9.8e-09	8.4	18.8	-1.17
RPL36A	5.0e-15	7.3	3.3	1.17
SLC25A10	q<=4.9e-19	19.1	8.5	1.16
RCAN2	1.8e-06	13.9	31.2	-1.16
EFHC2	6.5e-07	1.4	3.1	-1.16
SPATA6	1.0e-13	3.6	8.1	-1.16
VWA5A	2.7e-10	10.2	22.7	-1.16
NTF3	2.3e-11	2.2	4.9	-1.16
HMMR	2.6e-05	2.2	1.0	1.16
PLCD3	1.5e-07	6.5	14.5	-1.16
TLR3	1.3e-09	3.7	8.3	-1.16
TRPC4	3.1e-04	1.2	2.7	-1.16
CCND2	2.6e-06	14.4	32.0	-1.16
ALOX15	6.9e-08	2.2	1.0	1.16
FAM189A1	1.0e-05	2.2	1.0	1.16
SPINK1	3.2e-05	4.1	1.8	1.16
SH3PXD2B	1.2e-07	12.4	27.7	-1.16
ANP32E	1.6e-11	14.6	32.5	-1.15
CECR2	1.2e-14	2.3	1.0	1.15
ADRB1	9.7e-07	27.2	12.3	1.15
C1QTNF1	3.2e-06	22.6	50.2	-1.15
MIR100HG	2.2e-06	11.8	26.3	-1.15
BEND5	4.4e-12	3.6	7.9	-1.15
AVPI1	3.9e-07	17.5	38.8	-1.15
CDCA3	1.7e-11	4.8	2.2	1.15
DUSP19	1.3e-09	1.4	3.2	-1.15
FEZ1	3.7e-09	42.3	94.1	-1.15
DYNC1I1	2.1e-05	4.2	9.4	-1.15
GPR161	9.3e-07	5.2	11.6	-1.15
TSHZ3	1.0e-08	17.4	38.6	-1.15
SNHG9	9.5e-19	78.3	35.3	1.15
HEPH	1.1e-05	7.5	16.5	-1.14
VSTM4	2.5e-05	9.3	20.6	-1.14
SMTN	6.8e-05	97.6	215.0	-1.14
ARMH4	3.2e-05	1.2	2.6	-1.14
GLIS3	5.2e-04	2.0	4.4	-1.14
CD207	4.5e-04	2.9	6.3	-1.14
CTNND2	2.2e-11	7.6	3.4	1.14
GGCT	9.4e-13	70.5	32.0	1.14
PILRB	1.6e-14	3.4	1.5	1.14
MELK	3.3e-07	2.2	1.0	1.14
CIB2	2.9e-07	11.4	25.0	-1.14
RAP1GAP	4.3e-15	98.6	44.9	1.14
ARHGEF28	9.1e-09	3.7	8.1	-1.14
PRTFDC1	1.7e-08	3.6	7.8	-1.14
INMT	6.2e-06	19.8	43.2	-1.13
PLS3	2.0e-10	33.8	74.2	-1.13
SLC16A8	q<=4.9e-19	2.2	1.0	1.13
CD300LG	9.3e-06	1.0	2.2	-1.13
QSOX1	3.8e-10	32.3	70.9	-1.13
GDPD1	q<=4.9e-19	13.5	6.2	1.13
C19orf81	1.5e-08	2.2	1.0	1.13
TMTC4	1.2e-18	35.6	16.3	1.13
DPYSL3	8.1e-07	84.4	184.9	-1.13
CSRP2	3.6e-04	45.0	98.7	-1.13
NPY1R	1.7e-06	1.5	3.2	-1.13
PPARGC1B	6.2e-07	1.2	2.6	-1.13
CBS	2.3e-14	3.0	1.4	1.13
PIK3R1	1.3e-08	26.3	57.5	-1.13
TRIP6	3.0e-12	46.4	100.9	-1.12
CYP2S1	2.2e-05	1.5	3.2	-1.12
FBXL2	5.3e-07	2.8	6.0	-1.12
AGR3	1.8e-08	8.9	4.1	1.12
TRIP13	3.8e-10	4.2	1.9	1.12
KANK1	3.2e-09	30.7	66.7	-1.12
NME1	q<=4.9e-19	41.8	19.2	1.12
HS3ST4	9.1e-10	3.8	1.7	1.12
CDCA5	1.4e-12	4.3	2.0	1.12
ZDHHC15	1.2e-09	1.2	2.5	-1.12
MAML2	6.7e-08	6.4	14.0	-1.12
CLVS2	4.3e-05	1.0	2.2	-1.12
PDLIM1	1.7e-10	100.4	218.0	-1.12
SLC4A11	2.1e-07	3.2	7.0	-1.12
TMEM106A	3.0e-06	1.8	3.9	-1.12
EIF4EBP3	q<=4.9e-19	3.3	1.5	1.12
GPLD1	2.1e-06	1.2	2.6	-1.12
COX7A1	2.5e-04	61.2	132.4	-1.11
FERMT2	3.4e-07	41.4	89.1	-1.11
EFEMP2	2.1e-12	43.8	94.5	-1.11
EPCAM	6.0e-17	444.6	205.2	1.11
ARSJ	8.3e-07	3.9	8.5	-1.11
SOX14	3.9e-16	3.1	1.4	1.11
SLC1A3	9.3e-07	4.4	9.4	-1.11
PLPP7	8.9e-05	2.4	5.3	-1.11
NUP210	q<=4.9e-19	27.4	12.7	1.11
GPR160	9.1e-11	116.4	53.9	1.11
ANXA6	1.2e-09	100.1	216.5	-1.11
PVT1	2.7e-13	16.0	7.4	1.11
FBXL8	q<=4.9e-19	17.4	8.0	1.11
SLC51B	2.0e-05	1.9	4.0	-1.11
RAB6D	6.2e-13	2.7	1.3	1.11
ZIC2	q<=4.9e-19	2.2	1.0	1.11
VILL	7.1e-07	12.4	26.8	-1.11
TWIST2	2.3e-06	8.9	19.1	-1.10
TINAGL1	2.3e-08	31.9	68.4	-1.10
KLHL13	3.2e-10	4.9	10.4	-1.10
KIFC1	4.9e-11	5.2	2.4	1.10
CABP4	q<=4.9e-19	3.2	1.5	1.10
IFI27L2	1.5e-08	26.1	56.0	-1.10
LGALS3BP	8.2e-13	261.8	562.6	-1.10
CASC19	9.0e-04	2.1	1.0	1.10
GLI3	5.7e-07	3.7	7.8	-1.10
CAVIN1	6.2e-07	199.6	429.1	-1.10
CYP2J2	3.5e-17	18.9	8.8	1.10
LYPD6B	3.5e-05	10.1	21.6	-1.10
MIR4653	3.1e-10	3.2	1.5	1.10
TCEAL5	2.4e-04	1.4	2.9	-1.10
LPAR1	3.8e-09	9.3	19.8	-1.10
TMEM52	9.1e-13	6.7	3.1	1.10
C4B	4.9e-06	6.9	3.2	1.10
SPTLC3	7.5e-10	3.4	7.2	-1.10
ADRA2A	9.7e-10	6.7	3.1	1.10
GADD45A	1.3e-06	29.3	62.9	-1.10
ZNF503-AS1	1.0e-03	2.1	4.5	-1.09
CDH22	4.3e-04	1.0	2.2	-1.09
GPX7	2.5e-12	10.8	23.0	-1.09
IRF9	2.0e-10	3.1	1.5	1.09
PABPC4L	7.3e-07	1.5	3.3	-1.09
SAPCD2	1.5e-10	12.3	5.8	1.09
PAOX	q<=4.9e-19	2.1	1.0	1.09
S100A4	3.7e-04	102.6	218.6	-1.09
PLEKHH2	5.5e-04	1.4	2.9	-1.09
XK	3.6e-05	1.4	3.0	-1.09
LPAR5	7.2e-05	1.3	2.7	-1.09
TOX3	3.8e-05	5.1	2.4	1.09
COL21A1	4.5e-06	2.0	4.2	-1.09
GPM6B	6.3e-06	9.7	20.5	-1.09
RPRM	4.7e-06	4.7	10.1	-1.09
LMNTD2	2.3e-16	4.0	1.9	1.08
