Gene	FDRAdjustedP-value	CancerSampleMed	NormalSampleMed	|log2FC|
SAC3D1	3.1e-09	30.9	9.5	1.71
GPR78	3.8e-11	3.3	1.0	1.71
CENPW	5.7e-05	24.6	7.5	1.71
SNHG25	1.4e-06	12.2	3.7	1.71
CDC7	1.6e-10	9.9	3.0	1.71
GALNT6	q<=1.7e-18	9.5	2.9	1.71
APLN	7.8e-10	3.3	1.0	1.71
MYCT1	9.3e-04	3.4	11.2	-1.71
EBP	2.6e-06	64.6	19.8	1.71
CKAP2	1.3e-05	30.1	9.2	1.71
UTRN	2.9e-04	6.9	22.4	-1.70
TMEM238	8.3e-05	22.3	6.9	1.70
BRIP1	6.5e-11	3.2	1.0	1.70
TMEM8B	1.5e-04	6.5	21.2	-1.70
BMP8B	1.7e-08	4.5	1.4	1.70
WDHD1	2.1e-13	7.0	2.1	1.70
PRR7	1.3e-04	6.3	1.9	1.70
TGFBR2	1.4e-04	34.6	111.9	-1.69
PLAU	q<=1.7e-18	100.1	31.0	1.69
CDH3	q<=1.7e-18	50.3	15.6	1.69
PCAT6	q<=1.7e-18	20.0	6.3	1.68
PLEKHO2	1.0e-03	17.5	55.9	-1.68
SKP2	q<=1.7e-18	35.2	11.0	1.68
KLHDC1	3.0e-04	1.2	3.9	-1.68
IGSF9	q<=1.7e-18	23.7	7.4	1.68
POU5F1	2.1e-05	5.4	1.7	1.67
RMI2	8.7e-10	39.8	12.5	1.67
ATAD2	7.4e-10	23.4	7.4	1.67
IFI6	q<=1.7e-18	432.7	135.8	1.67
MTBP	q<=1.7e-18	5.8	1.8	1.66
BORA	7.2e-12	5.1	1.6	1.66
SMIM22	6.2e-08	38.6	12.2	1.66
DLG2	2.4e-04	1.0	3.2	-1.66
WLS	3.6e-04	56.8	178.6	-1.65
PER3	3.5e-04	4.3	13.4	-1.65
LOC102724323	1.7e-05	3.8	1.2	1.65
SNORA26	4.6e-07	4.4	1.4	1.64
S100A5	2.5e-05	3.1	1.0	1.64
LRRC45	6.0e-09	36.0	11.5	1.64
SCG5	1.1e-04	4.5	1.5	1.63
NFIA	9.1e-04	7.0	21.6	-1.63
RPS10	1.1e-05	6.9	2.2	1.63
KIFC2	2.3e-12	22.7	7.3	1.63
GALNT14	2.4e-13	18.9	6.1	1.63
TSPYL2	9.5e-05	20.4	62.5	-1.62
P2RY6	3.1e-05	6.0	1.9	1.62
SIX1	2.3e-15	5.0	1.6	1.62
CARD9	3.3e-15	7.7	2.5	1.62
CEMIP	6.9e-05	3.1	1.0	1.62
ZNF296	6.7e-04	10.1	3.3	1.62
FOXD2-AS1	1.2e-07	3.6	1.2	1.62
SLC5A6	1.3e-17	45.3	14.8	1.62
SLC52A2	1.9e-09	114.3	37.1	1.62
C1orf112	q<=1.7e-18	6.4	2.1	1.62
KIF26B	q<=1.7e-18	3.1	1.0	1.62
GRB7	2.3e-07	74.3	24.4	1.61
RFC4	8.6e-14	52.1	17.1	1.61
SYT7	4.8e-11	6.6	2.1	1.61
CNKSR1	8.7e-06	45.1	14.8	1.60
PACC1	6.4e-12	14.1	4.6	1.60
DIPK2B	9.5e-04	5.5	16.7	-1.60
SCD	3.7e-10	133.3	43.8	1.60
EIF4EBP1	9.1e-09	165.3	55.0	1.59
DQX1	7.4e-04	5.0	1.7	1.59
TFAP2A	2.3e-06	22.8	7.6	1.59
ERVMER34-1	6.7e-10	3.0	1.0	1.59
CHTF18	5.2e-13	22.6	7.5	1.59
SRCIN1	9.4e-05	4.7	1.6	1.59
MIR3916	3.9e-04	14.3	4.8	1.58
MFAP2	1.1e-14	57.4	19.1	1.58
NEIL3	2.8e-06	3.0	1.0	1.58
BCL2L12	2.1e-11	46.2	15.4	1.58
TSC22D3	6.5e-05	89.4	265.7	-1.57
C2orf15	4.0e-08	4.5	1.5	1.57
MPP7	4.6e-04	9.7	28.8	-1.57
CMTM5	5.2e-04	1.0	3.0	-1.57
PET100	1.9e-07	7.2	2.4	1.57
AGRN	1.5e-09	124.6	42.0	1.57
MROH6	1.4e-06	16.8	5.7	1.56
RAB17	3.0e-05	18.5	6.3	1.56
ALKBH6	q<=1.7e-18	4.3	1.5	1.56
RNFT2	q<=1.7e-18	2.9	1.0	1.55
CPEB3	6.5e-04	1.2	3.6	-1.55
ZNF516	5.5e-05	4.3	12.6	-1.55
SNHG1	1.3e-07	105.1	35.9	1.55
RPP21	3.6e-08	4.2	1.4	1.55
LRP8	5.9e-13	2.9	1.0	1.55
HASPIN	1.5e-13	2.9	1.0	1.55
MIR210HG	2.8e-09	8.8	3.0	1.54
ZDHHC23	2.1e-10	4.6	1.6	1.54
TP73	1.9e-11	3.8	1.3	1.54
CTSF	4.7e-04	41.4	120.2	-1.54
CFH	6.1e-04	41.2	119.4	-1.54
JUNB	8.9e-04	353.1	1020.7	-1.53
ADAMTS12	1.1e-05	3.1	1.1	1.53
XCL1	7.1e-08	3.7	1.3	1.53
KRT8	3.5e-05	2141.1	740.0	1.53
ACOT4	7.6e-14	7.8	2.7	1.53
HELLS	1.0e-14	18.2	6.3	1.53
SSBP2	2.6e-04	3.4	9.7	-1.52
ARHGAP39	q<=1.7e-18	8.1	2.8	1.52
CASP14	3.6e-05	2.9	1.0	1.52
CNPY2	5.0e-09	5.7	2.0	1.52
ZNF525	2.8e-11	8.0	2.8	1.52
SOX9	7.5e-07	14.1	4.9	1.52
OXLD1	8.1e-07	73.3	25.7	1.51
TINAGL1	1.1e-09	324.2	113.8	1.51
CXCL9	5.4e-07	10.9	3.9	1.51
C16orf95-DT	5.8e-09	2.9	1.0	1.51
ZNF468	9.1e-07	9.2	3.2	1.50
KIF20B	1.5e-06	6.7	2.4	1.50
C1orf21	3.1e-05	10.9	31.0	-1.50
CLCN2	5.6e-13	5.1	1.8	1.50
PROS1	5.7e-04	7.7	21.8	-1.50
RADX	2.5e-06	10.3	3.7	1.49
SLC2A6	5.5e-08	16.7	6.0	1.49
LLGL2	7.6e-05	90.0	32.1	1.49
LINC00665	1.3e-08	56.4	20.1	1.49
C1orf53	5.0e-15	9.5	3.4	1.49
HOXC6	q<=1.7e-18	2.8	1.0	1.49
APOBEC3B	6.0e-10	11.4	4.0	1.49
DGLUCY	8.1e-05	27.0	75.9	-1.49
SRD5A1	5.1e-06	6.5	2.3	1.49
CCNE2	3.5e-15	2.8	1.0	1.48
PILRB	3.7e-15	4.8	1.7	1.48
MRPL12	2.0e-05	24.4	8.8	1.48
C19orf48	2.9e-10	110.6	39.6	1.48
ANKEF1	3.2e-06	5.5	2.0	1.48
MNX1-AS1	1.2e-08	2.8	1.0	1.48
SHF	8.9e-05	4.2	11.8	-1.48
C10orf143	1.2e-04	2.7	7.7	-1.48
LBX2	q<=1.7e-18	2.8	1.0	1.47
TMEM88	8.6e-04	8.7	24.1	-1.47
PTN	1.2e-04	18.4	51.1	-1.47
FAAP24	1.2e-11	7.3	2.6	1.47
GGCT	2.3e-10	90.1	32.6	1.47
HOXC13	q<=1.7e-18	2.8	1.0	1.46
GEN1	1.0e-12	5.0	1.8	1.46
EFNA4	6.5e-09	33.7	12.2	1.46
FERMT1	2.0e-05	34.6	12.6	1.46
CBX8	q<=1.7e-18	7.3	2.6	1.46
EPHB2	2.3e-15	6.3	2.3	1.46
DTYMK	8.0e-06	89.5	32.5	1.46
TMSB10	1.0e-03	6656.2	2428.4	1.46
SH3D21	8.8e-05	6.1	2.2	1.46
MIS18A	1.3e-12	31.9	11.6	1.46
LOC100130449	9.9e-04	8.5	3.1	1.45
NFE2L3	7.0e-10	22.0	8.1	1.45
TMC6	6.3e-07	53.8	19.7	1.45
KDELR3	1.2e-07	38.7	14.3	1.44
PCNA	3.4e-10	278.5	102.6	1.44
C9orf116	2.2e-07	14.5	5.4	1.44
EEPD1	1.1e-04	3.7	10.0	-1.44
MTG1	1.1e-14	3.3	1.2	1.44
MIR6859-1	8.6e-17	4.5	1.7	1.44
MST1	1.6e-05	6.4	2.4	1.44
CENPH	2.2e-11	23.4	8.6	1.44
NUP210	3.7e-15	23.2	8.5	1.44
ZNF681	6.9e-07	2.7	1.0	1.44
TNFRSF25	1.4e-06	23.3	8.6	1.43
SEC14L2	8.6e-14	6.6	2.4	1.43
DSCC1	1.5e-10	10.0	3.7	1.43
ZNF738	1.2e-12	8.0	3.0	1.43
SPINT1	1.1e-05	283.6	105.1	1.43
USP18	1.1e-11	8.5	3.2	1.43
CENPX	5.4e-11	172.7	64.1	1.43
HGH1	5.2e-14	41.3	15.4	1.43
RAB5IF	6.9e-06	2.7	1.0	1.43
AATBC	1.0e-11	5.5	2.1	1.42
ST20	2.8e-09	4.8	1.8	1.42
IGFBP3	1.0e-04	618.7	231.2	1.42
INCENP	4.1e-06	17.4	6.5	1.42
SLC12A9-AS1	4.5e-06	3.1	1.1	1.42
CASC9	1.0e-04	13.8	5.2	1.42
PRSS16	1.9e-06	12.5	4.7	1.42
S100A1	5.9e-04	2.7	1.0	1.41
LINC00960	5.3e-06	6.5	2.4	1.41
HOXC4	4.5e-18	2.6	1.0	1.41
RTKN	1.3e-17	39.1	14.7	1.41
GPC2	1.1e-14	2.6	1.0	1.41
G2E3-AS1	q<=1.7e-18	2.7	1.0	1.41
MCM4	6.3e-16	85.1	32.1	1.41
KCP	2.5e-10	2.7	1.0	1.41
CTU1	7.2e-10	5.6	2.1	1.41
TNFSF12	6.5e-04	16.6	44.2	-1.41
MTHFD1L	6.3e-14	23.1	8.7	1.40
PPP1R14B	3.0e-12	309.8	117.3	1.40
AGMAT	1.4e-08	3.9	1.5	1.40
DONSON	q<=1.7e-18	18.3	7.0	1.40
RCC1	2.4e-14	88.7	33.6	1.40
POLD1	q<=1.7e-18	23.7	9.0	1.40
FBXO41	1.6e-11	5.2	2.0	1.40
RNF207	3.9e-05	10.5	4.0	1.40
TRIM59	9.4e-10	6.2	2.3	1.40
OIP5	2.9e-13	2.6	1.0	1.40
SRF	3.9e-04	41.0	108.3	-1.40
IRF9	5.1e-10	5.0	1.9	1.40
SDF2L1	1.5e-07	76.4	28.9	1.40
UPK1B	5.8e-04	156.3	59.3	1.40
CYB561	4.3e-09	99.3	37.8	1.39
DDX11	6.9e-10	27.1	10.3	1.39
DSN1	6.9e-10	31.6	12.0	1.39
SLC29A2	2.2e-17	10.7	4.1	1.39
ZNF692	4.2e-10	41.3	15.8	1.39
TMX4	7.1e-04	16.2	42.4	-1.39
GABRA3	5.5e-06	3.4	1.3	1.38
YDJC	3.2e-13	60.3	23.1	1.38
MFSD13A	3.1e-14	7.4	2.8	1.38
FASN	q<=1.7e-18	98.9	38.1	1.38
NUDT1	2.0e-05	82.1	31.6	1.38
PPP1R13L	5.4e-04	93.8	36.1	1.38
ALG3	5.9e-13	119.7	45.9	1.38
RELL2	q<=1.7e-18	2.6	1.0	1.38
PLA2G7	1.4e-04	6.5	2.5	1.38
C1orf159	4.5e-09	25.3	9.8	1.37
BOLA2B	9.3e-05	7.8	3.0	1.37
SHMT2	2.5e-15	138.8	53.8	1.37
HES4	2.8e-05	43.8	17.0	1.37
MID2	4.4e-04	2.1	5.4	-1.37
PXYLP1	8.1e-10	18.2	7.0	1.37
PDIA4	4.4e-12	279.5	108.1	1.37
EPN3	2.0e-04	38.5	14.9	1.37
ARHGEF6	6.2e-04	6.8	17.6	-1.36
FSCN1	1.7e-09	202.9	78.9	1.36
BRI3BP	8.5e-11	9.9	3.9	1.36
IGF2BP2	q<=1.7e-18	7.8	3.0	1.36
LINC00278	5.3e-06	2.6	1.0	1.36
SNORA11F	4.4e-10	4.3	1.7	1.36
JTB	2.0e-07	23.6	9.2	1.36
MIR200CHG	1.0e-06	39.9	15.5	1.36
IRF5	1.3e-10	28.5	11.1	1.36
LINC01213	8.3e-04	4.8	1.9	1.36
DHCR7	1.2e-11	64.3	25.2	1.35
TREM2	q<=1.7e-18	14.5	5.7	1.35
NME2	1.4e-06	4.5	1.8	1.35
TRIB3	4.7e-16	30.0	11.7	1.35
JPT1	3.4e-09	334.6	131.7	1.35
ZNF600	3.1e-09	12.7	5.0	1.35
MCM5	1.7e-05	63.9	25.1	1.35
CASP2	2.8e-11	35.1	13.7	1.35
LIN9	2.8e-05	6.4	2.5	1.35
LINC00649	9.3e-08	12.9	5.1	1.35
GJB7	1.5e-10	2.6	1.0	1.35
CDH24	1.2e-16	9.6	3.8	1.35
FADD	1.2e-12	3.9	1.5	1.34
ACTL6A	1.8e-09	68.4	27.1	1.34
RUSC1-AS1	8.7e-16	5.2	2.0	1.34
TMEM52	3.9e-17	2.9	1.1	1.34
MARCKSL1	1.7e-08	391.2	154.1	1.34
ZNF92	6.1e-11	7.6	3.0	1.34
IGFL2-AS1	3.2e-13	2.5	1.0	1.34
LIG1	1.8e-11	35.1	13.9	1.34
LMO7-AS1	q<=1.7e-18	2.5	1.0	1.34
TNRC6C	1.0e-03	2.7	6.7	-1.33
POLA2	6.6e-07	5.8	2.3	1.33
MRM1	2.7e-09	17.4	6.9	1.33
FAM171A2	1.0e-17	2.5	1.0	1.33
MANEAL	2.8e-06	6.3	2.5	1.33
ZNF675	1.6e-06	10.3	4.1	1.33
TCF19	7.8e-11	28.1	11.1	1.33
UBALD2	5.3e-06	194.1	77.0	1.33
SCAT2	q<=1.7e-18	2.5	1.0	1.33
STRIP2	q<=1.7e-18	2.5	1.0	1.33
PM20D1	9.1e-11	1.4	3.6	-1.32
KRTCAP2	1.1e-07	14.9	6.0	1.32
PTPRR	4.5e-07	3.3	1.3	1.32
CHAC2	4.1e-05	5.9	2.4	1.32
ZBTB4	3.9e-04	33.1	82.7	-1.32
CENPL	3.4e-07	8.6	3.5	1.32
WDR90	5.9e-17	14.9	6.0	1.32
ABLIM1	5.1e-04	29.2	73.0	-1.32
PAM16	2.3e-08	13.2	5.3	1.32
ITGA9-AS1	5.3e-04	8.5	21.0	-1.31
SLC30A2	2.2e-08	2.7	1.1	1.31
PGP	2.7e-05	16.1	6.5	1.31
TBL1X	1.0e-03	13.9	34.4	-1.31
HENMT1	9.5e-06	25.3	10.2	1.31
GABARAPL1	1.5e-04	77.9	193.2	-1.31
MYB	3.3e-11	2.6	1.1	1.31
KIF22	1.6e-09	66.6	26.8	1.31
CMPK2	1.2e-10	13.4	5.5	1.30
C18orf54	9.9e-07	3.1	1.3	1.30
TEAD4	6.6e-06	20.2	8.2	1.30
JAK2	3.9e-04	4.1	10.1	-1.30
RFC3	4.8e-10	22.4	9.1	1.30
KAT2A	1.3e-10	69.8	28.4	1.30
HCN3	q<=1.7e-18	4.2	1.7	1.30
MEF2D	1.9e-04	21.7	53.6	-1.30
ATAD3A	3.0e-06	43.3	17.6	1.30
DBF4	5.7e-16	10.6	4.3	1.30
BRCA2	1.1e-09	2.4	1.0	1.29
MXD3	1.1e-06	15.1	6.2	1.29
LPAR2	2.8e-04	48.9	20.0	1.29
RCBTB2	1.0e-05	9.2	22.6	-1.29
LSR	1.8e-04	396.7	162.4	1.29
ZNF93	2.5e-07	7.3	3.0	1.29
BOP1	2.1e-08	87.6	35.7	1.29
CCDC14	2.0e-13	26.3	10.8	1.28
FAM110A	6.0e-07	62.2	25.6	1.28
POU6F1	9.0e-04	2.0	5.0	-1.28
NCAPD2	1.6e-08	61.4	25.4	1.28
PYCR3	3.3e-06	17.1	7.0	1.28
BAIAP2L2	2.5e-06	3.1	1.3	1.28
EPSTI1	6.2e-08	19.5	8.0	1.28
FANCB	q<=1.7e-18	2.4	1.0	1.28
CNIH2	5.3e-08	2.4	1.0	1.28
CCNL2	7.9e-07	102.5	42.1	1.28
KIZ	7.7e-04	19.8	48.0	-1.28
SMYD2	3.1e-08	65.8	27.0	1.28
C19orf73	2.4e-15	3.4	1.4	1.28
ZGRF1	q<=1.7e-18	2.4	1.0	1.28
ZNF107	1.8e-10	6.9	2.8	1.28
CCDC167	1.9e-06	74.3	30.9	1.27
XRCC3	9.8e-08	17.7	7.3	1.27
MCM8	2.1e-13	2.8	1.2	1.27
ZFP69B	1.3e-08	2.4	1.0	1.27
PLXNA1	q<=1.7e-18	35.5	14.7	1.27
VSIR	1.0e-04	24.8	59.6	-1.27
PRIM1	6.3e-08	6.8	2.8	1.27
SLC37A4	7.5e-13	24.7	10.3	1.27
MEN1	4.9e-11	52.8	21.8	1.27
PPP1R35	1.2e-06	24.6	10.2	1.27
ZWILCH	2.0e-10	12.7	5.2	1.27
YIF1B	5.4e-09	42.1	17.4	1.27
C1QTNF12	1.2e-06	2.4	1.0	1.27
FBXO6	3.2e-13	35.0	14.6	1.27
SASS6	2.3e-10	5.4	2.2	1.27
FIGNL1	1.1e-08	10.0	4.2	1.26
MYO19	1.4e-14	33.7	14.1	1.26
TSHZ1	7.0e-04	8.5	20.4	-1.26
RBL1	6.9e-12	8.8	3.7	1.26
SANBR	9.9e-10	9.2	3.9	1.26
LMNB2	8.9e-10	67.3	28.1	1.26
LRRC49	6.7e-04	1.8	4.4	-1.26
ITGB4	2.1e-04	226.8	94.7	1.26
TEF	2.0e-04	12.4	29.7	-1.26
OLR1	4.4e-10	5.9	2.5	1.26
CLYBL	1.4e-05	2.7	6.5	-1.25
LTBP3	8.1e-04	42.8	102.0	-1.25
PBXIP1	5.5e-04	117.9	280.8	-1.25
C12orf75	9.0e-11	19.0	8.0	1.25
PAX8-AS1	8.8e-05	29.5	12.4	1.25
RNF128	4.1e-04	66.0	27.7	1.25
P3H4	8.6e-13	36.5	15.4	1.25
ETV7	8.8e-05	19.9	8.4	1.25
DYNLT2B	6.1e-15	4.4	1.9	1.24
FCGR3A	1.9e-09	26.5	11.2	1.24
SPDL1	5.0e-06	9.0	3.8	1.24
NAA40	8.2e-18	21.4	9.1	1.24
PSORS1C2	4.4e-11	2.4	1.0	1.24
CDCA4	q<=1.7e-18	26.5	11.2	1.24
SPATC1L	2.4e-06	17.1	7.3	1.23
HID1	1.2e-05	58.3	24.9	1.23
FNDC10	4.1e-13	18.3	7.8	1.23
CEP131	5.8e-11	21.6	9.2	1.23
FAM229B	9.8e-04	4.0	9.3	-1.23
KNOP1	6.7e-12	5.9	2.5	1.23
FAM72B	q<=1.7e-18	2.3	1.0	1.23
RPA3	2.5e-07	33.0	14.1	1.23
EFNA1	8.8e-06	138.2	58.7	1.23
FCGR1A	1.9e-09	3.0	1.3	1.23
ANKRD53	9.1e-04	1.0	2.4	-1.23
PSENEN	9.7e-08	53.0	22.6	1.23
LRRC61	1.4e-11	14.1	6.0	1.23
NEK1	4.3e-04	4.8	11.3	-1.23
NDC1	2.6e-08	25.2	10.7	1.23
HMGA1	3.7e-06	402.0	170.9	1.23
ANO1	4.0e-06	19.1	8.2	1.22
SPINT1-AS1	9.8e-04	25.4	10.9	1.22
UNC13D	4.6e-15	41.0	17.7	1.22
TEPSIN	4.6e-11	11.1	4.8	1.22
SLC66A1	q<=1.7e-18	28.4	12.2	1.22
ADAM8	1.5e-07	44.4	19.1	1.22
KIF3C	1.2e-07	12.9	5.6	1.22
RGS19	5.3e-07	34.8	14.9	1.22
PTK7	2.6e-05	74.1	31.7	1.22
ATAD3B	1.5e-04	21.9	9.4	1.22
RFC2	6.0e-13	61.8	26.6	1.22
SLC35F2	5.1e-09	20.2	8.7	1.22
SLC38A7	9.4e-13	18.5	8.0	1.22
RFC5	1.7e-10	22.7	9.8	1.22
PSMB3	4.0e-06	561.4	241.2	1.22
MVK	1.0e-05	28.8	12.3	1.22
AASS	9.5e-04	4.4	10.1	-1.22
NMB	3.0e-11	50.0	21.5	1.22
KIF24	1.5e-04	2.3	1.0	1.21
AP1M2	8.7e-05	142.7	61.7	1.21
PIP5KL1	6.3e-11	2.3	1.0	1.21
CCDC137	3.8e-10	58.2	25.1	1.21
ATP5MF	6.4e-12	262.4	113.2	1.21
MAMDC4	6.7e-10	4.7	2.0	1.21
RALY-AS1	9.3e-09	22.7	9.8	1.21
MOAP1	6.4e-04	22.2	51.4	-1.21
DDX39A	4.1e-09	162.2	70.1	1.21
PROSER2	1.7e-12	11.4	4.9	1.21
ZSCAN16	1.9e-11	9.3	4.0	1.21
RHBDF2	9.1e-09	31.1	13.4	1.21
DLX5	2.8e-04	5.7	2.5	1.20
NUP62CL	6.6e-09	2.7	1.2	1.20
EVA1A	q<=1.7e-18	2.3	1.0	1.20
TLE4	1.1e-04	10.0	23.1	-1.20
STK40	2.3e-04	29.5	67.9	-1.20
CCSAP	8.0e-09	7.1	3.1	1.20
RAD9A	1.1e-09	26.5	11.6	1.20
KLF13	7.3e-04	23.7	54.1	-1.20
LINC01615	2.8e-10	2.3	1.0	1.20
GOLGA8B	7.3e-05	6.0	2.6	1.20
DARS2	7.3e-11	26.6	11.6	1.20
BRICD5	5.0e-08	7.9	3.4	1.20
RCC2	9.3e-12	121.3	52.8	1.20
CEP85	6.9e-11	13.0	5.7	1.20
HOXB7	5.7e-06	47.2	20.6	1.19
LY6E	6.1e-10	607.7	265.8	1.19
SLC39A11	7.0e-05	47.2	20.8	1.19
GRHL2	2.0e-04	38.7	17.0	1.19
PSMC3IP	7.0e-04	7.5	3.3	1.19
FJX1	4.8e-05	9.1	4.0	1.19
DHRS9	1.2e-04	1.9	4.4	-1.19
FBXW9	1.2e-08	15.4	6.8	1.19
FBXO5	1.8e-09	10.6	4.6	1.19
DUSP23	3.4e-05	121.5	53.2	1.19
VPS9D1-AS1	1.3e-13	4.7	2.1	1.19
ACYP1	q<=1.7e-18	36.2	15.8	1.19
ZFP36L1	2.8e-04	314.0	717.8	-1.19
TXNDC12	1.4e-04	7.2	3.1	1.19
MATN3	q<=1.7e-18	2.3	1.0	1.19
SCAPER	4.2e-04	5.1	11.7	-1.19
PSAT1	8.2e-08	32.6	14.3	1.19
GINS3	4.2e-07	10.3	4.5	1.19
CCDC150	q<=1.7e-18	2.3	1.0	1.19
DUS1L	2.0e-10	165.1	72.7	1.18
SYNGR2	9.7e-06	406.7	179.6	1.18
INKA2	6.6e-04	2.7	6.0	-1.18
WDR76	1.7e-05	8.3	3.7	1.18
AIM2	3.7e-09	14.8	6.6	1.18
MGME1	1.4e-13	35.7	15.7	1.18
SPATA6	2.1e-04	3.0	6.9	-1.18
SERINC1	5.1e-04	95.7	216.8	-1.18
LINC01535	9.7e-12	2.6	1.1	1.18
TUSC3	9.4e-04	55.2	24.4	1.18
CHAF1A	3.9e-09	28.2	12.5	1.18
SNRPB	3.3e-11	448.6	197.4	1.18
SLC50A1	1.5e-11	141.1	62.1	1.18
PFDN6	6.6e-18	192.2	84.7	1.18
KCNC3	9.0e-13	2.3	1.0	1.18
HOMER3	6.3e-14	30.8	13.7	1.18
FANCF	1.1e-05	10.9	4.8	1.18
HOXC9	q<=1.7e-18	2.3	1.0	1.18
TDRKH	5.2e-12	13.2	5.9	1.18
SLC16A3	3.9e-06	87.0	38.7	1.17
SLC6A11	1.0e-07	2.2	1.0	1.17
PANX2	1.1e-05	5.9	2.6	1.17
CEBPA	7.0e-08	15.9	7.1	1.17
