Gene	FDRAdjustedP-value	CancerSampleMed	NormalSampleMed	|log2FC|
SPINK2	5.9e-07	1.0	4.9	-2.30
ASPG	1.9e-05	1.0	4.9	-2.29
ADAM33	3.4e-06	1.2	6.0	-2.29
APOBEC3A	9.3e-04	1.0	4.9	-2.29
ANKRD13B	q<=9.5e-20	10.3	2.1	2.29
MT1X	4.0e-11	22.9	112.2	-2.29
GHR	1.4e-06	1.1	5.4	-2.29
IGFBP6	4.0e-08	14.7	71.9	-2.29
UCA1	7.6e-15	4.9	1.0	2.29
MFAP2	q<=9.5e-20	24.0	5.0	2.28
SNTB1	q<=9.5e-20	27.9	5.7	2.28
KIT	1.8e-11	2.5	12.0	-2.28
WNT2	q<=9.5e-20	4.9	1.0	2.28
ARL14	7.4e-08	13.1	63.8	-2.28
AOC1	2.2e-14	157.0	764.9	-2.28
RUNDC3B	1.9e-11	1.0	4.8	-2.28
LINC02057	1.9e-11	1.0	4.9	-2.28
GTF2IRD1	q<=9.5e-20	58.9	12.2	2.27
SCN7A	2.9e-04	1.0	4.8	-2.27
TENT5C	3.6e-12	8.5	41.1	-2.27
ALKAL2	1.6e-11	1.0	4.8	-2.27
XRCC2	q<=9.5e-20	5.2	1.1	2.27
LINC00659	q<=9.5e-20	4.8	1.0	2.27
SLC9A9	3.3e-15	1.5	7.3	-2.27
IQCN	2.2e-08	1.0	4.8	-2.26
GDPD5	q<=9.5e-20	18.0	3.8	2.26
H19	5.1e-08	10.5	2.2	2.26
PLA2G10	8.2e-15	8.2	39.2	-2.25
EDAR	q<=9.5e-20	7.5	1.6	2.25
SCN4B	4.4e-15	1.0	4.8	-2.25
BEX1	1.6e-06	1.0	4.8	-2.25
SLC22A3	q<=9.5e-20	18.0	3.8	2.25
AUNIP	q<=9.5e-20	8.2	1.7	2.25
GPM6B	7.8e-05	1.5	7.1	-2.25
FUT1	q<=9.5e-20	4.8	1.0	2.25
COL8A1	9.1e-18	15.9	3.4	2.24
PPM1H	q<=9.5e-20	18.2	3.8	2.24
PAQR5	6.1e-15	5.3	25.1	-2.23
IL23A	1.5e-11	4.7	1.0	2.23
TMPRSS3	q<=9.5e-20	9.4	2.0	2.23
NXPE2	1.9e-08	2.5	11.8	-2.23
REP15	1.3e-08	1.0	4.7	-2.23
RNF183	q<=9.5e-20	4.6	1.0	2.22
BMP2	9.9e-13	9.3	43.3	-2.22
PDE3A	1.5e-12	3.6	17.0	-2.22
CPNE5	6.9e-12	4.6	21.3	-2.22
ESAM-AS1	3.5e-15	1.2	5.8	-2.22
CCDC68	2.3e-15	6.2	28.8	-2.22
SIGLEC1	1.3e-05	1.8	8.4	-2.22
SNORA71B	9.7e-07	8.6	1.9	2.21
AQP7	5.5e-08	2.2	9.9	-2.21
PGGHG	q<=9.5e-20	26.0	5.6	2.21
MYO1A	2.2e-08	37.7	174.1	-2.21
MGP	2.0e-04	27.2	126.4	-2.21
DDIAS	q<=9.5e-20	7.4	1.6	2.20
PTP4A3	q<=9.5e-20	39.7	8.6	2.20
AKR1C2	1.4e-10	1.7	7.7	-2.20
LAMA1	7.5e-09	1.0	4.6	-2.20
VAT1L	1.6e-11	1.1	4.9	-2.20
TEAD4	q<=9.5e-20	42.5	9.3	2.20
PRPH	8.3e-07	1.0	4.6	-2.20
KIF14	q<=9.5e-20	4.9	1.1	2.19
MAPK15	q<=9.5e-20	4.6	1.0	2.19
MYOM3	q<=9.5e-20	8.1	1.8	2.19
RHEX	2.6e-12	1.0	4.6	-2.19
OLFM1	5.2e-10	3.0	13.7	-2.19
MIR4537	2.1e-04	1.0	4.6	-2.19
FOXP4-AS1	q<=9.5e-20	10.3	2.2	2.19
STRA6	2.5e-15	4.6	1.0	2.19
SPDEF	6.0e-07	12.8	58.2	-2.19
GPA33	1.0e-16	179.4	814.2	-2.18
PALD1	q<=9.5e-20	25.2	5.6	2.18
SGK1	1.4e-05	31.0	140.5	-2.18
C8G	5.6e-04	2.4	10.9	-2.18
PTPRR	1.4e-06	5.6	25.3	-2.17
LGALS4	q<=9.5e-20	2105.3	9499.9	-2.17
ADAMTS4	6.0e-05	6.8	1.5	2.17
SH2D6	3.3e-06	1.0	4.5	-2.17
SEC14L2	2.1e-07	4.5	1.0	2.17
SHH	q<=9.5e-20	39.1	8.7	2.17
LEF1	q<=9.5e-20	10.1	2.3	2.16
ATP2A3	2.4e-14	47.1	210.8	-2.16
COLEC12	7.3e-09	1.8	8.0	-2.16
CDC25B	q<=9.5e-20	126.8	28.4	2.16
ENC1	q<=9.5e-20	96.7	21.6	2.16
ERP27	3.3e-14	4.5	1.0	2.16
DAO	4.4e-07	1.0	4.5	-2.16
ASAP3	2.2e-17	6.6	29.2	-2.15
MAOA	1.0e-16	56.0	248.2	-2.15
SNHG17	q<=9.5e-20	107.8	24.3	2.15
KIAA0513	8.4e-18	5.2	23.0	-2.14
ASIC1	5.6e-17	10.2	2.3	2.14
FCRL5	9.8e-05	1.0	4.4	-2.14
PACSIN3	1.2e-04	20.9	4.8	2.14
CRYAB	1.6e-04	20.3	89.5	-2.14
NSG2	9.7e-07	1.0	4.4	-2.14
CNTN3	9.4e-13	1.0	4.4	-2.13
GABRE	q<=9.5e-20	22.1	5.1	2.13
KCNG1	2.1e-07	1.0	4.4	-2.13
AOX1	1.3e-05	1.0	4.4	-2.13
C1QTNF12	1.3e-09	5.2	22.5	-2.13
PRKAR2B	9.0e-14	3.3	14.3	-2.12
TCF7	q<=9.5e-20	45.4	10.4	2.12
GZMM	3.0e-06	1.5	6.5	-2.12
CTSW	7.8e-08	3.3	14.3	-2.12
PIGZ	5.1e-11	22.1	95.6	-2.12
C16orf54	6.6e-08	1.5	6.4	-2.12
COL27A1	q<=9.5e-20	7.0	1.6	2.12
PAPSS2	2.3e-16	51.2	223.1	-2.12
ADAMTS2	q<=9.5e-20	17.4	4.0	2.11
ZC3HAV1L	q<=9.5e-20	9.7	2.3	2.11
SKA3	q<=9.5e-20	22.6	5.2	2.11
PROM2	2.4e-11	11.5	49.7	-2.11
SMOX	q<=9.5e-20	26.1	6.0	2.11
MUC12	3.0e-04	9.9	42.7	-2.11
PDZD4	1.4e-04	1.0	4.3	-2.11
TMOD1	5.8e-05	1.0	4.3	-2.10
SLC6A14	1.1e-12	4.3	1.0	2.10
SNORD14E	1.0e-11	5.7	1.3	2.10
LPAR1	q<=9.5e-20	5.1	22.1	-2.10
CXCL2	q<=9.5e-20	34.3	8.0	2.10
SLC16A9	2.9e-06	6.1	26.1	-2.10
SMIM33	1.6e-05	1.7	7.4	-2.10
ULBP3	q<=9.5e-20	4.7	1.1	2.09
SLC4A11	q<=9.5e-20	4.3	1.0	2.09
CHL1	9.5e-10	1.0	4.3	-2.09
SYP	2.3e-10	2.0	8.6	-2.09
ANO5	1.2e-15	1.0	4.2	-2.08
MIR4435-2HG	q<=9.5e-20	9.4	2.2	2.08
CLIC5	2.4e-11	24.8	105.0	-2.08
PRR36	q<=9.5e-20	4.2	1.0	2.08
HSPA2	1.7e-04	12.9	53.9	-2.07
PALM	5.7e-07	3.9	16.5	-2.07
KLRB1	3.8e-10	2.2	9.1	-2.07
IQGAP3	q<=9.5e-20	29.1	6.9	2.07
ADRA2A	4.2e-08	5.2	21.8	-2.07
ASPA	3.2e-07	1.0	4.2	-2.07
NAT2	6.2e-16	7.4	31.1	-2.07
LDLRAD3	q<=9.5e-20	10.5	2.5	2.07
UHRF1	q<=9.5e-20	16.3	3.9	2.07
SMIM6	1.6e-11	5.1	21.3	-2.07
RCAN2	2.1e-14	4.9	20.2	-2.06
PRKACB	q<=9.5e-20	33.8	141.5	-2.06
PLCE1	2.6e-16	6.0	25.1	-2.06
SPON1	1.0e-07	10.9	44.8	-2.05
S100A11	q<=9.5e-20	1803.3	434.4	2.05
FFAR4	1.2e-04	5.2	21.6	-2.05
GGT6	4.7e-16	58.5	241.6	-2.05
ZNF575	9.5e-09	3.8	15.6	-2.05
CYSLTR1	7.2e-16	1.1	4.4	-2.05
RHOF	5.5e-09	1.2	5.0	-2.05
TRANK1	2.6e-10	7.3	30.5	-2.05
FLVCR2	6.3e-10	3.2	13.2	-2.05
CEP72	q<=9.5e-20	8.9	2.2	2.05
STX1A	q<=9.5e-20	10.3	2.5	2.05
SLC11A1	q<=9.5e-20	4.4	1.1	2.04
PID1	q<=9.5e-20	13.5	55.6	-2.04
CCDC80	4.4e-04	6.1	25.0	-2.04
GNG8	9.6e-07	1.0	4.1	-2.04
CRYBA2	3.9e-04	1.0	4.1	-2.04
PPP1R14A	1.9e-04	15.5	63.8	-2.04
ATP11A	q<=9.5e-20	24.1	5.9	2.04
CCNJL	6.7e-10	3.3	13.4	-2.04
KLHL35	3.8e-19	4.1	1.0	2.03
TRPA1	3.1e-05	1.9	7.8	-2.03
GRHL1	q<=9.5e-20	4.1	1.0	2.03
GALNT6	q<=9.5e-20	39.7	9.7	2.03
MIR145	6.6e-04	2.7	10.9	-2.03
PDCD4	1.5e-16	58.2	237.6	-2.03
TMEM59L	4.1e-06	1.0	4.1	-2.02
TGIF2	q<=9.5e-20	29.8	7.3	2.02
STRIP2	q<=9.5e-20	4.1	1.0	2.02
FXYD5	q<=9.5e-20	255.9	63.2	2.02
SEMA3G	2.8e-07	2.3	9.4	-2.02
GSN	5.1e-13	234.9	951.4	-2.02
PMAIP1	q<=9.5e-20	14.3	3.5	2.02
RHBDL2	6.2e-15	8.2	33.1	-2.02
RAB36	q<=9.5e-20	4.9	1.2	2.02
PLAU	q<=9.5e-20	45.4	11.2	2.02
AREG	q<=9.5e-20	140.0	34.4	2.02
GALNT15	2.2e-04	1.2	5.0	-2.02
PLCG2	7.5e-09	2.4	9.5	-2.01
WDR62	q<=9.5e-20	8.4	2.1	2.01
KRT24	2.1e-04	1.0	4.0	-2.01
FBXO41	q<=9.5e-20	6.7	1.7	2.01
SNORD46	3.9e-11	4.7	1.2	2.01
VSIG4	1.0e-04	8.3	33.5	-2.01
TCN1	2.5e-06	4.0	1.0	2.01
MFSD4A	4.1e-06	4.1	16.4	-2.01
EDIL3	2.3e-16	11.1	44.5	-2.01
DSCC1	q<=9.5e-20	16.5	4.1	2.00
NDN	5.5e-11	8.4	33.7	-2.00
HSF4	q<=9.5e-20	11.6	2.9	2.00
ORC6	q<=9.5e-20	25.0	6.2	2.00
C1QA	8.6e-07	88.0	351.4	-2.00
FJX1	q<=9.5e-20	4.0	1.0	2.00
SH3PXD2A-AS1	q<=9.5e-20	4.0	1.0	2.00
RSPO2	2.5e-07	1.0	4.0	-2.00
ST6GALNAC1	4.7e-09	79.0	315.4	-2.00
UGT1A1	6.6e-04	1.0	4.0	-2.00
LRRC66	5.6e-10	4.2	16.7	-2.00
PLPP1	q<=9.5e-20	25.5	101.6	-1.99
SQLE	q<=9.5e-20	82.9	20.8	1.99
UGP2	5.9e-17	112.2	446.3	-1.99
IGSF9	8.8e-11	11.0	43.6	-1.99
LRRC15	3.4e-15	4.6	1.2	1.99
COL4A1	5.2e-11	190.2	47.8	1.99
SLC22A5	3.5e-11	15.5	61.2	-1.98
LINC01687	1.1e-05	1.0	3.9	-1.98
BEX4	5.4e-11	10.8	42.4	-1.98
ITPKA	1.7e-12	12.3	48.6	-1.98
MYOM1	7.5e-04	1.0	3.9	-1.98
P2RY13	2.1e-07	1.4	5.4	-1.98
FBLN1	4.0e-09	62.6	247.4	-1.98
LINC01605	q<=9.5e-20	3.9	1.0	1.98
CD48	9.6e-11	4.8	18.8	-1.98
MS4A4A	4.9e-07	6.7	26.2	-1.98
TTC22	1.7e-13	22.5	88.8	-1.98
RECQL4	q<=9.5e-20	19.9	5.1	1.97
ADAMTS1	7.3e-05	8.9	34.9	-1.97
XKRX	q<=9.5e-20	4.5	1.2	1.97
NPY	2.0e-07	1.0	3.9	-1.97
VIPR1	2.5e-13	23.2	90.8	-1.97
LINC01133	1.7e-11	26.5	103.4	-1.97
ZNF415	6.8e-12	1.4	5.3	-1.96
C1QB	8.4e-06	108.6	423.6	-1.96
EFNA5	2.3e-09	1.3	5.2	-1.96
ECT2	q<=9.5e-20	54.2	13.9	1.96
FUCA1	2.7e-17	89.2	346.9	-1.96
CPXM1	7.7e-08	12.0	3.1	1.96
RASSF10	9.6e-17	3.9	1.0	1.96
LEMD1	q<=9.5e-20	3.9	1.0	1.96
ITGA8	2.3e-13	1.5	5.7	-1.96
TMEM63C	3.4e-08	2.3	8.8	-1.96
TMEM211	1.9e-19	3.9	1.0	1.96
RPL10L	6.0e-13	1.0	3.9	-1.96
DUSP14	q<=9.5e-20	24.5	6.3	1.96
FOXF2	9.6e-06	3.8	14.8	-1.96
C1QC	4.6e-08	111.0	432.6	-1.96
DACH1	q<=9.5e-20	15.8	4.1	1.96
LZTS3	q<=9.5e-20	19.8	5.1	1.95
CMBL	7.1e-16	41.3	159.5	-1.95
OSBPL3	q<=9.5e-20	17.7	4.6	1.95
SALL2	4.6e-04	1.0	3.9	-1.95
MCM10	q<=9.5e-20	8.2	2.1	1.95
UBE2C	q<=9.5e-20	283.3	73.3	1.95
NPR1	3.4e-07	1.8	6.9	-1.95
RERG	4.9e-04	2.3	8.9	-1.95
TTC26	q<=9.5e-20	6.6	1.7	1.95
EBI3	2.6e-11	2.1	8.2	-1.95
FEV	9.5e-07	1.0	3.9	-1.95
FRMD1	3.3e-08	4.7	18.0	-1.95
JPH1	q<=9.5e-20	19.2	5.0	1.95
FKBP1B	6.2e-10	1.4	5.5	-1.95
CAPN13	3.7e-07	5.5	21.2	-1.95
LMTK3	q<=9.5e-20	3.8	1.0	1.94
TLR3	1.6e-14	3.8	14.6	-1.94
JAML	2.7e-11	8.4	32.0	-1.94
IL16	2.0e-09	1.4	5.3	-1.94
SHROOM4	q<=9.5e-20	8.1	2.1	1.94
C2orf27A	q<=9.5e-20	5.6	1.5	1.94
ADH6	5.4e-13	4.7	18.3	-1.94
TEX11	8.5e-08	1.0	3.8	-1.94
TPX2	q<=9.5e-20	96.5	25.1	1.94
LRRN4CL	3.3e-08	2.0	7.8	-1.94
NECTIN4	q<=9.5e-20	13.2	3.5	1.94
ABCB1	5.6e-06	12.4	47.3	-1.93
TEX45	q<=9.5e-20	3.8	1.0	1.93
MRC1	1.4e-04	4.1	15.5	-1.93
LCN12	q<=9.5e-20	10.2	2.7	1.93
SETBP1	2.2e-04	1.2	4.7	-1.93
ZNF239	q<=9.5e-20	8.3	2.2	1.93
ABHD3	3.2e-12	39.6	150.6	-1.93
KIF18B	q<=9.5e-20	13.9	3.6	1.93
SLC12A9-AS1	q<=9.5e-20	6.1	1.6	1.93
TNFSF15	4.9e-08	6.5	1.7	1.93
DRAIC	8.1e-04	3.4	13.0	-1.93
AP1S3	q<=9.5e-20	8.3	2.2	1.93
GFRA2	1.3e-13	1.0	3.8	-1.92
CEP55	q<=9.5e-20	43.0	11.3	1.92
MCOLN2	5.0e-06	6.0	22.5	-1.92
ERCC6L	q<=9.5e-20	5.6	1.5	1.92
ASPHD1	q<=9.5e-20	9.0	2.4	1.92
MATN2	7.3e-11	21.6	81.6	-1.92
GNG4	q<=9.5e-20	12.9	3.4	1.92
SLC16A1-AS1	4.0e-17	8.2	2.2	1.92
ICAM3	1.7e-08	1.0	3.8	-1.92
FBLN2	7.2e-06	14.5	54.7	-1.92
TPSD1	1.7e-04	1.0	3.8	-1.91
APPL2	1.1e-12	43.4	162.8	-1.91
RMDN2	4.6e-18	6.7	25.2	-1.91
SCN9A	9.5e-14	1.0	3.8	-1.91
SMPD1	5.1e-17	26.0	97.9	-1.91
PPP1R16B	5.3e-10	2.4	9.1	-1.91
PGM5-AS1	7.8e-04	1.0	3.8	-1.91
MOCS1	6.5e-15	4.9	18.2	-1.90
MET	q<=9.5e-20	70.9	19.0	1.90
FAM89A	q<=9.5e-20	14.4	3.9	1.90
P3H2	1.4e-06	5.8	21.5	-1.90
GIMAP1	5.1e-12	1.1	4.2	-1.90
RETSAT	3.8e-14	78.8	292.9	-1.90
SLC39A10	q<=9.5e-20	18.9	5.1	1.90
TROAP	q<=9.5e-20	30.4	8.2	1.90
RFC3	q<=9.5e-20	50.3	13.5	1.90
HMOX1	1.9e-11	37.2	138.7	-1.90
CCL11	1.6e-06	6.0	22.5	-1.90
DERL3	6.2e-07	2.9	10.7	-1.90
ETHE1	4.5e-17	189.5	704.4	-1.89
IL1RN	8.3e-12	17.6	4.7	1.89
DPYD	1.7e-12	4.2	15.7	-1.89
B3GNT8	5.5e-13	14.6	53.9	-1.89
PPP2R3A	1.6e-19	3.5	12.9	-1.89
SNORA73B	2.3e-04	7.6	2.1	1.89
TOX	3.8e-12	3.8	13.9	-1.89
ACAA2	4.1e-14	68.5	252.8	-1.89
GIMAP8	4.8e-12	3.2	11.9	-1.89
DAAM2	1.5e-10	2.5	9.2	-1.89
FOXA2	q<=9.5e-20	40.8	11.0	1.89
NUF2	q<=9.5e-20	23.3	6.3	1.88
TMEM147-AS1	q<=9.5e-20	9.8	2.7	1.88
GJB3	1.3e-11	35.9	9.7	1.88
SPARCL1	6.2e-05	49.1	180.5	-1.88
SLC22A17	1.5e-07	4.1	15.3	-1.88
SHE	4.1e-10	1.0	3.7	-1.88
SNORD101	1.1e-09	7.1	1.9	1.88
PPARGC1A	3.5e-14	4.2	15.4	-1.88
TFR2	q<=9.5e-20	3.7	1.0	1.88
SLC36A1	1.1e-10	16.9	62.1	-1.88
ACVRL1	2.6e-17	29.8	109.8	-1.88
TLCD2	3.4e-13	6.2	22.7	-1.88
PLCD3	5.1e-13	35.4	130.0	-1.88
CCL15	4.7e-11	2.9	10.6	-1.88
CDKN2A	q<=9.5e-20	7.1	1.9	1.88
SMIM2-AS1	7.4e-06	4.8	17.4	-1.87
DIAPH3	q<=9.5e-20	12.9	3.5	1.87
PCAT1	6.6e-06	3.7	1.0	1.87
SNHG15	q<=9.5e-20	82.2	22.5	1.87
PUS7	q<=9.5e-20	26.3	7.2	1.87
MYBL2	q<=9.5e-20	86.6	23.7	1.87
C14orf132	8.2e-05	1.8	6.5	-1.87
MIR647	q<=9.5e-20	18.7	5.1	1.87
LYNX1	2.7e-04	1.0	3.7	-1.87
MIER3	2.0e-10	15.5	56.5	-1.86
SLC38A5	q<=9.5e-20	89.0	24.5	1.86
VILL	1.3e-15	47.3	171.9	-1.86
PIK3CG	5.5e-09	1.5	5.3	-1.86
OLFML2B	4.3e-09	17.9	4.9	1.86
DPEP2	1.3e-09	1.1	4.0	-1.86
BDKRB1	1.2e-11	1.8	6.4	-1.86
TDP2	2.2e-14	108.3	393.9	-1.86
CD1D	1.6e-13	1.7	6.2	-1.86
LINC01645	5.3e-07	1.0	3.6	-1.86
SOX9	q<=9.5e-20	161.4	44.8	1.85
MTBP	q<=9.5e-20	6.8	1.9	1.85
MYC	q<=9.5e-20	159.0	44.2	1.85
ZFAS1	q<=9.5e-20	86.7	24.1	1.85
STYK1	1.1e-14	8.3	30.0	-1.85
RPL36A	9.0e-19	15.3	4.2	1.85
GZMA	9.5e-04	9.7	34.9	-1.85
UGDH	2.0e-14	56.6	204.1	-1.85
LINC01748	2.0e-10	3.6	1.0	1.85
ATAD2	q<=9.5e-20	26.5	7.3	1.85
CCDC78	q<=9.5e-20	3.6	1.0	1.85
SAPCD2	q<=9.5e-20	29.5	8.2	1.85
SNORD19	7.5e-08	3.6	1.0	1.85
EIF4E3	q<=9.5e-20	4.4	15.9	-1.85
GYPC	2.3e-08	11.5	41.5	-1.85
SNORA33	6.9e-07	15.6	4.3	1.84
NR3C1	7.7e-14	4.8	17.1	-1.84
EDNRA	1.9e-16	8.6	2.4	1.84
GPRIN2	1.2e-11	1.5	5.3	-1.84
SLC1A1	4.4e-06	10.4	37.1	-1.84
CENPF	q<=9.5e-20	20.2	5.6	1.84
SOX4	q<=9.5e-20	90.2	25.3	1.84
COL5A2	q<=9.5e-20	60.5	16.8	1.84
LOC100130111	4.5e-04	1.0	3.6	-1.84
SMKR1	q<=9.5e-20	3.6	1.0	1.84
PAG1	8.8e-10	5.8	20.5	-1.83
CITED2	q<=9.5e-20	27.2	96.4	-1.83
RAB6B	6.4e-07	1.2	4.4	-1.83
ENHO	4.6e-12	1.0	3.6	-1.83
LINC01082	1.0e-12	1.0	3.5	-1.83
GPR34	6.5e-07	3.5	12.6	-1.83
E2F7	q<=9.5e-20	3.6	1.0	1.83
VSIR	3.3e-17	16.8	59.7	-1.83
RILP	6.2e-18	13.8	49.1	-1.83
TEF	5.0e-12	9.1	32.3	-1.82
C5orf52	1.1e-10	2.2	7.7	-1.82
ASB9	q<=9.5e-20	9.7	2.8	1.82
CNGA1	1.1e-06	1.8	6.3	-1.82
ATP6V1C2	q<=9.5e-20	3.5	1.0	1.82
ZZEF1	3.0e-14	14.4	50.6	-1.82
TMEM61	1.5e-09	1.0	3.5	-1.82
FOXD2	1.6e-12	8.4	29.8	-1.82
SNHG1	q<=9.5e-20	101.7	28.9	1.82
MATK	5.6e-08	1.8	6.2	-1.82
LIME1	q<=9.5e-20	3.5	1.0	1.82
TST	2.8e-16	286.0	1008.3	-1.82
CYS1	7.9e-06	1.7	5.8	-1.82
ASGR1	q<=9.5e-20	4.9	1.4	1.82
IFITM1	q<=9.5e-20	504.2	143.0	1.82
FCRL2	9.4e-06	1.0	3.5	-1.82
GZMB	5.6e-15	19.3	5.5	1.81
SOSTDC1	2.2e-12	5.6	19.6	-1.81
HDAC9	1.2e-11	1.8	6.2	-1.81
CYP27B1	q<=9.5e-20	4.0	1.1	1.81
CD180	1.4e-06	1.1	4.0	-1.81
SYT7	q<=9.5e-20	29.5	8.4	1.81
GLIPR2	1.5e-11	21.4	74.7	-1.80
POLR3G	q<=9.5e-20	4.3	1.2	1.80
FKBP10	q<=9.5e-20	77.3	22.2	1.80
CNNM4	1.5e-12	37.5	130.4	-1.80
PROX1	q<=9.5e-20	10.9	3.1	1.80
ADAMTSL3	6.5e-04	1.0	3.5	-1.80
EME1	q<=9.5e-20	3.5	1.0	1.80
RTN1	2.8e-07	2.3	7.9	-1.79
MFSD6L	1.9e-09	2.2	7.5	-1.79
STBD1	4.4e-14	2.1	7.5	-1.79
NMU	q<=9.5e-20	7.6	2.2	1.79
BRCA2	3.5e-19	3.5	1.0	1.79
ACSF2	1.5e-13	33.5	116.1	-1.79
ETFDH	q<=9.5e-20	16.5	56.9	-1.79
GIMAP7	2.0e-11	8.9	30.8	-1.79
MROH6	q<=9.5e-20	18.9	5.5	1.79
PAQR8	3.4e-14	36.9	128.1	-1.79
DIO2	q<=9.5e-20	3.7	1.1	1.79
MIR17HG	3.8e-08	3.5	1.0	1.79
FMO4	2.4e-13	3.4	11.8	-1.79
SPNS2	q<=9.5e-20	43.0	12.4	1.79
ACKR2	1.5e-11	1.0	3.5	-1.79
RAB37	1.3e-10	2.9	10.1	-1.78
PLEKHG4	q<=9.5e-20	20.7	6.0	1.78
PILRB	1.3e-16	5.5	1.6	1.78
C1QTNF2	3.5e-12	1.6	5.4	-1.78
SSBP2	6.9e-08	1.4	4.7	-1.78
TRPV3	5.2e-06	1.0	3.4	-1.78
LIF	q<=9.5e-20	21.1	6.1	1.78
C7orf31	1.7e-15	3.3	11.4	-1.78
VEGFD	2.7e-05	1.0	3.4	-1.78
MEI1	2.1e-08	1.2	4.1	-1.78
OLR1	2.0e-10	3.4	1.0	1.78
JAG2	q<=9.5e-20	16.1	4.7	1.78
KLK11	2.9e-16	7.0	2.0	1.78
NCF1	3.2e-09	4.9	16.7	-1.77
SNORD94	2.1e-05	4.7	1.4	1.77
KIAA0895	q<=9.5e-20	4.1	1.2	1.77
CHRNA1	3.5e-06	1.0	3.4	-1.77
BTK	3.4e-08	2.9	9.7	-1.77
SMIM14	4.3e-19	25.3	86.7	-1.77
SLC25A20	q<=9.5e-20	25.1	85.8	-1.77
HHIP	1.4e-08	1.0	3.4	-1.77
ENPP2	2.3e-11	10.6	36.1	-1.77
SNORA26	1.7e-05	3.9	1.1	1.77
CDK5RAP3	q<=9.5e-20	6.9	2.0	1.77
LAX1	8.9e-05	1.0	3.4	-1.77
PPAT	q<=9.5e-20	19.6	5.8	1.76
PTK7	q<=9.5e-20	52.2	15.4	1.76
LTC4S	1.2e-12	1.6	5.5	-1.76
MNX1-AS1	q<=9.5e-20	8.7	2.6	1.76
DCN	1.0e-08	68.0	230.0	-1.76
RSAD2	2.9e-05	5.3	17.9	-1.76
FRMD5	q<=9.5e-20	3.8	1.1	1.76
CDC6	q<=9.5e-20	22.0	6.5	1.76
SSTR1	1.1e-12	2.9	9.8	-1.76
FCMR	6.7e-05	3.1	10.4	-1.76
CORO2B	2.0e-08	1.0	3.4	-1.76
CDCA7	q<=9.5e-20	137.3	40.5	1.76
PEX26	1.4e-11	9.0	30.5	-1.76
PKMYT1	q<=9.5e-20	31.5	9.4	1.75
CCND1	q<=9.5e-20	119.5	35.4	1.75
RIMS3	6.3e-08	1.5	5.2	-1.75
