Gene	FDRAdjustedP-value	CancerSampleMed	NormalSampleMed	|log2FC|
P2RY11	6.1e-17	4.7	1.8	1.39
GPSM1	5.7e-06	37.6	14.4	1.39
GNL3	q<=4.4e-19	88.8	34.2	1.38
GPR137C	q<=4.4e-19	2.6	1.0	1.38
AGAP2-AS1	4.5e-10	3.0	1.2	1.38
SNORD94	5.1e-11	3.1	1.2	1.38
CD28	9.9e-16	2.6	1.0	1.38
KIF22	1.2e-04	47.4	18.2	1.38
LLGL1	1.3e-07	46.7	17.9	1.38
CNTRL	1.8e-04	10.3	4.0	1.37
FKBP5	6.5e-19	53.3	20.6	1.37
RFTN1	2.0e-04	62.5	24.2	1.37
AGAP2	1.7e-09	2.8	1.1	1.37
SLC9A5	q<=4.4e-19	2.6	1.0	1.37
LY86	5.2e-17	21.1	8.1	1.37
MIR186	q<=4.4e-19	2.6	1.0	1.36
SREBF1	q<=4.4e-19	56.5	22.0	1.36
SLC37A2	2.6e-05	6.8	2.7	1.36
SFRP4	1.5e-06	30.7	12.0	1.36
ITGAM	2.5e-06	9.9	3.9	1.36
TMC8	6.4e-13	4.7	1.8	1.36
CSK	4.7e-11	89.1	34.6	1.36
IRS1	1.3e-04	13.3	5.2	1.36
TGFB2	1.8e-06	5.7	2.2	1.36
PIAS3	q<=4.4e-19	32.0	12.5	1.36
CHI3L2	2.9e-09	4.9	1.9	1.36
CHEK1	8.5e-04	12.1	4.7	1.35
ITGB3BP	9.8e-15	42.9	16.9	1.35
PILRB	7.9e-15	2.7	1.1	1.35
CMKLR1	1.5e-07	16.5	6.5	1.35
VAV1	5.7e-14	8.8	3.5	1.35
CHST11	3.4e-12	16.4	6.4	1.35
FAM180A	1.3e-09	8.8	3.4	1.35
GNG2	5.3e-15	21.7	8.5	1.35
SNHG32	7.6e-04	56.5	22.2	1.35
PODNL1	1.3e-09	2.6	1.0	1.35
LOC100288637	q<=4.4e-19	2.5	1.0	1.34
PRAME	1.2e-04	1.0	2.5	-1.34
HOTAIRM1	q<=4.4e-19	2.7	1.1	1.34
SCLT1	q<=4.4e-19	12.5	4.9	1.34
XRCC2	q<=4.4e-19	2.5	1.0	1.34
KMT5C	4.9e-13	11.0	4.4	1.34
ERCC6L	q<=4.4e-19	2.5	1.0	1.34
ATAD3B	1.8e-06	12.1	4.8	1.34
MDC1	3.5e-10	16.0	6.3	1.33
SLC16A3	q<=4.4e-19	50.9	20.3	1.33
SLC15A3	2.3e-07	46.0	18.2	1.33
HCK	6.7e-05	23.5	9.3	1.33
CSF3R	2.2e-13	5.5	2.2	1.33
ANGPT2	6.1e-06	7.6	3.0	1.33
WWC3	q<=4.4e-19	29.6	11.8	1.33
CD2	5.2e-10	6.0	2.4	1.33
IGSF6	1.6e-04	9.2	3.6	1.33
SNORD62B	q<=4.4e-19	2.5	1.0	1.32
RAP2B	1.8e-07	16.8	6.7	1.32
INTS6L	6.7e-12	8.0	3.2	1.32
ZAP70	2.4e-10	2.6	1.1	1.32
CRIP1	4.0e-04	3.1	1.2	1.32
SPESP1	7.8e-04	1.0	2.5	-1.31
LCK	9.2e-08	4.6	1.9	1.31
IKZF1	4.0e-12	3.8	1.5	1.31
SIT1	1.5e-10	2.5	1.0	1.31
HASPIN	q<=4.4e-19	2.5	1.0	1.31
NCALD	q<=4.4e-19	11.8	29.1	-1.30
SEPTIN3	1.1e-14	2.5	1.0	1.30
ZNF333	1.0e-04	9.5	3.8	1.30
LIN9	q<=4.4e-19	5.6	2.3	1.30
ZDHHC8	7.0e-05	33.5	13.6	1.30
GAB3	3.9e-12	4.3	1.7	1.30
UCK2	q<=4.4e-19	13.8	5.6	1.29
MED26	6.3e-08	5.8	2.4	1.29
ELMO1	3.1e-09	14.8	6.0	1.29
CPE	1.2e-14	103.7	42.3	1.29
BLM	q<=4.4e-19	2.4	1.0	1.29
CKAP5	q<=4.4e-19	45.2	18.5	1.29
HOXC11	7.6e-16	2.4	1.0	1.29
SP140L	4.5e-06	16.8	6.9	1.29
TNFSF13B	3.0e-07	7.1	2.9	1.28
PRR19	4.0e-10	2.6	1.1	1.28
ISG15	2.2e-05	231.5	95.2	1.28
KLHL35	q<=4.4e-19	2.4	1.0	1.28
CRISPLD1	1.1e-06	8.5	3.5	1.28
SLFN5	8.5e-18	12.3	5.1	1.28
CASP3	6.1e-08	38.0	15.6	1.28
SH3BGRL3	7.5e-13	517.3	212.6	1.28
EVI2B	1.1e-09	12.3	5.1	1.28
NME2	q<=4.4e-19	2.4	1.0	1.28
CHPF2	q<=4.4e-19	56.9	23.4	1.28
POLR3D	q<=4.4e-19	18.9	7.8	1.27
GTPBP2	q<=4.4e-19	50.4	20.9	1.27
HEY1	1.0e-07	12.6	5.2	1.27
PTPRH	6.2e-16	2.4	1.0	1.27
MIR4489	q<=4.4e-19	2.4	1.0	1.27
ABI3BP	1.7e-05	48.7	20.2	1.27
B3GNTL1	3.1e-14	3.8	1.6	1.27
TICRR	q<=4.4e-19	2.4	1.0	1.27
SENP1	8.9e-14	11.9	4.9	1.27
ZNF280C	6.1e-08	2.6	1.1	1.27
SEMA7A	2.0e-07	9.0	3.8	1.26
OSGIN1	q<=4.4e-19	6.3	15.1	-1.26
LCP2	q<=4.4e-19	11.6	4.8	1.26
THORLNC	2.3e-13	2.4	1.0	1.26
TBC1D10C	7.4e-09	5.2	2.2	1.26
FTSJ1	1.0e-18	65.6	27.4	1.26
MESP2	q<=4.4e-19	2.4	1.0	1.26
CNTLN	5.6e-10	9.8	4.1	1.26
RARG	1.4e-16	37.4	15.6	1.26
AKAP13	q<=4.4e-19	29.0	12.2	1.25
ADAMTS6	q<=4.4e-19	2.4	1.0	1.25
DGLUCY	q<=4.4e-19	35.6	85.0	-1.25
PRKAR1B	6.0e-04	13.2	31.3	-1.25
ST6GAL2	1.1e-13	2.8	1.2	1.25
ODF3B	3.7e-11	33.4	14.0	1.25
HSPB3	4.6e-08	1.2	2.9	-1.24
FCER1G	7.7e-06	159.4	67.6	1.24
MYOC	7.0e-07	1.0	2.4	-1.24
INE1	q<=4.4e-19	2.4	1.0	1.24
TCERG1	2.7e-06	24.0	10.2	1.24
SNORA66	q<=4.4e-19	2.4	1.0	1.24
TAGLN2	1.5e-04	1004.1	426.0	1.24
WDR27	q<=4.4e-19	6.9	2.9	1.24
TTYH2	3.8e-14	9.1	3.9	1.24
PRR7	1.5e-16	3.1	1.3	1.24
INPP5D	1.3e-12	11.8	5.0	1.24
USP49	2.6e-17	2.7	1.1	1.23
ETV1	2.2e-05	6.2	2.7	1.23
WAS	6.0e-16	18.1	7.7	1.23
GNG4	1.7e-12	2.8	1.2	1.23
KIF3C	4.6e-13	10.2	4.3	1.23
SIGLEC1	1.4e-05	10.1	4.3	1.23
MEX3A	2.4e-12	2.4	1.0	1.23
RAD18	8.5e-06	6.2	2.7	1.22
ALKBH6	q<=4.4e-19	2.3	1.0	1.22
OSMR	q<=4.4e-19	65.5	28.2	1.22
LINC02693	q<=4.4e-19	9.3	4.0	1.22
ERI1	7.7e-08	14.1	6.1	1.22
ZNF266	q<=4.4e-19	21.0	9.0	1.22
LRRC8C	q<=4.4e-19	10.0	4.3	1.22
KMT2B	8.5e-04	19.7	8.4	1.22
BCL2A1	2.2e-08	3.4	1.5	1.22
TSHZ2	1.5e-05	3.0	1.3	1.21
FCHO1	1.6e-17	2.3	1.0	1.21
CYBB	9.0e-06	28.1	12.2	1.21
PAX6	2.9e-15	2.3	1.0	1.21
GRIN2D	7.9e-16	2.3	1.0	1.21
LIMS1	q<=4.4e-19	57.7	24.9	1.21
KIF24	q<=4.4e-19	2.4	1.1	1.20
LBHD1	q<=4.4e-19	2.3	1.0	1.20
PTX3	4.8e-07	15.6	6.8	1.20
DST	2.3e-11	35.9	15.6	1.20
MSL1	q<=4.4e-19	50.0	21.8	1.20
PSMB9	9.9e-05	104.4	45.4	1.20
GPR132	q<=4.4e-19	2.5	1.1	1.20
ARHGAP4	1.9e-13	26.2	11.5	1.19
RPS10	q<=4.4e-19	2.9	1.3	1.19
SAMD4B	1.4e-08	94.5	41.5	1.19
PHLDB1	1.3e-07	44.3	19.4	1.19
VSIG4	2.1e-14	61.9	27.1	1.19
LINC02614	3.7e-04	7.8	3.4	1.19
TNFRSF18	3.1e-11	2.7	1.2	1.19
CH17-340M24.3	q<=4.4e-19	15.0	34.3	-1.19
MRPL38	q<=4.4e-19	2.3	1.0	1.18
LRIG3	7.9e-14	26.7	11.8	1.18
FNBP4	1.9e-05	32.0	14.1	1.18
ODF2	6.8e-10	41.5	18.3	1.18
ARMCX4	3.7e-04	7.7	3.4	1.18
CMKLR2	6.6e-16	3.4	1.5	1.18
CCR5	1.2e-12	2.6	1.2	1.18
CXCL9	2.2e-04	8.4	3.7	1.18
PRDM15	1.0e-14	4.1	1.8	1.18
HLA-DQB1	2.8e-11	87.8	38.6	1.18
PRDX4	2.0e-04	296.5	131.3	1.18
RNF165	q<=4.4e-19	2.3	1.0	1.18
IER5	4.0e-04	19.9	8.8	1.17
CIC	8.9e-11	50.0	22.3	1.17
PKN3	q<=4.4e-19	14.2	6.3	1.17
DCAF15	q<=4.4e-19	39.4	17.5	1.17
NIM1K	1.1e-16	2.2	1.0	1.17
SLAMF8	8.4e-14	2.3	1.0	1.17
DBF4B	1.4e-04	10.0	4.4	1.17
BRD4	7.2e-11	61.2	27.3	1.16
KCNJ2	1.7e-04	2.7	1.2	1.16
NUAK1	2.0e-10	11.7	5.3	1.16
IL2RG	2.5e-10	4.8	2.1	1.16
TPBGL	9.9e-17	2.2	1.0	1.16
GAREM2	2.6e-04	8.6	3.8	1.16
CHMP4A	q<=4.4e-19	2.3	1.0	1.16
P3H4	9.3e-12	65.4	29.3	1.16
S100A11	1.0e-06	1343.0	600.1	1.16
FCHSD1	3.2e-11	6.6	3.0	1.16
CDK4	8.1e-10	103.3	46.7	1.15
KHSRP	q<=4.4e-19	156.7	70.4	1.15
TIFA	q<=4.4e-19	7.4	3.3	1.15
TBX19	4.6e-13	3.1	1.4	1.15
STK10	8.9e-09	24.6	11.1	1.15
GBGT1	7.6e-15	8.5	3.9	1.14
ARHGAP30	1.3e-07	11.9	5.4	1.14
ARPC5	1.8e-06	88.2	40.1	1.14
CACNG4	2.9e-15	2.2	1.0	1.14
TFR2	q<=4.4e-19	2.2	1.0	1.14
TAF1A	q<=4.4e-19	5.5	2.5	1.13
ZGRF1	q<=4.4e-19	2.2	1.0	1.13
CNOT9	q<=4.4e-19	40.2	18.3	1.13
ZFP69B	q<=4.4e-19	2.2	1.0	1.13
PIK3CG	2.2e-07	2.4	1.1	1.13
C2orf92	2.3e-08	2.8	1.3	1.12
ZIC4	q<=4.4e-19	2.2	1.0	1.12
OIP5	q<=4.4e-19	2.2	1.0	1.12
POGLUT2	1.8e-13	21.0	9.7	1.12
CCP110	1.3e-12	12.2	5.6	1.12
GAB2	1.8e-06	19.8	9.1	1.12
CYTH3	1.9e-17	36.0	16.5	1.12
ABL2	q<=4.4e-19	10.2	4.7	1.12
TNFAIP3	9.9e-04	19.0	8.7	1.12
PLAU	3.3e-07	66.7	30.6	1.12
HMCN1	9.2e-09	2.2	1.0	1.12
CSF1R	8.6e-04	79.5	36.6	1.12
SMCHD1	3.9e-04	18.8	8.7	1.12
BORA	q<=4.4e-19	2.2	1.0	1.12
PLOD3	1.1e-04	128.2	59.2	1.11
NTF3	6.8e-09	2.1	4.5	-1.11
PTPRE	2.6e-11	8.5	3.9	1.11
LINC00654	q<=4.4e-19	2.2	1.0	1.11
PRDM5	4.2e-08	4.5	2.1	1.11
NEFL	2.4e-08	5.3	2.4	1.11
URB1	5.1e-09	9.7	4.5	1.10
HSD52	9.5e-05	2.2	1.0	1.10
NBPF11	3.2e-07	2.8	1.3	1.10
CLK2	q<=4.4e-19	50.4	23.5	1.10
WRN	1.2e-09	5.7	2.7	1.10
NUP107	3.1e-06	16.8	7.8	1.10
RRM1	7.0e-04	58.6	27.3	1.10
DYRK2	4.3e-09	15.1	7.1	1.09
STAG3	1.1e-17	2.1	1.0	1.09
SNORA73B	2.2e-15	2.1	1.0	1.09
PCNA	5.4e-16	184.7	86.7	1.09
ARHGAP25	8.9e-04	13.8	6.5	1.09
CD14	7.7e-04	255.0	119.4	1.09
FBXW8	1.1e-06	9.2	4.3	1.09
LINC02904	5.2e-18	2.1	1.0	1.09
INTS7	1.5e-10	14.3	6.7	1.09
TXLNB	1.5e-04	2.1	1.0	1.09
FAM219A	3.0e-04	29.4	13.8	1.09
GLYATL2	q<=4.4e-19	2.1	1.0	1.09
UNK	q<=4.4e-19	26.7	12.5	1.09
LGI2	5.2e-04	7.7	3.6	1.09
SNX20	1.3e-08	4.0	1.9	1.08
LFNG	5.8e-17	16.9	8.0	1.08
CD247	9.3e-10	3.7	1.8	1.08
KLHL17	1.1e-08	6.7	3.1	1.08
TAFA5	1.1e-06	1.1	2.4	-1.08
LUCAT1	2.4e-09	2.1	1.0	1.08
BTG3	1.2e-16	79.3	37.5	1.08
PCED1B-AS1	1.8e-05	3.2	1.5	1.08
CD3E	3.4e-09	10.1	4.8	1.07
PLOD1	q<=4.4e-19	326.9	155.8	1.07
DDHD1	q<=4.4e-19	3.7	1.8	1.07
MGAT1	2.7e-08	99.3	47.4	1.07
SNORA33	7.2e-14	9.2	4.4	1.07
AOAH	6.8e-18	10.1	4.8	1.07
AGO2	1.1e-04	9.6	4.6	1.07
ADAM8	3.0e-06	5.3	2.5	1.07
FAM171B	1.2e-10	5.5	2.6	1.07
GZMB	1.1e-06	4.2	2.0	1.07
PCYOX1L	q<=4.4e-19	18.9	9.0	1.07
ITPRIP	q<=4.4e-19	22.7	10.8	1.07
SULF1	1.1e-09	69.8	33.4	1.06
RNASE2	1.3e-09	2.1	1.0	1.06
CTSW	1.9e-11	6.9	3.3	1.06
IKBIP	q<=4.4e-19	52.5	25.2	1.06
MYH9	8.8e-04	579.6	277.8	1.06
ABCG1	1.0e-04	19.1	9.2	1.06
NUP62	9.9e-15	60.0	28.9	1.06
IL20RB	1.3e-10	2.1	1.0	1.05
ABCA6	2.6e-06	1.5	3.0	-1.05
AFAP1L1	2.1e-05	12.1	5.8	1.05
BRAT1	q<=4.4e-19	70.2	33.9	1.05
GRK2	q<=4.4e-19	85.7	41.3	1.05
B4GALNT4	5.4e-17	2.1	1.0	1.05
GASK1B	6.8e-09	45.3	21.8	1.05
METRNL	q<=4.4e-19	142.8	69.0	1.05
SCIMP	1.2e-10	2.3	1.1	1.04
KRI1	3.2e-14	41.8	20.3	1.04
ACAN	3.0e-08	2.9	1.4	1.04
CCDC15	q<=4.4e-19	2.1	1.0	1.04
MYBBP1A	4.7e-04	36.6	17.9	1.04
FPR3	2.4e-05	17.1	8.3	1.04
ACYP1	q<=4.4e-19	32.4	15.7	1.04
LINC00511	4.6e-14	2.1	1.0	1.04
TENM3	6.9e-13	3.5	1.7	1.04
LYZ	4.6e-05	38.4	18.7	1.04
CD1D	1.4e-11	2.2	1.1	1.04
LHX2	6.3e-19	2.1	1.0	1.04
WDFY4	1.0e-13	2.0	1.0	1.03
YIF1B	3.0e-11	43.4	21.3	1.03
ADH5	1.6e-09	125.3	256.8	-1.03
CALM1	q<=4.4e-19	184.3	377.8	-1.03
STK17A	6.8e-07	27.1	13.3	1.03
THOC3	6.2e-04	26.8	13.1	1.03
SSRP1	q<=4.4e-19	140.0	68.6	1.03
INTS8	1.8e-08	14.3	7.0	1.03
ZNF660	q<=4.4e-19	2.0	1.0	1.03
CBX1	q<=4.4e-19	127.8	62.5	1.03
CTSS	1.0e-18	43.9	21.5	1.03
COL11A1	5.0e-08	2.0	1.0	1.02
FKBP14	1.1e-06	15.5	7.7	1.02
AUNIP	q<=4.4e-19	2.7	1.3	1.02
PCDHB7	1.2e-10	2.6	1.3	1.02
MAP1LC3C	8.4e-07	2.0	1.0	1.02
ALG1L	7.4e-04	2.8	5.7	-1.02
PCNX2	2.0e-05	4.6	2.3	1.02
TFPI2	5.1e-04	3.9	7.8	-1.02
DCLRE1C	3.9e-04	6.0	3.0	1.01
SFTA1P	1.3e-04	2.0	1.0	1.01
AHI1	1.1e-16	10.1	5.0	1.01
CACNA2D4	1.6e-06	2.0	1.0	1.01
ARHGDIB	3.4e-04	273.4	136.0	1.01
CCL3	1.4e-15	2.2	1.1	1.01
MNDA	8.6e-05	12.1	6.0	1.01
DCBLD1	5.1e-06	9.7	4.8	1.01
SERTAD4	1.6e-04	8.3	4.1	1.01
KDM2B	1.2e-06	14.6	7.3	1.00
SHC2	1.1e-14	25.6	12.8	1.00
PELI2	2.0e-12	7.0	14.0	-1.00
IRAK3	1.8e-10	2.9	1.4	1.00
NCKAP5L	1.0e-03	20.5	10.2	1.00
EXOSC9	q<=4.4e-19	37.6	18.9	1.00
PIWIL2-DT	4.4e-04	3.0	1.5	1.00
CARM1	3.8e-06	48.8	24.4	1.00
MSH6	2.4e-16	38.2	19.0	1.00
C5AR1	q<=4.4e-19	19.9	10.0	1.00
PDE4A	1.2e-04	16.2	8.1	1.00
