Gene	FDRAdjustedP-value	CancerSampleMed	NormalSampleMed	|log2FC|
STXBP6	q<=3.7e-20	3.4	1.0	1.78
LMNB1	q<=3.7e-20	14.5	4.2	1.78
ZNF219	q<=3.7e-20	16.1	4.7	1.78
APLN	q<=3.7e-20	3.4	1.0	1.78
FANCI	q<=3.7e-20	3.4	1.0	1.78
IQCE	q<=3.7e-20	6.8	2.0	1.78
ERICH5	q<=3.7e-20	52.1	15.2	1.77
ADAM15	q<=3.7e-20	55.6	16.3	1.77
PLCB1	q<=3.7e-20	3.6	1.0	1.77
MMP9	8.0e-05	3.8	1.1	1.77
RRS1	q<=3.7e-20	23.1	6.8	1.77
MYO19	q<=3.7e-20	15.1	4.4	1.77
SPAG5	q<=3.7e-20	11.4	3.4	1.76
ACSL1	9.6e-15	203.1	689.2	-1.76
BMPER	5.4e-11	1.0	3.4	-1.76
SOGA1	q<=3.7e-20	3.4	1.0	1.76
ARHGEF11	q<=3.7e-20	16.5	4.9	1.76
ADH1C	1.6e-13	342.9	1164.0	-1.76
MCAM	q<=3.7e-20	30.4	8.9	1.76
FAM111B	q<=3.7e-20	3.4	1.0	1.76
COL5A3	q<=3.7e-20	13.2	3.9	1.76
SPDL1	q<=3.7e-20	3.4	1.0	1.75
SIGLEC7	2.5e-07	1.0	3.4	-1.75
PGLYRP2	5.9e-13	77.5	260.7	-1.75
MFGE8	q<=3.7e-20	22.4	6.7	1.75
GPAA1	q<=3.7e-20	206.3	61.5	1.75
LOC105372493	q<=3.7e-20	3.9	1.2	1.75
HES6	q<=3.7e-20	10.1	3.0	1.75
CAD	q<=3.7e-20	9.2	2.8	1.75
PLA2G6	q<=3.7e-20	8.1	2.4	1.75
LILRB5	4.1e-09	3.1	10.6	-1.75
ZNF696	q<=3.7e-20	3.4	1.0	1.75
TESC	1.3e-12	15.9	4.8	1.74
DSCC1	q<=3.7e-20	3.3	1.0	1.74
CLGN	1.2e-14	4.9	1.5	1.74
TMEM201	q<=3.7e-20	5.1	1.5	1.74
KIAA0100	q<=3.7e-20	15.7	4.7	1.74
ADCY6	q<=3.7e-20	7.7	2.3	1.74
EHMT2	q<=3.7e-20	17.7	5.3	1.73
GRAMD1A	q<=3.7e-20	30.7	9.2	1.73
PLA2G4C	q<=3.7e-20	13.5	4.0	1.73
SPARCL1	8.9e-12	39.3	11.8	1.73
CCT3	q<=3.7e-20	366.7	110.2	1.73
SCRIB	q<=3.7e-20	33.6	10.1	1.73
GPR182	9.9e-11	1.0	3.3	-1.73
EME2	q<=3.7e-20	8.9	2.7	1.73
DSN1	q<=3.7e-20	14.9	4.5	1.73
FBLIM1	q<=3.7e-20	13.4	4.0	1.72
USP21	q<=3.7e-20	15.0	4.6	1.72
ITGA9	1.5e-09	1.8	5.8	-1.72
ZNF783	q<=3.7e-20	3.4	1.0	1.72
FOXK1	q<=3.7e-20	3.7	1.1	1.72
GADD45B	2.0e-07	139.1	459.2	-1.72
SIPA1L3	q<=3.7e-20	6.3	1.9	1.72
TMEM198	q<=3.7e-20	4.3	1.3	1.71
ACSM5	1.2e-14	41.1	134.9	-1.71
PYGO2	q<=3.7e-20	33.1	10.1	1.71
HEY1	q<=3.7e-20	4.5	1.4	1.71
VPS45	q<=3.7e-20	25.8	7.9	1.71
STC1	6.1e-14	5.3	1.6	1.71
LOC101928304	5.5e-05	1.0	3.3	-1.71
GNA14	2.2e-11	1.2	3.9	-1.71
CENPA	q<=3.7e-20	3.3	1.0	1.70
NR4A3	2.5e-04	1.0	3.3	-1.70
SH3PXD2B	q<=3.7e-20	5.4	1.7	1.70
C8orf33	q<=3.7e-20	41.1	12.7	1.70
ZFP36	5.2e-08	113.4	369.5	-1.70
DBF4B	q<=3.7e-20	3.3	1.0	1.70
MYO15B	q<=3.7e-20	9.6	3.0	1.70
TRIM11	q<=3.7e-20	12.4	3.8	1.70
MSH2	q<=3.7e-20	11.2	3.4	1.70
DHX34	q<=3.7e-20	11.4	3.5	1.70
MROH1	q<=3.7e-20	16.3	5.0	1.70
MICB	q<=3.7e-20	3.3	1.0	1.70
TUFT1	q<=3.7e-20	8.7	2.7	1.70
CKS2	q<=3.7e-20	47.6	14.7	1.70
TSACC	q<=3.7e-20	3.2	1.0	1.69
TKT	q<=3.7e-20	157.1	48.9	1.69
POLD1	q<=3.7e-20	8.8	2.7	1.69
ASPDH	4.4e-14	60.7	195.4	-1.69
ALDOB	2.7e-15	2032.1	6580.0	-1.69
ANXA2	q<=3.7e-20	365.0	112.9	1.69
TRAIP	q<=3.7e-20	3.2	1.0	1.69
NOCT	1.0e-05	3.7	11.9	-1.69
IL1RAP	1.2e-09	10.7	34.4	-1.69
PEA15	q<=3.7e-20	87.5	27.1	1.69
PYGB	q<=3.7e-20	32.2	10.0	1.68
CCDC107	q<=3.7e-20	7.2	2.2	1.68
ALDH8A1	q<=3.7e-20	54.9	176.4	-1.68
LOC102723517	q<=3.7e-20	13.5	4.2	1.68
ZKSCAN3	q<=3.7e-20	3.2	1.0	1.68
TMEM98	q<=3.7e-20	21.1	6.6	1.68
SEMA6C	q<=3.7e-20	7.4	2.3	1.68
SNHG3	q<=3.7e-20	6.1	1.9	1.68
PSPH	q<=3.7e-20	18.0	5.6	1.68
JAG2	q<=3.7e-20	3.2	1.0	1.68
PLPPR2	q<=3.7e-20	21.8	6.8	1.68
RPL39L	q<=3.7e-20	10.2	3.2	1.67
CDCA4	q<=3.7e-20	4.0	1.3	1.67
MAN1C1	4.4e-09	7.4	23.5	-1.67
PPOX	q<=3.7e-20	24.1	7.6	1.67
NES	q<=3.7e-20	12.0	3.8	1.67
NCAPD2	q<=3.7e-20	10.6	3.3	1.67
MIR3916	q<=3.7e-20	6.0	1.9	1.67
ZC3H3	q<=3.7e-20	29.9	9.4	1.67
KISS1	q<=3.7e-20	3.6	1.1	1.67
DNASE1	q<=3.7e-20	4.1	1.3	1.67
UGT2B10	8.7e-09	110.4	351.5	-1.67
SFI1	q<=3.7e-20	6.4	2.0	1.67
NRM	q<=3.7e-20	14.9	4.7	1.67
PHF19	q<=3.7e-20	6.0	1.9	1.67
IGFBP1	8.8e-07	528.7	1677.7	-1.67
ASB16-AS1	q<=3.7e-20	6.5	2.0	1.66
C4orf48	4.8e-12	3.4	1.1	1.66
SEMA3F	q<=3.7e-20	11.9	3.8	1.66
SSR2	q<=3.7e-20	351.7	111.7	1.66
GJA5	q<=3.7e-20	3.1	1.0	1.66
CENPL	q<=3.7e-20	3.1	1.0	1.66
DTYMK	q<=3.7e-20	48.3	15.3	1.66
ARHGEF37	q<=3.7e-20	3.2	1.0	1.66
DNMT3A	q<=3.7e-20	7.8	2.5	1.66
P3H4	q<=3.7e-20	9.0	2.8	1.66
TRIB1	1.8e-11	52.3	164.7	-1.66
ZBTB40	q<=3.7e-20	3.4	1.1	1.66
DENND4B	q<=3.7e-20	13.4	4.2	1.66
HCN3	q<=3.7e-20	3.2	1.0	1.66
LIG1	q<=3.7e-20	13.8	4.4	1.65
SLC27A5	4.4e-20	222.1	694.8	-1.65
COLEC11	1.9e-06	31.5	98.8	-1.65
KLC2	q<=3.7e-20	7.8	2.5	1.65
LAMA3	2.1e-13	3.1	1.0	1.65
RNF125	1.8e-09	2.7	8.4	-1.65
RBM3	q<=3.7e-20	56.9	18.1	1.65
RAD51AP1	q<=3.7e-20	3.1	1.0	1.65
TEAD2	q<=3.7e-20	11.2	3.6	1.65
ABCC9	3.4e-08	3.7	11.8	-1.65
RTL10	q<=3.7e-20	4.2	1.3	1.65
ABCC5	q<=3.7e-20	6.3	2.0	1.65
ZNF251	q<=3.7e-20	8.5	2.7	1.65
NAT9	q<=3.7e-20	28.8	9.2	1.65
PIGU	q<=3.7e-20	33.1	10.6	1.65
CHML	q<=3.7e-20	3.1	1.0	1.65
DDX11	7.5e-18	7.1	2.3	1.65
DLG5	q<=3.7e-20	3.1	1.0	1.64
RAB24	q<=3.7e-20	3.4	1.1	1.64
SNHG32	q<=3.7e-20	22.8	7.3	1.64
CAVIN3	1.1e-07	3.1	1.0	1.64
MIR4292	q<=3.7e-20	3.1	1.0	1.64
CEP250	q<=3.7e-20	4.3	1.4	1.64
LAMC1	q<=3.7e-20	32.1	10.3	1.64
MPPED1	8.2e-05	2.8	8.7	-1.64
GTF2IRD1	q<=3.7e-20	8.5	2.7	1.64
SUCO	q<=3.7e-20	13.8	4.4	1.64
IYD	2.6e-10	3.3	10.1	-1.63
ALDH3A1	6.0e-06	3.2	1.0	1.63
ADAMTSL2	1.3e-06	6.7	20.8	-1.63
SNRPE	q<=3.7e-20	72.2	23.4	1.63
SMYD3	q<=3.7e-20	21.3	6.9	1.63
TNXB	7.3e-04	1.3	3.9	-1.63
HMGB2	q<=3.7e-20	53.7	17.3	1.63
BLVRA	q<=3.7e-20	35.0	11.3	1.63
PLXNA1	q<=3.7e-20	4.2	1.4	1.63
NECTIN1	q<=3.7e-20	9.8	3.2	1.63
PCNX3	q<=3.7e-20	17.2	5.6	1.63
SPIRE2	q<=3.7e-20	9.9	3.2	1.63
REXO5	q<=3.7e-20	3.2	1.0	1.63
INCENP	q<=3.7e-20	4.4	1.4	1.63
MINCR	q<=3.7e-20	12.3	4.0	1.62
LINC01620	1.2e-09	1.0	3.1	-1.62
HES4	7.5e-15	5.6	1.8	1.62
NAA40	q<=3.7e-20	6.2	2.0	1.62
ADRA2B	2.4e-08	1.0	3.1	-1.62
STAMBPL1	q<=3.7e-20	3.8	1.2	1.62
FAM50A	q<=3.7e-20	125.1	40.7	1.62
RAD51-AS1	q<=3.7e-20	4.7	1.5	1.62
MPZ	8.8e-15	3.6	1.2	1.62
TRAF2	q<=3.7e-20	23.4	7.6	1.62
THUMPD3-AS1	q<=3.7e-20	11.2	3.7	1.61
HOGA1	7.5e-19	10.6	32.5	-1.61
COA6-AS1	q<=3.7e-20	4.9	1.6	1.61
AP5Z1	q<=3.7e-20	14.2	4.7	1.61
IFT81	q<=3.7e-20	5.1	1.7	1.61
PPP1R35	q<=3.7e-20	15.5	5.1	1.61
TRIM25	q<=3.7e-20	11.1	3.6	1.61
SLC52A2	q<=3.7e-20	22.8	7.5	1.61
TBXA2R	4.6e-14	2.2	6.8	-1.61
ANKRD65	1.2e-17	3.1	1.0	1.61
TAFAZZIN	q<=3.7e-20	27.0	8.8	1.61
CKS1B	q<=3.7e-20	55.8	18.2	1.61
GOLM1	q<=3.7e-20	47.8	15.7	1.61
IKBKE	q<=3.7e-20	3.4	1.1	1.61
SERPINI1	2.3e-08	4.8	1.6	1.61
TMEM79	q<=3.7e-20	5.2	1.7	1.60
OLFML2A	q<=3.7e-20	3.0	1.0	1.60
NPEPL1	q<=3.7e-20	4.4	1.5	1.60
NEU1	q<=3.7e-20	71.4	23.5	1.60
SKAP1	2.8e-14	7.0	21.2	-1.60
ARL16	q<=3.7e-20	27.0	8.9	1.60
CD4	4.8e-11	25.5	77.2	-1.60
BEX1	1.5e-05	1.0	3.0	-1.60
UNKL	q<=3.7e-20	4.0	1.3	1.60
SF3B4	q<=3.7e-20	101.7	33.7	1.60
TRIM65	q<=3.7e-20	9.0	3.0	1.60
HK3	3.8e-04	1.3	4.0	-1.60
BOLA2B	q<=3.7e-20	3.0	1.0	1.60
CCDC93	q<=3.7e-20	5.9	1.9	1.60
DHODH	1.2e-08	15.5	47.2	-1.60
ABCC4	q<=3.7e-20	4.0	1.3	1.60
VPS72	q<=3.7e-20	55.7	18.4	1.60
BCL9	q<=3.7e-20	5.9	1.9	1.59
SPINDOC	q<=3.7e-20	7.9	2.6	1.59
LOC105375304	3.0e-04	1.0	3.0	-1.59
RHNO1	q<=3.7e-20	11.4	3.8	1.59
ADH1A	2.5e-14	364.9	1101.8	-1.59
ENGASE	q<=3.7e-20	9.6	3.2	1.59
GLA	q<=3.7e-20	30.2	10.0	1.59
SLC36A1	q<=3.7e-20	4.6	1.5	1.59
ALS2CL	q<=3.7e-20	9.6	3.2	1.59
TUBG1	q<=3.7e-20	38.5	12.8	1.59
SMG9	q<=3.7e-20	7.5	2.5	1.59
GGT5	8.0e-07	12.9	39.0	-1.59
CEP72	q<=3.7e-20	3.2	1.1	1.59
MPV17	q<=3.7e-20	51.4	17.1	1.59
ZNF341	8.3e-15	3.5	1.1	1.59
PCBP4	q<=3.7e-20	24.8	8.3	1.58
CHEK1	q<=3.7e-20	3.0	1.0	1.58
DLGAP5	q<=3.7e-20	3.0	1.0	1.58
TSSK6	q<=3.7e-20	3.0	1.0	1.58
TMEM132A	2.9e-07	3.0	1.0	1.58
ACBD6	q<=3.7e-20	23.7	7.9	1.58
SPART	1.3e-04	1.9	5.6	-1.58
FAM53B	q<=3.7e-20	5.2	1.7	1.58
ATF3	4.3e-06	28.6	85.5	-1.58
PROZ	3.4e-11	18.0	53.9	-1.58
ACYP1	q<=3.7e-20	8.0	2.7	1.58
RPL36A	q<=3.7e-20	3.0	1.0	1.58
MAST3	q<=3.7e-20	7.8	2.6	1.58
PIAS3	q<=3.7e-20	7.1	2.4	1.57
NME1	q<=3.7e-20	38.8	13.0	1.57
ZNF337-AS1	q<=3.7e-20	4.1	1.4	1.57
TMCO3	q<=3.7e-20	25.8	8.7	1.57
ZSCAN16	q<=3.7e-20	4.1	1.4	1.57
IDUA	q<=3.7e-20	13.1	4.4	1.57
FDPS	q<=3.7e-20	117.3	39.6	1.57
MS4A6A	2.6e-08	20.0	59.2	-1.57
MAZ	q<=3.7e-20	8.3	2.8	1.57
PRG4	8.6e-06	32.4	96.1	-1.57
NIPAL1	1.3e-08	1.9	5.7	-1.57
GRAMD1C	5.4e-12	3.5	10.5	-1.57
NDUFA13	q<=3.7e-20	3.0	1.0	1.57
PLOD3	q<=3.7e-20	94.8	32.0	1.57
FANCA	q<=3.7e-20	3.0	1.0	1.57
TNFRSF25	q<=3.7e-20	4.7	1.6	1.57
FAM241B	q<=3.7e-20	7.4	2.5	1.57
FBXL19	q<=3.7e-20	3.5	1.2	1.57
CNIH4	q<=3.7e-20	20.9	7.1	1.57
SRC	q<=3.7e-20	12.0	4.0	1.57
WBP1	q<=3.7e-20	5.4	1.8	1.57
SNHG20	q<=3.7e-20	3.0	1.0	1.57
TCOF1	q<=3.7e-20	14.5	4.9	1.57
DNMT1	q<=3.7e-20	13.5	4.5	1.57
GYS2	2.5e-08	1.0	3.0	-1.57
PLCG1	q<=3.7e-20	10.1	3.4	1.56
MAST2	q<=3.7e-20	9.9	3.4	1.56
STEAP3	q<=3.7e-20	40.1	118.1	-1.56
PKN1	q<=3.7e-20	74.1	25.1	1.56
GBP7	6.5e-06	8.8	25.9	-1.56
DLL4	q<=3.7e-20	7.7	2.6	1.56
TRPM8	9.8e-07	5.0	14.7	-1.56
NCAPG2	q<=3.7e-20	4.9	1.7	1.56
ZNF512B	q<=3.7e-20	13.2	4.5	1.56
KLKB1	q<=3.7e-20	58.2	171.3	-1.56
CLK2	q<=3.7e-20	30.4	10.3	1.56
ARID3C	1.4e-10	2.8	8.2	-1.56
GALNT10	q<=3.7e-20	6.1	2.1	1.56
CUL7	q<=3.7e-20	13.2	4.5	1.56
ZSCAN2	q<=3.7e-20	6.6	2.2	1.56
ZNF581	q<=3.7e-20	19.5	6.6	1.56
ANKS6	q<=3.7e-20	3.0	1.0	1.56
COA6	q<=3.7e-20	42.0	14.3	1.56
APOA5	5.7e-10	168.8	498.3	-1.56
ZSCAN9	q<=3.7e-20	8.5	2.9	1.56
DBN1	5.1e-20	10.0	3.4	1.56
ATXN7L2	q<=3.7e-20	3.0	1.0	1.56
C19orf48	q<=3.7e-20	50.3	17.1	1.56
PDGFRB	q<=3.7e-20	20.1	6.9	1.55
NDOR1	q<=3.7e-20	3.6	1.2	1.55
FLAD1	q<=3.7e-20	58.1	19.8	1.55
C1orf198	q<=3.7e-20	27.1	9.2	1.55
DDX39B	q<=3.7e-20	48.2	16.4	1.55
PRIM1	q<=3.7e-20	4.3	1.5	1.55
CUEDC1	q<=3.7e-20	9.6	3.3	1.55
RBM24	4.7e-18	2.9	1.0	1.55
AGO2	q<=3.7e-20	3.9	1.3	1.55
RAB3A	q<=3.7e-20	4.1	1.4	1.55
CCNF	q<=3.7e-20	2.9	1.0	1.55
KNSTRN	q<=3.7e-20	12.5	4.3	1.55
KCTD7	q<=3.7e-20	2.9	1.0	1.54
ACADL	3.9e-14	6.5	18.8	-1.54
SOCS3	3.1e-04	15.9	46.0	-1.54
LAGE3	q<=3.7e-20	47.3	16.2	1.54
C11orf80	q<=3.7e-20	3.6	1.2	1.54
ARHGAP27P1-BPTFP1-KPNA2P3	q<=3.7e-20	4.3	1.5	1.54
CBX8	q<=3.7e-20	5.8	2.0	1.54
CAPN12	q<=3.7e-20	4.5	1.5	1.54
PIGC	q<=3.7e-20	45.1	15.5	1.54
ZNF687	q<=3.7e-20	15.6	5.4	1.54
CCR1	2.6e-04	2.4	6.9	-1.54
ZNF740	q<=3.7e-20	5.3	1.8	1.54
GPAT2	3.0e-11	2.9	1.0	1.54
FAM229A	q<=3.7e-20	4.8	1.6	1.54
LINC00853	q<=3.7e-20	2.9	1.0	1.54
CCDC142	q<=3.7e-20	2.9	1.0	1.54
HMGXB3	q<=3.7e-20	14.9	5.1	1.54
SLC39A10	q<=3.7e-20	3.4	1.2	1.54
THBS1	8.6e-04	14.6	42.7	-1.54
GLOD5	q<=3.7e-20	2.9	8.4	-1.54
KIF22	q<=3.7e-20	18.1	6.2	1.54
RFXANK	q<=3.7e-20	33.9	11.7	1.54
TTLL4	q<=3.7e-20	6.9	2.4	1.53
KNTC1	q<=3.7e-20	2.9	1.0	1.53
SNRPB	q<=3.7e-20	182.4	63.2	1.53
ABCA8	1.3e-10	5.7	16.5	-1.53
ALB	1.7e-18	39956.0	115340.7	-1.53
UBAP2L	q<=3.7e-20	59.5	20.7	1.53
RASGEF1B	1.0e-10	10.2	29.4	-1.53
ILF2	q<=3.7e-20	138.3	47.8	1.53
TUBA1B	q<=3.7e-20	47.0	16.3	1.53
SLC50A1	q<=3.7e-20	123.1	42.5	1.53
ANKS3	q<=3.7e-20	8.5	3.0	1.53
ADH6	3.7e-12	110.1	317.4	-1.53
PCLAF	q<=3.7e-20	2.9	1.0	1.53
SCARA3	1.7e-17	10.1	3.5	1.53
ZIC2	q<=3.7e-20	2.9	1.0	1.53
ATAT1	q<=3.7e-20	6.2	2.2	1.53
TMEM81	q<=3.7e-20	5.2	1.8	1.53
IFI27L1	q<=3.7e-20	26.7	9.2	1.53
AACS	q<=3.7e-20	8.9	3.1	1.52
ZBED6CL	q<=3.7e-20	13.6	4.7	1.52
CACYBP	q<=3.7e-20	36.7	12.8	1.52
PDLIM7	q<=3.7e-20	23.2	8.1	1.52
SLC38A6	q<=3.7e-20	8.3	2.9	1.52
PDGFB	4.9e-18	9.0	3.1	1.52
SLC1A3	1.7e-10	2.9	1.0	1.52
ZNF789	q<=3.7e-20	4.9	1.7	1.52
RTN2	q<=3.7e-20	4.9	1.7	1.52
TSEN54	q<=3.7e-20	27.1	9.4	1.52
CPLX1	q<=3.7e-20	6.4	2.2	1.52
PORCN	q<=3.7e-20	4.7	1.6	1.52
HPX	q<=3.7e-20	2415.9	6925.7	-1.52
CENPK	q<=3.7e-20	2.9	1.0	1.52
KLHL17	q<=3.7e-20	3.7	1.3	1.52
MAVS	q<=3.7e-20	12.8	4.5	1.52
PHPT1	q<=3.7e-20	163.5	56.9	1.52
WDR76	q<=3.7e-20	2.8	1.0	1.51
LYZ	6.9e-09	73.4	25.7	1.51
FETUB	5.2e-07	53.6	152.5	-1.51
IRGQ	q<=3.7e-20	4.9	1.7	1.51
ALDOA	q<=3.7e-20	2.8	1.0	1.51
TRNP1	2.4e-15	9.6	3.4	1.51
FASN	8.7e-19	133.7	46.8	1.51
SNCG	5.8e-05	9.9	3.5	1.51
JPT1	q<=3.7e-20	48.8	17.2	1.51
BEX2	4.5e-20	4.1	1.4	1.51
ORC6	q<=3.7e-20	2.9	1.0	1.51
IP6K1	q<=3.7e-20	19.5	6.9	1.51
NDST1	q<=3.7e-20	30.9	10.9	1.51
MIR3685	2.0e-19	5.0	1.7	1.51
SELENOM	q<=3.7e-20	62.5	22.0	1.51
JMJD4	q<=3.7e-20	7.2	2.5	1.51
LINC02037	1.1e-06	4.1	11.7	-1.50
CCSAP	q<=3.7e-20	2.9	1.0	1.50
SKA1	q<=3.7e-20	2.8	1.0	1.50
HGS	q<=3.7e-20	37.5	13.3	1.50
RAMP1	q<=3.7e-20	184.6	65.1	1.50
DXO	q<=3.7e-20	19.5	6.9	1.50
SLC25A29	q<=3.7e-20	10.8	3.8	1.50
TEPSIN	q<=3.7e-20	5.6	2.0	1.50
NIPAL2	q<=3.7e-20	12.5	4.4	1.50
ALDH6A1	4.3e-19	54.3	153.2	-1.50
HHIP	1.3e-09	1.0	2.8	-1.50
AZGP1	q<=3.7e-20	1056.0	2977.5	-1.50
C1R	q<=3.7e-20	720.0	2037.3	-1.50
PHGDH	9.8e-10	59.1	167.7	-1.50
RNF213	q<=3.7e-20	20.3	7.2	1.50
ZNF580	q<=3.7e-20	15.7	5.5	1.50
ZNF707	q<=3.7e-20	13.5	4.8	1.50
CCDC196	6.8e-05	1.0	2.8	-1.50
GTPBP2	q<=3.7e-20	23.6	8.3	1.50
DUSP12	q<=3.7e-20	16.3	5.7	1.50
CYP7A1	1.5e-18	22.0	7.8	1.50
PPM1F	q<=3.7e-20	11.0	3.9	1.50
PLEKHG2	q<=3.7e-20	3.7	1.3	1.49
ZNF544	q<=3.7e-20	8.8	3.1	1.49
TMEM123-DT	q<=3.7e-20	3.0	1.1	1.49
POC1A	q<=3.7e-20	10.1	3.6	1.49
TRAF5	q<=3.7e-20	2.8	1.0	1.49
PRR7	q<=3.7e-20	2.8	1.0	1.49
ZNF7	q<=3.7e-20	11.9	4.2	1.49
PBLD	3.7e-16	78.7	220.5	-1.49
IHH	3.3e-15	3.1	1.1	1.49
AGXT2	2.8e-13	32.7	91.8	-1.49
PSMG3	q<=3.7e-20	47.1	16.8	1.49
KLHL29	2.7e-11	2.8	1.0	1.49
C8A	q<=3.7e-20	159.0	447.6	-1.49
DPH7	q<=3.7e-20	9.5	3.4	1.49
HSP90AB1	q<=3.7e-20	831.9	297.0	1.49
FRZB	3.9e-08	4.7	1.7	1.49
NSD2	q<=3.7e-20	8.5	3.0	1.49
ANKRD42-DT	q<=3.7e-20	2.8	1.0	1.49
B3GNTL1	q<=3.7e-20	2.8	1.0	1.48
WDR4	q<=3.7e-20	8.4	3.0	1.48
PIK3C2B	q<=3.7e-20	5.1	1.8	1.48
SAMD1	q<=3.7e-20	29.4	10.6	1.48
LMNB2	q<=3.7e-20	10.4	3.7	1.48
FIGNL1	q<=3.7e-20	3.8	1.4	1.48
CCDC137	q<=3.7e-20	20.8	7.4	1.48
PET100	q<=3.7e-20	3.5	1.3	1.48
MED22	q<=3.7e-20	9.0	3.2	1.48
INKA1	q<=3.7e-20	2.8	1.0	1.48
NVL	q<=3.7e-20	8.4	3.0	1.48
CTSA	q<=3.7e-20	151.6	54.4	1.48
ZFP62	q<=3.7e-20	6.3	2.3	1.48
B3GALNT2	q<=3.7e-20	6.4	2.3	1.48
DVL2	q<=3.7e-20	12.9	4.7	1.48
MRO	3.1e-08	1.0	2.8	-1.48
TSC1	q<=3.7e-20	4.8	1.7	1.48
SOX9	1.9e-18	11.1	4.0	1.48
PGP	q<=3.7e-20	11.8	4.2	1.48
TRIM16L	q<=3.7e-20	9.0	3.2	1.48
SLC28A1	2.5e-07	20.2	56.3	-1.48
NT5M	q<=3.7e-20	3.0	1.1	1.47
PLSCR4	1.8e-15	10.2	28.3	-1.47
ZNF74	q<=3.7e-20	4.2	1.5	1.47
LMNA	q<=3.7e-20	326.2	118.2	1.47
NSUN5	q<=3.7e-20	23.6	8.6	1.47
LRG1	2.2e-07	289.7	802.7	-1.47
LIMK2	q<=3.7e-20	15.5	5.6	1.47
KCTD17	8.9e-20	8.7	3.1	1.47
TCF3	q<=3.7e-20	15.9	5.8	1.47
HGH1	q<=3.7e-20	36.8	13.3	1.47
DSTYK	q<=3.7e-20	2.8	1.0	1.47
BLOC1S3	q<=3.7e-20	12.0	4.3	1.47
CREB3L4	q<=3.7e-20	17.5	6.3	1.47
KNL1	q<=3.7e-20	3.0	1.1	1.47
ANKZF1	q<=3.7e-20	24.0	8.7	1.47
TFRC	q<=3.7e-20	32.0	11.5	1.47
STX10	q<=3.7e-20	63.1	22.8	1.47
PSMD4	q<=3.7e-20	385.5	139.2	1.47
ADAMTS10	4.1e-17	4.9	1.8	1.46
RAD9A	q<=3.7e-20	9.9	3.6	1.46
UXS1	q<=3.7e-20	31.0	11.3	1.46
MMP14	1.2e-09	32.9	12.0	1.46
DMGDH	2.8e-14	45.6	125.6	-1.46
PFKFB2	q<=3.7e-20	4.1	1.5	1.46
LLGL1	q<=3.7e-20	4.8	1.8	1.46
PFDN6	q<=3.7e-20	180.7	65.5	1.46
PRPF3	q<=3.7e-20	26.1	9.5	1.46
RHBDL1	q<=3.7e-20	2.8	1.0	1.46
CHKA	q<=3.7e-20	17.4	6.3	1.46
PHLDA3	2.2e-19	9.8	3.6	1.46
RRAGD	q<=3.7e-20	11.6	4.2	1.46
PRCC	q<=3.7e-20	66.0	24.0	1.46
SLC41A3	q<=3.7e-20	37.5	13.6	1.46
ADRA1B	3.0e-12	3.1	8.6	-1.46
RSRP1	q<=3.7e-20	19.0	6.9	1.46
IGSF3	6.5e-20	2.7	1.0	1.46
YEATS2	q<=3.7e-20	4.9	1.8	1.46
PLG	q<=3.7e-20	683.0	1878.6	-1.46
MANF	q<=3.7e-20	209.4	76.1	1.46
NAA10	q<=3.7e-20	25.3	9.3	1.45
CCL15	6.4e-20	8.6	3.2	1.45
TUBE1	1.4e-13	7.0	19.0	-1.45
HAUS5	q<=3.7e-20	6.5	2.4	1.45
TAOK2	q<=3.7e-20	22.9	8.4	1.45
MARK4	q<=3.7e-20	17.7	6.5	1.45
CCNE1	2.5e-04	2.7	1.0	1.45
SPAG4	q<=3.7e-20	5.7	2.1	1.45
VAMP1	q<=3.7e-20	4.9	1.8	1.45
GIT1	q<=3.7e-20	15.6	5.7	1.44
ZNF646	q<=3.7e-20	3.9	1.5	1.44
MRGBP	q<=3.7e-20	13.3	4.9	1.44
RECQL5	q<=3.7e-20	17.8	6.5	1.44
