Gene	FDRAdjustedP-value	CancerSampleMed	NormalSampleMed	|log2FC|
COL1A1	1.1e-14	261.2	34.1	2.94
PLPP4	q<=5.7e-20	1.0	7.7	-2.94
HOXB8	7.2e-18	5.1	39.0	-2.94
SFTA2	1.2e-07	1.0	7.6	-2.93
DACH1	3.7e-19	2.8	21.0	-2.93
CCL5	q<=5.7e-20	101.3	13.3	2.93
ZAP70	q<=5.7e-20	7.6	1.0	2.92
LINC02783	1.2e-19	7.5	1.0	2.91
TMEM45A	q<=5.7e-20	44.9	6.0	2.91
PARVG	q<=5.7e-20	11.8	1.6	2.91
CDH4	q<=5.7e-20	7.5	1.0	2.91
GLDC	1.1e-19	8.3	62.6	-2.91
ARHGAP22	q<=5.7e-20	7.5	1.0	2.91
MT1F	1.3e-11	73.6	551.5	-2.91
NTNG1	2.7e-11	1.0	7.5	-2.90
BSPRY	q<=5.7e-20	4.6	34.4	-2.90
MARVELD2	q<=5.7e-20	5.0	37.6	-2.90
CD300LF	q<=5.7e-20	7.4	1.0	2.89
GAL3ST4	q<=5.7e-20	17.9	2.4	2.89
LDHD	2.4e-14	10.8	80.0	-2.89
CYP4A22	1.8e-04	2.7	19.7	-2.88
TREH	5.0e-08	1.4	10.6	-2.88
CA4	6.7e-15	5.6	41.2	-2.88
PLA2R1	2.4e-11	3.0	22.4	-2.88
HNF4A-AS1	1.1e-09	1.0	7.4	-2.88
KCNK13	1.9e-17	1.9	14.1	-2.88
OVOL1	6.0e-12	1.1	8.3	-2.87
GPR27	6.4e-20	1.4	10.4	-2.87
BATF	q<=5.7e-20	7.3	1.0	2.87
ADM	q<=5.7e-20	353.5	48.3	2.87
MIR140	q<=5.7e-20	11.2	1.5	2.87
CD7	1.6e-05	12.6	1.7	2.86
ALDH6A1	9.7e-13	22.1	160.3	-2.86
CAPN12	q<=5.7e-20	14.9	2.1	2.86
GAS1	5.5e-18	2.3	16.5	-2.86
MYEOV	q<=5.7e-20	7.2	1.0	2.85
VIM	q<=5.7e-20	2130.1	295.8	2.85
MYO1G	q<=5.7e-20	12.9	1.8	2.85
CADM4	q<=5.7e-20	8.0	58.0	-2.85
NTRK2	5.0e-15	7.5	53.9	-2.85
TMEM246-AS1	6.4e-08	3.3	23.3	-2.84
CDO1	1.7e-15	1.0	7.1	-2.84
LZTS3	q<=5.7e-20	7.8	55.7	-2.84
HAPLN1	q<=5.7e-20	7.1	1.0	2.83
PCSK6	q<=5.7e-20	52.7	7.4	2.83
KLRG2	3.7e-08	1.0	7.0	-2.82
CORO2B	q<=5.7e-20	2.5	17.8	-2.82
LINC01485	3.0e-10	1.0	7.1	-2.82
SLC22A13	8.6e-09	1.0	7.1	-2.82
RAP1GAP	9.0e-14	24.6	174.4	-2.82
PPFIA4	q<=5.7e-20	9.7	1.4	2.82
COL26A1	7.1e-09	1.0	7.0	-2.82
SLAMF7	q<=5.7e-20	15.8	2.3	2.81
GMPR	3.6e-17	8.7	61.0	-2.81
PNMA2	q<=5.7e-20	39.4	5.6	2.81
MYH14	q<=5.7e-20	4.7	33.1	-2.81
GABRP	1.1e-10	1.0	7.0	-2.81
LAMA4	q<=5.7e-20	63.2	9.0	2.81
CCDC160	q<=5.7e-20	2.1	14.4	-2.80
ECRG4	4.0e-11	7.4	51.8	-2.80
SLC1A3	q<=5.7e-20	14.1	2.0	2.80
SSC4D	q<=5.7e-20	1.1	7.6	-2.80
ADH6	1.0e-09	4.0	27.8	-2.80
CXCR6	q<=5.7e-20	7.9	1.1	2.80
GLRB	1.5e-15	1.2	8.6	-2.80
PFKFB2	q<=5.7e-20	6.7	46.7	-2.80
MAP6	q<=5.7e-20	2.3	16.2	-2.79
UBE2C	1.5e-17	14.5	2.1	2.79
CXCL10	q<=5.7e-20	59.7	8.6	2.79
CSPG4	q<=5.7e-20	46.3	6.7	2.79
C2	q<=5.7e-20	16.1	2.3	2.79
PCED1B-AS1	q<=5.7e-20	6.9	1.0	2.79
RASAL3	q<=5.7e-20	16.6	2.4	2.79
LINC01159	3.0e-15	3.2	22.3	-2.79
SLC14A1	2.8e-09	4.7	31.9	-2.78
SIT1	q<=5.7e-20	6.9	1.0	2.78
CTHRC1	5.1e-17	31.0	4.5	2.78
EYA4	6.8e-10	1.0	6.9	-2.78
COBLL1	q<=5.7e-20	18.0	123.6	-2.78
FCAMR	4.3e-07	6.6	45.8	-2.78
CHAC1	6.6e-11	2.2	15.1	-2.78
TPSB2	4.1e-13	17.2	2.5	2.77
OLFML2B	q<=5.7e-20	48.5	7.1	2.77
CCR5	q<=5.7e-20	12.1	1.8	2.77
LAMC2	6.2e-08	4.6	31.3	-2.77
ABCA8	4.3e-11	2.1	14.5	-2.77
MMP9	7.9e-09	6.8	1.0	2.77
FKBP10	q<=5.7e-20	188.0	27.5	2.77
ADTRP	4.0e-07	2.1	14.1	-2.77
KDF1	q<=5.7e-20	3.7	25.4	-2.77
SLC37A2	q<=5.7e-20	11.9	1.8	2.76
RASD1	1.2e-14	38.5	260.7	-2.76
SLC29A2	1.8e-19	2.7	18.2	-2.76
ASPHD1	q<=5.7e-20	15.1	2.2	2.76
LINC01235	q<=5.7e-20	6.8	1.0	2.76
PADI2	1.2e-10	5.8	39.1	-2.76
THSD4	q<=5.7e-20	4.1	28.1	-2.76
C1QB	q<=5.7e-20	525.3	78.4	2.75
TENT5B	9.9e-07	1.6	10.6	-2.75
LY86	q<=5.7e-20	37.6	5.6	2.75
MIR1270	q<=5.7e-20	6.7	1.0	2.75
TRIM9	q<=5.7e-20	8.3	1.2	2.75
MIR200CHG	7.4e-14	1.0	6.7	-2.75
CNGA1	1.4e-08	1.0	6.7	-2.74
SLIT2	1.0e-07	2.5	16.8	-2.74
PRF1	q<=5.7e-20	25.3	3.8	2.74
HLA-DQB2	q<=5.7e-20	62.1	9.3	2.74
GRIK3	q<=5.7e-20	6.7	1.0	2.74
BCL2L10	q<=5.7e-20	1.2	8.2	-2.73
MIR210	q<=5.7e-20	6.6	1.0	2.73
ACOT11	q<=5.7e-20	3.1	20.7	-2.73
DEGS2	8.5e-10	1.6	10.2	-2.72
STOX1	q<=5.7e-20	1.3	8.3	-2.72
LINC01020	1.0e-10	1.0	6.6	-2.72
PFKFB4	q<=5.7e-20	22.2	3.4	2.71
QRFPR	q<=5.7e-20	14.7	2.3	2.71
TUBAL3	4.3e-10	1.0	6.5	-2.71
FMO5	7.0e-17	7.6	49.5	-2.71
RALGPS1	q<=5.7e-20	2.8	18.3	-2.70
APBB1IP	q<=5.7e-20	60.4	9.3	2.70
LAIR1	q<=5.7e-20	21.4	3.3	2.70
GAL3ST1	q<=5.7e-20	218.8	33.6	2.70
TMSB4Y	6.9e-10	1.0	6.4	-2.69
C1QC	q<=5.7e-20	439.2	68.0	2.69
LAG3	q<=5.7e-20	6.5	1.0	2.69
HAO2	4.1e-09	20.9	134.4	-2.69
ITLN1	1.4e-09	1.0	6.5	-2.69
MFSD6L	q<=5.7e-20	1.0	6.5	-2.69
TNNI1	6.5e-17	1.0	6.5	-2.69
LINC00113	5.0e-06	1.0	6.4	-2.69
CXCR3	q<=5.7e-20	6.4	1.0	2.68
CD8B	q<=5.7e-20	6.4	1.0	2.68
C1QL1	q<=5.7e-20	20.2	3.2	2.68
CDH16	q<=5.7e-20	206.6	1324.9	-2.68
PON3	7.4e-09	1.0	6.6	-2.68
SMIM32	1.0e-07	7.1	45.4	-2.68
SNORD99	q<=5.7e-20	6.4	1.0	2.68
SRGAP3	3.4e-16	1.3	8.4	-2.67
OCLN	q<=5.7e-20	2.9	18.6	-2.67
PLXDC1	q<=5.7e-20	20.2	3.2	2.67
FAM169A	1.0e-11	1.0	6.4	-2.67
SHROOM3	q<=5.7e-20	3.8	24.2	-2.67
SASH3	q<=5.7e-20	20.6	3.2	2.67
TOP2A	7.5e-08	8.7	1.4	2.67
ITGAL	q<=5.7e-20	17.3	2.7	2.66
WNT7B	5.7e-08	1.0	6.3	-2.66
SIGLEC8	q<=5.7e-20	6.3	1.0	2.65
MYO1F	q<=5.7e-20	23.6	3.8	2.65
LAPTM5	q<=5.7e-20	186.4	29.8	2.65
PSTPIP1	q<=5.7e-20	8.4	1.3	2.65
PPM1H	q<=5.7e-20	4.7	29.8	-2.65
SNX20	q<=5.7e-20	8.3	1.3	2.65
CD6	q<=5.7e-20	8.3	1.3	2.64
CYP4A11	1.6e-05	25.6	159.5	-2.64
TGFBI	7.7e-11	446.8	71.5	2.64
NR3C2	q<=5.7e-20	6.7	41.9	-2.64
CCSER1	q<=5.7e-20	1.0	6.2	-2.63
CSF3R	q<=5.7e-20	15.3	2.5	2.63
OSCAR	q<=5.7e-20	6.9	1.1	2.63
ARHGEF38	1.1e-17	1.0	6.2	-2.63
GZMB	q<=5.7e-20	15.4	2.5	2.63
TMC8	q<=5.7e-20	9.9	1.6	2.63
PRSS35	9.7e-09	1.5	9.1	-2.63
MYO3A	q<=5.7e-20	6.2	1.0	2.63
KCTD1	q<=5.7e-20	13.0	80.9	-2.63
CNTN3	2.7e-16	1.0	6.2	-2.62
CGNL1	q<=5.7e-20	28.3	173.8	-2.62
CYFIP2	4.0e-17	65.9	404.4	-2.62
ETV7	q<=5.7e-20	15.0	2.4	2.62
STRA8	q<=5.7e-20	6.1	1.0	2.62
FGD2	q<=5.7e-20	11.4	1.9	2.61
MRO	7.3e-09	2.0	12.2	-2.61
EPS8L1	8.6e-11	3.9	23.6	-2.61
CD3G	q<=5.7e-20	6.1	1.0	2.61
LINC00173	q<=5.7e-20	7.9	1.3	2.61
LOC100506691	q<=5.7e-20	8.8	1.4	2.61
CD27	q<=5.7e-20	6.1	1.0	2.61
IGSF6	q<=5.7e-20	17.7	2.9	2.60
EBF2	q<=5.7e-20	6.2	1.0	2.60
DTX1	4.5e-14	2.7	16.2	-2.60
LRRC19	q<=5.7e-20	8.0	48.5	-2.60
LINC01612	1.5e-19	1.0	6.1	-2.60
TRIB3	q<=5.7e-20	49.0	8.1	2.60
IKZF1	q<=5.7e-20	12.6	2.1	2.59
TRPM2	q<=5.7e-20	6.0	1.0	2.59
FPR3	q<=5.7e-20	35.6	5.9	2.59
PPARGC1A	q<=5.7e-20	11.9	71.1	-2.58
AMPH	5.3e-11	1.0	6.0	-2.58
ENAM	q<=5.7e-20	2.4	14.4	-2.58
GPM6B	2.2e-12	2.2	13.1	-2.58
DOCK2	q<=5.7e-20	15.2	2.5	2.58
CD5	q<=5.7e-20	6.0	1.0	2.57
TYROBP	q<=5.7e-20	367.5	61.7	2.57
KLHL13	q<=5.7e-20	8.0	47.6	-2.57
FOXJ1	2.6e-13	1.0	5.9	-2.57
COL4A4	q<=5.7e-20	5.7	33.3	-2.56
CORO1A	q<=5.7e-20	87.5	14.9	2.56
DOK3	q<=5.7e-20	10.9	1.8	2.56
TNFSF13B	q<=5.7e-20	13.7	2.3	2.56
CLEC12A	q<=5.7e-20	5.9	1.0	2.56
USP2	1.0e-11	13.1	77.1	-2.56
OLFML2A	q<=5.7e-20	66.2	11.2	2.56
MS4A6A	q<=5.7e-20	138.6	23.5	2.56
MSLN	3.3e-04	1.0	6.0	-2.56
ACAN	q<=5.7e-20	10.3	1.8	2.56
CD1D	q<=5.7e-20	8.7	1.5	2.56
KRBA1	q<=5.7e-20	42.3	7.2	2.56
BIRC5	q<=5.7e-20	5.9	1.0	2.56
CD37	q<=5.7e-20	52.2	8.8	2.56
SORCS2	4.2e-09	2.5	14.5	-2.55
CD48	q<=5.7e-20	17.3	3.0	2.55
C1orf162	q<=5.7e-20	93.0	15.9	2.55
TBC1D10C	q<=5.7e-20	13.8	2.4	2.55
CERKL	q<=5.7e-20	1.1	6.5	-2.55
MS4A7	q<=5.7e-20	49.7	8.5	2.55
KCNJ12	8.4e-15	1.0	5.9	-2.55
GJC1	q<=5.7e-20	13.3	2.3	2.55
CLEC7A	q<=5.7e-20	16.5	2.8	2.55
LINC01428	q<=5.7e-20	5.9	1.0	2.55
NPY5R	q<=5.7e-20	1.0	5.9	-2.55
ALDOC	q<=5.7e-20	97.8	16.8	2.54
CCL11	1.9e-09	1.0	5.8	-2.54
LSP1	q<=5.7e-20	46.8	8.1	2.54
ITGB2	q<=5.7e-20	134.0	23.0	2.54
GZMK	q<=5.7e-20	5.8	1.0	2.54
TPSAB1	1.9e-10	14.1	2.4	2.53
BTK	q<=5.7e-20	10.9	1.9	2.53
PLIN5	1.9e-14	1.2	6.8	-2.53
LILRB3	q<=5.7e-20	6.8	1.2	2.53
ILDR1	q<=5.7e-20	5.9	34.0	-2.52
LINC02381	q<=5.7e-20	14.5	83.5	-2.52
CYP8B1	3.7e-06	2.7	15.3	-2.52
GGACT	6.9e-09	4.1	23.7	-2.52
FAM78A	q<=5.7e-20	10.5	1.8	2.52
HOGA1	q<=5.7e-20	14.8	85.3	-2.52
BARX2	q<=5.7e-20	69.9	12.3	2.51
LUM	1.4e-07	27.5	156.7	-2.51
CSTA	q<=5.7e-20	11.5	2.0	2.51
GRB14	q<=5.7e-20	7.7	43.9	-2.51
ZNF395	q<=5.7e-20	188.6	33.1	2.51
ALS2CL	1.7e-13	4.0	22.6	-2.51
NLRP2	1.1e-10	1.0	5.7	-2.51
STAMBPL1	q<=5.7e-20	21.3	3.8	2.50
AOAH	q<=5.7e-20	23.0	4.1	2.50
KCNMA1	q<=5.7e-20	14.9	2.6	2.50
CCDC88B	q<=5.7e-20	8.4	1.5	2.50
NXPH2	1.5e-09	1.0	5.7	-2.50
SNHG12	q<=5.7e-20	28.7	5.1	2.50
ARHGAP9	q<=5.7e-20	12.6	2.2	2.50
CCL20	2.7e-11	21.2	3.8	2.50
ST6GAL1	1.7e-16	58.5	328.2	-2.49
DNAH11	q<=5.7e-20	5.6	1.0	2.49
OXCT1	1.7e-11	18.5	104.2	-2.49
STUM	4.1e-07	1.5	8.5	-2.49
UST	5.1e-14	1.6	9.0	-2.49
CLMP	4.8e-06	1.0	5.6	-2.49
SAP30	q<=5.7e-20	46.6	8.3	2.49
LINC01587	2.5e-11	5.6	1.0	2.49
TPX2	5.9e-17	8.4	1.5	2.48
NECTIN4	2.5e-14	1.0	5.6	-2.48
FAM171A1	q<=5.7e-20	18.2	101.4	-2.48
CASZ1	q<=5.7e-20	1.5	8.4	-2.48
GSTO2	q<=5.7e-20	2.4	13.6	-2.48
CHODL	1.5e-08	1.0	5.6	-2.48
SLC4A3	2.4e-10	1.0	5.5	-2.47
BIK	6.4e-20	1.0	5.5	-2.47
C3orf52	1.4e-10	2.6	14.7	-2.47
HAVCR1	q<=5.7e-20	64.4	11.6	2.47
SIRPG	q<=5.7e-20	5.5	1.0	2.47
ST6GALNAC2	q<=5.7e-20	1.0	5.5	-2.46
SEZ6L2	q<=5.7e-20	55.2	10.0	2.46
ATRNL1	2.3e-12	1.0	5.5	-2.46
ABHD17C	q<=5.7e-20	7.9	43.8	-2.46
CMTM4	q<=5.7e-20	23.0	127.0	-2.46
IL12RB1	q<=5.7e-20	6.2	1.1	2.46
NCKAP1L	q<=5.7e-20	14.3	2.6	2.46
LIPG	6.2e-09	1.5	8.3	-2.45
NPNT	5.9e-17	23.5	127.9	-2.45
TMEM92	q<=5.7e-20	5.5	1.0	2.45
ADAMTS7	q<=5.7e-20	6.3	1.2	2.45
C1QA	q<=5.7e-20	429.4	78.8	2.45
FCER1G	q<=5.7e-20	193.8	35.6	2.44
ADGRF3	1.8e-14	1.0	5.4	-2.44
SIGLEC9	q<=5.7e-20	8.2	1.5	2.44
LAMA2	8.7e-11	1.3	6.8	-2.44
EHD2	q<=5.7e-20	289.4	53.1	2.44
SIGLEC1	q<=5.7e-20	7.8	1.4	2.44
CACNA2D3	q<=5.7e-20	1.2	6.3	-2.44
UGT3A1	8.2e-18	13.0	70.0	-2.44
CYP39A1	q<=5.7e-20	2.8	15.0	-2.44
LILRB2	q<=5.7e-20	14.7	2.7	2.43
STK33	q<=5.7e-20	2.6	13.9	-2.43
KIT	4.3e-05	6.3	34.1	-2.43
FOXC1	q<=5.7e-20	11.1	60.1	-2.43
PLD4	q<=5.7e-20	6.1	1.1	2.43
BDKRB2	1.9e-12	6.2	33.1	-2.43
GCNT4	q<=5.7e-20	2.2	12.0	-2.43
SH2D2A	q<=5.7e-20	7.2	1.3	2.43
HOMER1	3.4e-15	2.6	14.0	-2.43
CLDN10	q<=5.7e-20	26.0	140.2	-2.43
CPA3	1.7e-09	14.4	2.7	2.42
LRRC43	q<=5.7e-20	1.0	5.4	-2.42
RIC3	5.8e-17	1.0	5.4	-2.42
JAK3	q<=5.7e-20	14.1	2.6	2.42
NUAK2	6.2e-15	14.1	75.4	-2.42
CD86	q<=5.7e-20	16.4	3.1	2.42
MXD3	q<=5.7e-20	5.9	1.1	2.41
CD72	q<=5.7e-20	9.2	1.7	2.41
PNMA8A	q<=5.7e-20	6.8	36.2	-2.41
VAV1	q<=5.7e-20	12.9	2.4	2.41
LINC02303	6.8e-04	1.0	5.3	-2.41
NAPSA	1.1e-08	10.6	56.6	-2.41
THRB	q<=5.7e-20	4.1	22.0	-2.41
OR51E1	q<=5.7e-20	6.6	1.2	2.40
BICDL1	3.1e-17	26.0	136.7	-2.40
DEF6	q<=5.7e-20	14.6	2.8	2.40
LINC01213	3.7e-10	1.0	5.3	-2.40
OVOL2	q<=5.7e-20	1.0	5.3	-2.40
CTXND1	1.1e-14	1.0	5.3	-2.40
MAP4K1	q<=5.7e-20	6.1	1.1	2.40
ALOX5	q<=5.7e-20	37.9	7.2	2.40
HLX	q<=5.7e-20	9.6	1.8	2.40
VWCE	q<=5.7e-20	6.3	1.2	2.39
SAMD12	q<=5.7e-20	4.0	20.9	-2.39
TNFAIP8L2	q<=5.7e-20	13.6	2.6	2.39
CLUL1	1.4e-19	1.0	5.2	-2.39
PROZ	4.2e-08	1.0	5.2	-2.39
INSYN1	3.2e-07	1.0	5.3	-2.39
BIRC7	q<=5.7e-20	5.2	1.0	2.38
DUSP26	1.5e-15	1.0	5.2	-2.38
ITGA6-AS1	q<=5.7e-20	5.2	1.0	2.38
HAPLN3	q<=5.7e-20	11.9	2.3	2.38
CD52	q<=5.7e-20	85.2	16.4	2.38
P2RX7	q<=5.7e-20	5.2	1.0	2.37
CCL4L2	q<=5.7e-20	18.0	3.5	2.37
TRIM2	q<=5.7e-20	20.5	105.7	-2.37
PRKAR2B	9.6e-18	4.3	22.0	-2.37
RASSF2	q<=5.7e-20	26.5	5.1	2.37
NR1I3	1.1e-09	1.0	5.2	-2.37
SPI1	q<=5.7e-20	59.0	11.4	2.37
RDH12	4.2e-06	1.0	5.2	-2.36
PGGHG	q<=5.7e-20	39.9	7.8	2.36
FBLN5	q<=5.7e-20	41.5	212.6	-2.36
IRF6	q<=5.7e-20	11.3	57.8	-2.36
LAT2	q<=5.7e-20	23.5	4.6	2.36
ENOX1	1.7e-15	1.2	6.3	-2.36
HLA-G	q<=5.7e-20	71.3	13.9	2.36
GZMM	q<=5.7e-20	6.1	1.2	2.36
SELPLG	q<=5.7e-20	31.7	6.2	2.35
PRDM1	q<=5.7e-20	20.6	4.0	2.35
ADAMTSL1	3.0e-05	1.8	8.9	-2.35
KLHL6	q<=5.7e-20	5.1	1.0	2.35
C1QTNF7	1.6e-17	1.4	7.0	-2.35
MAP3K15	q<=5.7e-20	1.0	5.1	-2.34
KCNQ1	q<=5.7e-20	15.7	79.4	-2.34
AKAP3	q<=5.7e-20	1.0	5.1	-2.34
MTTP	3.6e-07	1.0	5.1	-2.34
C3orf85	1.5e-08	1.0	5.1	-2.34
LINC01788	9.5e-14	1.0	5.1	-2.34
DEPP1	q<=5.7e-20	437.5	86.3	2.34
F11-AS1	3.3e-17	1.0	5.1	-2.34
BTC	q<=5.7e-20	2.6	13.3	-2.33
RAB11FIP4	q<=5.7e-20	4.3	21.4	-2.33
PLEK	q<=5.7e-20	33.6	6.7	2.33
ABCC3	q<=5.7e-20	101.6	20.2	2.33
LZTS1	q<=5.7e-20	20.3	4.0	2.33
CCBE1	2.1e-11	1.0	5.0	-2.33
RRM2	1.9e-14	10.0	2.0	2.33
CCL4	q<=5.7e-20	48.2	9.6	2.33
CDT1	q<=5.7e-20	5.0	1.0	2.33
SIRPB2	q<=5.7e-20	6.4	1.3	2.32
LYZ	q<=5.7e-20	180.8	36.2	2.32
PRAM1	q<=5.7e-20	5.0	1.0	2.32
DOK7	4.1e-11	1.0	5.0	-2.32
ADAMTS4	q<=5.7e-20	26.3	5.3	2.32
RBP2	3.9e-07	1.0	5.0	-2.32
TCIM	2.2e-10	48.8	243.1	-2.32
FAM153CP	q<=5.7e-20	8.4	1.7	2.32
MIR34AHG	q<=5.7e-20	5.0	1.0	2.32
TYRO3	5.7e-11	2.5	12.5	-2.32
SLC16A10	3.6e-16	1.1	5.5	-2.32
MAMDC2	1.6e-08	1.1	5.4	-2.32
FMNL1	q<=5.7e-20	19.6	4.0	2.31
HLA-F	q<=5.7e-20	382.7	76.9	2.31
ERMP1	9.4e-15	23.6	116.8	-2.31
P2RY1	q<=5.7e-20	6.3	1.3	2.31
SVOPL	3.9e-12	1.0	4.9	-2.31
ZNF503	q<=5.7e-20	19.2	95.3	-2.31
APOD	1.4e-07	13.9	68.9	-2.31
IL4I1	q<=5.7e-20	16.9	3.4	2.31
EYA2	1.2e-13	2.6	12.8	-2.31
CDHR1	q<=5.7e-20	4.9	1.0	2.31
DCXR	1.5e-13	72.0	358.4	-2.31
FCGR2B	q<=5.7e-20	11.3	2.3	2.31
ASF1B	q<=5.7e-20	9.6	1.9	2.31
SMIM10L2B	q<=5.7e-20	1.8	9.1	-2.31
COL4A3	5.1e-19	4.7	23.1	-2.30
ARNT2	q<=5.7e-20	10.6	52.3	-2.30
LCP2	q<=5.7e-20	29.2	5.9	2.30
RAC2	q<=5.7e-20	65.2	13.2	2.30
F3	1.0e-08	5.4	26.5	-2.29
LPCAT1	q<=5.7e-20	168.9	34.6	2.29
FOXM1	3.9e-15	4.9	1.0	2.29
HLA-DQB1	q<=5.7e-20	370.4	75.9	2.29
ST14	2.3e-17	27.2	133.1	-2.29
CLEC18A	q<=5.7e-20	12.3	2.5	2.29
IL10RA	q<=5.7e-20	28.4	5.8	2.29
CYS1	q<=5.7e-20	81.9	399.5	-2.29
ANXA9	q<=5.7e-20	15.6	76.5	-2.29
THSD7A	7.4e-19	5.7	27.5	-2.28
NDC80	q<=5.7e-20	5.0	1.0	2.28
CAND2	q<=5.7e-20	1.4	6.7	-2.28
GAPT	q<=5.7e-20	4.9	1.0	2.28
LINC02384	q<=5.7e-20	40.0	8.2	2.28
APOBEC3C	q<=5.7e-20	69.1	14.2	2.28
HOXC-AS3	1.6e-08	6.1	29.5	-2.28
MAGI3	q<=5.7e-20	3.7	17.9	-2.27
CDK5RAP3	q<=5.7e-20	4.8	1.0	2.27
SGK2	q<=5.7e-20	17.0	81.9	-2.27
SLC25A5-AS1	1.9e-17	1.5	7.0	-2.27
PPP1R36	1.1e-10	1.0	4.8	-2.27
CDK18	q<=5.7e-20	296.0	61.3	2.27
AQP3	1.3e-15	146.9	708.4	-2.27
MUC1	1.6e-19	103.6	499.8	-2.27
FAM83B	2.3e-17	1.0	4.8	-2.27
WFDC2	2.8e-06	119.1	576.2	-2.27
PIP5K1B	q<=5.7e-20	3.3	16.1	-2.26
SMIM22	6.9e-07	1.0	4.8	-2.26
COL21A1	q<=5.7e-20	7.8	1.6	2.26
DDIT4	q<=5.7e-20	176.4	36.7	2.26
NFAM1	q<=5.7e-20	7.4	1.5	2.26
TMIGD3	q<=5.7e-20	4.8	1.0	2.26
CD300C	q<=5.7e-20	4.9	1.0	2.26
CD36	q<=5.7e-20	145.0	30.2	2.26
LST1	q<=5.7e-20	74.4	15.5	2.26
PHYHIP	2.1e-10	1.1	5.3	-2.25
C9orf24	3.7e-05	1.5	7.1	-2.25
GS1-24F4.2	1.0e-09	1.8	8.7	-2.25
NAALADL2	q<=5.7e-20	1.6	7.5	-2.25
HOXB6	1.1e-15	4.0	19.3	-2.25
EDA2R	q<=5.7e-20	15.2	3.2	2.25
HAMP	q<=5.7e-20	4.8	1.0	2.25
ANLN	8.0e-11	4.7	1.0	2.25
MMP11	q<=5.7e-20	26.3	5.5	2.25
E2F1	q<=5.7e-20	5.8	1.2	2.25
DPEP2	q<=5.7e-20	6.4	1.4	2.24
ZDHHC2	q<=5.7e-20	11.9	56.4	-2.24
APLN	q<=5.7e-20	77.0	16.3	2.24
SEMA3B	q<=5.7e-20	14.7	69.3	-2.24
ISG20	q<=5.7e-20	16.9	3.6	2.24
SPN	q<=5.7e-20	6.7	1.4	2.24
ALDH4A1	7.4e-12	61.0	288.4	-2.24
ABTB2	q<=5.7e-20	5.6	26.5	-2.24
ITK	q<=5.7e-20	4.7	1.0	2.24
PCCB	q<=5.7e-20	35.0	164.9	-2.24
AURKB	2.1e-16	4.7	1.0	2.24
TAGAP	q<=5.7e-20	8.0	1.7	2.23
MCHR1	q<=5.7e-20	4.7	1.0	2.23
MPP2	q<=5.7e-20	1.0	4.7	-2.23
SLC4A8	2.0e-11	1.0	4.7	-2.23
ZNF503-AS2	q<=5.7e-20	3.0	14.1	-2.23
C4orf47	q<=5.7e-20	14.4	3.1	2.23
MATK	q<=5.7e-20	6.9	1.5	2.23
SLC13A1	2.7e-05	9.8	45.9	-2.23
RIMKLA	q<=5.7e-20	8.7	1.9	2.23
PRSS8	q<=5.7e-20	34.0	158.2	-2.22
DNAJC12	4.5e-08	5.2	24.5	-2.22
DPT	1.4e-04	1.0	4.7	-2.22
MT1X	6.1e-05	37.6	175.7	-2.22
IGSF11	5.3e-11	1.0	4.7	-2.22
FBLN1	2.6e-07	21.5	99.7	-2.22
PALM3	2.6e-17	9.0	42.1	-2.22
PYHIN1	q<=5.7e-20	4.6	1.0	2.22
ASS1	2.2e-10	189.5	874.6	-2.21
CAV1	q<=5.7e-20	255.9	55.2	2.21
GPD1L	q<=5.7e-20	15.6	72.4	-2.21
POU2F2	q<=5.7e-20	4.8	1.0	2.21
WAS	q<=5.7e-20	24.3	5.3	2.21
HSPB8	q<=5.7e-20	335.3	72.7	2.21
RERGL	6.4e-13	5.1	23.4	-2.21
WNT10A	1.9e-07	1.1	5.0	-2.21
ARHGAP30	q<=5.7e-20	24.7	5.4	2.21
TNFSF8	q<=5.7e-20	5.0	1.1	2.21
ABCB1	q<=5.7e-20	16.0	73.9	-2.21
LGALS9	q<=5.7e-20	75.8	16.3	2.21
CAVIN3	q<=5.7e-20	30.6	6.7	2.20
GPM6A	1.0e-06	3.4	15.7	-2.20
ACKR3	q<=5.7e-20	110.0	23.9	2.20
CLEC2D	q<=5.7e-20	9.1	2.0	2.20
CD300LG	9.9e-09	1.9	8.8	-2.20
