Gene	FDRAdjustedP-value	CancerSampleMed	NormalSampleMed	|log2FC|
SLCO2A1	8.5e-12	31.2	311.8	-3.32
TMEM158	q<=4.8e-20	17.7	1.8	3.32
HRCT1	3.2e-09	1.0	10.0	-3.32
TNFRSF18	q<=4.8e-20	34.3	3.5	3.32
CPM	9.4e-05	9.1	90.6	-3.31
DNALI1	5.2e-15	3.2	32.2	-3.31
CAMP	3.6e-11	1.0	10.0	-3.31
HAP1	q<=4.8e-20	10.0	1.0	3.31
DPEP2	q<=4.8e-20	2.5	24.9	-3.31
HYAL1	q<=4.8e-20	8.4	83.2	-3.31
NMU	q<=4.8e-20	9.9	1.0	3.30
MACROD2	7.1e-14	2.4	23.2	-3.30
TAL1	q<=4.8e-20	1.0	9.8	-3.29
MCM2	q<=4.8e-20	53.5	5.5	3.28
ACVRL1	q<=4.8e-20	12.1	117.1	-3.28
ALDH1A2	1.5e-06	1.3	12.6	-3.27
MGAT3	1.7e-14	2.8	27.0	-3.27
ALOX5AP	q<=4.8e-20	40.2	384.6	-3.26
CALML3	q<=4.8e-20	9.6	1.0	3.26
RAMP2	8.8e-20	27.7	265.1	-3.26
MS4A2	5.4e-15	1.2	11.6	-3.26
GRIA1	1.8e-11	1.0	9.6	-3.26
C8B	6.9e-08	1.0	9.6	-3.26
RHOBTB2	q<=4.8e-20	7.1	67.6	-3.26
JAM2	9.6e-20	4.2	39.8	-3.25
SLC22A3	1.1e-17	3.3	31.5	-3.25
CGREF1	q<=4.8e-20	9.5	1.0	3.25
ROPN1L	5.1e-06	1.1	10.7	-3.25
C16orf74	q<=4.8e-20	24.3	2.6	3.25
PHACTR1	q<=4.8e-20	5.2	49.7	-3.25
ESAM	q<=4.8e-20	26.0	247.0	-3.25
CCDC68	7.9e-20	1.4	13.6	-3.25
FOXF1	6.8e-17	3.6	34.5	-3.25
CENPU	q<=4.8e-20	25.8	2.7	3.25
CENPM	q<=4.8e-20	50.1	5.3	3.25
CEACAM6	2.1e-15	58.4	551.9	-3.24
RFC4	q<=4.8e-20	104.5	11.1	3.24
ALPL	1.6e-16	29.8	281.3	-3.24
EGLN3	q<=4.8e-20	83.1	8.8	3.24
RSPH1	3.6e-05	2.0	18.6	-3.24
ALKAL2	3.2e-09	1.2	11.7	-3.24
ANGPT1	5.3e-15	3.5	32.8	-3.24
ST8SIA6	1.0e-12	1.0	9.5	-3.24
CLDN5	1.2e-13	16.8	158.6	-3.24
PNMA2	q<=4.8e-20	1.2	11.5	-3.24
CFD	3.3e-18	20.8	195.9	-3.24
WDR38	2.7e-05	1.0	9.4	-3.24
RNASE1	q<=4.8e-20	224.1	2098.4	-3.23
MCM10	q<=4.8e-20	9.4	1.0	3.23
MYCT1	6.8e-20	3.9	36.8	-3.23
FST	q<=4.8e-20	45.9	4.9	3.23
CD93	1.1e-15	16.6	153.9	-3.22
VWF	3.3e-10	31.3	292.1	-3.22
PTTG1	q<=4.8e-20	116.0	12.5	3.22
MT1M	1.2e-04	7.6	69.7	-3.21
CST6	1.7e-10	6.2	57.7	-3.21
SERPINA1	3.5e-17	104.7	967.2	-3.21
ABCC5	q<=4.8e-20	126.5	13.7	3.21
TNNT1	q<=4.8e-20	30.3	3.3	3.21
RAD54L	q<=4.8e-20	9.2	1.0	3.21
AATK	4.7e-16	1.7	15.7	-3.21
CADM1	q<=4.8e-20	7.3	67.9	-3.21
SERTM1	2.6e-08	1.0	9.2	-3.21
KLC3	q<=4.8e-20	13.1	1.4	3.20
PREX2	9.2e-13	1.0	9.2	-3.20
FAM162B	2.1e-16	2.6	23.8	-3.20
SERPIND1	1.9e-04	1.0	9.2	-3.20
RSPO4	1.0e-11	1.0	9.2	-3.20
FANCI	q<=4.8e-20	30.5	3.3	3.19
FRMD3	4.7e-17	1.2	10.6	-3.19
LIMS2	q<=4.8e-20	12.3	112.2	-3.19
OSCAR	q<=4.8e-20	7.4	67.7	-3.19
PDZD2	8.6e-17	2.4	21.5	-3.19
COLEC12	q<=4.8e-20	6.3	57.4	-3.19
AUNIP	q<=4.8e-20	9.1	1.0	3.18
SHROOM4	q<=4.8e-20	2.9	26.6	-3.18
C1orf116	q<=4.8e-20	15.3	138.6	-3.18
HELLS	q<=4.8e-20	22.8	2.5	3.18
CABYR	q<=4.8e-20	9.1	1.0	3.18
CBX2	q<=4.8e-20	24.8	2.7	3.18
MYOZ1	2.1e-12	1.0	9.1	-3.18
FAM184A	q<=4.8e-20	1.7	15.0	-3.18
CNTN6	6.7e-18	1.0	9.1	-3.18
TNS1	q<=4.8e-20	28.2	254.1	-3.17
WWC2	1.4e-19	3.9	35.5	-3.17
JCAD	1.9e-17	5.8	52.5	-3.17
GNA14	6.8e-20	1.7	15.4	-3.17
SLC4A11	q<=4.8e-20	18.1	2.0	3.17
PHACTR3	3.2e-10	1.0	9.0	-3.17
PTH1R	q<=4.8e-20	1.3	11.3	-3.16
GRAMD2A	1.0e-19	3.6	31.9	-3.16
ECT2	q<=4.8e-20	60.4	6.8	3.16
STIL	q<=4.8e-20	9.2	1.0	3.16
FCER1A	1.5e-16	2.0	17.8	-3.16
SFN	q<=4.8e-20	1334.8	149.7	3.16
VPS9D1-AS1	q<=4.8e-20	9.0	1.0	3.16
AQP5	5.0e-05	2.0	17.9	-3.16
NR3C2	q<=4.8e-20	1.7	14.8	-3.15
HOPX	7.6e-18	73.2	648.6	-3.15
FOXJ1	1.1e-04	2.2	19.8	-3.15
PRAM1	7.4e-19	2.8	24.9	-3.15
MUCL3	4.9e-16	1.0	8.9	-3.15
DCSTAMP	1.5e-12	1.0	8.8	-3.15
CYP4F11	q<=4.8e-20	12.5	1.4	3.15
ANOS1	5.3e-14	7.0	61.5	-3.14
PRR11	q<=4.8e-20	10.3	1.2	3.14
CA12	q<=4.8e-20	42.0	4.8	3.14
ARHGAP11A	q<=4.8e-20	13.0	1.5	3.14
ALOX5	q<=4.8e-20	21.3	186.9	-3.13
XAGE2	8.5e-04	1.0	8.8	-3.13
DEPDC1	q<=4.8e-20	8.7	1.0	3.13
CDKL2	q<=4.8e-20	1.0	8.9	-3.12
F10	q<=4.8e-20	1.7	14.7	-3.12
CLEC14A	1.0e-17	14.4	125.8	-3.12
RASGRP4	q<=4.8e-20	1.4	11.9	-3.12
FLRT3	6.3e-18	6.6	57.5	-3.12
CIP2A	q<=4.8e-20	13.5	1.6	3.11
PI16	4.5e-06	1.0	8.6	-3.11
DNAAF1	1.1e-04	1.0	8.6	-3.11
MYH11	1.2e-06	13.6	117.7	-3.11
CASS4	2.2e-14	2.1	18.4	-3.11
SCUBE1	1.2e-17	1.0	8.6	-3.10
PECAM1	q<=4.8e-20	39.1	334.6	-3.10
MCM4	q<=4.8e-20	103.2	12.1	3.10
HS6ST2	q<=4.8e-20	12.2	1.4	3.10
SSTR1	8.0e-12	1.0	8.6	-3.10
FGFBP2	1.0e-07	1.4	11.9	-3.10
BCL11A	q<=4.8e-20	19.9	2.3	3.10
FBLN5	9.9e-18	17.3	148.4	-3.10
ETV4	q<=4.8e-20	29.3	3.4	3.10
SPOCK1	q<=4.8e-20	8.6	1.0	3.10
PLA1A	3.8e-09	2.8	24.2	-3.10
PARPBP	q<=4.8e-20	8.6	1.0	3.10
SELP	6.6e-12	3.2	27.9	-3.10
TSPAN12	q<=4.8e-20	9.7	82.8	-3.09
STXBP6	9.7e-14	2.5	21.0	-3.09
HSPA12B	2.2e-16	3.2	26.8	-3.08
OTULINL	q<=4.8e-20	3.5	29.7	-3.08
ESPN	q<=4.8e-20	11.4	1.3	3.08
DUSP9	q<=4.8e-20	8.5	1.0	3.08
STRA6	q<=4.8e-20	8.5	1.0	3.08
IL33	2.2e-15	12.9	108.6	-3.08
TMEM132A	q<=4.8e-20	82.2	9.7	3.08
DNASE1L3	1.6e-06	4.1	34.9	-3.08
AOX1	3.6e-06	1.5	12.5	-3.07
SH2D3C	q<=4.8e-20	9.6	81.0	-3.07
FCGR3B	5.5e-06	1.6	13.4	-3.07
G2E3-AS1	q<=4.8e-20	8.4	1.0	3.07
NR0B2	7.6e-12	1.0	8.4	-3.07
GSTM5	6.8e-05	2.8	23.7	-3.07
LOC105371730	2.7e-15	1.0	8.4	-3.07
LYPD6B	q<=4.8e-20	23.8	2.8	3.07
DYNLRB2	1.9e-05	1.0	8.4	-3.06
DUSP1	9.2e-17	142.8	1193.8	-3.06
PFN2	q<=4.8e-20	301.4	36.1	3.06
ANGPTL1	4.0e-14	1.0	8.3	-3.06
GNG11	3.6e-17	9.2	76.6	-3.06
AGTR1	2.7e-19	1.0	8.3	-3.06
DPYSL2	q<=4.8e-20	30.1	251.9	-3.06
PLA2G4F	1.2e-15	4.4	36.7	-3.06
FILIP1	q<=4.8e-20	1.0	8.3	-3.05
CPED1	3.7e-17	2.9	23.6	-3.05
HMGA1	q<=4.8e-20	547.1	65.9	3.05
SULT1C4	8.6e-16	1.9	15.8	-3.05
LRRN3	1.4e-12	1.0	8.3	-3.05
CD302	q<=4.8e-20	1.4	11.2	-3.05
CDC25A	q<=4.8e-20	8.3	1.0	3.05
RMI2	q<=4.8e-20	45.0	5.5	3.05
PCAT19	6.2e-20	2.4	19.4	-3.04
RBP2	3.4e-07	1.0	8.2	-3.04
SEMA5A	6.1e-11	2.6	21.3	-3.04
C5orf49	1.3e-06	1.0	8.3	-3.04
PIF1	q<=4.8e-20	8.2	1.0	3.04
STARD8	1.3e-17	2.9	23.5	-3.03
TGFBR2	q<=4.8e-20	37.4	305.3	-3.03
TIE1	9.3e-18	9.0	73.1	-3.03
CORO2B	8.1e-17	1.3	10.2	-3.03
ATP10A	q<=4.8e-20	3.1	25.4	-3.03
TMOD1	8.8e-11	1.0	8.1	-3.03
CLDN1	q<=4.8e-20	290.8	35.7	3.03
CENPW	q<=4.8e-20	32.1	3.9	3.03
PLCH2	q<=4.8e-20	12.2	1.5	3.02
SPAAR	6.7e-20	1.0	8.1	-3.02
KNDC1	3.1e-14	1.0	8.1	-3.02
PYCR1	q<=4.8e-20	68.3	8.4	3.02
WNT7A	3.4e-12	1.0	8.1	-3.02
CENPI	q<=4.8e-20	8.1	1.0	3.02
SCN4B	9.4e-14	2.5	19.9	-3.01
HSPB7	5.5e-15	1.8	14.7	-3.01
LMO7	q<=4.8e-20	23.1	186.4	-3.01
SORBS2	q<=4.8e-20	2.4	19.6	-3.01
CSF3R	q<=4.8e-20	13.6	109.1	-3.01
CCM2L	q<=4.8e-20	1.0	8.0	-3.01
WDR62	q<=4.8e-20	11.3	1.4	3.01
RXRG	5.1e-13	1.0	8.1	-3.01
EFNA3	q<=4.8e-20	8.0	1.0	3.01
PID1	q<=4.8e-20	6.4	51.4	-3.01
FGD5	q<=4.8e-20	4.8	38.5	-3.01
TEKT2	1.8e-05	1.0	8.0	-3.00
SLC44A5	q<=4.8e-20	8.0	1.0	3.00
MS4A7	3.5e-19	13.8	110.6	-3.00
CTSG	2.6e-06	1.3	10.3	-3.00
RBPMS-AS1	7.8e-18	1.6	12.5	-2.99
FGFBP1	q<=4.8e-20	100.1	12.6	2.99
C13orf46	1.1e-17	1.0	7.9	-2.99
NR4A1	7.7e-09	30.9	246.2	-2.99
CDCA2	q<=4.8e-20	8.0	1.0	2.99
NCCRP1	q<=4.8e-20	8.0	1.0	2.99
PIP5K1B	q<=4.8e-20	3.4	26.9	-2.98
LARGE2	q<=4.8e-20	52.6	6.7	2.98
DTL	q<=4.8e-20	18.6	2.4	2.98
FFAR4	4.2e-14	1.0	7.9	-2.98
ALDH3A1	3.0e-19	88.6	11.2	2.98
DKK2	6.5e-09	1.5	11.5	-2.97
TMEM88	1.2e-16	4.0	31.1	-2.97
SLC16A1	q<=4.8e-20	60.7	7.7	2.97
HPGDS	q<=4.8e-20	1.5	11.8	-2.97
SHCBP1	q<=4.8e-20	8.1	1.0	2.97
KL	3.8e-14	1.0	7.8	-2.97
SLC7A11	q<=4.8e-20	7.8	1.0	2.97
NME5	1.2e-07	1.0	7.8	-2.97
LMOD1	2.1e-13	3.9	30.3	-2.96
GIMAP6	2.8e-19	8.1	62.7	-2.96
SNX22	5.3e-16	1.3	9.8	-2.96
ADAMTSL4	5.2e-17	5.6	43.7	-2.96
SFRP5	1.8e-06	1.0	7.8	-2.96
AFF3	q<=4.8e-20	1.0	7.8	-2.96
NECTIN4	q<=4.8e-20	68.4	8.8	2.96
PLEKHG6	q<=4.8e-20	25.6	3.3	2.96
NFE2	2.1e-14	1.1	8.2	-2.96
MELTF-AS1	q<=4.8e-20	7.8	1.0	2.96
CELF2	q<=4.8e-20	6.5	50.8	-2.96
LINC02893	q<=4.8e-20	7.8	1.0	2.96
CSTA	q<=4.8e-20	418.8	54.0	2.96
SRRM3	q<=4.8e-20	7.7	1.0	2.95
BARX2	q<=4.8e-20	7.7	1.0	2.95
COX4I2	7.2e-19	7.7	59.6	-2.95
SGCG	3.2e-13	1.0	7.7	-2.95
IGFBP2	q<=4.8e-20	972.7	125.9	2.95
ARC	4.5e-09	1.0	7.7	-2.95
SPAG6	1.1e-05	1.0	7.7	-2.95
NLRC4	q<=4.8e-20	1.9	14.5	-2.95
PRELP	1.3e-14	15.1	115.7	-2.94
ECSCR	2.9e-17	1.0	7.7	-2.94
CKMT1B	q<=4.8e-20	7.7	1.0	2.94
MYO16-AS1	4.0e-11	1.0	7.7	-2.94
STX11	q<=4.8e-20	2.9	22.4	-2.93
USHBP1	1.1e-19	1.0	7.6	-2.93
CDHR3	3.2e-05	1.3	9.7	-2.92
JAML	q<=4.8e-20	13.7	103.8	-2.92
UBXN10	6.8e-08	1.0	7.5	-2.91
ADGRF4	q<=4.8e-20	7.5	1.0	2.91
FZD10	q<=4.8e-20	9.6	1.3	2.91
FAM83F	q<=4.8e-20	7.5	1.0	2.91
TLR8	5.2e-17	1.9	14.5	-2.91
C12orf54	q<=4.8e-20	7.5	1.0	2.91
NCMAP	9.8e-18	1.3	9.9	-2.90
IGSF10	5.5e-13	2.0	14.7	-2.90
RSPO2	2.3e-14	1.0	7.5	-2.90
SOX21-AS1	q<=4.8e-20	7.4	1.0	2.90
DENND2A	2.3e-17	2.7	20.5	-2.90
CENPK	q<=4.8e-20	14.8	2.0	2.90
RASIP1	2.3e-18	5.3	39.3	-2.89
SOD3	q<=4.8e-20	22.1	163.6	-2.89
FAM81B	5.6e-06	1.0	7.4	-2.89
LINC00968	1.5e-13	1.0	7.4	-2.89
MMRN2	4.3e-18	8.0	59.0	-2.88
WFDC1	5.2e-18	4.4	32.1	-2.88
LIFR	9.8e-11	5.2	38.2	-2.88
TBX5-AS1	9.9e-17	1.7	12.9	-2.88
IGFL2	2.1e-11	7.3	1.0	2.88
EYA2	q<=4.8e-20	37.2	5.1	2.88
GIMAP1	4.2e-18	1.5	11.2	-2.87
GUCY1A2	1.0e-12	1.0	7.3	-2.87
ABCA13	q<=4.8e-20	7.3	1.0	2.87
TNFRSF10C	7.6e-14	1.0	7.3	-2.87
PCAT6	q<=4.8e-20	18.8	2.6	2.87
TMEM150B	2.9e-18	3.9	28.4	-2.87
UBE2S	q<=4.8e-20	42.4	5.8	2.87
SORBS1	q<=4.8e-20	3.6	26.6	-2.87
GPC1	q<=4.8e-20	246.7	33.8	2.87
GOLT1A	2.1e-17	3.4	24.9	-2.87
TMC5	2.7e-19	4.9	35.7	-2.87
KHDRBS2	q<=4.8e-20	1.0	7.3	-2.86
FOLR3	5.6e-04	1.0	7.3	-2.86
FXYD3	q<=4.8e-20	10.2	1.4	2.86
CD300C	4.5e-19	3.0	21.8	-2.86
E2F7	q<=4.8e-20	7.2	1.0	2.86
F8	8.4e-15	2.8	20.5	-2.85
PLAAT1	q<=4.8e-20	7.2	1.0	2.85
CKMT1A	q<=4.8e-20	7.2	1.0	2.85
COL4A6	q<=4.8e-20	11.0	1.5	2.85
DQX1	q<=4.8e-20	7.2	1.0	2.84
ACSS3	q<=4.8e-20	1.3	9.0	-2.84
ARHGAP31	q<=4.8e-20	5.9	42.0	-2.84
LAD1	q<=4.8e-20	154.0	21.5	2.84
LEPR	1.8e-13	4.5	32.5	-2.84
RAI2	q<=4.8e-20	6.4	45.9	-2.84
EMP2	3.6e-19	74.9	538.5	-2.84
HGF	5.0e-16	2.5	17.8	-2.84
TDRD10	1.6e-19	1.0	7.2	-2.84
GJB1	2.5e-04	1.0	7.2	-2.84
DAPK2	1.6e-18	6.2	44.8	-2.84
CLEC1A	q<=4.8e-20	1.8	12.7	-2.83
CXCR2	6.2e-07	1.3	8.9	-2.83
KIF15	q<=4.8e-20	7.1	1.0	2.83
SCNN1B	q<=4.8e-20	13.6	96.9	-2.83
ATP8A1	3.5e-17	2.9	20.9	-2.83
GRK5	q<=4.8e-20	5.9	41.5	-2.83
DLK2	q<=4.8e-20	12.6	1.8	2.83
MAPK4	7.6e-09	1.0	7.1	-2.82
GATA6	q<=4.8e-20	3.0	21.4	-2.82
LIN7A	1.7e-16	1.2	8.2	-2.82
IRF6	q<=4.8e-20	179.1	25.5	2.81
CD300LF	q<=4.8e-20	5.7	40.2	-2.81
ITGB4	q<=4.8e-20	231.6	33.1	2.81
TMEM130	6.9e-09	2.0	14.3	-2.81
ABLIM3	q<=4.8e-20	4.0	27.9	-2.81
ADAMDEC1	3.3e-19	10.5	1.5	2.81
TMEM139	q<=4.8e-20	1.0	7.0	-2.80
C1orf162	q<=4.8e-20	27.8	193.2	-2.80
TIMP3	6.6e-17	124.1	862.5	-2.80
CXCR1	2.8e-05	1.0	7.0	-2.80
GCLC	q<=4.8e-20	89.1	12.8	2.80
PTPRM	q<=4.8e-20	11.0	76.9	-2.80
PTPN21	2.7e-18	4.4	30.4	-2.80
PCDH12	1.3e-10	4.2	29.4	-2.80
CDC25C	q<=4.8e-20	6.9	1.0	2.79
C11orf96	6.7e-09	16.4	113.0	-2.79
FAM83C	q<=4.8e-20	6.9	1.0	2.79
ESCO2	q<=4.8e-20	6.9	1.0	2.79
SHISA3	4.6e-06	1.0	6.9	-2.79
CDCA4	q<=4.8e-20	43.2	6.2	2.79
GPER1	1.9e-10	1.6	10.8	-2.79
OVOL1	q<=4.8e-20	6.9	1.0	2.79
CLEC12A	1.2e-17	3.7	25.6	-2.78
RGL3	5.7e-13	2.1	14.8	-2.78
NUDT11	q<=4.8e-20	6.9	1.0	2.78
SPTBN2	q<=4.8e-20	14.6	2.1	2.78
MME	6.1e-07	5.4	37.3	-2.78
MARK1	q<=4.8e-20	15.9	2.3	2.77
PCDHGB7	6.5e-15	1.0	7.0	-2.77
SLC16A4	q<=4.8e-20	3.9	26.5	-2.77
RPS6KA2	q<=4.8e-20	13.8	93.7	-2.77
SLC11A1	2.2e-13	12.6	85.0	-2.76
ANXA3	2.1e-18	45.3	306.9	-2.76
DEPP1	1.2e-07	74.6	506.1	-2.76
KPNA2	q<=4.8e-20	211.8	31.2	2.76
POLE2	q<=4.8e-20	12.8	1.9	2.76
SLIT2	1.1e-13	5.4	36.3	-2.76
EDARADD	q<=4.8e-20	14.0	2.1	2.76
GRHL1	q<=4.8e-20	30.0	4.4	2.76
LRRC32	2.9e-09	16.7	113.2	-2.76
FSCN1	q<=4.8e-20	332.7	49.4	2.75
MEX3A	q<=4.8e-20	6.7	1.0	2.75
PDE2A	9.8e-11	1.8	11.8	-2.75
CXCL3	7.4e-06	6.0	40.4	-2.75
SVEP1	7.3e-15	3.2	21.5	-2.75
PTGDS	4.8e-14	2.3	15.5	-2.75
ARHGAP29	3.7e-18	4.8	32.0	-2.75
CABLES1	1.2e-19	4.3	28.9	-2.75
DLX6	2.5e-15	6.7	1.0	2.74
TEKT1	8.4e-06	1.0	6.7	-2.74
TUBA4B	6.2e-06	1.0	6.7	-2.74
SGMS2	1.1e-09	6.7	45.1	-2.74
MUC1	8.0e-20	143.5	959.7	-2.74
FRY	q<=4.8e-20	2.6	17.3	-2.74
KDR	7.5e-15	7.3	48.7	-2.74
CTSE	5.9e-09	21.7	143.5	-2.73
ICAM1	1.6e-07	54.6	363.2	-2.73
MEOX2	1.9e-12	2.0	13.0	-2.73
MGP	1.1e-18	61.1	406.0	-2.73
C1QTNF2	1.7e-17	1.2	8.0	-2.73
LILRA2	q<=4.8e-20	1.0	6.6	-2.73
PODXL2	q<=4.8e-20	36.4	5.5	2.72
DACH1	3.8e-15	1.6	10.9	-2.72
IL36G	q<=4.8e-20	6.6	1.0	2.72
SUSD4	q<=4.8e-20	41.7	6.3	2.72
PPP1R14A	1.0e-19	16.9	111.3	-2.72
CYP24A1	5.5e-15	6.6	1.0	2.72
C14orf132	2.7e-17	5.1	33.5	-2.71
EPHB3	q<=4.8e-20	47.3	7.3	2.71
CABCOCO1	1.1e-07	1.0	6.5	-2.71
TICRR	q<=4.8e-20	6.6	1.0	2.71
MAL	1.6e-13	5.3	34.5	-2.71
PLEKHB1	q<=4.8e-20	7.1	46.4	-2.71
MMP13	5.5e-08	6.5	1.0	2.71
CALCRL	3.6e-11	11.0	72.4	-2.71
LILRA5	2.1e-13	4.6	30.3	-2.71
FOS	1.4e-09	161.2	1056.0	-2.71
PLK4	q<=4.8e-20	9.2	1.4	2.71
BMP2	5.9e-12	8.0	52.2	-2.71
CYP27A1	q<=4.8e-20	38.3	250.8	-2.71
GIMAP7	2.8e-17	12.9	83.4	-2.70
TRPC6	2.9e-14	2.5	16.5	-2.70
DDO	q<=4.8e-20	1.4	9.0	-2.70
CYYR1	6.0e-19	6.3	41.2	-2.70
LRATD1	q<=4.8e-20	35.5	5.5	2.70
ICAM2	q<=4.8e-20	6.1	39.6	-2.70
DOK2	q<=4.8e-20	13.1	85.2	-2.70
SMAD6	6.5e-11	4.4	28.4	-2.70
KCNG1	q<=4.8e-20	6.5	1.0	2.70
FBXO27	q<=4.8e-20	28.4	4.4	2.70
DRAM1	q<=4.8e-20	27.2	177.5	-2.70
RHOJ	7.4e-18	4.4	28.9	-2.70
HES2	q<=4.8e-20	10.7	1.6	2.69
CHODL	q<=4.8e-20	6.4	1.0	2.69
ABCC6	q<=4.8e-20	2.2	13.9	-2.69
XRCC2	q<=4.8e-20	6.5	1.0	2.69
GCOM1	1.2e-12	1.0	6.5	-2.69
EFR3B	9.0e-15	1.0	6.5	-2.69
CDK5R1	q<=4.8e-20	7.9	1.2	2.69
MNDA	q<=4.8e-20	12.3	78.8	-2.69
BLM	q<=4.8e-20	6.4	1.0	2.69
MYADM	3.0e-13	47.7	307.6	-2.69
B3GNT7	q<=4.8e-20	8.2	52.9	-2.68
PRRT1B	5.9e-17	1.0	6.4	-2.68
PLXNB3	q<=4.8e-20	6.4	1.0	2.68
PAPSS2	q<=4.8e-20	20.9	134.2	-2.68
GPT2	q<=4.8e-20	25.5	4.0	2.68
GYPE	5.4e-15	1.0	6.4	-2.68
SLC44A4	7.8e-10	9.0	57.9	-2.68
ZNF750	q<=4.8e-20	27.8	4.3	2.68
PROM2	q<=4.8e-20	57.9	9.0	2.68
FGR	q<=4.8e-20	12.7	81.1	-2.68
PGF	1.8e-04	36.5	5.7	2.68
NOVA2	1.0e-16	1.0	6.4	-2.67
CALML5	4.9e-17	6.4	1.0	2.67
SPNS2	1.3e-15	5.8	37.0	-2.67
F11	5.8e-17	1.0	6.4	-2.67
DAAM2	q<=4.8e-20	2.6	16.8	-2.67
SHC3	2.2e-16	1.0	6.4	-2.67
FAM110D	2.6e-12	1.0	6.4	-2.67
SLCO2B1	7.4e-18	22.4	143.3	-2.67
MAOB	q<=4.8e-20	8.8	56.1	-2.67
TMEM163	q<=4.8e-20	7.0	44.8	-2.67
NECAB1	9.8e-13	1.0	6.3	-2.67
PLPP2	q<=4.8e-20	140.2	22.2	2.66
CNTNAP2	q<=4.8e-20	6.3	1.0	2.66
ADM2	q<=4.8e-20	6.3	1.0	2.66
LINC01564	q<=4.8e-20	6.3	1.0	2.66
DNA2	q<=4.8e-20	7.3	1.2	2.66
LPCAT1	q<=4.8e-20	74.6	472.5	-2.66
SMO	q<=4.8e-20	28.8	4.6	2.66
GLIPR2	q<=4.8e-20	29.8	187.5	-2.65
AHNAK2	q<=4.8e-20	17.9	2.9	2.65
GAREM2	q<=4.8e-20	7.8	1.2	2.65
PTPRN2	q<=4.8e-20	2.0	12.4	-2.65
TMEM117	q<=4.8e-20	15.0	2.4	2.65
FAT4	2.0e-15	1.0	6.3	-2.65
NTRK2	q<=4.8e-20	63.5	10.1	2.65
SERPINB2	9.8e-18	6.3	1.0	2.65
LINC01671	1.2e-18	1.0	6.3	-2.65
EME1	q<=4.8e-20	6.3	1.0	2.65
ARHGEF38	1.4e-17	1.0	6.5	-2.65
PRRX2	q<=4.8e-20	13.8	2.2	2.65
CCDC69	q<=4.8e-20	15.8	98.6	-2.65
GADD45B	6.0e-10	55.2	345.7	-2.65
ANKRD29	2.4e-18	7.1	44.5	-2.65
FPR1	6.0e-10	13.0	81.0	-2.64
CD55	q<=4.8e-20	84.6	526.8	-2.64
ST6GALNAC5	1.1e-16	2.2	14.0	-2.64
ABCG2	1.0e-13	1.5	9.4	-2.64
TENM4	q<=4.8e-20	6.2	1.0	2.64
TENM2	q<=4.8e-20	6.2	1.0	2.64
STARD13	q<=4.8e-20	3.9	24.2	-2.64
SCNN1G	1.0e-13	3.4	21.2	-2.64
DIO2	q<=4.8e-20	6.2	1.0	2.64
RGMA	q<=4.8e-20	10.8	1.7	2.64
FZD4	5.6e-17	4.2	25.9	-2.63
CCNF	q<=4.8e-20	14.0	2.3	2.63
KIF14	q<=4.8e-20	6.2	1.0	2.63
SEMA3E	3.1e-09	1.0	6.2	-2.63
SRGAP3-AS2	7.5e-05	1.0	6.2	-2.63
GINS4	q<=4.8e-20	6.2	1.0	2.63
ADGRE5	q<=4.8e-20	33.4	206.0	-2.62
LRP2BP	4.7e-16	1.0	6.1	-2.62
ACSL5	q<=4.8e-20	10.1	61.9	-2.62
MGLL	q<=4.8e-20	31.0	190.8	-2.62
DYNC1I1	q<=4.8e-20	8.2	1.3	2.62
SULF1	1.1e-19	74.0	12.1	2.62
GIPC2	1.2e-14	1.0	6.2	-2.62
SCIMP	1.2e-18	3.0	18.2	-2.62
MTFR2	q<=4.8e-20	11.6	1.9	2.62
RASL12	1.6e-17	6.2	37.8	-2.62
FAM166B	1.3e-05	1.7	10.5	-2.62
KCTD1	q<=4.8e-20	62.7	10.2	2.62
FAM13C	5.3e-15	1.0	6.2	-2.62
