Gene	FDRAdjustedP-value	CancerSampleMed	NormalSampleMed	|log2FC|
GPX3	7.3e-08	113.1	799.0	-2.82
CPA1	q<=9.6e-20	1.0	7.0	-2.81
ABCC3	q<=9.6e-20	53.3	372.7	-2.81
CEP55	3.9e-07	7.8	1.1	2.81
BLOC1S1	q<=9.6e-20	39.5	277.1	-2.81
RABAC1	q<=9.6e-20	45.4	316.4	-2.80
ZNF367	9.1e-10	6.9	1.0	2.80
CYP4B1	q<=9.6e-20	1.0	7.0	-2.80
NGFR	q<=9.6e-20	5.5	38.5	-2.80
BEST1	q<=9.6e-20	1.4	9.6	-2.80
C19orf33	q<=9.6e-20	1.0	6.9	-2.80
TOP2A	2.2e-07	11.8	1.7	2.79
THOC3	2.4e-09	65.8	9.5	2.79
TNFRSF4	2.3e-16	8.3	1.2	2.79
NPFF	q<=9.6e-20	1.0	6.9	-2.79
KIF20A	1.5e-08	6.9	1.0	2.79
RTN4RL1	2.8e-13	1.0	6.9	-2.79
SLC2A10	6.6e-13	1.7	11.8	-2.79
GCSH	q<=9.6e-20	2.0	13.9	-2.79
GIT2	q<=9.6e-20	6.2	42.8	-2.78
TPCN2	q<=9.6e-20	1.9	12.9	-2.78
MEG3	q<=9.6e-20	629.8	4322.6	-2.78
TWIST1	7.0e-07	69.6	10.2	2.77
SENP3	q<=9.6e-20	7.0	48.1	-2.77
AK4	1.0e-07	6.9	1.0	2.77
MCTP2	9.5e-15	1.0	6.8	-2.77
MIR3916	1.7e-13	6.8	1.0	2.76
ABCA6	2.1e-04	1.0	6.8	-2.76
FGD2	q<=9.6e-20	2.5	16.8	-2.76
ADAMTSL1	5.6e-10	1.9	12.8	-2.76
MIR6859-4	3.0e-14	6.8	1.0	2.76
PON1	7.9e-13	1.0	6.8	-2.76
PLAT	1.3e-04	11.3	76.4	-2.76
LTB4R2	q<=9.6e-20	1.5	10.3	-2.76
RBFADN	q<=9.6e-20	1.0	6.7	-2.75
MYL3	1.4e-15	1.0	6.7	-2.75
ST6GALNAC5	8.8e-06	1.0	6.7	-2.75
CFI	q<=9.6e-20	19.0	127.8	-2.75
DBH-AS1	q<=9.6e-20	1.0	6.7	-2.75
BUB1	2.5e-10	6.7	1.0	2.75
CMKLR1	1.4e-09	1.6	10.7	-2.74
MAP3K8	q<=9.6e-20	3.5	23.6	-2.74
TH	2.0e-08	1.0	6.7	-2.74
C11orf98	q<=9.6e-20	1.0	6.7	-2.74
LOC105372493	8.4e-14	6.7	1.0	2.74
CLDN7	9.4e-18	1.6	10.9	-2.74
HYPK	q<=9.6e-20	1.0	6.7	-2.74
NUF2	6.2e-09	7.6	1.1	2.73
MAP1LC3B2	q<=9.6e-20	7.3	1.1	2.73
GSDME	1.1e-06	49.0	7.4	2.73
LOC400499	4.0e-06	9.2	1.4	2.73
CSF1	3.1e-10	18.0	119.4	-2.73
CD209	6.2e-04	1.0	6.7	-2.73
CCNB1	1.4e-14	48.1	7.3	2.73
IRAK3	q<=9.6e-20	1.2	7.9	-2.72
AKAP12	q<=9.6e-20	2.8	18.1	-2.71
NR2F1	q<=9.6e-20	9.8	64.4	-2.71
AKR1B10	2.1e-06	1.0	6.6	-2.71
EGFLAM	q<=9.6e-20	1.0	6.6	-2.71
CAVIN3	q<=9.6e-20	7.0	45.7	-2.71
MYO7A	q<=9.6e-20	11.3	74.1	-2.71
SLC16A9	q<=9.6e-20	38.8	251.7	-2.70
SPINK13	9.4e-10	20.0	3.1	2.70
ADAMTS2	1.2e-15	3.2	21.1	-2.70
ORC6	1.6e-16	14.2	2.2	2.70
S100B	1.8e-12	1.0	6.5	-2.69
ROBO3	q<=9.6e-20	4.3	28.1	-2.69
DACH1	3.5e-04	1.5	9.9	-2.69
NR4A2	7.0e-12	3.0	19.4	-2.69
PNMT	5.0e-07	1.0	6.5	-2.69
SULT1A2	6.4e-07	1.1	7.1	-2.69
CARTPT	1.7e-06	1.0	6.4	-2.69
SCARF2	q<=9.6e-20	1.7	11.2	-2.69
MRPL12	q<=9.6e-20	20.1	128.4	-2.68
RXFP1	q<=9.6e-20	1.0	6.4	-2.68
SNORA63B	q<=9.6e-20	1.0	6.4	-2.67
PWWP3B	3.5e-07	1.0	6.4	-2.67
SNAP23	q<=9.6e-20	6.8	43.0	-2.67
SEMA6A	7.0e-18	16.6	105.9	-2.67
PGM5-AS1	5.1e-09	2.5	15.7	-2.67
LINC02539	1.0e-03	6.4	1.0	2.67
NRBP2	q<=9.6e-20	8.1	51.5	-2.67
GCKR	q<=9.6e-20	2.4	15.2	-2.66
C2orf88	q<=9.6e-20	1.3	8.3	-2.66
SHE	q<=9.6e-20	1.6	10.4	-2.66
MIR25	1.4e-14	6.3	1.0	2.65
CFH	q<=9.6e-20	10.7	67.1	-2.65
GABPB1-IT1	q<=9.6e-20	6.3	1.0	2.65
IL4R	q<=9.6e-20	11.6	72.7	-2.65
MTCP1	q<=9.6e-20	1.3	8.5	-2.65
PKD1P6-NPIPP1	9.5e-18	6.3	1.0	2.65
FBXL8	q<=9.6e-20	6.8	42.8	-2.65
PARM1	q<=9.6e-20	7.2	45.0	-2.65
LMAN1L	q<=9.6e-20	1.0	6.3	-2.65
NEK2	1.5e-08	6.3	1.0	2.65
ALOX5	q<=9.6e-20	3.3	20.7	-2.64
MROH7	q<=9.6e-20	1.0	6.2	-2.64
SLC43A3	q<=9.6e-20	5.5	34.6	-2.64
RRM2	7.8e-07	12.0	1.9	2.63
SUSD2	8.7e-05	2.8	17.5	-2.63
CYP2C8	5.0e-06	1.1	6.8	-2.63
MAP3K5	q<=9.6e-20	33.9	210.4	-2.63
ZNF662	q<=9.6e-20	1.0	6.2	-2.63
KLK4	8.7e-04	16.9	2.7	2.63
NDC80	1.1e-09	6.4	1.0	2.62
SNORD35B	q<=9.6e-20	1.0	6.2	-2.62
FAM83D	3.4e-08	6.2	1.0	2.62
NR1H3	q<=9.6e-20	8.3	50.7	-2.62
KRT19	6.7e-06	1.0	6.2	-2.62
C14orf132	8.5e-11	1.0	6.2	-2.62
FNDC5	q<=9.6e-20	5.4	33.1	-2.61
DEPDC1B	1.1e-08	6.1	1.0	2.61
CNTFR	6.6e-05	1.0	6.0	-2.60
KCNIP2	q<=9.6e-20	1.0	6.1	-2.60
MELK	7.5e-08	6.1	1.0	2.60
NPR2	1.3e-15	2.7	16.1	-2.60
AGRP	7.8e-05	177.4	29.3	2.60
VENTX	1.3e-05	1.0	6.0	-2.59
PID1	q<=9.6e-20	9.4	56.3	-2.59
ASPA	q<=9.6e-20	1.3	7.9	-2.59
CELA3A	q<=9.6e-20	1.0	6.0	-2.59
CENPU	9.5e-12	13.0	2.2	2.59
SIRPB2	q<=9.6e-20	1.0	6.0	-2.59
SYT7	9.5e-05	6.0	1.0	2.58
SERPING1	q<=9.6e-20	46.4	277.4	-2.58
ADAMTS10	q<=9.6e-20	4.4	26.2	-2.58
ALG9	q<=9.6e-20	1.8	10.8	-2.57
MIR1244-3	2.2e-14	5.9	1.0	2.57
NAV3	q<=9.6e-20	1.0	5.9	-2.56
DEXI	6.6e-09	5.9	1.0	2.56
TNNT2	3.7e-12	1.0	5.9	-2.56
SH3BP1	q<=9.6e-20	1.4	8.3	-2.56
TMEM26	1.2e-10	9.8	1.7	2.56
TAC1	1.0e-12	1.0	5.9	-2.56
DDX39B	q<=9.6e-20	75.8	447.9	-2.56
TUB	q<=9.6e-20	2.3	13.9	-2.56
MB	8.5e-04	1.0	5.9	-2.56
SNORD100	6.5e-16	5.8	1.0	2.55
GINS2	9.8e-14	10.3	1.8	2.55
BCL6	q<=9.6e-20	20.5	120.0	-2.55
PIK3R5	q<=9.6e-20	2.0	11.6	-2.54
GPRIN1	1.6e-10	5.8	1.0	2.54
SHC3	q<=9.6e-20	3.1	17.9	-2.54
GPR27	3.7e-12	8.1	1.4	2.54
C11orf96	q<=9.6e-20	35.6	207.4	-2.54
CENPM	2.9e-10	13.5	2.3	2.54
TLE2	q<=9.6e-20	11.9	68.9	-2.53
MEGF6	q<=9.6e-20	1.0	5.8	-2.53
KLF5	2.3e-08	1.0	5.8	-2.53
GPX8	2.1e-18	59.1	10.2	2.53
ARHGAP5	q<=9.6e-20	3.2	18.3	-2.53
SLC16A4	1.5e-05	1.0	5.8	-2.53
TNFSF9	2.2e-04	6.8	1.2	2.53
CTBS	q<=9.6e-20	1.3	7.6	-2.52
SHB	q<=9.6e-20	1.1	6.5	-2.52
CRISPLD2	q<=9.6e-20	8.8	50.5	-2.52
HIGD1B	5.2e-16	5.7	1.0	2.52
FBXO9	q<=9.6e-20	24.1	138.3	-2.52
SLC44A5	2.3e-07	5.7	1.0	2.52
CLCF1	4.4e-08	1.0	5.7	-2.52
CSF3R	1.3e-05	2.3	13.4	-2.52
ATG16L2	q<=9.6e-20	13.4	76.7	-2.51
MSMO1	6.0e-09	655.4	115.0	2.51
HSD11B1-AS1	5.9e-18	1.9	10.7	-2.51
IGSF10	2.1e-18	1.0	5.7	-2.51
TIAF1	q<=9.6e-20	1.1	6.2	-2.51
JAKMIP2	1.2e-12	9.1	1.6	2.51
SYT12	2.2e-06	1.0	5.7	-2.50
SORBS1	q<=9.6e-20	2.6	14.6	-2.50
MS4A14	q<=9.6e-20	1.0	5.7	-2.50
KCNN2	2.9e-05	8.4	47.4	-2.50
ARHGAP9	q<=9.6e-20	2.1	11.9	-2.49
MIR4263	2.9e-17	5.6	1.0	2.49
VAMP1	q<=9.6e-20	8.7	48.8	-2.49
UQCR11	q<=9.6e-20	28.7	161.4	-2.49
NLRP1	q<=9.6e-20	2.2	12.3	-2.49
GPM6A	2.8e-12	1.0	5.6	-2.49
SUGCT	q<=9.6e-20	6.9	38.3	-2.48
C3orf33	q<=9.6e-20	4.1	23.0	-2.48
KCNIP3	1.3e-08	14.0	2.5	2.48
CNTNAP1	q<=9.6e-20	1.0	5.7	-2.48
CLPS	1.0e-17	1.0	5.6	-2.48
LRRN4CL	1.3e-14	2.9	16.4	-2.48
NEXN	q<=9.6e-20	6.5	36.3	-2.48
FBLN5	q<=9.6e-20	20.4	113.7	-2.48
KLHL29	q<=9.6e-20	3.6	20.0	-2.47
MCOLN3	q<=9.6e-20	30.9	170.9	-2.47
DCAF8	q<=9.6e-20	23.0	127.1	-2.47
NCKAP5-AS2	2.7e-09	5.5	1.0	2.47
C8orf76	q<=9.6e-20	6.7	36.6	-2.46
SLA	2.0e-10	4.0	22.2	-2.46
C7	3.4e-16	142.4	781.6	-2.46
NEIL1	q<=9.6e-20	7.7	42.7	-2.46
DUOXA1	q<=9.6e-20	1.0	5.5	-2.46
NDRG2	q<=9.6e-20	146.3	806.9	-2.46
CLGN	4.8e-06	6.8	1.2	2.46
SNAI1	1.2e-08	3.6	19.9	-2.46
ENC1	3.0e-07	27.3	5.0	2.46
NPHP3	q<=9.6e-20	3.6	19.5	-2.46
EGLN3	2.0e-07	5.5	1.0	2.46
FRRS1L	1.9e-08	1.3	7.2	-2.45
CCDC57	q<=9.6e-20	6.7	36.4	-2.45
PABPC1L	q<=9.6e-20	6.0	32.9	-2.45
FAM47E	q<=9.6e-20	1.8	9.7	-2.45
ZNF436-AS1	q<=9.6e-20	4.3	23.7	-2.45
SARM1	q<=9.6e-20	1.1	5.9	-2.45
CFAP298	q<=9.6e-20	7.2	39.2	-2.44
MEDAG	7.0e-14	1.0	5.4	-2.44
ZSWIM4	q<=9.6e-20	1.8	9.5	-2.44
PDXDC2P-NPIPB14P	7.4e-04	5.4	1.0	2.44
NKAIN4	4.8e-04	5.4	1.0	2.44
MIR6859-1	3.7e-11	5.4	1.0	2.44
ELN	8.7e-04	3.7	20.3	-2.44
MYO15B	q<=9.6e-20	4.2	22.6	-2.44
LILRB3	1.3e-12	1.3	7.1	-2.43
SASH3	1.5e-15	2.0	10.6	-2.43
ESR2	q<=9.6e-20	2.8	15.0	-2.43
TNFSF12	q<=9.6e-20	12.8	69.1	-2.43
MRGPRF	q<=9.6e-20	1.0	5.4	-2.43
SH3BP5-AS1	q<=9.6e-20	3.1	16.8	-2.43
C16orf95	q<=9.6e-20	1.7	9.3	-2.43
LOC105374727	4.1e-14	5.4	1.0	2.42
TFF3	q<=9.6e-20	2.6	14.0	-2.42
MGP	q<=9.6e-20	171.3	916.6	-2.42
DLK1	9.8e-11	5358.1	1012.0	2.41
SHCBP1	2.5e-09	5.3	1.0	2.41
TMEM256	q<=9.6e-20	26.1	138.8	-2.41
SEC31B	q<=9.6e-20	4.1	21.8	-2.41
PLCB2	q<=9.6e-20	2.9	15.6	-2.41
IL33	q<=9.6e-20	4.8	25.4	-2.41
MIR635	1.4e-17	11.4	2.1	2.41
GSTM2	q<=9.6e-20	15.2	80.0	-2.40
SEPTIN4	8.4e-04	39.1	205.7	-2.40
SLC45A3	q<=9.6e-20	2.2	11.6	-2.40
TNFRSF11B	1.4e-16	1.0	5.3	-2.39
SLAMF8	q<=9.6e-20	1.0	5.2	-2.39
TTK	3.4e-07	6.4	1.2	2.39
ATP5MG	q<=9.6e-20	57.1	300.2	-2.39
GABBR1	q<=9.6e-20	12.0	63.2	-2.39
SEMA7A	3.9e-07	24.8	4.7	2.39
GPAT2	q<=9.6e-20	5.2	1.0	2.38
RAB5C	q<=9.6e-20	45.0	233.6	-2.38
CHD4	q<=9.6e-20	21.6	112.0	-2.38
ADCY4	q<=9.6e-20	3.1	16.2	-2.38
PARTICL	q<=9.6e-20	5.2	1.0	2.38
MST1	q<=9.6e-20	10.9	56.7	-2.38
PNMA6A	2.2e-06	5.3	1.0	2.38
MYBL2	1.4e-05	5.6	1.1	2.38
PKNOX2	1.6e-14	1.0	5.2	-2.37
VPS33B	q<=9.6e-20	3.6	18.7	-2.37
MALAT1	q<=9.6e-20	59.3	305.8	-2.37
LRRN3	3.6e-07	9.7	50.0	-2.37
HOXC10	2.9e-05	5.2	1.0	2.37
RASGRP2	q<=9.6e-20	3.9	19.9	-2.37
GPR182	q<=9.6e-20	1.0	5.1	-2.36
FERMT1	q<=9.6e-20	7.8	39.9	-2.36
ADAMTS1	q<=9.6e-20	11.6	59.3	-2.36
PYGL	4.5e-19	8.9	46.0	-2.36
GNL3L	q<=9.6e-20	9.5	1.9	2.36
SLC9A3R1	q<=9.6e-20	48.1	247.0	-2.36
PPAN	q<=9.6e-20	4.7	24.1	-2.36
CCDC78	5.9e-06	5.1	1.0	2.35
BOC	q<=9.6e-20	1.6	7.9	-2.35
TMPO-AS1	2.0e-11	5.1	1.0	2.35
SEMA3B	q<=9.6e-20	86.0	437.5	-2.35
SPDYE3	q<=9.6e-20	5.1	1.0	2.35
CENPH	2.5e-17	18.4	3.6	2.35
TP53I3	q<=9.6e-20	9.3	46.9	-2.34
LINC01088	4.8e-11	1.0	5.1	-2.34
AMH	1.0e-07	5.1	1.0	2.34
TMEM184A	4.3e-09	5.1	1.0	2.34
CENPBD1	q<=9.6e-20	19.0	3.8	2.34
PLIN2	8.8e-10	45.1	229.0	-2.34
CDC25C	1.2e-12	5.0	1.0	2.33
TPM2	6.6e-07	152.7	765.6	-2.33
IRF8	8.7e-15	2.2	11.0	-2.33
KLC1	q<=9.6e-20	19.4	97.7	-2.33
CFAP70	q<=9.6e-20	3.5	17.4	-2.33
MYLK	q<=9.6e-20	3.2	16.1	-2.33
PTGIR	4.5e-17	2.2	11.1	-2.33
PCDHGC3	3.0e-10	3.8	19.0	-2.33
GPR173	4.3e-08	1.0	5.0	-2.33
MCOLN2	3.5e-12	3.9	19.9	-2.33
SGSM2	q<=9.6e-20	12.6	62.7	-2.32
CCDC180	q<=9.6e-20	1.0	5.0	-2.32
ATG9A	q<=9.6e-20	13.3	66.3	-2.32
AMDHD1	7.1e-16	4.1	20.5	-2.32
PARL	q<=9.6e-20	12.4	61.7	-2.32
TMEM132A	1.3e-15	127.7	25.6	2.32
PARVG	q<=9.6e-20	2.1	10.4	-2.31
PABPN1	q<=9.6e-20	59.6	294.7	-2.31
FKBP1B	q<=9.6e-20	1.0	5.0	-2.31
SQOR	q<=9.6e-20	10.3	51.2	-2.31
LZTR1	q<=9.6e-20	11.7	57.9	-2.31
KIF11	3.0e-10	7.8	1.6	2.31
IGFBP4	1.4e-06	98.3	487.0	-2.31
LGI4	4.9e-17	1.0	5.0	-2.31
LRCH4	q<=9.6e-20	19.4	96.7	-2.31
MIR616	2.2e-10	4.9	1.0	2.31
NCF4	2.1e-15	5.7	28.2	-2.31
AURKA	1.3e-12	18.3	3.7	2.30
ELL3	q<=9.6e-20	1.0	4.9	-2.30
PITPNA-AS1	q<=9.6e-20	1.0	4.9	-2.30
MAD2L1	2.4e-13	8.6	1.7	2.30
LPAR1	4.5e-04	3.7	18.3	-2.29
LRFN1	2.0e-07	4.9	1.0	2.29
LRRC39	2.4e-12	2.3	11.2	-2.29
PLN	q<=9.6e-20	1.0	4.9	-2.29
COBLL1	q<=9.6e-20	15.7	76.3	-2.29
SNORA64	q<=9.6e-20	1.0	4.9	-2.29
CYBB	2.0e-06	4.9	23.9	-2.28
C1orf50	q<=9.6e-20	1.0	4.8	-2.28
VWF	4.2e-11	56.0	11.5	2.28
ALOX5AP	2.1e-08	8.1	39.3	-2.28
CDC45	1.2e-07	4.8	1.0	2.28
CALHM6	q<=9.6e-20	1.0	4.8	-2.28
HOXA11	2.5e-07	4.8	1.0	2.27
ITGAM	9.8e-16	2.2	10.4	-2.27
IL10RA	1.3e-12	3.2	15.5	-2.27
HSH2D	1.2e-07	5.1	1.1	2.27
ELOVL4	3.2e-08	4.8	1.0	2.27
GPAT3	1.8e-05	5.1	1.1	2.27
C11orf54	q<=9.6e-20	4.9	23.8	-2.27
IGFL4	7.4e-08	4.8	1.0	2.27
HPGD	2.9e-05	36.1	7.5	2.27
CCNO	1.8e-07	7.5	1.6	2.27
TKFC	q<=9.6e-20	33.1	159.6	-2.27
DPYS	2.5e-12	2.5	11.7	-2.26
TMEM220-AS1	q<=9.6e-20	2.1	10.3	-2.26
HOXB8	1.0e-03	1.9	9.2	-2.26
TNFRSF12A	7.6e-15	315.9	66.0	2.26
NFASC	6.5e-12	7.9	37.8	-2.26
SCN7A	q<=9.6e-20	1.0	4.8	-2.25
SAA2	9.7e-15	1.0	4.8	-2.25
LOC102723566	q<=9.6e-20	1.9	8.9	-2.25
CGNL1	6.2e-04	5.5	26.0	-2.24
SORBS2	q<=9.6e-20	47.5	224.0	-2.24
PRC1	q<=9.6e-20	1.0	4.7	-2.24
LAPTM5	1.7e-12	26.1	123.3	-2.24
TMEM147-AS1	q<=9.6e-20	5.7	26.9	-2.24
TROAP	7.9e-08	11.0	2.3	2.24
SCN1B	1.8e-04	4.4	21.0	-2.24
ALOX15B	3.2e-15	1.0	4.7	-2.24
DTL	4.2e-11	4.7	1.0	2.24
ZNF57	q<=9.6e-20	1.0	4.7	-2.23
P2RX6	1.0e-06	1.6	7.6	-2.23
GOLGA7	q<=9.6e-20	12.1	56.6	-2.23
ZNF20	q<=9.6e-20	1.0	4.7	-2.23
AURKB	2.6e-06	9.1	1.9	2.23
COL8A1	2.8e-17	2.6	12.0	-2.23
FRMD4A	q<=9.6e-20	1.4	6.4	-2.23
SERPINB9	8.7e-10	4.3	20.1	-2.23
TCF21	1.9e-15	1.0	4.7	-2.23
C4orf36	q<=9.6e-20	1.0	4.7	-2.23
IL18R1	8.4e-15	1.0	4.7	-2.22
DNHD1	q<=9.6e-20	1.5	7.1	-2.22
CD38	q<=9.6e-20	1.0	4.7	-2.22
LENG8	q<=9.6e-20	59.7	278.0	-2.22
MPEG1	1.7e-07	3.4	15.6	-2.22
RAMP1	4.8e-07	3.1	14.6	-2.22
RASL11B	q<=9.6e-20	1.0	4.7	-2.22
SLC25A29	q<=9.6e-20	17.9	83.1	-2.22
TMEM200B	4.6e-04	1.0	4.7	-2.22
CCPG1	q<=9.6e-20	10.2	47.5	-2.21
RNPC3	q<=9.6e-20	8.2	38.0	-2.21
PCDHB5	7.4e-09	11.1	2.4	2.21
STBD1	q<=9.6e-20	3.9	18.3	-2.21
FAAH2	4.5e-09	10.6	2.3	2.21
PITX1-AS1	q<=9.6e-20	1.0	4.6	-2.21
MT1X	1.1e-06	49.1	228.0	-2.21
AGAP9	q<=9.6e-20	3.1	14.6	-2.21
NHEJ1	q<=9.6e-20	1.0	4.6	-2.21
SLC4A11	4.1e-11	3.2	14.8	-2.21
CLEC3B	q<=9.6e-20	7.7	35.1	-2.20
LINC02449	9.2e-13	5.9	1.3	2.20
MIR100HG	q<=9.6e-20	5.7	26.5	-2.20
VIPR1	q<=9.6e-20	1.0	4.6	-2.20
CSNK1A1	q<=9.6e-20	23.6	108.3	-2.20
GINS1	4.7e-11	6.8	1.5	2.20
CHST15	q<=9.6e-20	5.2	23.9	-2.20
RNF207	q<=9.6e-20	2.5	11.6	-2.20
PTPRB	q<=9.6e-20	2.3	10.6	-2.19
HLA-G	3.2e-06	13.5	3.0	2.19
PCDHB16	2.9e-05	4.9	1.1	2.19
CCR1	2.8e-11	1.8	8.4	-2.19
ABO	1.8e-15	10.3	47.2	-2.19
AKR7A3	q<=9.6e-20	2.0	9.0	-2.19
CAND2	1.8e-09	1.6	7.3	-2.19
MYBL1	6.0e-11	4.6	1.0	2.19
NDUFC2	q<=9.6e-20	38.2	174.5	-2.19
ZFY	3.7e-08	1.0	4.6	-2.19
LINC00924	q<=9.6e-20	1.6	7.2	-2.19
SIGLEC9	5.7e-07	2.3	10.7	-2.19
RASSF2	q<=9.6e-20	3.7	17.1	-2.19
HMMR	1.7e-09	4.5	1.0	2.18
PPP1R14B-AS1	q<=9.6e-20	1.0	4.5	-2.18
FCER1A	9.6e-08	4.5	1.0	2.18
SNORD14A	4.3e-08	9.1	2.0	2.18
CENPA	2.5e-07	4.5	1.0	2.17
CENPF	3.7e-08	5.2	1.2	2.17
FAM228B	q<=9.6e-20	5.6	25.1	-2.17
ADAMTSL3	q<=9.6e-20	1.0	4.5	-2.17
TAFA4	1.9e-05	47.3	10.5	2.17
COL16A1	6.5e-05	5.0	22.6	-2.17
CCL28	4.8e-07	8.2	1.8	2.17
FOXM1	8.9e-10	9.7	2.2	2.17
ALG1L	3.3e-15	5.3	1.2	2.17
NABP1	7.7e-14	6.6	29.7	-2.17
NPIPB15	7.9e-17	2.1	9.3	-2.17
C1S	2.5e-12	81.7	366.3	-2.17
ECE2	3.6e-17	1.0	4.5	-2.17
MYLIP	q<=9.6e-20	7.0	31.7	-2.17
CA3	2.8e-04	1.0	4.5	-2.17
SEMA3F-AS1	q<=9.6e-20	1.0	4.5	-2.17
DNLZ	q<=9.6e-20	1.0	4.5	-2.16
ARMH1	q<=9.6e-20	1.3	5.7	-2.16
WDFY2	q<=9.6e-20	5.7	25.3	-2.16
TBC1D3L	q<=9.6e-20	1.3	5.7	-2.16
CHRDL1	q<=9.6e-20	1.0	4.5	-2.16
MS4A7	5.2e-11	7.0	31.1	-2.16
CAP1	q<=9.6e-20	41.8	186.7	-2.16
BOLA2	q<=9.6e-20	1.0	4.5	-2.16
LINC02237	8.1e-07	4.5	1.0	2.16
GGH	3.1e-12	61.0	13.7	2.16
CD33	3.2e-05	2.2	9.9	-2.16
AXL	q<=9.6e-20	7.0	31.1	-2.16
SNHG18	1.3e-05	1.1	4.9	-2.15
GNA14	1.9e-05	1.0	4.4	-2.15
MYH14	1.7e-06	4.9	1.1	2.15
ENGASE	q<=9.6e-20	12.6	56.0	-2.15
LOC112267871	q<=9.6e-20	1.0	4.4	-2.15
UBE2T	4.5e-12	33.3	7.5	2.15
CYBRD1	q<=9.6e-20	36.0	160.5	-2.15
CFAP44	q<=9.6e-20	1.2	5.5	-2.15
TMEM61	q<=9.6e-20	1.0	4.4	-2.15
HOXD10	1.9e-08	4.4	1.0	2.15
UXT-AS1	1.6e-15	6.8	1.5	2.15
SLC7A2	2.1e-04	3.0	13.4	-2.15
PGGHG	4.3e-18	3.9	17.0	-2.14
WDR86	q<=9.6e-20	1.0	4.4	-2.14
RPL21	q<=9.6e-20	360.4	1589.0	-2.14
BHLHB9	q<=9.6e-20	1.0	4.4	-2.14
NRN1L	q<=9.6e-20	1.0	4.4	-2.14
DLL4	3.8e-14	16.4	3.7	2.14
PTCH2	5.8e-08	1.5	6.5	-2.14
SCUBE3	q<=9.6e-20	1.0	4.4	-2.14
HOXD4	q<=9.6e-20	5.5	24.2	-2.14
PHETA2	8.4e-09	2.2	9.7	-2.14
NR2F2-AS1	q<=9.6e-20	1.9	8.3	-2.14
CYB5RL	q<=9.6e-20	2.9	12.8	-2.14
ANKS1A	q<=9.6e-20	9.8	43.0	-2.13
ATRNL1	3.0e-15	4.0	17.5	-2.13
CFD	1.2e-16	8.9	38.9	-2.13
BHLHE40-AS1	q<=9.6e-20	1.0	4.4	-2.13
CPNE9	1.0e-11	1.0	4.4	-2.13
GRAMD2B	1.9e-11	6.2	27.0	-2.13
NUPR2	q<=9.6e-20	1.0	4.4	-2.13
ANAPC15	q<=9.6e-20	6.2	27.4	-2.13
CACNA1D	2.8e-15	4.0	17.3	-2.13
NAPA-AS1	q<=9.6e-20	1.6	6.8	-2.13
CLCN4	1.3e-13	10.9	2.5	2.13
KDM4A	q<=9.6e-20	9.0	39.2	-2.12
CHDH	8.3e-07	1.0	4.3	-2.12
BRINP1	1.3e-06	4.4	1.0	2.12
S100A1	q<=9.6e-20	1.7	7.4	-2.12
L3MBTL4	q<=9.6e-20	2.0	8.9	-2.12
SPRR3	2.5e-07	1.0	4.3	-2.12
COL12A1	8.5e-13	4.0	17.3	-2.12
C2orf27A	9.2e-09	4.4	1.0	2.12
GPRASP1	q<=9.6e-20	6.2	26.9	-2.12
CDC20	1.3e-06	10.1	2.3	2.11
YJEFN3	q<=9.6e-20	5.0	21.5	-2.11
SELENOH	q<=9.6e-20	50.4	217.6	-2.11
TPSG1	8.7e-07	6.0	1.4	2.11
KCNK1	5.7e-09	20.8	4.8	2.11
NPIPB4	q<=9.6e-20	1.0	4.3	-2.11
NYNRIN	q<=9.6e-20	1.4	5.9	-2.11
ENTPD1-AS1	q<=9.6e-20	2.1	8.9	-2.11
GK5	q<=9.6e-20	3.7	16.1	-2.11
CD36	6.8e-08	81.2	19.0	2.10
SNORA62	q<=9.6e-20	1.0	4.3	-2.10
KIT	1.0e-06	4.3	1.0	2.10
LINC00894	q<=9.6e-20	1.7	7.4	-2.10
LAIR1	1.1e-08	3.3	14.1	-2.10
SREBF1	q<=9.6e-20	123.3	529.8	-2.10
BCL9L	q<=9.6e-20	8.4	36.2	-2.10
MAN2A1	5.4e-17	61.3	14.3	2.10
TCIRG1	q<=9.6e-20	69.5	295.6	-2.09
TNFRSF10D	3.1e-07	1.0	4.2	-2.09
SOCS1	1.6e-06	23.0	5.4	2.09
NME1	q<=9.6e-20	35.2	149.8	-2.09
TENM3	9.5e-11	2.2	9.3	-2.09
TRPV1	q<=9.6e-20	2.5	10.5	-2.08
RIMS2	q<=9.6e-20	12.8	54.0	-2.08
CCN4	1.2e-06	2.8	11.8	-2.08
TMC8	3.4e-14	1.4	5.8	-2.08
ATP5PO	q<=9.6e-20	81.1	342.0	-2.08
HOXB-AS1	q<=9.6e-20	2.2	9.4	-2.08
NAPRT	1.7e-11	14.6	62.0	-2.08
AIF1L	5.0e-10	42.3	10.0	2.08
HACD4	2.2e-15	1.5	6.5	-2.07
GPM6B	1.2e-17	1.0	4.2	-2.07
TK1	2.1e-07	18.2	4.3	2.07
B3GNT7	5.5e-07	6.5	27.4	-2.07
COQ8A	q<=9.6e-20	109.2	458.2	-2.07
TNFRSF10C	1.0e-13	1.0	4.2	-2.07
