Gene	FDRAdjustedP-value	CancerSampleMed	NormalSampleMed	|log2FC|
ITIH4	q<=7.0e-20	1.0	14.4	-3.85
CBLC	4.3e-06	14.3	1.0	3.84
TRANK1	q<=7.0e-20	3.0	43.1	-3.84
DBNDD1	1.5e-11	33.3	2.3	3.84
UTP14C	q<=7.0e-20	1.0	14.3	-3.83
AP1G2-AS1	q<=7.0e-20	1.0	14.2	-3.83
MALAT1	q<=7.0e-20	30.6	435.4	-3.83
METTL7B	4.1e-12	14.2	1.0	3.83
LINC01238	q<=7.0e-20	1.0	14.2	-3.83
SMOC2	q<=7.0e-20	19.3	274.3	-3.83
NFASC	q<=7.0e-20	3.3	46.5	-3.83
ENC1	1.0e-11	49.3	3.5	3.83
P2RX1	3.2e-07	1.0	14.2	-3.82
KANK3	q<=7.0e-20	1.7	24.3	-3.82
NCAPH	5.3e-18	14.1	1.0	3.82
GATA6-AS1	q<=7.0e-20	1.0	14.0	-3.81
EDA2R	q<=7.0e-20	1.0	14.1	-3.81
MIR4292	1.6e-15	14.1	1.0	3.81
DUXAP8	6.6e-14	13.9	1.0	3.79
LYPLAL1	q<=7.0e-20	1.6	21.7	-3.79
CRISPLD2	q<=7.0e-20	14.4	198.9	-3.79
DLX6	3.5e-06	13.7	1.0	3.78
MMRN1	1.5e-16	1.5	20.5	-3.78
WNT10A	2.5e-11	13.7	1.0	3.78
ABLIM3	1.2e-12	2.2	30.5	-3.77
PSMD9	q<=7.0e-20	2.8	38.3	-3.77
ZFPL1	q<=7.0e-20	4.8	65.0	-3.77
SNORA63B	q<=7.0e-20	1.0	13.6	-3.77
COX7A1	q<=7.0e-20	13.0	178.3	-3.77
NELL2	3.1e-06	14.0	1.0	3.77
PRSS21	2.5e-05	13.6	1.0	3.77
MISP	1.3e-07	13.6	1.0	3.76
TEX15	q<=7.0e-20	1.0	13.6	-3.76
EFNA5	2.3e-11	13.5	1.0	3.76
REM1	q<=7.0e-20	1.5	19.7	-3.75
KLF2	q<=7.0e-20	6.9	92.7	-3.75
APOL3	q<=7.0e-20	4.5	60.7	-3.75
GUCY1A2	q<=7.0e-20	1.1	14.3	-3.75
POLD4	q<=7.0e-20	5.0	66.7	-3.75
FBXO32	q<=7.0e-20	10.5	141.6	-3.75
HOXD11	1.0e-09	1.1	14.2	-3.75
OGFOD2	q<=7.0e-20	1.0	13.5	-3.75
MINDY4	q<=7.0e-20	1.1	14.8	-3.74
HMMR	4.2e-16	13.3	1.0	3.74
PTOV1-AS1	q<=7.0e-20	1.6	21.6	-3.73
IGF2BP1	8.3e-08	13.3	1.0	3.73
ZNF564	q<=7.0e-20	1.0	13.2	-3.73
GAL	1.8e-06	13.2	1.0	3.72
MBNL1-AS1	q<=7.0e-20	1.0	13.2	-3.72
HOXD10	q<=7.0e-20	8.9	118.1	-3.72
RFLNA	4.2e-05	22.5	1.7	3.72
PALLD	q<=7.0e-20	47.2	619.7	-3.71
ABI3BP	q<=7.0e-20	3.2	41.8	-3.71
ZIC1	5.6e-06	13.1	1.0	3.71
CRISPLD1	6.0e-08	24.0	1.8	3.71
GNG5	q<=7.0e-20	12.6	164.8	-3.71
ACSM3	7.3e-15	7.2	94.7	-3.71
JTB	q<=7.0e-20	15.0	194.6	-3.70
HSD17B6	q<=7.0e-20	2.2	28.4	-3.70
SLC24A3	q<=7.0e-20	4.8	61.7	-3.70
RAB11FIP4	2.4e-13	12.9	1.0	3.69
CNPY2	q<=7.0e-20	6.5	83.7	-3.69
ITGB3	q<=7.0e-20	1.0	12.9	-3.69
CDO1	1.9e-04	1.0	12.9	-3.69
NCAPG	6.8e-18	12.9	1.0	3.69
BTNL9	3.1e-15	4.2	53.5	-3.68
NLRP2	2.1e-06	12.8	1.0	3.68
KIF15	3.5e-18	12.8	1.0	3.68
FHL1	q<=7.0e-20	64.5	824.8	-3.68
CGN	9.2e-07	12.8	1.0	3.68
RGN	q<=7.0e-20	1.1	14.1	-3.67
RALGDS	q<=7.0e-20	5.3	67.7	-3.67
FNDC10	8.8e-08	12.8	1.0	3.67
MIR145	q<=7.0e-20	1.0	12.7	-3.67
NUP210	6.9e-12	23.1	1.8	3.66
POC1A	q<=7.0e-20	24.3	1.9	3.66
PKP3	2.1e-06	12.6	1.0	3.65
COL23A1	1.1e-04	22.0	1.8	3.65
DIPK2B	q<=7.0e-20	5.2	64.9	-3.65
PET100	q<=7.0e-20	4.6	57.7	-3.65
CDH2	7.1e-09	26.5	2.1	3.64
MROH7	q<=7.0e-20	1.0	12.4	-3.64
RAD51	q<=7.0e-20	12.5	1.0	3.64
SNRPN	q<=7.0e-20	3.9	48.1	-3.64
NDRG2	q<=7.0e-20	45.9	569.4	-3.63
NEFH	3.1e-05	12.4	1.0	3.63
OLFM1	q<=7.0e-20	4.2	51.9	-3.63
GPC3	1.8e-07	152.4	12.3	3.63
MIR3682	6.4e-12	12.3	1.0	3.62
MYL9	q<=7.0e-20	187.5	2312.2	-3.62
UCP2	2.1e-12	152.5	12.4	3.62
PPP1R14C	1.1e-07	12.3	1.0	3.62
CHRD	q<=7.0e-20	6.4	78.5	-3.62
FLNA	q<=7.0e-20	224.7	2746.6	-3.61
IQGAP3	1.3e-14	12.2	1.0	3.61
SEC16B	q<=7.0e-20	1.0	12.2	-3.61
PMAIP1	3.1e-12	13.8	1.1	3.61
KLF9	q<=7.0e-20	9.6	116.2	-3.60
NEXN	q<=7.0e-20	8.5	102.9	-3.60
PLBD1-AS1	1.3e-14	12.1	1.0	3.60
ARHGAP6	q<=7.0e-20	2.7	33.2	-3.60
RASGRP2	q<=7.0e-20	5.5	66.8	-3.60
NDUFA11	q<=7.0e-20	16.6	201.5	-3.60
OGDHL	3.4e-08	12.1	1.0	3.60
SMTN	q<=7.0e-20	43.6	526.3	-3.59
CD302	q<=7.0e-20	1.0	12.0	-3.59
LPP	q<=7.0e-20	9.2	110.2	-3.59
LDHB	q<=7.0e-20	40.2	483.1	-3.59
SLURP2	q<=7.0e-20	1.0	12.1	-3.59
NEURL1	q<=7.0e-20	2.4	28.7	-3.59
FHL5	1.3e-17	1.0	12.0	-3.59
TRIM34	q<=7.0e-20	1.0	11.9	-3.58
CHAC1	7.9e-12	12.6	1.1	3.58
EXO1	q<=7.0e-20	11.9	1.0	3.58
HOMER2	4.6e-09	38.5	3.2	3.58
CALD1	q<=7.0e-20	78.2	933.0	-3.58
CDC25A	2.5e-19	11.9	1.0	3.58
PRR36	3.0e-09	12.0	1.0	3.58
C4orf48	2.6e-12	33.7	2.8	3.57
GGH	5.2e-15	106.3	9.0	3.56
NR2F2-AS1	q<=7.0e-20	2.3	27.8	-3.56
TXNIP	q<=7.0e-20	152.0	1798.6	-3.56
CCNO	2.1e-06	11.8	1.0	3.56
TFAP2A	2.8e-06	11.8	1.0	3.56
SH3BP5-AS1	q<=7.0e-20	2.0	23.4	-3.56
SLC7A5	1.7e-09	31.8	2.7	3.56
RIMS4	3.8e-06	11.7	1.0	3.55
PP7080	q<=7.0e-20	1.0	11.7	-3.55
TMEM59L	5.9e-07	27.8	2.4	3.55
NOL12	q<=7.0e-20	2.3	27.2	-3.55
PRIMA1	q<=7.0e-20	2.7	31.8	-3.54
CAV1	q<=7.0e-20	34.5	402.2	-3.54
ESPL1	9.2e-17	11.6	1.0	3.54
SHISA2	6.7e-06	11.6	1.0	3.53
ARL4C	1.6e-10	45.7	4.0	3.53
DEPDC1B	6.6e-18	11.6	1.0	3.53
SLC8A2	2.2e-16	1.0	11.5	-3.52
TRAPPC5	q<=7.0e-20	1.0	11.5	-3.52
ADAMTSL1	q<=7.0e-20	3.1	35.3	-3.52
PTPRB	q<=7.0e-20	1.5	16.8	-3.52
MAFK	q<=7.0e-20	7.4	84.6	-3.52
RAPGEF3	q<=7.0e-20	4.4	49.7	-3.51
HK2	1.5e-12	26.2	2.3	3.51
F2RL1	1.5e-08	11.4	1.0	3.51
DUSP9	2.9e-10	11.4	1.0	3.51
PAOX	q<=7.0e-20	1.0	11.4	-3.51
FMO2	2.1e-06	1.0	11.4	-3.51
SOX15	q<=7.0e-20	1.5	17.2	-3.50
CACNB2	q<=7.0e-20	1.0	11.3	-3.50
SVEP1	q<=7.0e-20	1.8	19.9	-3.50
LETR1	q<=7.0e-20	1.0	11.3	-3.50
SHE	q<=7.0e-20	1.5	17.5	-3.50
SCARNA12	q<=7.0e-20	1.0	11.3	-3.50
SLC34A2	4.1e-05	11.3	1.0	3.50
IFNAR2	q<=7.0e-20	1.0	11.2	-3.49
ESRP2	1.5e-08	11.2	1.0	3.49
RASL11B	4.0e-13	1.0	11.2	-3.49
CENPK	q<=7.0e-20	15.6	1.4	3.49
CAMSAP3	5.8e-11	11.2	1.0	3.49
PAGR1	q<=7.0e-20	6.1	68.1	-3.49
TSPAN33	1.5e-10	24.5	2.2	3.49
C1orf53	6.9e-15	16.3	1.5	3.49
HTR2B	2.7e-17	1.0	11.2	-3.48
PHYHIP	q<=7.0e-20	3.8	42.7	-3.48
STC2	9.1e-10	26.3	2.4	3.48
SNORD100	1.3e-13	11.1	1.0	3.48
RYR3	q<=7.0e-20	1.0	11.1	-3.48
TIMP4	2.9e-07	1.1	12.5	-3.48
SFN	8.0e-05	18.6	1.7	3.47
ASPM	5.8e-13	11.1	1.0	3.47
LENG8	q<=7.0e-20	45.9	509.9	-3.47
CTTNBP2	q<=7.0e-20	1.8	19.7	-3.47
AUNIP	q<=7.0e-20	11.1	1.0	3.47
IL4I1	9.1e-05	11.0	1.0	3.46
DIABLO	q<=7.0e-20	1.6	18.1	-3.46
BLOC1S1	q<=7.0e-20	17.9	196.6	-3.46
FSCN1	1.3e-18	398.1	36.0	3.46
PCLAF	6.6e-16	11.0	1.0	3.46
ITGB1BP2	5.7e-08	2.0	22.3	-3.46
PPP2R2C	q<=7.0e-20	2.5	27.1	-3.46
SKA1	3.4e-16	10.9	1.0	3.45
NPTN-IT1	q<=7.0e-20	1.0	10.9	-3.45
SOX11	2.3e-08	11.0	1.0	3.45
S100A2	1.4e-04	32.5	3.0	3.45
PTGFR	1.6e-16	1.3	14.2	-3.45
DEFB124	2.4e-12	1.0	10.9	-3.45
ANTXR2	q<=7.0e-20	9.4	102.7	-3.45
ALDH1A2	2.5e-17	9.6	105.1	-3.45
GSTM1	9.9e-04	3.3	36.2	-3.45
RASL12	q<=7.0e-20	11.9	129.1	-3.45
PLAAT1	2.7e-09	11.0	1.0	3.45
TDRD10	q<=7.0e-20	1.0	10.9	-3.45
RABAC1	q<=7.0e-20	42.2	462.8	-3.45
LAMA3	q<=7.0e-20	3.7	40.1	-3.44
FAM189A2	q<=7.0e-20	2.5	26.7	-3.44
CNIH2	4.9e-11	15.6	1.4	3.44
TCEAL1	q<=7.0e-20	27.2	292.6	-3.43
RIPK4	1.1e-11	10.8	1.0	3.43
SYNE1	q<=7.0e-20	2.7	29.1	-3.43
KCNQ4	q<=7.0e-20	1.6	17.6	-3.43
LRRK2	q<=7.0e-20	1.0	10.8	-3.43
PAPLN	q<=7.0e-20	3.3	35.0	-3.43
MRPL46	q<=7.0e-20	3.9	41.4	-3.42
ZNF540	q<=7.0e-20	1.0	10.7	-3.42
ASPN	9.5e-17	8.0	85.7	-3.42
MYCN	4.8e-06	10.7	1.0	3.42
PAM16	q<=7.0e-20	7.3	78.0	-3.42
HEPH	q<=7.0e-20	3.5	37.6	-3.41
MCM4	6.5e-12	96.4	9.1	3.41
ARHGAP11A	3.1e-15	10.6	1.0	3.41
SAPCD2	1.3e-16	10.6	1.0	3.41
ABCA10	5.6e-19	1.0	10.6	-3.41
LINC01088	8.6e-14	1.3	13.5	-3.40
COL11A1	3.8e-04	10.6	1.0	3.40
MICU3	q<=7.0e-20	1.2	12.9	-3.40
KLF15	q<=7.0e-20	3.6	37.5	-3.40
SLC25A27	q<=7.0e-20	5.7	60.2	-3.40
PSMA2	q<=7.0e-20	10.9	114.7	-3.40
BBOX1-AS1	2.1e-08	10.5	1.0	3.40
LRCH4	q<=7.0e-20	8.3	87.7	-3.40
HOOK1	2.0e-12	10.5	1.0	3.39
TGM2	q<=7.0e-20	51.3	538.3	-3.39
TCEAL2	2.3e-13	8.5	89.4	-3.39
CACNG4	9.0e-08	10.5	1.0	3.39
ZMAT1	q<=7.0e-20	3.6	38.1	-3.39
LRRC2	q<=7.0e-20	1.0	10.4	-3.38
ARHGEF16	2.3e-08	10.4	1.0	3.38
BNC2	q<=7.0e-20	4.1	42.4	-3.38
CHMP4C	1.6e-09	10.4	1.0	3.38
DLX4	1.1e-08	10.4	1.0	3.38
TMEM125	3.5e-07	10.4	1.0	3.38
KCNB1	q<=7.0e-20	1.0	10.3	-3.37
KDR	q<=7.0e-20	6.8	70.4	-3.37
GASK1A	q<=7.0e-20	2.3	23.8	-3.37
RPRM	1.7e-12	4.4	44.6	-3.36
ADAM12	5.9e-07	10.3	1.0	3.36
NR1D1	q<=7.0e-20	8.7	89.8	-3.36
TMEM273	q<=7.0e-20	3.7	37.5	-3.36
BGLAP	q<=7.0e-20	1.9	19.8	-3.35
C1QTNF7	q<=7.0e-20	1.2	12.7	-3.35
KLHDC1	q<=7.0e-20	1.4	13.9	-3.35
PDK4	1.5e-16	11.6	118.6	-3.35
SPTBN2	2.0e-16	12.6	1.2	3.34
PRSS22	7.4e-06	10.1	1.0	3.34
TMSB15A	2.7e-10	53.4	5.3	3.34
HOXA11	q<=7.0e-20	11.4	115.2	-3.34
PRSS53	q<=7.0e-20	1.0	10.1	-3.34
PKD1	q<=7.0e-20	11.7	117.6	-3.33
PRR15L	2.8e-04	10.1	1.0	3.33
ADAMTS9-AS1	q<=7.0e-20	1.0	10.1	-3.33
DSP	4.4e-09	38.0	3.8	3.33
NOTUM	1.8e-05	10.1	1.0	3.33
VAMP1	q<=7.0e-20	7.9	79.0	-3.33
GREB1	q<=7.0e-20	7.8	78.0	-3.32
FBXL8	q<=7.0e-20	2.6	25.4	-3.32
MCM10	1.2e-16	10.0	1.0	3.32
MED17	q<=7.0e-20	2.1	20.7	-3.32
FAM110D	q<=7.0e-20	1.4	13.8	-3.32
HPN	2.5e-04	13.5	1.3	3.32
MSRB3	q<=7.0e-20	14.1	139.6	-3.31
MRPL53	q<=7.0e-20	1.0	9.9	-3.31
SSC5D	q<=7.0e-20	7.9	77.9	-3.30
TINAGL1	q<=7.0e-20	33.9	334.3	-3.30
SNORD99	7.0e-10	9.9	1.0	3.30
SLC22A3	8.9e-13	3.4	33.1	-3.30
IGFBP6	q<=7.0e-20	39.4	386.9	-3.30
SNORA48	q<=7.0e-20	1.0	9.8	-3.29
FGF18	4.3e-06	11.6	1.2	3.29
CYP4B1	4.4e-10	1.0	9.8	-3.29
WWC1	7.1e-11	9.7	1.0	3.29
TNFRSF18	9.7e-07	9.8	1.0	3.29
PEAR1	q<=7.0e-20	4.3	42.6	-3.29
ITGA8	6.5e-11	1.7	17.0	-3.29
IRF6	8.2e-05	14.8	1.5	3.29
AHNAK	q<=7.0e-20	57.3	560.4	-3.29
TPM1	q<=7.0e-20	206.6	2008.0	-3.28
EYA1	3.8e-05	9.7	1.0	3.28
PKD1P6-NPIPP1	1.4e-17	9.7	1.0	3.28
IL33	q<=7.0e-20	5.3	51.6	-3.28
KCNK6	q<=7.0e-20	3.7	35.2	-3.27
LYVE1	2.0e-13	1.8	17.4	-3.27
SFMBT2	q<=7.0e-20	1.0	9.7	-3.27
ECEL1	2.0e-04	11.7	1.2	3.27
ESPN	2.5e-09	9.7	1.0	3.27
AR	q<=7.0e-20	4.0	38.4	-3.27
PLK4	2.7e-16	10.7	1.1	3.27
DGKH	q<=7.0e-20	1.8	17.1	-3.26
ARHGEF15	q<=7.0e-20	3.0	28.9	-3.26
GATA6	q<=7.0e-20	4.2	40.2	-3.26
FOXL2NB	2.8e-09	1.0	9.6	-3.26
RWDD3	q<=7.0e-20	4.2	40.3	-3.25
PPM1K	q<=7.0e-20	5.6	53.6	-3.25
KREMEN2	3.2e-05	9.5	1.0	3.25
MARCKSL1	q<=7.0e-20	1143.1	120.5	3.25
ZNF626	1.3e-18	1.0	9.9	-3.25
ALDH1L1	1.6e-18	1.3	11.9	-3.25
MICAL2	q<=7.0e-20	5.7	54.4	-3.25
TACR1	1.2e-14	1.0	9.5	-3.25
GIMAP1	q<=7.0e-20	1.3	11.9	-3.24
ADAMTS19	q<=7.0e-20	1.0	9.4	-3.24
KDF1	3.0e-08	9.4	1.0	3.23
NDP	5.6e-12	1.4	12.8	-3.23
CCNF	q<=7.0e-20	16.9	1.8	3.23
NOSTRIN	q<=7.0e-20	4.1	38.3	-3.23
ORC1	q<=7.0e-20	9.4	1.0	3.23
CKAP2	1.0e-18	40.6	4.3	3.23
SFRP2	2.9e-05	82.6	8.8	3.23
DYNLRB1	q<=7.0e-20	31.3	294.0	-3.23
CCDC85A	q<=7.0e-20	1.0	9.3	-3.22
TMEM255B	q<=7.0e-20	1.5	13.8	-3.22
FTH1	q<=7.0e-20	86.0	800.8	-3.22
TM7SF2	1.6e-13	93.3	10.0	3.22
BCYRN1	6.5e-04	19.2	2.1	3.22
APLN	4.2e-07	9.3	1.0	3.22
SNAP23	q<=7.0e-20	5.7	52.7	-3.21
ZFPM2	q<=7.0e-20	2.6	23.9	-3.21
SOD3	q<=7.0e-20	28.1	260.2	-3.21
ALKAL2	2.7e-19	4.9	45.2	-3.21
RBM47	2.4e-08	11.7	1.3	3.21
GIMAP8	q<=7.0e-20	2.3	21.6	-3.21
MTFR2	1.3e-16	9.3	1.0	3.21
TNFSF13	q<=7.0e-20	3.1	28.4	-3.20
DIO3	2.0e-06	1.5	13.7	-3.20
MTCP1	q<=7.0e-20	1.0	9.2	-3.20
PTGIS	q<=7.0e-20	20.6	189.1	-3.20
NAT8L	2.1e-09	9.2	1.0	3.20
MYCL	1.1e-09	9.2	1.0	3.20
RAB24	q<=7.0e-20	5.6	51.2	-3.20
KIF18A	8.7e-20	9.2	1.0	3.20
PAFAH1B3	9.1e-16	154.0	16.9	3.19
PRR11	3.4e-17	9.1	1.0	3.19
LIN37	q<=7.0e-20	3.5	31.7	-3.19
MASP2	q<=7.0e-20	1.0	9.2	-3.19
COX16	q<=7.0e-20	3.7	33.7	-3.19
STON1	q<=7.0e-20	5.8	53.2	-3.19
SAMD10	4.0e-12	13.3	1.5	3.18
SFRP4	5.1e-06	10.7	96.7	-3.18
TRPC4	q<=7.0e-20	1.0	9.1	-3.18
SNHG21	q<=7.0e-20	1.5	13.2	-3.18
RNF175	3.1e-09	9.0	1.0	3.18
TNFSF12	q<=7.0e-20	12.5	113.1	-3.18
GBP2	q<=7.0e-20	11.8	107.3	-3.18
SPAG5	1.6e-14	31.6	3.5	3.18
LIFR	q<=7.0e-20	7.7	68.9	-3.17
RSPO4	2.7e-06	9.0	1.0	3.17
PKD2	q<=7.0e-20	13.5	121.4	-3.17
PWWP3B	1.3e-19	2.6	23.3	-3.17
DCN	q<=7.0e-20	103.6	929.6	-3.17
FGF2	q<=7.0e-20	2.6	23.4	-3.17
BARX2	1.5e-04	9.0	1.0	3.17
SGO2	6.2e-17	12.3	1.4	3.17
FABP6	3.8e-05	9.0	1.0	3.17
TSPYL2	q<=7.0e-20	37.2	333.1	-3.16
HAPLN2	q<=7.0e-20	1.0	9.0	-3.16
ASIC3	q<=7.0e-20	2.2	19.3	-3.16
PCP4	8.0e-10	12.6	112.6	-3.16
FAM107A	6.3e-07	10.0	89.3	-3.16
IL16	q<=7.0e-20	1.0	8.9	-3.16
IGFLR1	q<=7.0e-20	1.0	9.0	-3.16
NPEPL1	q<=7.0e-20	9.4	84.2	-3.16
SYT13	6.5e-11	8.9	1.0	3.16
NT5E	q<=7.0e-20	7.3	65.7	-3.16
MICOS10	q<=7.0e-20	3.9	35.1	-3.16
SNED1	q<=7.0e-20	3.3	29.6	-3.16
TMEM132C	6.9e-06	1.0	8.8	-3.15
ACBD7	1.2e-13	8.9	1.0	3.15
CCDC69	q<=7.0e-20	8.7	77.7	-3.15
NPTX2	3.3e-05	62.0	7.0	3.15
LINC00511	8.1e-08	8.9	1.0	3.15
IZUMO4	q<=7.0e-20	2.7	24.1	-3.15
KLF4	q<=7.0e-20	6.7	59.2	-3.15
TNS2	q<=7.0e-20	32.2	285.2	-3.15
MTHFS	q<=7.0e-20	1.0	8.8	-3.15
GAS6	q<=7.0e-20	51.4	455.0	-3.15
FOXJ1	4.7e-04	8.9	1.0	3.15
SOSTDC1	3.9e-04	8.8	1.0	3.14
AKAP13	q<=7.0e-20	11.3	99.6	-3.14
ULBP3	5.0e-17	8.8	1.0	3.14
HOXA4	q<=7.0e-20	1.0	8.8	-3.14
APLP1	9.3e-05	47.8	5.4	3.14
GPR160	2.7e-05	12.1	1.4	3.13
PAX8-AS1	q<=7.0e-20	4.5	39.7	-3.13
PLSCR4	q<=7.0e-20	7.2	63.2	-3.13
KCND3	q<=7.0e-20	1.0	8.8	-3.13
VAX2	4.1e-12	27.7	3.2	3.13
DIAPH3	1.1e-16	8.8	1.0	3.13
TMOD2	q<=7.0e-20	1.7	14.7	-3.13
SNORA44	q<=7.0e-20	1.0	8.8	-3.13
WDR62	1.0e-08	11.5	1.3	3.13
CLDN5	q<=7.0e-20	17.2	149.5	-3.12
MRGPRF-AS1	q<=7.0e-20	1.0	8.7	-3.12
RAD54L	8.6e-19	8.7	1.0	3.12
KPNA2	q<=7.0e-20	216.7	24.9	3.12
PPP1R14A	q<=7.0e-20	47.9	418.0	-3.12
TAL1	q<=7.0e-20	1.0	8.7	-3.12
RAP2C-AS1	q<=7.0e-20	1.0	8.6	-3.11
NIPBL-DT	1.1e-13	8.6	1.0	3.11
NKAIN1	2.2e-09	8.6	1.0	3.11
MT1F	3.8e-09	56.2	6.5	3.11
HOXD3	q<=7.0e-20	4.0	34.5	-3.11
LDB2	q<=7.0e-20	17.2	148.5	-3.11
RAP2C	q<=7.0e-20	24.8	214.3	-3.11
NPR1	4.2e-19	6.5	55.8	-3.11
NPAS4	q<=7.0e-20	1.0	8.6	-3.10
SAPCD1	q<=7.0e-20	1.0	8.6	-3.10
PKIA	7.1e-05	13.5	1.6	3.10
C1S	q<=7.0e-20	69.5	598.0	-3.10
MYRIP	q<=7.0e-20	1.0	8.6	-3.10
SIX4	1.9e-15	9.8	1.1	3.10
ENPP1	q<=7.0e-20	4.6	39.5	-3.10
LINC01140	q<=7.0e-20	1.0	8.6	-3.10
CBR3	q<=7.0e-20	1.2	9.9	-3.10
ITGA10	1.8e-15	1.2	10.1	-3.10
LAMC3	5.1e-09	13.5	1.6	3.09
HAS2	4.6e-06	8.5	1.0	3.09
DEPDC1	1.3e-16	8.5	1.0	3.09
TUBB4A	8.7e-07	8.5	1.0	3.09
DEPP1	5.7e-15	33.3	284.1	-3.09
YPEL4	q<=7.0e-20	2.4	20.0	-3.09
N4BP2L2-IT2	q<=7.0e-20	1.0	8.5	-3.09
LOC100288123	q<=7.0e-20	1.0	8.5	-3.08
RNF180	q<=7.0e-20	1.2	9.9	-3.08
GYPC	q<=7.0e-20	13.0	110.2	-3.08
RUBCN	q<=7.0e-20	1.6	13.5	-3.08
C2orf81	q<=7.0e-20	1.4	11.6	-3.08
THBS1	4.7e-15	19.8	166.4	-3.08
GIMAP7	q<=7.0e-20	5.5	46.3	-3.08
FAM71E1	4.7e-10	9.8	1.2	3.08
PAGE4	4.5e-08	1.0	8.5	-3.08
C10orf82	2.1e-09	8.5	1.0	3.08
TCF21	1.5e-14	1.0	8.5	-3.08
PHACTR3	2.5e-09	8.5	1.0	3.08
LOC100506691	3.3e-18	3.6	30.5	-3.08
STIL	1.1e-14	8.4	1.0	3.07
MEDAG	3.0e-16	2.8	23.2	-3.07
SIM2	2.6e-06	10.3	1.2	3.07
TGFBR3	q<=7.0e-20	9.3	78.5	-3.07
EPAS1	q<=7.0e-20	27.0	225.9	-3.07
ACACB	q<=7.0e-20	3.8	32.1	-3.07
IL15RA	q<=7.0e-20	5.5	46.2	-3.07
TSPAN11	1.3e-06	12.5	1.5	3.06
PTCD1	q<=7.0e-20	1.2	10.3	-3.06
EEF1A2	3.9e-04	10.8	1.3	3.06
SLC1A7	q<=7.0e-20	1.0	8.4	-3.06
NTRK3	4.1e-12	1.0	8.4	-3.06
ZGPAT	q<=7.0e-20	6.9	57.0	-3.06
SEZ6L2	5.5e-07	49.1	5.9	3.05
SGO1	q<=7.0e-20	8.3	1.0	3.05
GTF2A1L	q<=7.0e-20	1.0	8.3	-3.05
FRY	q<=7.0e-20	1.5	12.2	-3.05
RNPC3	q<=7.0e-20	7.3	60.6	-3.05
EZH1	q<=7.0e-20	11.3	93.7	-3.05
MIR635	1.7e-14	12.3	1.5	3.05
HAUS4	q<=7.0e-20	8.2	67.7	-3.05
HEIH	q<=7.0e-20	6.1	50.1	-3.05
DST	q<=7.0e-20	10.7	89.2	-3.05
ACOX2	q<=7.0e-20	4.4	35.8	-3.04
ATRNL1	q<=7.0e-20	1.3	10.9	-3.04
HYAL1	q<=7.0e-20	2.4	20.0	-3.04
RUNX1	1.5e-10	326.2	39.6	3.04
GAS6-DT	q<=7.0e-20	1.0	8.2	-3.04
CCPG1	q<=7.0e-20	4.7	38.2	-3.04
GATA5	9.2e-10	1.0	8.2	-3.04
TCEAL4	q<=7.0e-20	127.1	1047.4	-3.04
CD300LG	2.9e-16	1.0	8.1	-3.03
FAM162B	q<=7.0e-20	1.6	13.3	-3.03
SUSD3	q<=7.0e-20	6.1	50.0	-3.03
TMEM252	1.6e-17	1.0	8.2	-3.03
GATA2	q<=7.0e-20	13.2	108.0	-3.03
ALKBH6	q<=7.0e-20	3.3	27.0	-3.02
FAM13A-AS1	q<=7.0e-20	1.0	8.1	-3.02
LINC00173	q<=7.0e-20	2.9	23.7	-3.02
MAOA	q<=7.0e-20	5.5	44.8	-3.02
CAV2	q<=7.0e-20	9.3	75.6	-3.02
VEGFD	3.8e-08	1.0	8.1	-3.02
KLC1	q<=7.0e-20	24.8	201.3	-3.02
TEK	q<=7.0e-20	2.1	17.4	-3.02
DDIAS	1.2e-14	8.0	1.0	3.01
GEMIN7	q<=7.0e-20	1.0	8.1	-3.01
LOC105372273	q<=7.0e-20	1.5	11.9	-3.01
BEST1	q<=7.0e-20	1.6	12.5	-3.00
GATD3B	q<=7.0e-20	1.6	13.0	-3.00
GSTM2	q<=7.0e-20	16.3	131.0	-3.00
ATP2B4	q<=7.0e-20	46.8	373.7	-3.00
TMEM132A	2.7e-17	99.8	12.5	3.00
KNDC1	5.6e-15	1.0	7.9	-2.99
FAM222A	3.7e-11	8.0	1.0	2.99
CKAP2L	4.6e-11	8.0	1.0	2.99
TIAF1	q<=7.0e-20	1.9	15.1	-2.99
CCBE1	3.5e-17	1.0	8.1	-2.99
FBN3	5.5e-08	8.0	1.0	2.99
AMACR	q<=7.0e-20	1.0	7.9	-2.98
PTGR2	q<=7.0e-20	1.3	10.6	-2.98
NT5DC3	q<=7.0e-20	5.2	40.6	-2.98
