Gene	FDRAdjustedP-value	CancerSampleMed	NormalSampleMed	|log2FC|
RAB32	4.0e-19	54.5	14.8	1.88
TWIST1	1.0e-05	14.4	3.9	1.87
FOXP3	q<=9.4e-20	6.4	1.8	1.87
LBH	1.0e-04	47.8	13.1	1.87
GTSE1	q<=9.4e-20	14.5	4.0	1.87
ANO1	q<=9.4e-20	45.7	12.5	1.87
BISPR	q<=9.4e-20	4.1	1.1	1.86
LRRC8C	q<=9.4e-20	10.0	2.8	1.86
BEX4	1.1e-06	12.1	44.0	-1.86
STARD4	q<=9.4e-20	13.4	3.7	1.86
ANXA9	2.3e-04	5.9	21.3	-1.86
NKD2	q<=9.4e-20	8.4	2.3	1.86
SFXN3	4.0e-17	30.9	8.5	1.86
MMP2	5.8e-04	158.7	43.6	1.86
PDCD1LG2	1.2e-10	4.2	1.2	1.85
GPR4	3.8e-05	4.1	1.1	1.85
PSORS1C1	q<=9.4e-20	4.8	1.3	1.85
BASP1	q<=9.4e-20	88.4	24.4	1.85
NEIL3	q<=9.4e-20	5.0	1.4	1.85
C12orf75	q<=9.4e-20	65.8	18.2	1.85
RGS20	5.5e-12	12.3	3.4	1.85
KHDC1	q<=9.4e-20	3.6	1.0	1.85
GNA12	q<=9.4e-20	50.7	14.1	1.85
NRG1	q<=9.4e-20	8.1	2.3	1.84
TMEM45B	3.1e-06	17.0	60.9	-1.84
FLRT2	q<=9.4e-20	4.4	1.2	1.84
CDC20	q<=9.4e-20	131.2	36.6	1.84
CCNF	q<=9.4e-20	14.9	4.2	1.84
EHF	2.7e-07	32.5	116.5	-1.84
LINC02614	q<=9.4e-20	4.2	1.2	1.84
GJC1	q<=9.4e-20	3.6	1.0	1.84
MTBP	q<=9.4e-20	6.6	1.8	1.84
IFIT2	q<=9.4e-20	13.4	3.8	1.83
MCM2	q<=9.4e-20	38.8	10.9	1.83
KIF26B	q<=9.4e-20	3.6	1.0	1.83
NT5E	q<=9.4e-20	19.8	5.6	1.83
LAMA4	1.5e-09	17.9	5.0	1.83
CENPI	q<=9.4e-20	6.0	1.7	1.83
SCNN1A	3.3e-07	35.5	126.1	-1.83
FMNL3	q<=9.4e-20	6.1	1.7	1.83
PRELID3A	q<=9.4e-20	3.6	1.0	1.83
KYNU	q<=9.4e-20	4.5	1.3	1.82
LOC100506098	1.1e-05	1.6	5.5	-1.82
CDCA3	q<=9.4e-20	34.3	9.7	1.82
GJB4	2.2e-05	10.4	3.0	1.82
FOXM1	q<=9.4e-20	40.3	11.4	1.82
GUCY1B1	2.2e-16	6.0	1.7	1.82
CDC25C	q<=9.4e-20	6.0	1.7	1.82
ECT2	q<=9.4e-20	36.6	10.4	1.82
PRR5L	5.6e-12	7.9	2.2	1.82
SLC26A6	q<=9.4e-20	14.9	4.2	1.82
CDCA8	q<=9.4e-20	33.1	9.4	1.82
LAMP3	q<=9.4e-20	35.5	10.1	1.82
PDIA5	q<=9.4e-20	35.0	10.0	1.81
F2R	5.7e-17	25.6	7.3	1.81
LDHD	4.1e-05	4.8	16.7	-1.81
SYTL4	6.2e-06	1.0	3.6	-1.81
LRG1	9.0e-05	12.8	44.6	-1.81
ARHGEF39	q<=9.4e-20	3.5	1.0	1.81
TNFRSF18	q<=9.4e-20	29.1	8.3	1.81
MELK	q<=9.4e-20	31.3	9.0	1.81
ADAMTS7	q<=9.4e-20	3.5	1.0	1.80
HTRA1	3.1e-15	139.7	40.2	1.80
TMEM158	q<=9.4e-20	9.5	2.7	1.80
DDX60	q<=9.4e-20	25.5	7.4	1.79
ICAM1	2.2e-07	46.1	13.3	1.79
GOLGA7B	4.3e-17	7.7	2.2	1.79
SCARF2	2.1e-12	3.5	1.0	1.79
NDC80	q<=9.4e-20	24.1	7.0	1.79
DEPDC1B	q<=9.4e-20	10.7	3.1	1.79
SLC7A8	q<=9.4e-20	111.6	32.3	1.79
COLGALT1	q<=9.4e-20	122.7	35.5	1.79
NRIP3	q<=9.4e-20	3.5	1.0	1.79
TONSL	q<=9.4e-20	15.0	4.3	1.79
CTTNBP2	1.3e-04	1.0	3.5	-1.79
EPB41L4A	9.8e-09	1.5	5.1	-1.79
EXO1	q<=9.4e-20	10.5	3.0	1.79
CDKN3	q<=9.4e-20	43.5	12.7	1.78
RAD51AP1	q<=9.4e-20	13.3	3.9	1.78
SLC38A5	q<=9.4e-20	71.1	20.7	1.78
IKBIP	q<=9.4e-20	27.4	8.0	1.78
IL7R	q<=9.4e-20	18.6	5.4	1.78
ITGA3	q<=9.4e-20	212.8	62.0	1.78
ATAD2	q<=9.4e-20	27.1	7.9	1.78
DCBLD2	q<=9.4e-20	21.1	6.1	1.78
MMP14	q<=9.4e-20	348.4	102.5	1.77
FGD6	q<=9.4e-20	11.0	3.2	1.77
CCL5	q<=9.4e-20	76.9	22.6	1.77
WNT7B	q<=9.4e-20	44.8	13.2	1.77
PICSAR	1.2e-10	4.1	1.2	1.77
SLC13A4	4.9e-04	1.0	3.4	-1.77
CCDC24	1.4e-08	13.1	3.8	1.77
HAGHL	5.7e-14	5.6	1.6	1.77
KRTCAP2	q<=9.4e-20	5.1	1.5	1.77
SDK1	3.3e-12	7.0	2.0	1.77
ITM2A	5.1e-06	8.8	29.9	-1.77
LRFN4	q<=9.4e-20	14.1	4.1	1.77
KLK14	6.8e-06	6.8	2.0	1.76
MEST	2.3e-10	20.4	6.0	1.76
TPST1	q<=9.4e-20	25.8	7.6	1.76
FAM89A	8.3e-18	33.6	10.0	1.76
FGFR4	q<=9.4e-20	3.6	1.1	1.76
LOX	4.2e-12	17.8	5.3	1.76
FCHO1	q<=9.4e-20	3.4	1.0	1.76
CLEC7A	q<=9.4e-20	18.5	5.5	1.76
SNORD14A	1.3e-12	7.3	2.2	1.76
S100A9	2.2e-05	10722.2	36285.2	-1.76
BTC	5.6e-06	1.0	3.4	-1.76
KCNJ8	4.0e-04	3.4	1.0	1.76
EME1	q<=9.4e-20	3.4	1.0	1.76
HOXD8	2.7e-12	3.4	1.0	1.76
FOXD1	q<=9.4e-20	3.4	1.0	1.75
MACC1	2.5e-05	2.5	8.5	-1.75
TROAP	q<=9.4e-20	23.0	6.9	1.75
PILRA	7.4e-13	7.7	2.3	1.75
CHST15	q<=9.4e-20	30.2	9.0	1.75
PLIN5	1.5e-04	1.0	3.4	-1.75
HLA-F	q<=9.4e-20	256.0	76.1	1.75
GPX8	3.3e-19	14.9	4.5	1.75
MKRN2OS	1.8e-07	1.7	5.8	-1.74
TOP2A	q<=9.4e-20	62.4	18.7	1.74
TTC9	3.6e-06	11.6	38.5	-1.74
SCNN1D	5.8e-17	4.2	1.3	1.74
LRP12	q<=9.4e-20	14.2	4.3	1.74
PNPLA7	5.1e-05	1.1	3.5	-1.74
ERVMER34-1	q<=9.4e-20	5.2	1.6	1.74
SPC24	q<=9.4e-20	17.7	5.3	1.74
LTBP2	7.0e-09	36.0	10.8	1.74
POGLUT2	q<=9.4e-20	8.0	2.4	1.74
OAS3	q<=9.4e-20	73.6	22.0	1.74
MAP4K2	q<=9.4e-20	8.5	2.5	1.74
USP18	q<=9.4e-20	13.4	4.0	1.74
FCGR2A	1.2e-17	18.9	5.7	1.74
UBE2S	q<=9.4e-20	36.4	10.9	1.74
SPAG5	q<=9.4e-20	19.2	5.8	1.73
RECQL4	q<=9.4e-20	16.5	4.9	1.73
SFRP4	7.7e-04	8.6	2.6	1.73
IL34	6.6e-05	4.4	14.7	-1.73
PGGHG	q<=9.4e-20	11.7	3.5	1.73
MGLL	3.6e-10	37.7	124.8	-1.73
CBX2	q<=9.4e-20	14.0	4.2	1.73
CLIC4	1.7e-15	106.5	32.0	1.73
SOX12	q<=9.4e-20	13.2	4.0	1.73
ID4	1.0e-05	4.8	16.0	-1.73
LTB	2.8e-05	16.6	5.0	1.73
ICA1	1.3e-04	2.2	7.2	-1.73
TMEM229B	4.1e-15	5.9	1.8	1.73
KAT2B	1.2e-09	7.6	25.3	-1.73
CSTB	6.0e-06	2915.9	9636.2	-1.73
DLX4	7.7e-09	4.0	1.2	1.73
GINS2	q<=9.4e-20	18.1	5.4	1.73
FBXO41	q<=9.4e-20	3.5	1.1	1.73
P4HA1	q<=9.4e-20	48.6	14.6	1.73
IQCG	2.1e-06	15.7	4.8	1.72
UHRF1	q<=9.4e-20	16.9	5.1	1.72
PITX1	1.1e-06	118.5	390.6	-1.72
BARX1	1.5e-08	4.4	1.3	1.72
PRR11	q<=9.4e-20	9.7	2.9	1.72
BNC1	q<=9.4e-20	58.1	17.6	1.72
DNM1	2.9e-10	9.8	3.0	1.72
EPHX2	3.0e-12	9.3	30.6	-1.72
CHTF18	q<=9.4e-20	17.4	5.3	1.72
PSMB9	q<=9.4e-20	162.6	49.4	1.72
APP	8.6e-13	613.9	186.6	1.72
GSDMB	4.3e-05	12.1	3.7	1.72
HLA-B	q<=9.4e-20	3735.2	1132.1	1.72
LILRB4	1.5e-16	6.1	1.9	1.72
BUB1	q<=9.4e-20	21.3	6.5	1.72
HENMT1	q<=9.4e-20	12.9	3.9	1.71
SNORD14E	1.1e-17	3.3	1.0	1.71
NEK2	q<=9.4e-20	22.9	7.0	1.71
WDHD1	q<=9.4e-20	9.8	3.0	1.71
LINC01679	q<=9.4e-20	3.3	1.0	1.71
CCNB2	q<=9.4e-20	63.1	19.3	1.71
CENPF	q<=9.4e-20	20.6	6.3	1.71
RAD54L	q<=9.4e-20	6.4	1.9	1.71
TAP1	q<=9.4e-20	194.6	59.6	1.71
RAD51	q<=9.4e-20	15.2	4.6	1.71
PSTPIP1	7.6e-17	6.9	2.1	1.71
RTN4R	q<=9.4e-20	10.1	3.1	1.71
CHST7	q<=9.4e-20	5.8	1.8	1.71
NUDT11	q<=9.4e-20	4.2	1.3	1.71
BNIPL	6.1e-07	20.5	66.8	-1.70
KCNE4	5.4e-08	3.2	1.0	1.70
TMEM92	3.8e-05	3.2	1.0	1.70
IRX4	q<=9.4e-20	14.8	4.5	1.70
KIF20A	q<=9.4e-20	30.1	9.3	1.70
CKS1B	q<=9.4e-20	103.1	31.7	1.70
PLXND1	5.6e-09	24.8	7.7	1.70
PLOD2	q<=9.4e-20	45.5	14.0	1.70
NOL4L	7.6e-05	5.0	1.5	1.70
HCP5	q<=9.4e-20	69.0	21.3	1.70
KIRREL1	4.4e-19	23.0	7.1	1.70
PARP14	q<=9.4e-20	44.5	13.8	1.69
ARSJ	q<=9.4e-20	9.0	2.8	1.69
SPINDOC	q<=9.4e-20	29.8	9.2	1.69
RENBP	1.8e-09	10.0	3.1	1.69
DLX5	1.8e-13	15.2	4.7	1.69
NRSN2	1.5e-15	32.2	10.0	1.69
THEMIS2	2.4e-10	25.9	8.0	1.69
GJA1	2.6e-11	337.4	104.6	1.69
ALDH1L2	1.4e-11	3.8	1.2	1.69
SNORD17	q<=9.4e-20	4.2	1.3	1.69
DLGAP5	q<=9.4e-20	25.5	8.0	1.68
FAM241B	q<=9.4e-20	13.8	4.3	1.68
PLXNA1	q<=9.4e-20	55.5	17.3	1.68
MT1F	2.2e-10	26.6	8.3	1.68
GPR68	1.7e-13	24.4	7.6	1.68
PSRC1	q<=9.4e-20	14.0	4.4	1.68
SASH1	1.2e-07	10.0	31.9	-1.68
ZSCAN18	2.7e-05	2.4	7.5	-1.68
EMP3	4.5e-14	142.7	44.4	1.68
DSCC1	q<=9.4e-20	9.9	3.1	1.68
NCAPH	q<=9.4e-20	10.8	3.4	1.68
FBN2	q<=9.4e-20	3.2	1.0	1.68
PNCK	q<=9.4e-20	3.2	1.0	1.68
GPR153	q<=9.4e-20	30.6	9.6	1.68
SCRN1	q<=9.4e-20	45.6	14.3	1.68
LURAP1L	5.9e-05	9.0	2.8	1.68
SLC16A3	2.0e-08	70.1	21.9	1.68
SNORA5C	q<=9.4e-20	3.2	1.0	1.67
MICAL2	q<=9.4e-20	23.4	7.4	1.67
DPF1	q<=9.4e-20	3.2	1.0	1.67
SHROOM3	2.6e-06	2.8	9.0	-1.67
CCL11	1.5e-08	3.2	1.0	1.67
FXYD3	q<=9.4e-20	5.1	1.6	1.67
LY6E	q<=9.4e-20	868.4	272.4	1.67
NUF2	q<=9.4e-20	18.1	5.7	1.67
EXT1	q<=9.4e-20	40.4	12.7	1.67
SPAG4	8.9e-12	4.3	1.4	1.66
HASPIN	q<=9.4e-20	4.0	1.3	1.66
ASF1B	q<=9.4e-20	43.1	13.7	1.66
KIF18A	q<=9.4e-20	8.0	2.5	1.66
GZMB	2.4e-13	20.7	6.6	1.66
TGFBR3	4.4e-04	2.6	8.1	-1.66
AFAP1L2	q<=9.4e-20	44.1	14.0	1.66
HLA-G	1.5e-19	26.0	8.3	1.65
HS3ST1	2.5e-04	2.9	9.1	-1.65
FJX1	q<=9.4e-20	19.4	6.2	1.65
LINC01697	4.8e-04	1.0	3.1	-1.65
CCNE1	q<=9.4e-20	12.5	4.0	1.65
NAGS	q<=9.4e-20	6.3	2.0	1.65
SEL1L3	5.3e-05	24.4	7.8	1.65
MIR4435-2HG	q<=9.4e-20	9.4	3.0	1.64
USP2	1.5e-04	4.2	13.2	-1.64
CYP2J2	8.5e-14	5.1	15.8	-1.64
TMC8	q<=9.4e-20	8.5	2.7	1.64
PDLIM7	6.4e-17	120.5	38.7	1.64
CKAP2L	q<=9.4e-20	11.0	3.5	1.64
XRCC2	q<=9.4e-20	3.1	1.0	1.64
AGFG2	1.9e-06	7.6	23.7	-1.64
YEATS2	q<=9.4e-20	26.5	8.5	1.64
LAMC1	1.5e-17	73.2	23.6	1.63
CTSL	8.7e-10	147.1	47.5	1.63
GRIN2D	q<=9.4e-20	3.1	1.0	1.63
SHOX2	q<=9.4e-20	3.1	1.0	1.63
TM7SF2	1.3e-06	21.5	66.6	-1.63
IGFBP3	7.5e-10	169.5	54.9	1.63
POLQ	q<=9.4e-20	3.5	1.1	1.63
RAI14	4.9e-16	31.2	10.1	1.63
GALNT18	q<=9.4e-20	40.6	13.2	1.62
CLEC10A	1.4e-04	3.1	9.5	-1.62
CENPE	q<=9.4e-20	6.8	2.2	1.62
ADAM19	q<=9.4e-20	11.5	3.7	1.62
CNGB1	q<=9.4e-20	3.1	1.0	1.62
CYTOR	4.5e-18	25.0	8.1	1.62
P4HA3	5.0e-19	3.1	1.0	1.62
P4HA2	q<=9.4e-20	42.9	13.9	1.62
G2E3-AS1	q<=9.4e-20	3.1	1.0	1.62
NLRC5	q<=9.4e-20	28.5	9.3	1.61
SEMA3C	1.2e-09	35.7	11.7	1.61
ECHDC3	2.8e-05	8.8	26.9	-1.61
LINC00174	q<=9.4e-20	5.4	1.8	1.61
STIL	q<=9.4e-20	8.3	2.7	1.61
MLF1	1.4e-10	24.4	8.0	1.61
LINC02893	q<=9.4e-20	5.0	1.7	1.61
OCLN	1.1e-06	2.1	6.5	-1.61
PAIP2B	8.1e-10	2.7	8.2	-1.61
GALNT12	7.9e-06	3.8	11.7	-1.61
THSD4	2.2e-06	7.5	22.8	-1.61
ADAMTS14	q<=9.4e-20	3.1	1.0	1.61
MANSC1	4.5e-08	8.1	24.5	-1.60
MMD	4.6e-18	10.6	3.5	1.60
RMI2	q<=9.4e-20	31.5	10.4	1.60
LIMD2	q<=9.4e-20	11.8	3.9	1.60
CENPO	q<=9.4e-20	6.5	2.2	1.60
ZNF114	q<=9.4e-20	3.0	1.0	1.60
TSHZ3	1.5e-13	13.4	4.4	1.60
KALRN	1.8e-08	3.2	9.8	-1.60
PRTFDC1	5.0e-18	5.9	1.9	1.60
IKZF2	8.1e-06	3.0	9.1	-1.60
ITM2C	4.8e-08	79.9	26.3	1.60
KIF23	q<=9.4e-20	24.4	8.0	1.60
NLRP2	8.4e-07	1.7	5.2	-1.60
PERM1	8.3e-04	2.6	7.9	-1.60
SIGLEC1	3.1e-07	3.1	1.0	1.60
BCAT1	3.0e-17	5.2	1.7	1.60
GABRE	q<=9.4e-20	16.2	5.4	1.59
ITGB4	q<=9.4e-20	343.2	114.2	1.59
CLDN4	1.5e-04	185.4	558.0	-1.59
PDE7A	q<=9.4e-20	10.7	3.6	1.59
CDCA2	q<=9.4e-20	8.5	2.8	1.59
SMTN	1.1e-14	52.3	17.3	1.59
TBX2	2.3e-12	4.9	1.6	1.59
KLHL5	q<=9.4e-20	9.6	3.2	1.59
FANCA	q<=9.4e-20	7.4	2.4	1.59
MET	8.4e-18	38.2	12.7	1.59
P3H3	1.3e-08	15.3	5.1	1.59
BOC	3.1e-06	5.1	15.4	-1.59
FEN1	q<=9.4e-20	62.7	20.8	1.59
FANCI	q<=9.4e-20	22.0	7.3	1.59
LUCAT1	2.7e-07	7.7	2.6	1.59
CSF3R	4.1e-04	3.8	1.2	1.59
SKA1	q<=9.4e-20	9.3	3.1	1.59
PPM1L	2.9e-05	2.5	7.4	-1.59
GUCY1A1	1.3e-08	3.0	1.0	1.59
TMPRSS11D	3.2e-04	52.2	157.7	-1.59
MRGBP	q<=9.4e-20	26.7	8.8	1.59
NEMP1	q<=9.4e-20	12.3	4.1	1.58
FAM149A	2.7e-05	1.0	3.0	-1.58
MCTP1	5.5e-13	6.5	2.2	1.58
MYO1G	q<=9.4e-20	10.5	3.5	1.58
CDT1	q<=9.4e-20	27.2	9.1	1.58
FBXO2	1.8e-15	30.1	10.0	1.58
BLM	3.3e-06	4.2	1.4	1.58
BAG2	2.6e-10	3.0	1.0	1.58
SERPINA1	6.7e-07	18.1	6.1	1.58
MCM10	q<=9.4e-20	8.1	2.7	1.58
ANLN	q<=9.4e-20	43.0	14.3	1.58
GAS7	5.4e-05	5.4	16.1	-1.58
SLC19A1	q<=9.4e-20	7.4	2.5	1.58
SLC28A3	1.9e-16	6.7	2.2	1.58
EGFL6	1.9e-16	8.1	2.7	1.58
IFIH1	q<=9.4e-20	35.4	11.9	1.58
OLFML2A	q<=9.4e-20	22.8	7.7	1.57
ASPG	2.6e-04	2.8	8.2	-1.57
LRRC3	q<=9.4e-20	3.6	1.2	1.57
CTSZ	1.8e-13	254.8	85.5	1.57
DOK3	q<=9.4e-20	4.3	1.4	1.57
SYNGR1	1.2e-08	11.5	34.3	-1.57
HMGB3	q<=9.4e-20	45.7	15.4	1.57
PCED1B	q<=9.4e-20	8.6	2.9	1.57
ASTN2	1.7e-11	3.0	1.0	1.56
MSR1	1.4e-04	6.1	2.1	1.56
CCDC14	q<=9.4e-20	14.7	5.0	1.56
SHCBP1	q<=9.4e-20	9.1	3.1	1.56
EIF2AK2	q<=9.4e-20	30.7	10.4	1.56
LYPD6B	1.0e-05	10.3	3.5	1.56
EFNB1	q<=9.4e-20	140.8	47.6	1.56
FXYD5	q<=9.4e-20	260.4	88.0	1.56
FOS	2.3e-06	321.6	947.4	-1.56
ADAMTSL2	q<=9.4e-20	2.9	1.0	1.56
OCIAD2	q<=9.4e-20	160.0	54.1	1.56
TGFB3	6.3e-09	18.5	6.3	1.56
HLA-A	q<=9.4e-20	2804.3	949.7	1.56
PSMC3IP	q<=9.4e-20	6.2	2.1	1.56
RFLNB	q<=9.4e-20	13.9	4.7	1.56
SPHK1	q<=9.4e-20	77.8	26.5	1.56
SLC16A1	q<=9.4e-20	87.4	29.6	1.56
MXRA8	2.6e-06	38.4	13.0	1.56
GINS1	q<=9.4e-20	16.9	5.7	1.56
ACP5	q<=9.4e-20	115.7	39.1	1.56
ORC1	q<=9.4e-20	10.9	3.7	1.55
MYO10	q<=9.4e-20	24.8	8.4	1.55
RPL36A	q<=9.4e-20	5.6	1.9	1.55
ADAMTS15	6.2e-06	4.4	1.5	1.55
FMNL2	q<=9.4e-20	22.7	7.8	1.55
CHST1	7.0e-09	3.6	1.2	1.55
NFIX	8.7e-08	25.5	74.6	-1.55
GPX7	2.2e-13	14.0	4.8	1.55
NMB	q<=9.4e-20	36.3	12.4	1.55
LINC01176	5.2e-18	7.3	2.5	1.55
LRRK2	1.0e-05	1.1	3.1	-1.55
ABL2	q<=9.4e-20	10.6	3.6	1.54
AGTRAP	q<=9.4e-20	153.5	52.7	1.54
PRIM2	q<=9.4e-20	23.4	8.1	1.54
RUNX3	q<=9.4e-20	19.7	6.8	1.54
CSGALNACT2	q<=9.4e-20	16.6	5.7	1.54
GAREM2	q<=9.4e-20	2.9	1.0	1.54
DBF4B	q<=9.4e-20	7.5	2.6	1.54
TGFB1I1	2.6e-08	25.7	8.9	1.54
BICDL2	6.5e-08	20.5	59.6	-1.54
HMMR	q<=9.4e-20	12.8	4.4	1.54
CDK18	3.0e-17	24.0	8.3	1.54
TMEM263	1.8e-13	23.6	8.2	1.53
CKS2	q<=9.4e-20	142.1	49.3	1.53
KNTC1	q<=9.4e-20	9.3	3.2	1.53
MTHFD1L	q<=9.4e-20	30.6	10.6	1.53
GFPT2	4.9e-05	11.7	4.0	1.53
CCDC8	5.8e-05	5.8	2.0	1.53
SLC4A3	4.8e-12	4.7	1.6	1.53
LARGE2	q<=9.4e-20	41.5	14.4	1.53
SCARB1	3.1e-06	20.9	7.3	1.53
DNA2	q<=9.4e-20	4.1	1.4	1.53
UBE2T	q<=9.4e-20	44.4	15.4	1.53
PDGFA	q<=9.4e-20	21.3	7.4	1.53
MND1	q<=9.4e-20	10.5	3.6	1.53
MYO5B	3.7e-06	7.4	21.5	-1.53
CD24	6.4e-10	329.1	950.8	-1.53
GLIS2	2.7e-11	9.1	3.2	1.52
GOLGA8A	q<=9.4e-20	4.0	1.4	1.52
IFI35	q<=9.4e-20	98.3	34.4	1.52
LOC105369147	8.4e-15	4.1	1.4	1.52
CDYL2	q<=9.4e-20	2.9	1.0	1.52
SLC20A1	q<=9.4e-20	44.6	15.6	1.52
SLC7A7	3.2e-11	10.9	3.8	1.52
SNHG26	q<=9.4e-20	15.6	5.5	1.52
UBE2L6	q<=9.4e-20	262.3	91.2	1.52
SPOCD1	q<=9.4e-20	2.9	1.0	1.52
TPRG1	9.7e-05	3.7	10.5	-1.52
CMTM3	1.6e-12	29.9	10.4	1.52
STX2	2.6e-13	7.9	2.7	1.52
CPEB3	3.0e-08	1.5	4.3	-1.52
CEP290	3.9e-12	3.0	1.1	1.52
CHEK1	q<=9.4e-20	14.6	5.1	1.51
DIPK1A	q<=9.4e-20	20.1	7.1	1.51
NFE2L3	7.3e-19	13.9	4.9	1.51
SLC16A1-AS1	q<=9.4e-20	7.8	2.7	1.51
GLIPR1	1.3e-09	8.0	2.8	1.51
CNPY4	1.5e-16	13.4	4.7	1.51
BUB1B	q<=9.4e-20	12.9	4.5	1.51
HAUS8	q<=9.4e-20	17.8	6.2	1.51
CBLB	q<=9.4e-20	12.4	4.3	1.51
MAML3	1.2e-09	2.3	6.6	-1.51
CTSC	q<=9.4e-20	166.8	58.6	1.51
KNSTRN	q<=9.4e-20	29.6	10.4	1.51
GPNMB	q<=9.4e-20	472.4	165.9	1.51
MAD2L1	q<=9.4e-20	13.7	4.8	1.51
ZNF677	3.3e-06	1.0	2.8	-1.50
ERCC6L	q<=9.4e-20	4.7	1.6	1.50
LOXL1	6.2e-09	21.3	7.5	1.50
NUCB2	7.2e-08	37.6	105.9	-1.50
AIF1L	3.4e-06	14.0	39.6	-1.50
POF1B	3.6e-04	21.0	59.7	-1.50
ITPR3	q<=9.4e-20	50.4	17.8	1.50
DZIP1	4.4e-13	3.9	1.4	1.50
ODC1	q<=9.4e-20	177.5	62.7	1.50
TRNP1	1.8e-04	11.1	31.3	-1.50
XRCC3	q<=9.4e-20	14.3	5.1	1.50
PPP1R12B	7.6e-04	4.1	11.7	-1.50
EVA1B	7.6e-07	12.2	4.3	1.50
KRT14	4.3e-08	17192.4	6107.6	1.49
BCL2A1	6.7e-07	10.5	3.8	1.49
PFN2	q<=9.4e-20	134.4	47.7	1.49
RAB31	q<=9.4e-20	96.7	34.4	1.49
IRF9	q<=9.4e-20	2.8	1.0	1.49
CHROMR	q<=9.4e-20	11.4	4.0	1.49
SNORD104	1.6e-08	15.1	5.4	1.49
NAV1	q<=9.4e-20	19.4	6.9	1.49
HOXD11	q<=9.4e-20	2.8	1.0	1.49
MX2	q<=9.4e-20	33.7	12.0	1.49
MPP3	q<=9.4e-20	4.0	1.4	1.48
SHISA2	5.3e-08	3.8	1.4	1.48
KLK11	4.8e-08	124.7	348.8	-1.48
SLC39A14	3.4e-07	37.9	13.5	1.48
FABP6	6.4e-14	6.7	2.4	1.48
FBLIM1	q<=9.4e-20	99.8	35.9	1.48
STX19	1.8e-06	3.4	9.4	-1.48
HAS3	5.7e-09	127.7	45.9	1.48
CALU	q<=9.4e-20	85.9	30.8	1.48
DSG1-AS1	3.0e-05	1.0	2.8	-1.48
RFTN1	7.0e-12	24.9	9.0	1.48
NCF2	q<=9.4e-20	31.4	11.2	1.48
DIO2	9.3e-05	12.1	33.8	-1.48
P2RX4	3.3e-05	19.8	7.1	1.48
RAB42	3.2e-04	2.8	1.0	1.48
NUP62CL	1.4e-19	3.4	1.2	1.48
CYP3A5	9.6e-04	4.1	11.5	-1.48
PANX2	7.5e-10	5.0	1.8	1.47
NUAK1	1.1e-13	9.7	3.5	1.47
SHISAL1	q<=9.4e-20	2.8	1.0	1.47
NDE1	q<=9.4e-20	37.5	13.6	1.47
EDIL3	4.7e-17	8.0	2.9	1.47
TNFAIP3	1.8e-11	48.1	17.4	1.47
ASCL2	q<=9.4e-20	6.6	2.4	1.47
MCAM	5.2e-05	65.6	23.7	1.47
MKI67	q<=9.4e-20	33.5	12.1	1.47
ITGAV	q<=9.4e-20	67.9	24.6	1.47
TEDC1	q<=9.4e-20	20.1	7.2	1.47
PIK3CD	q<=9.4e-20	15.1	5.5	1.46
