Gene	FDRAdjustedP-value	CancerSampleMed	NormalSampleMed	|log2FC|
BAMBI	q<=2.8e-20	3.6	72.3	-4.32
SLC22A17	q<=2.8e-20	570.4	28.7	4.31
ZFR2	q<=2.8e-20	19.8	1.0	4.31
OSR2	q<=2.8e-20	1.0	19.6	-4.30
MCOLN2	q<=2.8e-20	1.0	19.7	-4.30
CADM2	q<=2.8e-20	19.7	1.0	4.30
SYT7	2.9e-18	19.6	1.0	4.29
ELAVL3	q<=2.8e-20	19.5	1.0	4.29
BCAN	1.3e-11	19.6	1.0	4.29
CHAD	q<=2.8e-20	1.0	19.6	-4.29
CPT1C	q<=2.8e-20	71.7	3.7	4.29
PRRT4	q<=2.8e-20	19.6	1.0	4.29
SYN2	q<=2.8e-20	30.6	1.6	4.28
GASK1B	q<=2.8e-20	15.3	297.2	-4.28
PRR4	2.6e-17	1.9	36.5	-4.28
FLT3LG	q<=2.8e-20	1.0	19.5	-4.28
GPR19	q<=2.8e-20	19.5	1.0	4.28
ARHGEF10	q<=2.8e-20	1.0	19.5	-4.28
DCLK1	1.2e-08	20.0	1.0	4.28
TIAM1	q<=2.8e-20	60.5	3.1	4.27
SLC7A14	q<=2.8e-20	19.2	1.0	4.27
APC2	q<=2.8e-20	19.4	1.0	4.27
SCRT1	q<=2.8e-20	19.2	1.0	4.27
TNFSF13	q<=2.8e-20	2.8	54.8	-4.27
BEGAIN	q<=2.8e-20	68.2	3.6	4.26
SLITRK4	q<=2.8e-20	1.0	19.1	-4.26
STEAP4	q<=2.8e-20	3.0	58.4	-4.26
SEZ6L2	q<=2.8e-20	571.3	29.8	4.26
LINC01574	q<=2.8e-20	19.0	1.0	4.25
GRTP1	q<=2.8e-20	1.7	31.9	-4.25
SLIT2	q<=2.8e-20	1.3	25.7	-4.25
UST	q<=2.8e-20	1.0	19.1	-4.25
RELL1	q<=2.8e-20	27.4	1.4	4.25
PHYHD1	q<=2.8e-20	2.1	39.4	-4.25
TRAPPC5	q<=2.8e-20	1.0	19.0	-4.25
MT1X	q<=2.8e-20	11.9	224.4	-4.24
GPRIN1	q<=2.8e-20	18.9	1.0	4.24
PITPNM2	q<=2.8e-20	2.3	43.9	-4.24
FAM167A	q<=2.8e-20	19.0	1.0	4.24
HIF3A	q<=2.8e-20	1.0	18.8	-4.24
UNC79	q<=2.8e-20	18.9	1.0	4.24
MARCO	q<=2.8e-20	1.0	18.8	-4.23
OGFOD2	q<=2.8e-20	1.0	18.8	-4.23
LINC00672	q<=2.8e-20	18.7	1.0	4.23
CLIP3	q<=2.8e-20	153.5	8.2	4.23
FAM171A2	q<=2.8e-20	18.8	1.0	4.23
SDHAP2	q<=2.8e-20	18.8	1.0	4.23
ITPR3	q<=2.8e-20	1.6	29.1	-4.22
ASAP3	q<=2.8e-20	4.0	74.2	-4.22
DMKN	q<=2.8e-20	1.0	18.6	-4.22
COX4I2	2.5e-10	20.1	1.1	4.21
PEG3	q<=2.8e-20	6.6	122.0	-4.21
DPYSL5	q<=2.8e-20	18.5	1.0	4.21
EGFR	q<=2.8e-20	2.1	38.8	-4.21
IGF2BP2	q<=2.8e-20	1.0	18.4	-4.20
SNORD113-3	q<=2.8e-20	18.3	1.0	4.20
P3H2	q<=2.8e-20	4.6	84.7	-4.20
SLC8B1	q<=2.8e-20	10.5	193.1	-4.20
PSD4	q<=2.8e-20	1.5	28.3	-4.19
FGF1	1.1e-16	18.2	1.0	4.19
NRK	q<=2.8e-20	1.5	26.7	-4.18
SCARB1	q<=2.8e-20	77.9	1414.2	-4.18
CYGB	q<=2.8e-20	268.8	14.8	4.18
AKAIN1	q<=2.8e-20	18.1	1.0	4.18
NEAT1	q<=2.8e-20	30.7	556.5	-4.18
MAP1A	q<=2.8e-20	83.5	4.7	4.17
DPP10-AS1	q<=2.8e-20	1.0	18.0	-4.17
CCDC78	q<=2.8e-20	18.0	1.0	4.17
KCNB1	q<=2.8e-20	18.0	1.0	4.17
MIR4740	q<=2.8e-20	18.0	1.0	4.17
CDK5RAP3	q<=2.8e-20	7.5	135.0	-4.17
S100B	q<=2.8e-20	116.7	6.5	4.17
TPPP	q<=2.8e-20	38.9	2.2	4.16
EGFL8	q<=2.8e-20	1.7	31.0	-4.16
CELSR3	q<=2.8e-20	17.8	1.0	4.16
MIR1244-2	q<=2.8e-20	35.7	2.0	4.16
EFNA4	q<=2.8e-20	1.3	23.8	-4.15
FAM153B	q<=2.8e-20	1.0	17.8	-4.15
ADSL	q<=2.8e-20	1.9	33.0	-4.14
NALF1	q<=2.8e-20	17.6	1.0	4.14
CREB3L1	2.2e-09	2.0	34.4	-4.13
MYCN	q<=2.8e-20	17.5	1.0	4.13
PLIN2	q<=2.8e-20	13.0	227.4	-4.12
FXYD1	q<=2.8e-20	1.0	17.4	-4.12
LRP11	q<=2.8e-20	1.8	31.2	-4.12
SUGCT	q<=2.8e-20	2.2	37.8	-4.12
PLCD4	q<=2.8e-20	42.0	2.4	4.11
VSTM2L	q<=2.8e-20	89.6	5.2	4.11
SLC11A1	q<=2.8e-20	1.9	32.0	-4.11
CNNM1	q<=2.8e-20	17.3	1.0	4.11
PTPN7	q<=2.8e-20	1.0	17.6	-4.10
EMID1	q<=2.8e-20	3.4	57.6	-4.10
OPLAH	q<=2.8e-20	2.0	34.7	-4.10
FIBCD1	q<=2.8e-20	1.0	17.1	-4.10
CHRD	q<=2.8e-20	1.8	30.8	-4.09
EPHA8	q<=2.8e-20	17.1	1.0	4.09
NEFM	q<=2.8e-20	136.4	8.0	4.09
GPR176	q<=2.8e-20	43.9	2.6	4.09
AGTR1	q<=2.8e-20	4.3	73.1	-4.09
C1RL	q<=2.8e-20	10.0	171.4	-4.09
RTN1	q<=2.8e-20	86.9	5.2	4.08
NIPBL-DT	q<=2.8e-20	17.0	1.0	4.08
GPR22	q<=2.8e-20	16.8	1.0	4.07
NREP	q<=2.8e-20	3.5	59.6	-4.07
SLC25A32	q<=2.8e-20	1.0	16.6	-4.06
STRADA	q<=2.8e-20	3.7	61.6	-4.06
SYT11	q<=2.8e-20	124.9	7.5	4.06
SNORD10	q<=2.8e-20	1.0	16.5	-4.05
SYTL5	q<=2.8e-20	1.0	16.6	-4.05
TNFRSF6B	q<=2.8e-20	1.0	16.6	-4.05
DHRS2	1.5e-04	16.6	1.0	4.05
LAMA2	q<=2.8e-20	1.0	17.3	-4.05
SH2D4A	q<=2.8e-20	1.0	16.6	-4.05
EPN3	q<=2.8e-20	1.0	16.6	-4.05
FGFR2	q<=2.8e-20	2.3	38.1	-4.04
C2orf74	q<=2.8e-20	2.7	44.8	-4.04
INSM2	q<=2.8e-20	16.4	1.0	4.04
G0S2	q<=2.8e-20	19.0	311.3	-4.03
NDUFA4L2	1.9e-15	347.6	21.4	4.03
CASTOR1	q<=2.8e-20	1.0	16.4	-4.03
MAD1L1	q<=2.8e-20	1.0	16.4	-4.03
HDAC9	q<=2.8e-20	32.2	2.0	4.03
C1S	q<=2.8e-20	21.9	357.5	-4.03
TRIM54	q<=2.8e-20	1.0	16.2	-4.02
NUDT3	q<=2.8e-20	1.0	16.3	-4.02
PTGR2	q<=2.8e-20	1.7	28.1	-4.02
ARHGEF4	q<=2.8e-20	29.9	1.8	4.02
UNC5B	q<=2.8e-20	121.8	7.6	4.01
DIO3OS	q<=2.8e-20	1.0	16.2	-4.01
FMO2	q<=2.8e-20	1.0	16.1	-4.01
TMEM145	q<=2.8e-20	46.2	2.9	4.01
PDLIM4	q<=2.8e-20	84.8	5.3	4.00
ARHGAP27P1-BPTFP1-KPNA2P3	q<=2.8e-20	16.0	1.0	4.00
FSD1	q<=2.8e-20	16.0	1.0	4.00
NEUROD4	q<=2.8e-20	16.0	1.0	4.00
CACNA1B	q<=2.8e-20	16.1	1.0	4.00
WASF3	q<=2.8e-20	2.2	35.2	-4.00
TMEM255A	4.6e-15	15.7	1.0	3.98
PGM5-AS1	q<=2.8e-20	1.0	15.8	-3.98
PDZD4	q<=2.8e-20	74.3	4.7	3.98
IGDCC4	q<=2.8e-20	1.0	15.8	-3.98
CCL21	7.9e-08	2.3	36.3	-3.98
SPTB	q<=2.8e-20	15.7	1.0	3.98
GJD2	4.5e-12	15.7	1.0	3.98
SEZ6	1.6e-16	15.7	1.0	3.98
BGLAP	q<=2.8e-20	1.1	16.8	-3.98
ROBO2	q<=2.8e-20	15.7	1.0	3.97
SHISA8	q<=2.8e-20	1.0	15.6	-3.97
AGAP2	q<=2.8e-20	16.6	1.1	3.97
ACHE	4.4e-12	30.7	2.0	3.97
VDR	q<=2.8e-20	1.4	21.8	-3.96
ZNF23	q<=2.8e-20	1.0	15.6	-3.96
WBP1	q<=2.8e-20	16.3	252.0	-3.95
KIF26A	q<=2.8e-20	49.3	3.2	3.95
SERPINI1	q<=2.8e-20	85.7	5.6	3.94
ICA1	q<=2.8e-20	71.6	4.7	3.94
FAM220A	q<=2.8e-20	1.0	15.4	-3.94
SLC9A3R1	q<=2.8e-20	15.9	244.7	-3.94
HSPA14	q<=2.8e-20	20.2	1.3	3.93
TRIM46	q<=2.8e-20	15.2	1.0	3.93
CARMIL2	q<=2.8e-20	15.2	1.0	3.93
LEMD1-AS1	q<=2.8e-20	1.0	15.2	-3.92
YPEL4	q<=2.8e-20	44.3	2.9	3.92
SPEG	q<=2.8e-20	48.3	3.2	3.92
PRSS2	q<=2.8e-20	1.0	15.1	-3.92
SPOUT1	q<=2.8e-20	1.0	15.1	-3.92
PDGFC	q<=2.8e-20	1.6	24.4	-3.92
MYT1L	q<=2.8e-20	15.1	1.0	3.91
ESR2	q<=2.8e-20	1.0	15.0	-3.91
SIGLEC11	q<=2.8e-20	1.0	15.0	-3.91
INMT	q<=2.8e-20	7.2	108.2	-3.91
GCKR	q<=2.8e-20	1.0	15.0	-3.91
ASTN2	q<=2.8e-20	53.4	3.6	3.91
VPREB3	1.5e-12	1.0	15.1	-3.91
UBE2QL1	q<=2.8e-20	22.3	1.5	3.91
ALDH3B1	q<=2.8e-20	3.8	57.2	-3.91
RPL26	q<=2.8e-20	101.3	1512.3	-3.90
BMP8B	q<=2.8e-20	14.9	1.0	3.90
LDLR	q<=2.8e-20	10.7	159.9	-3.90
MRPL46	q<=2.8e-20	7.0	103.9	-3.89
FCGBP	q<=2.8e-20	1.0	14.8	-3.89
BAIAP3	q<=2.8e-20	101.7	6.8	3.89
STXBP2	q<=2.8e-20	3.2	47.6	-3.88
CNPY2	q<=2.8e-20	8.5	124.4	-3.88
C17orf49	q<=2.8e-20	1.0	15.3	-3.88
DAPL1	3.5e-18	3.2	46.8	-3.88
SLC44A4	q<=2.8e-20	1.3	19.3	-3.88
SNCG	q<=2.8e-20	32.6	478.4	-3.88
PDZK1IP1	q<=2.8e-20	1.0	14.7	-3.88
MTG1	q<=2.8e-20	2.3	33.5	-3.87
TANC2	q<=2.8e-20	51.7	3.5	3.87
GALNT17	1.2e-13	1.0	14.6	-3.87
HMGCLL1	q<=2.8e-20	14.6	1.0	3.86
SIX5	q<=2.8e-20	1.0	14.5	-3.86
ATP4A	q<=2.8e-20	1.0	14.5	-3.86
GPR68	q<=2.8e-20	14.4	1.0	3.85
ADGRB3	q<=2.8e-20	14.4	1.0	3.85
SIDT1	q<=2.8e-20	14.4	1.0	3.85
PRORP	q<=2.8e-20	1.4	20.5	-3.85
MIR4315-2	q<=2.8e-20	14.5	1.0	3.85
TTBK1	q<=2.8e-20	14.5	1.0	3.85
MINAR1	q<=2.8e-20	1.0	14.4	-3.85
STX1A	q<=2.8e-20	63.4	4.4	3.84
SAP25	q<=2.8e-20	1.0	14.3	-3.84
FMC1	q<=2.8e-20	3.2	46.5	-3.84
BRINP1	q<=2.8e-20	14.3	1.0	3.84
ADHFE1	q<=2.8e-20	2.0	28.0	-3.84
BRSK2	q<=2.8e-20	24.3	1.7	3.83
RAB15	q<=2.8e-20	79.5	5.6	3.83
KIF17	q<=2.8e-20	1.3	19.0	-3.83
DISP2	q<=2.8e-20	14.2	1.0	3.83
GALNT8	7.9e-17	14.2	1.0	3.83
DQX1	q<=2.8e-20	14.2	1.0	3.83
DPT	q<=2.8e-20	1.0	14.6	-3.83
C1R	q<=2.8e-20	24.4	348.0	-3.83
KAZN	q<=2.8e-20	1.9	26.9	-3.82
BMPR1B	q<=2.8e-20	24.7	1.8	3.82
PLA2G2A	q<=2.8e-20	1.0	14.0	-3.81
UNC13A	q<=2.8e-20	34.7	2.5	3.81
LINC00893	q<=2.8e-20	1.2	16.8	-3.81
SLC38A11	6.8e-13	15.2	1.1	3.81
THEM5	q<=2.8e-20	14.0	1.0	3.81
INS	5.5e-12	14.2	1.0	3.81
TRIM16	q<=2.8e-20	3.8	53.9	-3.81
CORO2A	q<=2.8e-20	14.0	1.0	3.80
MIR34AHG	q<=2.8e-20	1.5	21.5	-3.80
PET100	q<=2.8e-20	6.0	82.7	-3.79
MTHFS	q<=2.8e-20	1.2	16.5	-3.79
GNG5	q<=2.8e-20	10.9	151.5	-3.79
CHRNA5	q<=2.8e-20	13.7	1.0	3.78
PAX8-AS1	q<=2.8e-20	5.4	73.4	-3.78
PDZD7	q<=2.8e-20	13.7	1.0	3.78
RIPPLY2	q<=2.8e-20	13.7	1.0	3.77
SOAT1	q<=2.8e-20	14.1	192.6	-3.77
ADAMTSL4	q<=2.8e-20	1.3	17.9	-3.76
RASD2	q<=2.8e-20	59.0	4.4	3.75
PAM16	q<=2.8e-20	8.1	109.0	-3.75
MST1	q<=2.8e-20	4.2	56.4	-3.75
HTR2B	q<=2.8e-20	1.4	18.1	-3.75
SCN3A	q<=2.8e-20	13.5	1.0	3.75
RNF112	q<=2.8e-20	32.5	2.4	3.74
COL4A4	q<=2.8e-20	1.0	13.4	-3.74
USP2	q<=2.8e-20	1.4	18.4	-3.74
IL1R2	q<=2.8e-20	1.0	13.4	-3.74
MIR3685	q<=2.8e-20	13.4	1.0	3.74
CENPS	q<=2.8e-20	2.1	28.5	-3.74
PCED1B	q<=2.8e-20	4.7	62.3	-3.74
PLCH2	q<=2.8e-20	50.1	3.7	3.74
RIMS4	q<=2.8e-20	13.3	1.0	3.74
SRPX	q<=2.8e-20	6.3	84.1	-3.74
PDK4	q<=2.8e-20	30.6	407.1	-3.73
RNASEH2A	q<=2.8e-20	1.0	13.3	-3.73
EGR4	2.8e-09	13.3	1.0	3.73
AP3B2	q<=2.8e-20	54.9	4.1	3.73
PSMA2	q<=2.8e-20	12.4	164.9	-3.73
RNF175	q<=2.8e-20	25.7	2.0	3.72
LUM	q<=2.8e-20	21.1	277.4	-3.72
CCDC136	q<=2.8e-20	28.9	2.2	3.72
DIRAS1	q<=2.8e-20	33.7	2.6	3.72
COL27A1	q<=2.8e-20	1.6	21.5	-3.72
NOL12	q<=2.8e-20	2.4	30.8	-3.71
TMEM98	q<=2.8e-20	2.8	36.7	-3.70
INSRR	9.3e-20	13.0	1.0	3.70
RWDD3	q<=2.8e-20	3.0	38.6	-3.69
DPYSL3	q<=2.8e-20	153.0	11.8	3.69
FADS6	q<=2.8e-20	1.0	12.9	-3.69
PRR36	q<=2.8e-20	17.4	1.4	3.69
AP1G2-AS1	q<=2.8e-20	1.0	12.8	-3.68
NEBL	q<=2.8e-20	51.1	4.0	3.68
PPP2R2B	q<=2.8e-20	14.6	1.1	3.68
TNNC1	1.9e-15	1.0	12.7	-3.67
OSMR	q<=2.8e-20	6.0	76.5	-3.67
EFNA5	q<=2.8e-20	12.8	1.0	3.67
GRIK2	q<=2.8e-20	12.7	1.0	3.67
CELF6	q<=2.8e-20	1.0	12.8	-3.67
ITPKA	q<=2.8e-20	1.3	16.1	-3.67
SPTBN4	q<=2.8e-20	27.2	2.2	3.66
C2CD4B	3.4e-15	12.6	1.0	3.66
DGCR6	q<=2.8e-20	1.0	12.6	-3.66
SEC16B	q<=2.8e-20	1.0	12.7	-3.66
CD163	q<=2.8e-20	11.4	144.4	-3.66
GRIA3	q<=2.8e-20	1.4	17.5	-3.66
FGG	8.3e-10	1.0	12.5	-3.65
ROBO3	q<=2.8e-20	2.2	27.8	-3.65
ECHDC3	q<=2.8e-20	4.7	58.0	-3.64
LUZP2	q<=2.8e-20	1.0	12.5	-3.64
PTGFRN	q<=2.8e-20	3.8	47.4	-3.64
SERTAD4	q<=2.8e-20	12.5	1.0	3.64
RSPO4	q<=2.8e-20	12.5	1.0	3.64
NOTCH2	q<=2.8e-20	3.3	40.7	-3.63
NDUFA11	q<=2.8e-20	26.9	333.6	-3.63
CES1	2.2e-15	1.1	13.7	-3.63
ASS1	q<=2.8e-20	23.2	286.8	-3.63
IDH1	q<=2.8e-20	43.0	530.9	-3.63
NOL4	q<=2.8e-20	12.4	1.0	3.63
KCNN2	q<=2.8e-20	3.8	47.5	-3.63
CDHR1	2.1e-09	12.4	1.0	3.63
RSPO3	q<=2.8e-20	1.0	12.3	-3.62
SCARNA12	q<=2.8e-20	1.0	12.3	-3.62
ACSM3	q<=2.8e-20	1.0	12.3	-3.62
HEY1	q<=2.8e-20	29.6	2.4	3.62
KCNQ5	q<=2.8e-20	12.3	1.0	3.62
EGFLAM	q<=2.8e-20	80.3	6.5	3.62
TSPAN1	q<=2.8e-20	1.0	12.3	-3.62
NPEPL1	q<=2.8e-20	6.7	82.8	-3.62
LMTK3	q<=2.8e-20	20.1	1.6	3.62
LAMC3	q<=2.8e-20	2.2	26.9	-3.62
MERTK	q<=2.8e-20	7.2	88.3	-3.61
HIGD1B	q<=2.8e-20	12.2	1.0	3.61
CERS1	q<=2.8e-20	12.2	1.0	3.61
TMEM63A	q<=2.8e-20	3.6	43.7	-3.61
FSTL3	q<=2.8e-20	17.6	214.2	-3.61
VSIG4	q<=2.8e-20	10.2	124.7	-3.61
RAET1G	q<=2.8e-20	1.4	17.5	-3.60
NCKAP5-AS2	q<=2.8e-20	12.1	1.0	3.60
TMEM144	q<=2.8e-20	2.6	32.0	-3.60
TMEM45B	q<=2.8e-20	12.2	1.0	3.60
B3GNT4	q<=2.8e-20	12.1	1.0	3.60
CCR10	q<=2.8e-20	14.8	1.2	3.60
DPP10	q<=2.8e-20	1.0	12.1	-3.59
NEXN	q<=2.8e-20	3.0	36.2	-3.59
ATP10A	q<=2.8e-20	1.7	19.9	-3.59
IRS1	q<=2.8e-20	1.3	16.1	-3.59
ASPHD1	q<=2.8e-20	79.3	6.6	3.58
SCN2A	q<=2.8e-20	11.9	1.0	3.58
PP7080	q<=2.8e-20	1.0	11.9	-3.58
POLD4	q<=2.8e-20	8.2	98.0	-3.58
NPIPB5	q<=2.8e-20	1.5	18.0	-3.58
FAM181B	q<=2.8e-20	11.9	1.0	3.58
RORC	q<=2.8e-20	52.6	4.4	3.58
KL	4.3e-16	11.9	1.0	3.57
IL1R1	q<=2.8e-20	10.8	128.7	-3.57
PHACTR2	q<=2.8e-20	3.1	37.0	-3.57
PDF	q<=2.8e-20	1.0	11.9	-3.57
MT1E	q<=2.8e-20	39.0	462.5	-3.57
BST2	q<=2.8e-20	83.4	984.9	-3.56
RAP1GAP2	q<=2.8e-20	44.6	3.8	3.56
CHMP4C	q<=2.8e-20	1.0	11.8	-3.56
SSC5D	q<=2.8e-20	51.5	4.4	3.56
GBP2	q<=2.8e-20	10.3	120.6	-3.56
SLC4A11	q<=2.8e-20	1.2	14.7	-3.56
ZDHHC19	q<=2.8e-20	1.0	11.8	-3.56
CPE	q<=2.8e-20	1170.8	99.0	3.56
LRRN2	q<=2.8e-20	48.5	4.1	3.56
COBLL1	q<=2.8e-20	6.4	76.2	-3.56
PLD1	q<=2.8e-20	4.0	46.9	-3.55
ST8SIA5	q<=2.8e-20	1.0	11.7	-3.55
LOC105375304	q<=2.8e-20	13.0	1.1	3.55
ZNF275	q<=2.8e-20	126.1	1474.1	-3.55
SLC45A3	q<=2.8e-20	1.0	11.6	-3.54
CNKSR2	q<=2.8e-20	14.0	1.2	3.54
SLC40A1	q<=2.8e-20	57.8	672.3	-3.54
HOXA9	1.7e-05	1.0	11.7	-3.54
PSMD9	q<=2.8e-20	3.8	44.3	-3.54
FAM174B	q<=2.8e-20	69.2	6.0	3.53
CNTN3	q<=2.8e-20	11.5	1.0	3.53
LAMB3	q<=2.8e-20	2.4	28.2	-3.53
PKD1P6-NPIPP1	q<=2.8e-20	11.5	1.0	3.53
VWA7	4.5e-17	11.5	1.0	3.53
TPD52	q<=2.8e-20	45.9	4.0	3.53
NDRG2	q<=2.8e-20	70.2	803.2	-3.52
CXXC4	q<=2.8e-20	11.5	1.0	3.52
CNTNAP2	1.4e-18	11.5	1.0	3.52
PLIN5	q<=2.8e-20	1.0	11.5	-3.52
OGN	q<=2.8e-20	1.0	11.5	-3.52
PARTICL	q<=2.8e-20	11.4	1.0	3.52
GFRA3	5.9e-09	13.4	1.2	3.52
PDE3A	q<=2.8e-20	11.5	1.0	3.52
ZNF436-AS1	q<=2.8e-20	2.1	23.7	-3.52
LOC107985246	q<=2.8e-20	11.5	1.0	3.52
NPY1R	q<=2.8e-20	5.0	56.4	-3.51
MT2A	q<=2.8e-20	277.6	3164.3	-3.51
MSH5	q<=2.8e-20	1.0	11.4	-3.51
C3orf33	q<=2.8e-20	2.0	23.0	-3.51
NYAP1	q<=2.8e-20	35.7	3.1	3.51
TSTD3	q<=2.8e-20	11.3	1.0	3.50
SNORA8	q<=2.8e-20	1.0	11.4	-3.50
TMEM102	q<=2.8e-20	1.0	11.3	-3.50
TNFAIP2	q<=2.8e-20	9.8	111.2	-3.50
PHLPP1	q<=2.8e-20	3.1	35.3	-3.50
PROKR1	q<=2.8e-20	11.3	1.0	3.50
LINC02593	q<=2.8e-20	56.8	5.0	3.50
MBOAT2	q<=2.8e-20	14.8	1.3	3.49
SLC35F3	q<=2.8e-20	11.3	1.0	3.49
GUCY1B1	q<=2.8e-20	38.4	3.4	3.49
SPSB4	q<=2.8e-20	11.2	1.0	3.49
ENPP3	q<=2.8e-20	1.0	11.3	-3.49
ADAMTSL1	q<=2.8e-20	1.1	12.8	-3.49
GEMIN7	q<=2.8e-20	1.0	11.2	-3.49
LRRC10B	1.1e-18	11.1	1.0	3.48
GASK1B-AS1	q<=2.8e-20	1.0	11.1	-3.48
LRRC39	q<=2.8e-20	1.0	11.1	-3.48
SLC6A6	q<=2.8e-20	7.1	79.8	-3.48
ALPK1	q<=2.8e-20	1.4	15.1	-3.47
SNORA61	q<=2.8e-20	1.0	11.0	-3.46
NALCN	q<=2.8e-20	20.1	1.8	3.46
HSD11B1	q<=2.8e-20	1.0	11.0	-3.46
BTBD8	q<=2.8e-20	11.0	1.0	3.46
PRSS1	q<=2.8e-20	1.0	11.0	-3.46
B4GALNT1	q<=2.8e-20	11.0	1.0	3.45
TMEM265	q<=2.8e-20	1.0	10.9	-3.45
NKD2	q<=2.8e-20	1.0	11.0	-3.45
SHD	5.3e-06	10.9	1.0	3.45
CBLN3	q<=2.8e-20	2.3	25.5	-3.45
GPER1	q<=2.8e-20	2.1	23.4	-3.45
PPP1R14A	q<=2.8e-20	32.7	356.4	-3.45
OSGIN1	q<=2.8e-20	4.2	46.2	-3.45
CAT	q<=2.8e-20	22.7	247.9	-3.45
SMIM18	q<=2.8e-20	10.9	1.0	3.44
HOXC9	q<=2.8e-20	35.4	3.3	3.44
CCDC188	q<=2.8e-20	13.1	1.2	3.44
CDC42EP2	q<=2.8e-20	1.0	10.9	-3.44
GABPB1-IT1	q<=2.8e-20	10.8	1.0	3.43
SLC6A9	q<=2.8e-20	4.1	44.8	-3.43
RARRES1	q<=2.8e-20	3.0	32.4	-3.43
CLDN7	4.2e-11	1.0	10.8	-3.43
CDC42BPG	q<=2.8e-20	1.0	10.8	-3.43
UTP14C	q<=2.8e-20	1.0	10.8	-3.43
NRXN3	q<=2.8e-20	10.7	1.0	3.42
FMN2	q<=2.8e-20	17.2	1.6	3.42
TNXB	q<=2.8e-20	4.1	43.3	-3.42
PPL	q<=2.8e-20	1.0	10.7	-3.42
OAF	q<=2.8e-20	17.1	182.9	-3.42
CALN1	q<=2.8e-20	1.0	10.7	-3.42
MUC1	q<=2.8e-20	1.1	11.4	-3.42
IQGAP2	q<=2.8e-20	2.9	30.7	-3.42
MFAP5	q<=2.8e-20	1.0	10.7	-3.41
SYT3	q<=2.8e-20	10.6	1.0	3.41
MRPL53	q<=2.8e-20	1.0	10.6	-3.41
RAB31	q<=2.8e-20	24.3	258.3	-3.41
UTY	q<=2.8e-20	1.0	10.6	-3.41
SGIP1	q<=2.8e-20	10.6	1.0	3.41
GPR153	q<=2.8e-20	25.8	2.4	3.40
LMOD1	q<=2.8e-20	7.8	82.4	-3.40
CTF1	q<=2.8e-20	1.6	17.0	-3.40
SNORA63	q<=2.8e-20	1.0	10.6	-3.40
PLTP	q<=2.8e-20	32.1	338.5	-3.40
ALDH3A2	q<=2.8e-20	35.5	374.5	-3.40
NFE4	q<=2.8e-20	1.0	10.5	-3.40
SLC38A1	q<=2.8e-20	60.6	5.8	3.40
SCN9A	q<=2.8e-20	10.5	1.0	3.39
MAMSTR	q<=2.8e-20	5.5	57.7	-3.39
HCN1	q<=2.8e-20	10.5	1.0	3.39
HSPE1	q<=2.8e-20	105.3	1093.4	-3.38
CARMIL3	q<=2.8e-20	10.4	1.0	3.38
PAOX	q<=2.8e-20	1.0	10.4	-3.38
KCNG4	q<=2.8e-20	10.4	1.0	3.38
LEF1	q<=2.8e-20	2.6	27.0	-3.38
PEG13	q<=2.8e-20	10.3	1.0	3.37
ADCY2	q<=2.8e-20	11.6	1.1	3.37
KHDRBS3	q<=2.8e-20	109.4	10.6	3.37
BEND6	q<=2.8e-20	10.3	1.0	3.37
LINC01982	q<=2.8e-20	10.3	1.0	3.37
HS3ST2	q<=2.8e-20	28.5	2.7	3.37
EFR3B	q<=2.8e-20	25.1	2.5	3.36
NR2F1	q<=2.8e-20	6.3	64.3	-3.36
TXNDC12	q<=2.8e-20	6.1	62.9	-3.36
TMIGD3	q<=2.8e-20	1.8	18.0	-3.36
CCNA1	q<=2.8e-20	10.3	1.0	3.36
TRIM6	q<=2.8e-20	1.0	10.2	-3.35
INPP5F	q<=2.8e-20	105.9	10.4	3.35
CGNL1	1.1e-13	2.5	26.0	-3.35
ASIC1	6.7e-19	10.2	1.0	3.35
RSPH1	q<=2.8e-20	17.3	1.7	3.35
BEX5	q<=2.8e-20	68.1	6.7	3.35
PCDHB10	q<=2.8e-20	10.2	1.0	3.35
RMDN2	q<=2.8e-20	7.3	74.2	-3.35
DUSP8	q<=2.8e-20	28.0	2.8	3.35
ZNF385B	q<=2.8e-20	1.0	10.2	-3.34
COQ8A	q<=2.8e-20	44.7	452.6	-3.34
FGF14	q<=2.8e-20	10.1	1.0	3.34
FTH1	q<=2.8e-20	130.7	1325.8	-3.34
KRT80	3.0e-15	1.0	10.1	-3.34
BABAM2	q<=2.8e-20	61.2	619.8	-3.34
JTB	q<=2.8e-20	23.3	233.7	-3.33
SYT2	6.9e-17	10.0	1.0	3.32
TTLL7	q<=2.8e-20	10.5	1.1	3.32
RADIL	q<=2.8e-20	10.0	1.0	3.32
RNASE4	q<=2.8e-20	1.0	10.0	-3.32
MIR137HG	q<=2.8e-20	10.0	1.0	3.32
CPLX3	8.4e-20	1.0	9.9	-3.31
RGS16	4.9e-11	60.9	6.1	3.31
HOXA4	q<=2.8e-20	1.0	9.9	-3.31
RNASE2	q<=2.8e-20	1.0	9.9	-3.31
SEPTIN5	q<=2.8e-20	1.1	11.2	-3.31
TTLL3	q<=2.8e-20	7.8	77.4	-3.30
SMPD3	q<=2.8e-20	29.9	3.0	3.30
GRID1	q<=2.8e-20	20.5	2.1	3.30
AK5	q<=2.8e-20	9.8	1.0	3.30
TMEM63C	q<=2.8e-20	56.8	5.8	3.30
KCNK3	q<=2.8e-20	37.0	364.5	-3.30
