Gene.stable.ID,Gene.name,NCBI.gene..formerly.Entrezgene..ID
ENSG00000238390,,124900469
ENSG00000107789,MINPP1,9562
ENSG00000272602,ZNF595,152687
ENSG00000141434,MEP1B,4225
ENSG00000142197,DOP1B,9980
ENSG00000291837,SP7,121340
ENSG00000102271,KLHL4,56062
ENSG00000196092,PAX5,5079
ENSG00000185567,AHNAK2,113146
ENSG00000125995,ROMO1,140823
ENSG00000108064,TFAM,7019
ENSG00000291891,PNLIPRP1,5407
ENSG00000167210,LOXHD1,125336
ENSG00000003147,ICA1,3382
ENSG00000109625,CPZ,8532
ENSG00000165914,TTC7B,145567
ENSG00000291892,SPMIP5,143379
ENSG00000282739,SLC25A26,115286
ENSG00000291893,HSPA12A-AS1,105378499
ENSG00000291895,PNLIPRP2,5408
ENSG00000131051,RBM39,9584
ENSG00000186047,DLEU7,220107
ENSG00000186047,DLEU7,103689915
ENSG00000182771,GRID1,2894
ENSG00000198934,MAGEE1,57692
ENSG00000285746,,100129307
ENSG00000224714,LINC02671,101928887
ENSG00000266325,MIR3665,100500861
ENSG00000136160,EDNRB,1910
ENSG00000179300,RTL3,203430
ENSG00000291917,GPRC5C,55890
ENSG00000152953,STK32B,55351
ENSG00000233056,ERVH48-1,90625
ENSG00000291918,CD300A,11314
ENSG00000138119,MYOF,26509
ENSG00000122145,TBX22,50945
ENSG00000291919,CD300LB,124599
ENSG00000188992,LIPI,149998
ENSG00000291920,CD300C,10871
ENSG00000291922,CD300LD,100131439
ENSG00000291923,CD300LD-AS1,146723
ENSG00000291925,CD300H,100130520
ENSG00000221837,KRTAP10-9,386676
ENSG00000157554,ERG,2078
ENSG00000291908,OR52J3,119679
ENSG00000291909,OR52E2,119678
ENSG00000153779,TGIF2LX,90316
ENSG00000292245,OR52E1,79296
ENSG00000119714,GPR68,8111
ENSG00000204272,NBDY,550643
ENSG00000267795,SMIM22,440335
ENSG00000258716,,105370622
ENSG00000258869,LINC02312,100132612
ENSG00000139737,SLAIN1,122060
ENSG00000152315,KCNK13,56659
ENSG00000131171,SH3BGRL,6451
ENSG00000163132,MSX1,4487
ENSG00000042088,TDP1,55775
ENSG00000170891,CYTL1,54360
ENSG00000106399,RPA3,6119
ENSG00000176225,RTTN,25914
ENSG00000188917,TRMT2B,79979
ENSG00000155275,TRMT44,152992
ENSG00000131634,TMEM204,79652
ENSG00000215454,KRTAP10-4,386672
ENSG00000122584,NXPH1,30010
ENSG00000142185,TRPM2,7226
ENSG00000218823,PAPOLB,56903
ENSG00000106392,C1GALT1,56913
ENSG00000152804,HHEX,3087
ENSG00000237070,,105375166
ENSG00000168096,ANKS3,124401
ENSG00000133116,KL,9365
ENSG00000107771,CCSER2,54462
ENSG00000169676,DRD5,1816
ENSG00000133121,STARD13,90627
ENSG00000242802,AP5Z1,9907
ENSG00000170925,TEX13B,56156
ENSG00000169744,LDB2,9079
ENSG00000186675,MAGEE2,139599
ENSG00000207780,MIR648,693233
ENSG00000268104,SLC6A14,11254
ENSG00000047597,XK,7504
ENSG00000165476,REEP3,221035
ENSG00000215174,NLRP2B,286430
ENSG00000266012,MIR4764,100616295
ENSG00000253007,SNORA50B,109616998
ENSG00000047648,ARHGAP6,395
ENSG00000095587,TLL2,7093
ENSG00000100416,TRMU,55687
ENSG00000189043,NDUFA4,4697
ENSG00000165496,RPL10L,140801
ENSG00000156052,GNAQ,2776
ENSG00000131966,ACTR10,55860
ENSG00000148572,NRBF2,29982
ENSG00000006747,SCIN,85477
ENSG00000123179,EBPL,84650
ENSG00000165841,CYP2C19,1557
ENSG00000136110,CNMD,11061
ENSG00000260995,,101927450
ENSG00000197506,SLC28A3,64078
ENSG00000187553,CYP26C1,340665
ENSG00000152990,ADGRA3,166647
ENSG00000155629,PIK3AP1,118788
ENSG00000211579,MIR759,100313778
ENSG00000136099,PCDH8,5100
ENSG00000183067,IGSF5,150084
ENSG00000164877,MICALL2,79778
ENSG00000281178,MLXIP,22877
ENSG00000204612,FOXB2,442425
ENSG00000276644,DACH1,1602
ENSG00000154330,PGM5,5239
ENSG00000197641,SERPINB13,5275
ENSG00000059145,UNKL,64718
ENSG00000282982,MAP4K1-AS1,105372397
ENSG00000282986,EIF3K,27335
ENSG00000101844,ATG4A,115201
ENSG00000100744,GSKIP,51527
ENSG00000183778,B3GALT5,10317
ENSG00000135069,PSAT1,29968
ENSG00000206073,SERPINB4,6318
ENSG00000160294,MCM3AP,8888
ENSG00000259073,FOXN3-AS2,29018
ENSG00000155269,GPR78,27201
ENSG00000152213,ARL11,115761
ENSG00000102466,FGF14,2259
ENSG00000122644,ARL4A,10124
ENSG00000165105,RASEF,158158
ENSG00000265164,MIR2681,100616110
ENSG00000264482,MIR4705,100616239
ENSG00000243319,FGF14-IT1,283480
ENSG00000229937,PRPS1L1,221823
ENSG00000126777,KTN1,3895
ENSG00000134901,POGLUT2,79070
ENSG00000075240,GRAMD4,23151
ENSG00000106066,CPVL,54504
ENSG00000154274,C4orf19,55286
ENSG00000206072,SERPINB11,89778
ENSG00000106733,NMRK1,54981
ENSG00000242173,ARHGDIG,398
ENSG00000109680,TBC1D19,55296
ENSG00000075275,CELSR1,9620
ENSG00000152520,PAN3,255967
ENSG00000282844,ACTN4,81
ENSG00000057149,SERPINB3,6317
ENSG00000187535,IFT140,9742
ENSG00000137054,POLR1E,64425
ENSG00000147160,AWAT2,158835
ENSG00000182362,YBEY,54059
ENSG00000101843,PSMD10,5716
ENSG00000102755,FLT1,2321
ENSG00000178690,DYNAP,284254
ENSG00000135052,GOLM1,51280
ENSG00000160298,C21orf58,54058
ENSG00000101746,NOL4,8715
ENSG00000130224,LRCH2,57631
ENSG00000105928,GSDME,1687
ENSG00000015475,BID,637
ENSG00000214078,CPNE1,8904
ENSG00000282992,LGALS4,3960
ENSG00000069509,FUNDC1,139341
ENSG00000225937,PCA3,50652
ENSG00000147082,CCNB3,85417
ENSG00000140632,GLYR1,84656
ENSG00000283059,KLLN,100144748
ENSG00000083223,TUT7,79670
ENSG00000290625,CFL1P1,142913
ENSG00000282853,ECH1,1891
ENSG00000284792,PTEN,5728
ENSG00000196767,POU3F4,5456
ENSG00000223692,DIP2A-IT1,100862692
ENSG00000283594,FAM236C,109729126
ENSG00000159131,GART,2618
ENSG00000282931,,124900295
ENSG00000083635,NUFIP1,26747
ENSG00000078589,P2RY10,27334
ENSG00000109819,PPARGC1A,10891
ENSG00000082397,EPB41L3,23136
ENSG00000188677,PARVB,29780
ENSG00000070882,OSBPL3,26031
ENSG00000133114,GPALPP1,55425
ENSG00000147121,KRBOX4,55634
ENSG00000188342,GTF2F2,2963
ENSG00000282947,HNRNPL,3191
ENSG00000090776,EFNB1,1947
ENSG00000180332,KCTD4,386618
ENSG00000133112,TPT1,7178
ENSG00000102055,PPP1R2C,80316
ENSG00000183035,CYLC1,1538
ENSG00000107165,TYRP1,7306
ENSG00000147223,RIPPLY1,92129
ENSG00000089486,CDIP1,29965
ENSG00000291729,RNF139,11236
ENSG00000291730,TATDN1,83940
ENSG00000185753,CXorf38,159013
ENSG00000156049,GNA14,9630
ENSG00000291732,MIR6844,102466200
ENSG00000107372,ZFAND5,7763
ENSG00000252143,,124905172
ENSG00000252143,,124905173
ENSG00000174032,SLC25A30,253512
ENSG00000100403,ZC3H7B,23264
ENSG00000226372,DCAF8L1,139425
ENSG00000282895,RINL,126432
ENSG00000186767,SPIN4,139886
ENSG00000198354,DCAF12L2,340578
ENSG00000284099,SQSTM1,8878
ENSG00000189401,OTUD6A,139562
ENSG00000284549,,100289470
ENSG00000125676,THOC2,57187
ENSG00000284260,RUFY1,80230
ENSG00000283100,SIRT2,22933
ENSG00000167074,TEF,7008
ENSG00000251210,LINC02270,101929019
ENSG00000291744,LINC02145,401172
ENSG00000291745,MED10,84246
ENSG00000291747,UBE2QL1,134111
ENSG00000100410,PHF5A,84844
ENSG00000151846,PABPC3,5042
ENSG00000165566,AMER2,219287
ENSG00000145147,SLIT2,9353
ENSG00000164151,ICE1,23379
ENSG00000139505,MTMR6,9107
ENSG00000168795,ZBTB5,9925
ENSG00000135040,NAA35,60560
ENSG00000100413,POLR3H,171568
ENSG00000207719,MIR623,693208
ENSG00000162104,ADCY9,115
ENSG00000125304,TM9SF2,9375
ENSG00000145536,ADAMTS16,170690
ENSG00000187559,FOXD4L3,286380
ENSG00000288149,SYT8,90019
ENSG00000284448,MIR6501,102465248
ENSG00000159147,DONSON,29980
ENSG00000165233,CARD19,84270
ENSG00000291876,IFNL3,282617
ENSG00000291875,IFNL2,282616
ENSG00000291872,IFNL1,282618
ENSG00000291874,LRFN1,57622
ENSG00000291873,GMFG,9535
ENSG00000120669,SOHLH2,54937
ENSG00000292250,IFNL4,101180976
ENSG00000134996,OSTF1,26578
ENSG00000100417,PMM1,5372
ENSG00000283808,RUFY1-AS1,101928445
ENSG00000250709,CCDC169-SOHLH2,100526761
ENSG00000103199,ZNF500,26048
ENSG00000078596,ITM2A,9452
ENSG00000283718,CBY3,646019
ENSG00000172159,FRMD3,257019
ENSG00000187773,DIPK1C,125704
ENSG00000124279,FASTKD3,79072
ENSG00000283777,CANX,821
ENSG00000288219,TNNI2,7136
ENSG00000185052,SLC24A3,57419
ENSG00000075336,TIMM21,29090
ENSG00000182601,HS3ST4,9951
ENSG00000242715,CCDC169,728591
ENSG00000291927,GBA3,57733
ENSG00000100418,DESI1,27351
ENSG00000179447,SLC24A3-AS1,100130264
ENSG00000102021,LUZP4,51213
ENSG00000005339,CREBBP,1387
ENSG00000142188,TMEM50B,757
ENSG00000204103,MAFB,9935
ENSG00000227234,SPANXB1,728695
ENSG00000132793,LPIN3,64900
ENSG00000206043,C18orf63,644041
ENSG00000046774,MAGEC2,51438
ENSG00000078295,ADCY2,108
ENSG00000288199,LSP1,4046
ENSG00000196419,XRCC6,2547
ENSG00000166347,CYB5A,1528
ENSG00000179542,SLITRK4,139065
ENSG00000130222,GADD45G,10912
ENSG00000186462,NAP1L2,4674
ENSG00000102241,HTATSF1,27336
ENSG00000243646,IL10RB,3588
ENSG00000277412,,124902165
ENSG00000282905,NFKBIB,4793
ENSG00000136842,TMOD1,7111
ENSG00000124177,CHD6,84181
ENSG00000291928,MSRB1,51734
ENSG00000291929,RPL3L,6123
ENSG00000134769,DTNA,1837
ENSG00000291930,NDUFB10,4716
ENSG00000175395,ZNF25,219749
ENSG00000291931,RPS2,6187
ENSG00000071189,SNX13,23161
ENSG00000291932,SNORA10,574042
ENSG00000291933,SNORA64,26784
ENSG00000291935,SNORA78,677844
ENSG00000291936,RNF151,146310
ENSG00000183434,TFDP3,51270
ENSG00000283099,CCER2,643669
ENSG00000291938,TBL3,10607
ENSG00000286683,,112268065
ENSG00000198060,MARCHF5,54708
ENSG00000133083,DCLK1,9201
ENSG00000283104,SARS2,54938
ENSG00000089289,IGBP1,3476
ENSG00000249054,FAM138D,677784
ENSG00000159128,IFNGR2,3460
ENSG00000291939,NOXO1,124056
ENSG00000291944,GFER,2671
ENSG00000183654,MARCHF11,441061
ENSG00000291941,SYNGR3,9143
ENSG00000107864,CPEB3,22849
ENSG00000291946,NPW,283869
ENSG00000205636,LINC00583,100113404
ENSG00000292232,ZNF598,90850
ENSG00000189252,SPANXN3,139067
ENSG00000047621,FERRY3,57102
ENSG00000136891,TEX10,54881
ENSG00000226685,CT47A12,100507170
ENSG00000280752,LINC00850,101241891
ENSG00000112902,SEMA5A,9037
ENSG00000212224,,124900463
ENSG00000124107,SLPI,6590
ENSG00000131725,WDR44,54521
ENSG00000285518,,124903342
ENSG00000138190,EXOC6,54536
ENSG00000101443,WFDC2,10406
ENSG00000140025,EFCAB11,90141
ENSG00000261517,LINC00558,100861552
ENSG00000157538,VPS26C,10311
ENSG00000283126,MIR1297,100302187
ENSG00000102738,MRPS31,10240
ENSG00000101446,SPINT3,10816
ENSG00000249139,EPPIN-WFDC6,100526773
ENSG00000260316,,124903619
ENSG00000261075,LINC01195,104266959
ENSG00000198785,GRIN3A,116443
ENSG00000102743,SLC25A15,10166
ENSG00000101448,EPPIN,57119
ENSG00000076344,RGS11,8786
ENSG00000283780,MAML1,9794
ENSG00000130037,KCNA5,3741
ENSG00000291948,CMC2,56942
ENSG00000124116,WFDC3,140686
ENSG00000207652,MIR621,693206
ENSG00000155833,CYLC2,1539
ENSG00000182670,TTC3,7267
ENSG00000283887,LTC4S,4056
ENSG00000180660,MAB21L1,4081
ENSG00000122550,KLHL7,55975
ENSG00000151778,SERP2,387923
ENSG00000145555,MYO10,4651
ENSG00000291964,CENPN,55839
ENSG00000202337,RNU6-8,101954278
ENSG00000212270,,124900350
ENSG00000251858,,124900349
ENSG00000102804,TSC22D1,8848
ENSG00000264657,MIR3171,100422830
ENSG00000201654,RNU6-7,101954275
ENSG00000266431,MIR5580,100847076
ENSG00000201376,SNORA70,124900346
ENSG00000197614,MFAP5,8076
ENSG00000266740,MIR4708,100616176
ENSG00000095209,TMEM38B,55151
ENSG00000263629,MIR5586,100847088
ENSG00000207444,SNORD56B,319139
ENSG00000291953,ATMIN,23300
ENSG00000207781,MIR625,693210
ENSG00000283018,MRPS12,6183
ENSG00000283944,MIR4709,100616211
ENSG00000291963,C16orf46,123775
ENSG00000221102,SNORA11B,100124539
ENSG00000157502,PWWP3B,139221
ENSG00000291956,,105371361
ENSG00000131668,BARX1,56033
ENSG00000291958,GCSH,2653
ENSG00000284501,MGAT4B,11282
ENSG00000282954,FBXO17,115290
ENSG00000236747,LINC01282,101927449
ENSG00000102794,ACOD1,730249
ENSG00000292248,PKD1L2,114780
ENSG00000261446,LINC00559,100874187
ENSG00000271826,PLS3-AS1,101927352
ENSG00000283783,MIR622,693207
ENSG00000231674,LINC00410,144776
ENSG00000102239,BRS3,680
ENSG00000101457,DNTTIP1,116092
ENSG00000122870,BICC1,80114
ENSG00000183098,GPC6,10082
ENSG00000131669,NINJ1,4814
ENSG00000198881,ASB12,142689
ENSG00000292260,,147968
ENSG00000226929,CT47A11,255313
ENSG00000282902,LGALS7B,3963
ENSG00000282902,LGALS7B,653499
ENSG00000236520,GPC6-AS1,100873972
ENSG00000080166,DCT,1638
ENSG00000184675,AMER1,139285
ENSG00000129562,DAD1,1603
ENSG00000156925,ZIC3,7547
ENSG00000237579,LINC01514,101927396
ENSG00000091490,SEL1L3,23231
ENSG00000198573,SPANXC,64663
ENSG00000212302,,124900351
ENSG00000155463,OXA1L,5018
ENSG00000106546,AHR,196
ENSG00000203923,SPANXN1,494118
ENSG00000100138,SNU13,4809
ENSG00000166167,BTRC,8945
ENSG00000197969,VPS13A,23230
ENSG00000165509,MAGEC3,139081
ENSG00000088451,TGDS,23483
ENSG00000175063,UBE2C,11065
ENSG00000171116,HSFX1,100506164
ENSG00000288415,MIR4298,100423021
ENSG00000100209,HSCB,150274
ENSG00000152749,GPR180,160897
ENSG00000288331,MIR7847,102465993
ENSG00000182712,CMC4,100272147
ENSG00000288160,PRR33,102724536
ENSG00000291973,RPN2,6185
ENSG00000288250,TNNT3,7140
ENSG00000227640,SOX21-AS1,100507533
ENSG00000125285,SOX21,11166
ENSG00000291972,GHRH,2691
ENSG00000260962,LINC00557,100861544
ENSG00000122691,TWIST1,7291
ENSG00000156009,MAGEA8,4107
ENSG00000291969,MANBAL,63905
ENSG00000125257,ABCC4,10257
ENSG00000156928,MALSU1,115416
ENSG00000291971,SRC,6714
ENSG00000010404,IDS,3423
ENSG00000197324,LRP10,26020
ENSG00000106100,NOD1,10392
ENSG00000276595,PTCHD3,374308
ENSG00000292233,MROH8,140699
ENSG00000093010,COMT,1312
ENSG00000169019,COMMD8,54951
ENSG00000160255,ITGB2,3689
ENSG00000102858,MGRN1,23295
ENSG00000139890,REM2,161253
ENSG00000166523,CLEC4E,26253
ENSG00000107447,DNTT,1791
ENSG00000101470,TNNC2,7125
ENSG00000105866,SP4,6671
ENSG00000283912,MIR1229,100302156
ENSG00000283918,MRNIP,51149
ENSG00000109171,SLAIN2,57606
ENSG00000168612,ZSWIM1,90204
ENSG00000100461,RBM23,55147
ENSG00000124207,CSE1L,1434
ENSG00000166532,RIMKLB,57494
ENSG00000105855,ITGB8,3696
ENSG00000148468,FAM171A1,221061
ENSG00000145247,OCIAD2,132299
ENSG00000139083,ETV6,2120
ENSG00000237208,,101928495
ENSG00000228517,CT47A7,653282
ENSG00000182195,LDOC1,23641
ENSG00000288368,C1GALT1C1,29071
ENSG00000189180,ZNF33A,7581
ENSG00000214827,MTCP1,4515
ENSG00000288466,CT47B1,643311
ENSG00000150048,CLEC1A,51267
ENSG00000288273,CT47A6,728062
ENSG00000136231,IGF2BP3,10643
ENSG00000124275,MTRR,4552
ENSG00000292266,CT47A5,728072
ENSG00000288477,CT47A4,728075
ENSG00000292267,CT47A3,728082
ENSG00000292268,CT47A2,728090
ENSG00000288363,CT47A1,728096
ENSG00000124214,STAU1,6780
ENSG00000288118,GLUD2,2747
ENSG00000185247,MAGEA11,4110
ENSG00000197992,CLEC9A,283420
ENSG00000102195,GPR50,9248
ENSG00000166049,PASD1,139135
ENSG00000181826,RELL1,768211
ENSG00000148834,GSTO1,9446
ENSG00000284031,MIR4761,100616414
ENSG00000099889,ARVCF,421
ENSG00000276446,,102724323
ENSG00000277495,OR13A1,79290
ENSG00000275565,ALOX5,240
ENSG00000147255,IGSF1,3547
ENSG00000157796,WDR19,57728
ENSG00000177613,CSTF2T,23283
ENSG00000284274,MRNIP-DT,100996419
ENSG00000284400,TBC1D9B,23061
ENSG00000213390,ARHGAP19,84986
ENSG00000122679,RAMP3,10268
ENSG00000215217,CFAP90,134121
ENSG00000164649,CDCA7L,55536
ENSG00000183580,FBXL7,23194
ENSG00000134873,CLDN10,9071
ENSG00000184344,GDF3,9573
ENSG00000223392,CLDN10-AS1,100874194
ENSG00000152582,SPEF2,79925
ENSG00000134874,DZIP1,22873
ENSG00000166171,DPCD,25911
ENSG00000173391,OLR1,4973
ENSG00000101187,SLCO4A1,28231
ENSG00000197683,KRTAP26-1,388818
ENSG00000206107,KRTAP27-1,643812
ENSG00000182816,KRTAP13-2,337959
ENSG00000265007,MIR4327,100422891
ENSG00000198390,KRTAP13-1,140258
ENSG00000186970,KRTAP15-1,254950
ENSG00000184351,KRTAP19-1,337882
ENSG00000186965,KRTAP19-2,337969
ENSG00000244025,KRTAP19-3,337970
ENSG00000186967,KRTAP19-4,337971
ENSG00000186977,KRTAP19-5,337972
ENSG00000183597,TANGO2,128989
ENSG00000186925,KRTAP19-6,337973
ENSG00000244362,KRTAP19-7,337974
ENSG00000206106,KRTAP22-2,100288287
ENSG00000212938,KRTAP6-3,337968
ENSG00000186924,KRTAP22-1,337979
ENSG00000002587,HS3ST1,9957
ENSG00000244624,KRTAP20-1,337975
ENSG00000179869,ABCA13,154664
ENSG00000206105,KRTAP20-4,100151643
ENSG00000184032,KRTAP20-2,337976
ENSG00000206104,KRTAP20-3,337985
ENSG00000101188,NTSR1,4923
ENSG00000250312,ZNF718,255403
ENSG00000231068,KRTAP21-3,100288323
ENSG00000187026,KRTAP21-2,337978
ENSG00000187005,KRTAP21-1,337977
ENSG00000186980,KRTAP23-1,337963
ENSG00000240432,KRTAP13-3,337960
ENSG00000166828,SCNN1G,6340
ENSG00000101189,MRGBP,55257
ENSG00000201025,SNORD74B,109617014
ENSG00000166169,POLL,27343
ENSG00000207638,MIR99A,407055
ENSG00000199030,MIRLET7C,406885
ENSG00000207863,MIR125B2,406912
ENSG00000280931,OR5P2,120065
ENSG00000156299,TIAM1,7074
ENSG00000166527,CLEC4D,338339
ENSG00000280808,OR5P3,120066
ENSG00000102580,DNAJC3,5611
ENSG00000060491,OGFR,11054
ENSG00000280899,OR10A6,390093
ENSG00000281680,OR10A3,26496
ENSG00000288205,RNU6-1118P,124906683
ENSG00000281166,NLRP10,338322
ENSG00000100462,PRMT5,10419
ENSG00000163288,GABRB1,2560
ENSG00000284358,,107986494
ENSG00000288141,MRPL23,6150
ENSG00000284254,HNRNPH1,3187
ENSG00000102595,UGGT2,55757
ENSG00000122254,HS3ST2,9956
ENSG00000092758,COL9A3,1299
ENSG00000170537,TMC7,79905
ENSG00000119318,RAD23B,5887
ENSG00000290634,SEPTIN7P9,285961
ENSG00000145244,CORIN,10699
ENSG00000151490,PTPRO,5800
ENSG00000136944,LMX1B,4010
ENSG00000225110,PNMA6F,105373377
ENSG00000288320,MRPL23-AS1,100133545
ENSG00000197021,EOLA2,541578
ENSG00000288237,H19,283120
ENSG00000166634,SERPINB12,89777
ENSG00000056097,ZFR,51663
ENSG00000171451,DSEL,92126
ENSG00000090905,TNRC6A,27327
ENSG00000185352,HS6ST3,266722
ENSG00000141391,PRELID3A,10650
ENSG00000283487,MIR4501,100616137
ENSG00000165775,FUNDC2,65991
ENSG00000259831,LINC00567,283486
ENSG00000196730,DAPK1,1612
ENSG00000185437,SH3BGR,6450
ENSG00000281367,,283299
ENSG00000241769,EOLA1-DT,100131434
ENSG00000165669,FAM204A,63877
ENSG00000101190,TCFL5,10732
ENSG00000118922,KLF12,11278
ENSG00000133101,CCNA1,8900
ENSG00000101191,DIDO1,11083
ENSG00000122490,SLC66A2,80148
ENSG00000288367,MIR675,100033819
ENSG00000197620,EOLA1,91966
ENSG00000160221,GATD3,8209
ENSG00000198033,TUBA3C,7278
ENSG00000146592,CREB5,9586
ENSG00000107829,FBXW4,6468
ENSG00000123178,SPRYD7,57213
ENSG00000177058,SLC38A9,153129
ENSG00000206418,RAB12,201475
ENSG00000136098,NEK3,4752
ENSG00000066926,FECH,2235
ENSG00000048471,SNX29,92017
ENSG00000285029,OOSP1,255649
ENSG00000285375,OOSP4A,112577462
ENSG00000285463,OOSP4B,107987155
ENSG00000148843,PDCD11,22984
ENSG00000132622,HSPA12B,116835
ENSG00000285422,OOSP2,219990
ENSG00000134852,CLOCK,9575
ENSG00000284903,MS4A3,932
ENSG00000288414,,105377672
ENSG00000186971,KRTAP13-4,284827
ENSG00000196406,SPANXD,64648
ENSG00000186930,KRTAP6-2,337967
ENSG00000184724,KRTAP6-1,337966
ENSG00000058600,POLR3E,55718
ENSG00000275464,,102724159
ENSG00000101220,ADISSP,54976
ENSG00000133135,RNF128,79589
ENSG00000118939,UCHL3,7347
ENSG00000002746,HECW1,23072
ENSG00000280071,,102724023
ENSG00000102243,VGLL1,51442
ENSG00000134508,CABLES1,91768
ENSG00000277117,,102723996
ENSG00000250878,METTL21EP,121952
ENSG00000208023,MIR185,406961
ENSG00000179399,GPC5,2262
ENSG00000155495,MAGEC1,9947
ENSG00000280433,,102724200
ENSG00000284140,MIR3618,100500860
ENSG00000284464,MIR1306,100302197
ENSG00000101222,SPEF1,25876
ENSG00000182508,LHFPL1,340596
ENSG00000160223,ICOSLG,23308
ENSG00000278278,MIR6816,102465490
ENSG00000264346,SNORA77B,109617010
ENSG00000263741,MIR548AS,100847092
ENSG00000235984,GPC5-AS1,100873969
ENSG00000099904,ZDHHC8,29801
ENSG00000185010,F8,2157
ENSG00000293217,LINC00367,101930748
ENSG00000088888,MAVS,57506
ENSG00000207098,SNORA70,124900470
ENSG00000159110,IFNAR2,3455
ENSG00000203837,PNLIPRP3,119548
ENSG00000118276,B4GALT6,9331
ENSG00000185875,THNSL1,79896
ENSG00000199024,MIR103A2,406896
ENSG00000100802,C14orf93,60686
ENSG00000283320,MIR103B2,100302282
ENSG00000280759,AP2A2,161
ENSG00000165556,CDX2,1045
ENSG00000088367,EPB41L1,2036
ENSG00000040731,CDH10,1008
ENSG00000183463,URAD,646625
ENSG00000072422,RHOBTB1,9886
ENSG00000205863,C1QTNF9B,387911
ENSG00000042813,ZPBP,11055
ENSG00000288716,,127898562
ENSG00000123191,ATP7B,540
ENSG00000234409,CCDC188,388849
ENSG00000141258,SGSM2,9905
ENSG00000183631,PRR32,100130613
ENSG00000120563,LYZL1,84569
ENSG00000235699,CXorf51B,100133053
ENSG00000100084,HIRA,7290
ENSG00000206181,ELOA2,51224
ENSG00000155966,AFF2,2334
ENSG00000164294,GPX8,493869
ENSG00000120029,ARMH3,79591
ENSG00000285443,ZYX,7791
ENSG00000265681,RPL17,6139
ENSG00000145241,CENPC,1060
ENSG00000187258,NPSR1,387129
ENSG00000016082,ISL1,3670
ENSG00000277518,MUC6,4588
ENSG00000136925,TSTD2,158427
ENSG00000204172,AGAP9,642517
ENSG00000095596,CYP26A1,1592
ENSG00000154122,ANKH,56172
ENSG00000078725,BRINP1,1620
ENSG00000148541,FAM13C,220965
ENSG00000100804,PSMB5,5693
ENSG00000153443,UBALD1,124402
ENSG00000113389,NPR3,4883
ENSG00000225431,LINC01671,101928233
ENSG00000148123,PLPPR1,54886
ENSG00000160299,PCNT,5116
ENSG00000222028,PSMB11,122706
ENSG00000198157,HMGN5,79366
ENSG00000179933,C14orf119,55017
ENSG00000241644,INMT,11185
ENSG00000285487,MIR6892,102465538
ENSG00000284816,EPHA1,2041
ENSG00000283654,CIROP,100128908
ENSG00000261397,LINC01177,104355218
ENSG00000281404,LINC01176,100506516
ENSG00000235194,PPP1R3E,90673
ENSG00000136937,NCBP1,4686
ENSG00000111701,APOBEC1,339
ENSG00000164742,ADCY1,107
ENSG00000205678,TECRL,253017
ENSG00000291985,CASP4LP,643733
ENSG00000273831,LRRC56,115399
ENSG00000185722,ANKFY1,51479
ENSG00000100842,EFS,10278
ENSG00000171208,NETO2,81831
ENSG00000291983,CASP12,100506742
ENSG00000172243,CLEC7A,64581
ENSG00000248279,LINC02120,340113
ENSG00000101665,SMAD7,4092
ENSG00000142166,IFNAR1,3454
ENSG00000129680,MAP7D3,79649
ENSG00000134363,FST,10468
ENSG00000166091,CMTM5,116173
ENSG00000274780,PHRF1,57661
ENSG00000285468,EPHA1-AS1,285965
ENSG00000188730,VWC2,375567
ENSG00000131043,AAR2,25980
ENSG00000285341,TAS2R60,338398
ENSG00000141429,GALNT1,2589
ENSG00000284982,TAS2R41,259287
ENSG00000224101,ELMO1-AS1,100861514
ENSG00000251383,LINC02483,441025
ENSG00000106483,SFRP4,6424
ENSG00000285172,CTAGE15,441294
ENSG00000285123,CTAGE6,340307
ENSG00000284965,OR2F2,135948
ENSG00000284866,OR2F1,26211
ENSG00000112964,GHR,2690
ENSG00000070010,UFD1,7353
ENSG00000185775,SPATA31A6,389730
ENSG00000284939,OR6B1,135946
ENSG00000067365,METTL22,79091
ENSG00000292264,TCAF2,285966
ENSG00000186458,DEFB132,400830
ENSG00000187210,GCNT1,2650
ENSG00000136270,TBRG4,9238
ENSG00000157765,SLC34A2,10568
ENSG00000293530,,154761
ENSG00000196476,C20orf96,140680
ENSG00000259431,THTPA,79178
ENSG00000236709,DAPK1-IT1,100506897
ENSG00000215421,ZNF407,55628
ENSG00000247315,ZCCHC3,85364
ENSG00000148841,ITPRIP,85450
ENSG00000204086,RPA4,29935
ENSG00000198889,DCAF12L1,139170
ENSG00000196781,TLE1,7088
ENSG00000125875,TBC1D20,128637
ENSG00000120051,CFAP58,159686
ENSG00000133138,TBC1D8B,54885
ENSG00000213983,AP1G2,8906
ENSG00000159140,SON,6651
ENSG00000074755,ZZEF1,23140
ENSG00000226742,HSBP1L1,440498
ENSG00000274538,PHLDA2,7262
ENSG00000196932,TMEM26,219623
ENSG00000141759,TXNL4A,10907
ENSG00000121335,PRB2,653247
ENSG00000278191,CARS1,833
ENSG00000151893,CACUL1,143384
ENSG00000166535,A2ML1,144568
ENSG00000101546,RBFA,79863
ENSG00000107560,RAB11FIP2,22841
ENSG00000256642,LINC00273,649159
ENSG00000288335,TWIST2,117581
ENSG00000109181,UGT2B10,7365
ENSG00000102910,LONP2,83752
ENSG00000180447,GAS1,2619
ENSG00000133131,MORC4,79710
ENSG00000188620,HMX3,340784
ENSG00000173597,SULT1B1,27284
ENSG00000127084,FGD3,89846
